CampaignID,Impressions,Clicks,Conversions,Revenue,RowHash
MC02312,76869,18273,13530,22048.57,26179bc47f3f7167eb575f3fd3043b30
MC03398,33248,3930,207,39516.35,b5f878e06ad322ca0eda789390fd6292
MC01514,7459,3675,3070,12536.47,4ad1c7ff3f428a852901ca02ed953b9e
MC00962,27540,15305,1972,21945.97,a698b6e1e5cbbf5741904960fd4c21b8
MC03518,4612,1685,241,41808.09,17937823df4e2fb6637bef2ab8b0a5d1
MC04746,45015,37631,19411,14461.89,a5763c8aa6fc7542ee06d1835c41318c
MC00900,25861,17317,13516,4621.84,6c6b8b73c59228c459de37ddf5f7758b
MC03943,96215,56989,10632,32301.26,e68782722525a494beb4bef5f2af0b9f
MC01663,57821,32890,7603,23130.7,7a415a6f1ce2f862f54d31cb094dfcb5
MC01038,1919,83,48,19948.43,845a984fc3675b5f70f3bc9047f9b6ab
MC01739,25926,21031,9533,37965.97,79e32db820e4df52a9c773800fa5e63a
MC03629,55052,21216,17656,25419.22,d970afa5d0da3c6ded170ef249252eb1
MC03181,75101,71421,70851,31337.63,cfd37e1ddbace73d86315e5f2f8604c6
MC03920,47648,34874,19052,29243.97,7416b456984ff709fbdc6585d1fedb4a
MC04351,90786,28726,19706,18016.18,8a2f2a2054119a0cae05ce2cdb076907
MC00404,74510,12530,147,3056.54,126ae3ae2f3c2f212bb437e110267bf3
MC01931,63470,7208,5771,14550.51,ccb7f840a28302b8ffba6114e13777fa
MC00936,68803,7152,3980,16615.49,b38fc02b64390615b261747c2d90f5c0
MC03089,32053,19275,3546,654.1,64e1a4ae4ae5d62a2ceef99742ba8a8f
MC04168,10848,8462,6612,18162.83,ce14ac93e5e72e54dbb7da298b9db4bf
MC01031,89682,62786,57622,32024.63,592f1ecaeeb04c80257efc83a3a6b3e3
MC04516,17534,11764,5013,5902.12,6478c7cd328a133e153d5ccd348850b9
MC03044,99688,24069,13067,16424.94,e9d4adb156e7f90a42dbb6ab5da94d93
MC02082,41729,16939,13577,19740.58,2380460d1b4621cf6578b4524cd514c7
MC00843,14574,8604,6772,27453.22,e65d58df56b3551d7becf89678146ddd
MC00426,43164,10589,4516,26829.63,c895437368516a774adef7a33c251d80
MC04527,24261,2130,944,35894.78,c4016f610879edb20967cd3381d8db7c
MC03161,66599,21110,12222,11326.2,6b0d0d852a9eb5fd3f5f24cc1abcdb24
MC00845,83615,29137,1430,43260.47,6816d2cda246b5bb9f092423e78e6c71
MC01109,23414,72,27,41566.83,ad5457869977a96396171dae17a1b465
MC03328,50870,5798,3170,25776.94,becdcbaf2f8a634b93d4b95b8b211bca
MC03468,97661,29668,27545,22081.75,411100038a37dc732b727153702d097f
MC02703,52159,50597,28752,18948.84,bd415f7315a7a8c61fc77c6d1ed8d039
MC00184,73107,11066,5568,946.96,bb5e381bccf8683bc82348a4c5dac903
MC00348,20799,8035,4139,31916.45,41dfa5fcf9e4fb28e3c109ca93704bb1
MC04395,69596,42931,7510,43233.52,abe7a7c55968fcccf9bd3ae0384dcfce
MC04017,74436,28173,7110,4884.68,6b03099bad67b0564d1126b446cffa34
MC00628,36126,28635,15728,5019.79,3eaa5f921646f065dd043cbfe7c6df62
MC02979,72674,13402,10761,27505.86,d9ef5e7594dacf409e30a04211da1636
MC02841,56591,32669,20893,836.68,d342f5682ce251afefc5d045e628ba8d
MC03706,14290,3075,1085,37358.38,8a4e7e4c2a88683f0773c43025f2d11c
MC04580,7071,6126,1956,28785.61,28c9a9590bad4b179d7ad75cade3e0db
MC00083,9081,8959,5494,21692.27,56f986ade8fbece0f1691815f3108daf
MC02133,33304,19627,19157,2465.82,65eb6093f2041fcd1bf50d850e20458d
MC02673,36941,5659,1336,19591.65,328ecc68990aef7a570f61f954d5392a
MC04113,22054,11581,7798,23033.31,24aecae4df410c1f6bbbcce976c2db12
MC03491,69853,231,128,36019.34,f4666e3655cd3f5b1132aa116a386678
MC01412,66866,48349,33574,6278.77,fade0bfc0ad5bec1bd0a5420edc203ac
MC03286,50080,12796,2673,21434.3,ee9abe135cd2975b17c4c3063289a8fb
MC01802,47815,8917,662,12226.73,e62119fb2c87518999410652d14db6e2
MC00341,49949,29963,7133,47502.85,d7282feb9d48b07c3bd875ed2d9964f5
MC03596,63091,42423,27238,3668.58,3528836c10265d8a372e32c3009b2687
MC01230,40288,37729,30756,46414.27,a168ee774369215d0ca9b896add7e583
MC04076,92603,63998,24722,37220.82,0f2ae1809cbccd9198b6d1358d3c4d13
MC02916,87616,82623,60910,45814.12,7cbb83f7eb019c63c61d2dac113147e8
MC04037,2966,609,343,8054.84,5533cc2dd90dba81681ea377ed608874
MC02699,95539,13035,9721,49307.82,909b1ff749053c12978d0b27be3c160f
MC04683,39606,7307,5769,30542.71,88db5f6e48dcb3fc5872dc7e40622742
MC02129,43422,35543,25114,29819.6,93861f4b8e0027c6cc35cbb2181e472e
MC01977,91632,43664,2020,1980.86,ee8d4e1cf812af2aca486a592a4d4f74
MC04280,86935,2094,674,21458.45,dde545e1b844c1b7888ce79c5dc2c3d9
MC04146,78137,3221,2556,1038.03,9e3a45be41235bcdaf468f73ca159cb9
MC01147,55926,47135,3453,8602.6,b5e0bc1131718a004b1b862ff80fc8b5
MC03850,30999,3376,1894,23398.04,005cc3e5b48c24c70013d848bb4bb911
MC02476,93937,56970,43335,2498.34,8c1c791ad6337d1e7c1e2c06c4c5e10c
MC00992,21371,14279,5406,14814.67,9b5a9954b82969161eba71b847a2d97d
MC02801,45470,4387,2590,9095.43,da8de50b1ba65c2efc43aeda4f7932bd
MC01910,70552,23548,12316,20850.06,8f422f37fab8860b22acf3004f1ec30d
MC02553,19376,16934,11172,1281.32,52ea122918e45daa6e560b5513c006a9
MC02288,15047,1971,1386,30451.13,9d2d0b9dfbadf732c93f0d9bf39704f4
MC01924,50919,30854,20047,7574.61,8182cfe6965dc3a115afea364b518341
MC01972,2913,1936,1361,48794.61,00d18fe41118e3582111a770f7f9c572
MC00715,57124,13818,8486,36247.94,ef802b61e4740fff4af8e4ad1aef1056
MC01952,17899,8731,4560,18999.99,fd19fa5b2f86a5c74929ef1e01f26c03
MC02638,82703,18056,15846,20507.52,b20b98ab7f75217ed6f9d01253e68fdd
MC00226,74363,53641,34202,29363.94,b3537354febc68a12a0f25687680596f
MC04963,2811,931,162,40262.38,804f1da3110c48875ecdcc3c4dbd19b3
MC03613,4495,705,101,5094.15,c3dc9e057e1337ec4805aacba1a74138
MC02805,70422,57144,39911,27809.6,1cadedb20db8883ba656ecc36b0ced45
MC02355,26744,2685,288,44106.36,1170ff44b0bcc240bdf9ac54c70dbf1b
MC02092,54771,4323,3657,8304.88,94fe91e518efd2095ccf1dd6f151f2d9
MC00731,56031,988,352,35501.91,62acc0c5eeb872ed460254b6e6b37026
MC01834,87794,81491,60988,8398.18,7683487d8ea0d9df323d27d0115a0a89
MC01146,9103,8656,3025,31146.69,edb622116b429cc3b2aee1e96f36c950
MC03290,80209,75255,49385,18446.01,81c8c54c0e0d29178fa230d8b6479874
MC02491,36702,13494,10108,43937.03,9a1f2ae13da45a5b834d94910cfa9fec
MC02774,61805,13417,8008,30196.36,29a8acbc753e93f13c9fa12f00748170
MC02729,37965,7954,7360,38887.33,81a51ee1758f79fb77f13d9d78e6ab75
MC02416,85603,84708,4974,27688.75,6e9c053fd06a6f5c583032205e9de451
MC03102,62914,9822,5658,32225.55,44dac9b9437592f10b9ced351c643dcb
MC01814,89990,44159,33683,4546.79,5adad1b234ab1d00cac6a8915a19e9e7
MC02514,98697,15199,9454,7114.67,cb03cf6a758cec493df302735ed706b5
MC00220,18677,16992,2545,22261.85,c7519e437173ba2b6b194d57081ed866
MC04606,95703,80546,40077,9613.43,99c52cd2ea0593fcee97f9e44e3d6a73
MC03829,23764,6008,3830,23948.0,89996a54d50b51f57eb466c372505c21
MC00260,49148,14202,7171,24857.23,9d6216e3997d19c8f4d3bb52388e7c95
MC04174,62989,616,210,8779.02,c524124e10b4e7c32a2b79832ba15491
MC02159,17569,11615,3204,3066.37,b41555ec72a906c709b68569d72319c7
MC03251,31674,19458,9142,38281.37,24b21d94a3e5035894154014022c5462
MC04066,43116,11667,3465,36751.13,c018aef3809f263fe113c5f73d51f23f
MC03084,12994,3594,192,44751.95,3be8ddb245bcfd91926da3891f30f2f5
MC04362,82544,15203,6527,46872.83,99b297b9089f764e8550b21ddd10da12
MC03583,82560,68805,30940,6781.73,acf27706cb9ef858128b02e722eb19d5
MC01812,81657,42074,20733,48240.0,f86e26a87d5a4ff92d727bcead8c33d7
MC00466,8325,4568,3932,26361.45,58bdccb4d9264941743e42db88ccf114
MC01775,75435,70545,19423,44094.62,a287d7dffd2c3af2e785114d0965cda0
MC02183,6100,5149,2673,9387.78,7ce38bc76e28c7a57ccb0a356f462f2c
MC04177,39640,8140,5477,38734.31,c7d465546f80b943aa37ac2a2b7813e1
MC01194,36391,33704,5748,21814.69,494b5807cd809153e5ec69b224dd733a
MC02359,3701,349,25,42911.35,d5a49a8c91099907f24172f13aad0b74
MC01324,44316,1838,1428,20201.61,deb891c065d90ed70d927bb492c6aa90
MC03394,26857,11867,11007,45539.63,b8ffb3eef3c716644edd3470881f8037
MC01789,36605,11796,8338,27220.93,2923818dbb6f4444d8727a9930b5853f
MC02056,25604,10188,3056,43422.75,ca7104dbedf45e893eb2de82249ad665
MC00957,12485,314,135,41103.51,affd574dbc52cc008fd730764bf9b911
MC02807,49584,23524,11367,32645.26,3e5a900afd7efcaff43a1b67acb0a757
MC04350,67170,49367,23917,31507.21,a8c7bc2092ca35c537d860dfa1ea8084
MC02306,16751,10912,6569,8138.72,df005c1824f9203c603a052e2f0b13b9
MC04645,47851,7638,4542,10577.46,37411331846aaa183ce8158f4b781626
MC02409,84893,69063,25476,32443.64,c179032f4e3cd53892e6299287a030a8
MC03395,92803,68555,13536,5890.97,fd2bd9192633331bfcd21278f87158f6
MC03687,36398,9395,8132,9648.85,30ce231e1d27cd4de7b3720d1fbdcaa4
MC02756,17589,9907,9664,6238.8,a860a4d9c538ad7abde0b91556f8401f
MC02276,6433,262,62,20275.02,22fdf79c45baa5cc4833964c4ba1b586
MC03764,47474,1899,1736,12462.08,0b7dae8f1b21a4cb4a733d20eaa83aed
MC04941,13264,5992,295,16071.32,567232978da0709aa912c82cf80a0bd3
MC00029,89271,20622,3667,9118.41,8b0fd8af471607ecacc0e5189f48269e
MC02603,43885,35038,13525,12025.62,6bf877cf9985b22b02048e045558ce7b
MC00876,8892,5482,1153,872.94,24626409e76fe9706a35cc119f2b0b84
MC01908,29959,840,343,20865.57,0a1e2e02615398db209f207ad93ea597
MC04317,78401,22981,13967,21664.87,6618c8271fee516e8d4b9281742e6775
MC01441,88676,24676,3204,23724.66,c156dbeccad8615bee4e87e5e6fa4804
MC01485,39639,19263,14465,12197.64,76c231bdd066c0c6a0eccb3e244ecde4
MC02442,95834,64589,53879,9769.15,e12bc0cc70b848aa8824d342fb4ad544
MC01708,27043,1924,85,29355.6,7aa55b069a7f84889f35aa452e8cd37b
MC04053,80049,49401,25787,13017.25,ea35c5f33c135f8e3d409f1f29b1de13
MC02172,11709,8808,8245,13688.73,ac2dbece94613358ee4ccf8443dac0bb
MC00323,30474,11159,5668,7657.21,524f514762b15e6df3b5b5dd4af1e124
MC04072,61006,25354,11236,18682.92,dcd3b70bc1185cc753adf43efc557f3c
MC02821,19073,12603,6303,3750.75,540b0f63a130fbd1d7375928125e5499
MC02321,77991,27203,13174,8703.7,22afa2d556209311fc308db57141d0b0
MC01910,70763,20532,7316,11633.57,019c142f9cc737884c4a9a6ef3065c98
MC00381,72322,2753,2332,8966.98,0688fbd49f299668d9c9875092fcc9a3
MC03969,42746,4498,2526,32884.43,2541068b45adab144da0b87465fa2b62
MC04339,93284,55285,6886,25455.98,5b560322eff8d383a0db5dcfa05b1118
MC00894,98084,60789,42355,48369.37,bd68fe94cbf64f9972ce05856b98e250
MC04159,22768,4871,2232,8474.05,0a356f9a90e99a2807b464fdfbe8ff63
MC04546,51183,18340,5214,6759.39,c172b4cc7cf5d54091b73eba17b23b4d
MC04492,27897,1070,759,6491.21,cde16aaeb05d5a4abc3a19491c6ef43c
MC01667,83619,29138,10130,4512.98,edb5f713825ea6e4f4a280f5c5bf0532
MC02391,77409,62535,12146,8948.47,e3f61c180faa54c8e5d8976841bcb6c6
MC02681,69896,35393,6228,19486.87,7e9ad57848dd2970a3fde5ad15d17e09
MC00677,13920,3933,2679,42926.24,f552b150946ab6f88e88d7363ce89c7d
MC00786,6973,4066,1319,32585.82,f9be392d566d9c3ccc6021472cf4a2f6
MC02761,35379,347,285,21381.48,76de3ab7015a124f699cbae17aa01ea3
MC00990,7547,3377,1385,35153.47,6808da8ce863d8dd77635ddefec005bd
MC01292,70343,10286,5781,44019.3,31f06003b95cd2f4e8bc14ea74d981fe
MC04735,24205,12147,1930,35451.22,99e2335715c2ab4046ffe00799ff44d9
MC04848,22070,14525,6782,30887.25,8e32e302fa2699f29ed3e671cbd88483
MC01432,97922,40349,3922,27876.72,28677f2619755a75511aa8a1b8ec811a
MC04185,51534,20687,15807,8978.78,5b8bc000600f80746ddb29e26f881208
MC03844,26363,7307,5692,205.58,7516853a51d53916033e574e64c3aa95
MC02575,9315,1038,590,47074.45,272c5ffdb002c19df86089037d6f3677
MC04003,50252,28580,6659,29112.73,8fa3b0f87f04b183524dc1cf0adb9449
MC01807,42524,36208,34728,46084.58,9577a8f29299ec36a08b5e39adacca27
MC00867,38158,26705,17922,29476.96,3edb5b9ed146a3e471b6f643c7413ef1
MC04985,49104,34644,30653,20811.82,34961f2f8a8a5da22f44be5fbbca3331
MC01651,75933,42693,35508,49584.93,1be3985ce7398389524879fc2de28a17
MC04368,95768,24013,3541,7725.04,87528871384ad1bbc90a38e2d8c5a5f6
MC02167,11005,3138,2438,42040.79,d32817e9e394a466d8180d0e8dd6a741
MC04218,40165,30347,20248,38686.81,e4432de1f8b5e298e35a7d4785b18a65
MC02235,23037,13348,844,26871.98,531e7a6ec622fff8eb3540fb5f6cc7db
MC01079,82847,27576,20041,9517.76,3f30cf029e1cc16727b10896ec2ace5b
MC02590,44309,13058,11068,30866.46,31029c4113bffec0e6802c36d8696e01
MC03848,89842,1153,677,30547.41,50c222d8d8b8d6e86c6e4bdd54c81eed
MC03718,62313,8310,6495,9676.77,2e2f4cfdb4167cf4be3b0edfb48c6840
MC02582,85193,42298,26830,42205.62,3c5b319d4d205221f733cf191e7c8e94
MC04632,47796,28828,11707,12538.15,89cfaea30f74f4499368297370da1c11
MC00843,95377,11772,9878,11327.35,b24b30e77070136344825cf25bfed545
MC03766,84996,57810,42206,43880.91,de01625e73c5264c1d8f5013adda37dc
MC04360,39258,23047,7620,39522.08,081db6931eda8cc08c8abacc9924725a
MC02293,29976,8833,933,33776.98,f4b342fe8c7bdcec98329d09097d9a49
MC03637,56448,19190,9554,38915.59,786a8cc084ffd44b538bbcabe112bbdd
MC00817,73207,69303,10035,34779.15,074ba8a4e13d44722b4002c022cefa43
MC01137,10832,2529,1540,6242.1,c03219fe67b046ccd3efd7ffe1e392ce
MC04889,38621,25341,11404,6955.16,bb27638e73f3e52fee810e59fdd6a740
MC04270,10835,4404,3106,9781.67,f1f6f1c7c950ade52c45ed7170722403
MC01927,47453,15490,5292,15625.03,640d15e929662f236d77aec1d6b0d557
MC00297,56790,22142,5830,15386.25,beaf849f10a67f5efa4d5fd9c2fd1b82
MC02183,61586,12868,11222,30228.79,c675a902d9706decd41f21198cc0cf24
MC03104,65951,729,47,42781.68,fca08383ed1ae4a17495c223e6780e1c
MC02276,75691,41444,1765,27224.02,f63c58d7bc38564512c6650311f6c294
MC03758,72490,62632,19471,27029.78,8eb83d0953bbfa54f26a4c7c74c08d95
MC04934,38831,30177,22685,12158.74,cce49f04243f51e0f65c71a1f32b8c27
MC04427,68398,54658,49000,23903.68,6bd6ebd0ddd89f94bea33e57b22e7a2b
MC03201,17019,10982,5646,30031.53,048d9ac85a94ed27eec27a5818dfadb1
MC03895,51787,40642,24353,14804.16,5d88fdcefde0bebccd077cf5421e1772
MC02351,18864,9688,2233,9272.46,ab6dee9eae958ec285f344778787f873
MC02162,91000,28374,472,37462.2,6b8cb39947c95faa4c712cf57bdfab14
MC02635,63982,5447,4475,3001.6,7625208e5f543407e904a9973bbde0d7
MC04164,23297,8700,6173,3447.89,be54ae63e85952a9c09975d2693b3fab
MC00363,54124,33351,2417,26903.88,044a6d427958bc0f1a9caabc750798e2
MC00010,7737,6920,5578,292.0,94edcb30f004dfb841b912a379f6c12f
MC04195,51933,22266,14483,38179.34,62b7eda0700b23bf33114461f3e2c3ac
MC04853,43028,41530,40254,16034.89,984e79861c2241954d2b8f09b6dcfa86
MC02673,71118,25204,15582,27836.82,e974c64e25183843c505c15a028c2925
MC01811,17181,17041,12396,20333.36,90f3aa02af9aa23f70c696b2da88e663
MC02547,3032,2691,2246,40541.01,b8a8e6d6931c140d695274c709cfff1f
MC00667,22339,2109,19,37948.52,348bfc36928608a0ba6ba323ab6e392f
MC03966,9883,5875,747,49184.22,def0be50ac4858e99e125e84162c460d
MC03657,55240,2476,356,46820.65,aec1081e8a67e61e2258178ffd585380
MC04755,74623,48889,48628,21182.62,976e574b2b900580370bfd6ba9c030e2
MC03707,40183,38393,7808,41515.25,28de85873c434269922f4e09d048a03e
MC01075,95063,43144,272,34061.14,2df769c1a3ebc6f8e26549e9d0cfac2f
MC03731,13695,1271,842,43236.05,e7f329f7942095b449f03388c696d6d7
MC00636,31004,1407,716,43974.36,ae31db7dfe53e9205eb58487a8100d98
MC02410,98098,47006,25977,32268.27,f7a01a7870021e39392b8ac20ec89747
MC03252,12018,3384,42,41156.6,20b796923302e319430ca83b2a5ef2b3
MC00630,60353,17066,3157,44403.66,7ea18ba600ed537f7eeac84e0afd5f65
MC02476,5680,2336,2000,17832.57,350fa19a6f935df2fa4525bdc06a8a8b
MC00036,42257,12453,3744,14150.59,4adf6fc1b7578623a46c7c2302f42da3
MC01896,28116,16687,10944,16864.68,e6b4157471cffa0e777871c0f9d803eb
MC01530,74198,1549,848,951.27,cfc9932f1cb3633fefd0b662d1e750c8
MC04527,59226,54008,4505,39541.47,e726e62f848043b3c2d8e89ce2f9b95c
MC00851,9627,4918,1457,47980.27,bd44e5cf01960ab26236ca086f3aadd4
MC04064,78024,18653,707,29084.0,c9c8ced8464bfef1cbfbc5a2ea8c2425
MC02950,29400,4676,1943,37287.15,aaea154b4cbff80b2f5f99132fe8d0ed
MC02632,31168,26658,20271,29111.77,f3fa14591e2903fa85a495e2f2221ea1
MC02993,87588,82836,59472,25784.51,763ecdb87cf7fdc5aeb450edf89963c6
MC03231,11551,3398,594,19691.02,a452c87289fa5dd0280e702a1f149e10
MC03400,12059,8331,5767,33430.72,c2b3724bc8397938c68368a229917550
MC01228,23507,22630,8999,29828.59,d215d34443db96fb2da13dfa34d5932a
MC00938,73429,40583,8163,44448.36,4a61b43824e7f8b364f51167dc0de034
MC03433,99698,67998,22244,15374.45,c11eee1e872e3a19cb92602bf4c296c6
MC03743,54005,44217,36315,5611.32,cbfeed0f1dd19111f1e15af05d469815
MC03879,7794,162,55,26428.28,7dcb5a1be3c5db1b784a50ee76f34585
MC02210,84732,44414,18760,20706.43,5e1fe51c580e323ee04e83aeb3835b61
MC03039,52610,49218,23825,4547.63,ccb68eddaadd262c7398205b9ded296b
MC03227,69378,31621,15628,48595.6,33cfd194b0f172e7e46702a0ef115d61
MC03481,98689,27758,7472,38814.53,67083fd470469bade1025fb60feb62a8
MC03982,19365,17614,9635,20379.85,58ff6cf7049f0a608bd6af04c957991e
MC04340,4736,4564,2212,11131.64,3d372bc0e60ba6f97805c8e6ae642b07
MC03826,99159,9774,8516,13301.5,df3eec226f729023873d437ffd9ea01e
MC03565,94825,16772,2196,35577.75,acc1ac7de99ddc4104e64857050762ed
MC01861,60480,48112,22361,14537.2,826895e36efb8d866dd0a38552fe3e0c
MC04641,54342,50505,16341,30562.19,10c497a92be8dff2cc21edc00d4cc6d8
MC00371,81596,72621,32598,14451.46,bcc3b0fde44715f184bf62a85effdeb3
MC00227,75732,28051,25747,19681.88,4a6ba997818b98265e9821f91e0dd009
MC02192,50635,47036,18987,39039.01,18dd351e1857147e1ae607f180506eef
MC04287,9188,1049,715,21436.47,495913fb5f0ff545fa2551f590a0085e
MC01446,45335,5322,1150,24146.84,debaff5830377b3b0346f010c793fc01
MC01049,15779,5387,4897,15703.15,cc7ecb04fa56bbe6f0c925f4ac92986b
MC03579,96863,55111,28631,25057.08,db19740b74124eb1e6096681184ae1b0
MC04615,32054,6431,4373,43153.52,ab95dc534086bcc603e2d12cb0d02ad7
MC02567,94126,29774,17896,26599.89,54362b10f2923f16e03b693b8e856443
MC00014,40908,12777,7789,41003.02,849109f1887f2e2d7e87ad14cada77aa
MC03081,51145,39387,13799,29705.62,4a3731eb8b63344e6175358b34f46899
MC02157,32436,19587,3398,129.65,48e9ce760f562cbc58b1fba276ce6870
MC00016,30928,29492,67,29953.04,fa64915c4330f9462801c8743d76e533
MC04070,53837,39317,23615,27786.45,d7efb73f5c5e905bb92202177077e92c
MC03754,39655,34853,18530,2612.49,08547bdaa95429f65856eee4fdeeccb8
MC04922,32308,13386,53,43397.16,f5bda065a5ba3e3b70a15644d52633ff
MC00863,38686,17162,1997,27375.93,3c85c689de355d91496c33e0132e0d50
MC04378,57089,12932,7591,18165.77,f11aba3f534da83eff1e560b100c8399
MC04872,73406,50662,21667,8328.83,49e1c9f7d29826996436321b65437071
MC01050,64425,33262,24412,44584.57,c657f760147b2dd9cf00c7d9783a2c2c
MC01210,43031,24172,17479,35589.91,e46a9c0919b252dbe8a9f40f7353892a
MC02226,40405,29753,16371,22205.91,b88a8d33fed6b84798fb4cd776c20cbc
MC04714,8506,5743,4835,36261.67,79400ea658cfe7cf5add23c35b096ba3
MC02965,30782,8119,6095,24564.31,bbb9017e9df429e8f26a99eb6daee8f6
MC03706,81958,41904,14698,4341.31,c57a17b8a5294a3ed335230fd018273d
MC00185,55521,11839,6790,2914.69,b819acd458b23d6ed68f40b30deef2ed
MC04907,12389,9890,5517,1544.74,2276a76d2124ab193a50e3d324bba283
MC02846,81211,27676,5873,5225.75,0de95c302ff267d30c19976efdb74a89
MC04944,94241,58774,8312,5005.4,cbd2204cf89fb966a574ed5a7a770b91
MC02770,53438,4823,2422,46653.81,262db3f13a77eafae9461317764e1a1f
MC00631,7767,5204,983,9525.26,b77f3e8044bdcf2ba5f04d9cb7d91009
MC04280,70334,70040,60498,38767.21,81a3e1ffa0fd4e57b392c970a7afd9b8
MC00753,11758,6350,21,24480.38,7c1ab985db904ae3c2637e71795b1651
MC00203,46616,9385,4484,43767.43,2caf82e92725948f20aa33807b7dc112
MC01418,93534,51442,44007,40592.62,5c4a48880dfff5cbc7f346e9a8ef9516
MC03085,36098,3480,2245,44352.31,0058aa5772ad4d4f7b6fb77e32a11323
MC00637,56179,13842,1449,41174.67,60f9b2200d3c4d714d6325c752278a62
MC04921,4462,1562,361,23418.13,b7214fca2792b566eed9d322a958887b
MC01206,11922,9405,8315,2125.29,9058c00c7518bf1c6bcfb398a4404e29
MC03598,59034,24088,13095,40876.83,053b04106441b822a95652ccad3bd2a2
MC02649,45818,45481,1056,26460.41,3013e5f9b96acba96c0cc223cb8f918d
MC04344,19214,11114,2730,26786.17,1a460cac4ffb8fb0701c0565dfed8c54
MC04813,19276,18528,1423,1472.47,71bb689c3202dc846a981c3d407ceb21
MC04313,76791,26572,7557,23609.24,0371d1a4a59861252ba87a4761de66ba
MC00558,24835,17669,9498,24952.71,421f01337b7505e198ac737d3dbd8b6d
MC01378,9936,7934,39,9301.98,dcc3414fed71ff71637ad3c88b428757
MC02383,24267,18635,14204,17439.62,d497d4bb4c8b9618a207743ddbd6865a
MC01682,53579,29519,18231,32966.2,30736e28c34006444fc72d8fc5ee1ea3
MC04122,88308,47083,19815,6514.74,7485e06d1b53091f094deed63b348710
MC01046,75187,52154,34026,32050.69,3655e711e11915a01d91aed892b8975b
MC02187,84795,33926,10226,18317.55,6c3610dbd3656145c82803d0ccfc78b8
MC01538,25434,13059,382,784.38,d9c52727456e2f2fb6ebc0c296c77821
MC03478,31918,1727,1655,29720.64,47b52eb654d4749f398897c0ecb21f22
MC02302,24571,17683,9143,14584.23,01c844c2e34c9d2e55b276a07079dd32
MC00606,99385,70258,35005,9278.54,86ac8bc209182aed3a26bd02f5987f60
MC04077,11783,1523,1352,5427.67,6f96ac3fbd9b5508d46ffc248d8c2be7
MC00882,46078,7344,3530,13316.42,c796c79ac418ab24510888ea821b3baf
MC03902,63135,40566,8950,11824.93,1d871fc5c5372896e723c5371f708434
MC02892,41063,658,427,29791.49,90e1348cc90721c11ee0eb8b94b17256
MC00629,99827,57255,20418,7776.24,4245545a8b729322d3f4edfd80ae0eb5
MC03911,4924,1605,1002,29261.49,163e5f7d6cd4393f865505dc8658cd9b
MC01384,15186,5064,2326,12174.81,f591ae6b65834c137c63d1972f70b644
MC01900,47138,16357,7154,5663.41,2e3bd9e637f6d5b1b74c51cda49cee5e
MC03594,22719,13283,11681,47987.83,a66a2380cda1b8b2fd46e76808237c24
MC02769,6109,1630,1628,5825.4,75ae63a40bdaf990804963212fea4503
MC02460,73496,3391,1809,18778.89,57299bbf6c666cec8e1e6f74b9467b7e
MC04482,8777,7066,4967,16006.37,fcdb8bdfff7a2c917680469e21fa53ab
MC01219,24775,18426,14991,29873.83,2877452432a86ec05dfbd680aae51e71
MC03769,62617,51286,839,49610.02,c94bad2fcc8d2c3ccd31149a5eb0ac97
MC02759,45420,32992,9317,21390.88,194e82062eef035f68ec648295dd7510
MC03221,90117,39315,9720,11016.51,67196ddbd5e48910f0fd224e7eb9eef4
MC04427,98992,84860,53235,24958.69,cca907349201a8468433884f16f84059
MC02586,64909,64444,37316,10661.01,e0e405fce1ad80717bfa77815f93cfa9
MC03489,11335,6713,2956,8132.71,2c05571f035ade581836ead1593b4f54
MC03927,79395,23779,11649,34370.32,2433ce75aa10bd5545b0b5f07c6d3afe
MC02079,77907,7917,6127,42224.69,6ef1fbd5bb0d0bcb7a491f6cb0a6f700
MC04925,7872,4660,718,30156.35,a33649e12ab11766bb97af92fed170a5
MC02721,41639,29812,7410,34826.39,f250ef04b3523bb92e72bea572640480
MC03644,45402,6785,6335,20579.59,0f5a1858bb4ac8e50a4f6530b4363c6a
MC00664,68508,4110,2800,12103.56,de390cbe7aab993b0723100e44509aec
MC04099,73870,19714,17806,11295.21,c2d912d4d5ba8972c89e2afdc22917d3
MC04343,58793,29424,7031,11228.32,42cc89f8366fe7bccd373d5a88b87664
MC02402,95490,82575,24338,30125.21,445f32380180955eba9d793b03af5789
MC00148,32167,8417,8242,15859.05,b6e290a8a5387febe5cc9e7de3655672
MC03672,18640,5529,1928,27868.2,b7d17acafdd7e50984bc4328beca7b24
MC02056,16421,11861,4544,5832.36,7d128bd2cf7597fe969a4f80c5411870
MC02925,37948,28445,27256,25581.78,ab3de465357424576e65db1892d49565
MC00796,21949,16707,4663,10572.4,abb60df06dd425c5719a1d528411204a
MC03605,79144,54212,30979,32224.9,f8ab34c2e0e0fb78dec0508165a2fa1c
MC00785,66441,12010,3421,3526.79,28442b0820c25b0c0504ee01b1e731c9
MC01367,78107,26639,11110,39659.14,d3bba2353a4be1a6f7c722277ae9bec0
