OnlineOrderID,CustomerID,OrderDate,ShippingMethod,TotalAmount,OrderStatus,RowHash
206,885,2023-10-24,Express,469.52,Delivered,73f272cbe04b39787fab94b5679c202f0794fa149312abc2dae571855ba9828f
207,1205,2023-08-12,Click & Collect,714.8,Delivered,3097cd47766f8b26d19b2c263da8f65ae8d8d5bd3559f2ea2938e25644bde6c1
208,2355,2024-12-22,Standard,665.92,Delivered,a12b2f9f5000b528d4a456dd0d034d48adeba6fcf585742e0f6141a1b3566789
209,4096,2024-03-10,Click & Collect,573.68,Returned,567ad4747d8e7ceef4b738f19aa98cf07446a1fd9045a8c083541d741728f5cb
210,3933,2023-10-15,Express,714.14,Pending,cfc59404518e7e44670da0c197b41be50d6822b725f292ccabc3f48dd4b579ab
211,1360,2024-10-17,Click & Collect,574.63,Returned,a35cda0c0bcd359afb26fff656539902bc56bbe2245d409d4054b022aac708ca
212,1781,2024-01-02,Express,53.81,Shipped,95690ab23d6d3ff3496fb52718e08c891b165e47afdefc571535fb5e9f2b9086
213,850,2023-06-24,Express,75.76,Pending,9693e8a4088d8a715760bf47fa9b722caa34fe10b0288863cf1f7eae4615190e
214,1582,2024-01-22,Click & Collect,346.27,Delivered,d3690ed2fff96f747936fcd69199194713df078e31059ee7b0520a9f6c4ffbc2
215,3252,2025-04-23,Click & Collect,398.67,Returned,f5264c609ac95aacf416d0fabe8c8863c3a820bfdad127825da3bc0f81af9ca7
216,2983,2024-02-09,Express,729.39,Returned,b61cfe71a77d8964d167e93d9bbce5a70c56afa54980b2649b36a052088385b9
217,3461,2025-04-04,Standard,816.58,Returned,f382ddd47553902c7671d7219460433adaaa79133940c7957e97e63d7f1f1607
218,2652,2023-06-22,Express,589.68,Pending,92c6335722d1c86059a42f00396fec238ddedc583d855f7dad00388cd45623c0
219,1403,2024-03-05,Standard,457.7,Shipped,e07abfa970ec876a8a895bc015cb4410b29a47d565c99ec8b8f6217ca3478a09
220,4695,2024-08-15,Standard,278.39,Pending,1b60d588e4d11943d6ab595470b67d33f1b1b2d93773545f22583e9406551aec
221,1234,2023-07-27,Express,615.56,Pending,27e8d7da938c995e3cd6d9d021990cac4d9281043d486f2ea119242a70fcd518
222,1363,2023-11-26,Standard,362.74,Delivered,2c4a787d0d9276007a6e5f43a3a2112cbe0aba66684927827b6440798d3a4f54
223,460,2024-07-23,Click & Collect,864.33,Returned,198e81d99857f8b6984fbdd7bfaa1c1ef403a0b9a715a349c5628b7a36587fc9
224,4444,2024-06-11,Click & Collect,735.84,Shipped,0b75d12c6126ddf1d997cc879c1dfe05ff2f9fa7685a9aea67cd739d724ca95c
225,2033,2023-10-29,Click & Collect,256.12,Returned,fc81ada384365ff464d87c034103ca1bb8fcec54ad6a787eaa4f4be3ec15bc68
226,4237,2023-06-19,Standard,581.84,Pending,76eaadb42da31e0692c6846e193128eb33971059bc041a5ee120befeb089ad13
227,3374,2024-10-21,Click & Collect,850.12,Pending,07743e85eaece2c12862190db4fa710d380de5dacf6fe0a0d05b250204663dcc
228,2537,2023-12-18,Express,141.28,Returned,3856a40354d6bee6e10cd9e686974dfae0ff626f7a1715b55c5712612d51e323
229,2509,2024-08-06,Standard,252.82,Delivered,561d16309dbab147b4a4fb684d08ba7ee58f50083da0b2f03cf0943d24921ec9
230,714,2023-09-16,Express,253.65,Pending,9809c33b853cae1200fd2516eb4ce42ff19adfadfe627ee29c2ac316485f5132
231,2312,2024-03-23,Standard,203.93,Returned,c6c84352977d7a3487590ffc1b3a3499aa3ae26713171bf9ae063787cddb941a
232,3366,2024-10-09,Express,414.2,Delivered,711dbab8f4e8b1ad92ad47fbbf860192b2352dd7c67625d42407b0e5b011e78a
233,3867,2024-09-30,Express,168.03,Pending,04db7205781c2abeb869fd3b8e9c600ac2d2bfb0be36beebcf2825d14e4f39fa
234,3330,2023-06-26,Standard,196.91,Delivered,7ae0ce4e2061fa62d77358ec72ccd0b33c4fc6c4501e6244950e181be9d419d7
235,653,2023-11-05,Click & Collect,322.2,Pending,2dbd7dc0a83019d03eb6f738fb873596488de4d18bbb2f74ae16958f92b525e8
236,2904,2025-03-07,Standard,994.37,Delivered,47d838fb01c2c252c20248730a8c52b69465c35ee5f3a639062251369d833b9b
237,2721,2023-07-09,Express,467.57,Pending,c797749c67a71d87a99bb58c684ead989d2787f0d2b808a3f6269661f5e96351
238,892,2023-06-09,Click & Collect,744.18,Delivered,d49de0261e000ffee6660d325373281688b76a6f8ac3c5b35fc673b118b41158
239,3569,2024-02-29,Express,990.21,Returned,0f3191e1b864bb2c5899b922dccc78d9575e8abcd3cdc50417b5b9af795d69a5
240,3445,2025-01-29,Express,478.54,Delivered,1f5c5b0a2d734f3466b5a1f6f2a7124226d63fe06f28f961069b3c0e9ed2692f
241,261,2024-02-20,Express,868.96,Delivered,5f5abe5af961710a6e15ea2b0c4099bf793fc6967e1e3627cb1a334af61d7cde
242,1741,2024-04-25,Standard,228.83,Returned,8dc11b68444bfbe2315a9f2186405967391ddcdb33c2a182fc9c8d7a8773213b
243,4399,2024-09-12,Click & Collect,855.68,Returned,1e1075b54cb0e9d1e5067241bc6f118bd4c66a4b3efaeb8fe7179ec9e7ce01a8
244,3380,2023-10-13,Express,171.88,Shipped,4cea4ab5aa9a57c1a9292d21e9ce003bfb39f28eee0121c5cde6864398fa9b18
245,4942,2024-03-18,Click & Collect,93.95,Shipped,12632ab3d37e9978ed050555541d013fe74806f8d23b79f513b7498f5df1140d
246,1400,2024-08-30,Express,706.12,Shipped,c233d87b9b5cfe7bd0ccfa908ba5df649ee97382f9cfc014dfca037d5ba31d08
247,2174,2025-03-22,Standard,292.11,Shipped,82fdfd9b34d2089174bece00ffb398d5045f68f68a158b582a2cc1975de2767a
248,1022,2023-06-18,Express,668.81,Pending,905fe50d3a09d0ae2fa2e3341bfb1017902b27afe64a02979e19f20bd5d057e5
249,3670,2025-03-26,Express,511.02,Shipped,f919abaebd8df248813f6200a18ddab75ed19094b5a155b3bc91b259a2be9873
250,827,2024-02-01,Express,294.54,Shipped,3347acfddd48ee5a4acbaf4fb3200e89d9c13733f4b40698c2858c053de719c5
251,3319,2023-12-16,Standard,864.1,Returned,acda9b80a404ce920a15ed2b33de040b2bc94b75f13fc018064ffa865ed01b33
252,4115,2025-01-29,Click & Collect,786.43,Pending,0d15c9d6c65294295a750bf30c85e49f258a574efd5453b5de8ce9eb607ac624
253,1437,2024-04-24,Standard,181.93,Returned,0c27e2297db75800067442cac9addde782237afc11ff1c36e49a3e6fbaa7be8b
254,3556,2024-11-29,Click & Collect,593.57,Delivered,ce1c541082accbb23622ca654d09f4e7b9e3404a867d33ef1c47fa6699ebe573
255,160,2024-11-30,Express,928.83,Delivered,d1c986831f6d384a76b10ceb3d5b3f4d7d70efef058abeb7c82d89a5bbacd8bd
256,1877,2024-10-14,Click & Collect,320.05,Shipped,37c48cd24a249bee28d502d5f9bb057aa02a279f6cd3b7dd5e31dedd0d5348b0
257,128,2025-04-07,Standard,631.86,Returned,96e8525c1c91e962ba5d367c4b4cee0ad45f7b375fa5f2b97c79724b4bb30a43
258,879,2024-03-07,Express,400.48,Delivered,2fba79c2824939d5cbf01b77b9e4033839029325f867097ef8d39cfa3c2416ee
259,3924,2023-06-03,Standard,944.47,Returned,6289c055cd9147767d7dfc092205fc3395f29206638bb65ae412d47a91d0e73b
260,3910,2024-01-21,Click & Collect,473.9,Returned,529c2c8b6d77ee64c9e17ae7cddc2ffce2e3f8f9f0f586765d1438e800fe0abf
261,178,2023-07-10,Click & Collect,899.78,Pending,58f4f7631089bff9fb5f5da3ba6ad967806dcd5063c8ccaf5f7a5aa74ae4376a
262,1361,2023-08-29,Click & Collect,437.31,Returned,a9ea47fd1e3c3af162e6f71d70c1a8709dbde115335211e6352cc78f821e305b
263,933,2025-02-03,Standard,186.8,Shipped,cc075cd4167da8144bb301ce6cbd7e4ff1c94db4d4a221e807030301a76fbf0c
264,2432,2024-09-07,Standard,660.99,Shipped,60b83842930baa751dd8b480cdba3baa791e98ef23d276bbab30d1299d1f9bd0
265,3386,2024-08-13,Express,364.86,Pending,30da1a8e743ea6d630222253792c4a39cdaa67c91ab01cec8ee093875cfee10e
266,372,2024-02-13,Click & Collect,316.7,Delivered,be6c2983bd1ea18592f3f931f345b2c081e9fe0bfcd7aa4bafff5d90bfea72a2
267,1576,2023-05-18,Standard,867.09,Pending,f6e9cc3b6bda82118e3923e244605487eacf8697f518a8ef8574cd45db239c5a
268,3206,2023-05-24,Express,407.83,Returned,c993b98d27d3d3d7d0b8f353309a2728dc9fe56ae8a909b0026c9dae605192c7
269,2712,2023-07-10,Standard,711.22,Shipped,a313d3d9a72b8d9d00b2001b7ab70c2521d4ef86e4cfa335f0a20f15170cc7e9
270,79,2025-03-17,Standard,460.95,Returned,7d90257cad2b6edfb85f8347aca38fc7d6d79f1fa4f5ad28a58249c4ab5d5b63
271,25,2024-09-22,Standard,430.95,Shipped,079a1c68192b3abb0c79682f1908b0204eafaf97cf22e08a448cdf6e7c9f9010
272,2200,2023-07-20,Express,95.3,Delivered,6ca87cef40151e058cc2d10cb30a56fb54b6b2a963d1e076dddc0121253cfc2c
273,4716,2023-11-15,Standard,267.48,Shipped,289acdf75236385852f83de9d9565e6fce4fbc24f842b9250a01c37f8c5fd498
274,1607,2024-05-12,Click & Collect,490.95,Returned,4490bdd6519cc7cf1707bdf35160df5abf0cddbf8a5df5c572a754eb5db30acf
275,127,2024-10-06,Click & Collect,878.15,Shipped,a9e1c98c63fbdd852d8c021b4e83f774be6ad486093c07e604af410d5e312642
276,2301,2024-09-04,Standard,712.05,Shipped,c5fb8be4cc90195b43bf171d2a375f241e9e0a9476be1caf1a2f0c3ab3a81fcd
277,562,2025-01-22,Standard,82.08,Returned,4af2932c012f1acc5761c069f47eed849a91a71fe9eade80651ae0516c69212e
278,2552,2024-08-21,Express,38.88,Delivered,c6d90c4b9f8777a33c6459e58d2268c33d99e318e54985e8e9aec50a85c1caf3
279,4886,2024-02-21,Standard,523.77,Shipped,fb94b4190b7b9e4a3fcc52d70f4b7f2a57a32b81ddec29ea0c4d4f83b20a54a8
280,772,2024-02-23,Click & Collect,134.37,Shipped,5d0d4643302a888133303a0ff69f6468db1f50a40191fc503b770a79a22c7826
281,1147,2024-12-29,Click & Collect,146.05,Returned,2af6cbbf9598b7f18d5db6683414e86abac3fad6f9ad25bbf7c68dfaedd866ba
282,1649,2025-01-22,Standard,509.87,Pending,4d0c9f4c8c4d8ac29c21707f0ab2896fda83511870c6f4f2216fb36fb3a518ae
283,3455,2023-10-27,Standard,243.66,Pending,45fe7a4467d7ff969b429d5e605fab95400df6c2787a8a8dd0f4c07f0f8fcbe4
284,3304,2024-09-17,Express,210.88,Pending,b03be630cc282ba359b8eb152bc1c0d292b1f2b3bf387b57f4570d21fb5d75de
285,751,2024-03-20,Express,927.9,Returned,f7742767c8bc2e56637961d57c1754c27d8ac547035c6aa7fd0ad8ca35b0295d
286,1672,2024-03-04,Express,309.28,Shipped,c31ddca0476b8ef7d14b1dadf16bf4ba7a58041318f6db409ec405bb46984035
287,4095,2023-08-16,Express,303.76,Delivered,de43419f5c15f56b7e50ca6cca6ad2f95e4ed3750ea0264dca723a7bcb13b3a2
288,319,2024-10-23,Express,736.6,Delivered,181d736e4a3f23eca634d845e8c0c6447962ade3176c454ee6db4882768d52ee
289,827,2023-12-23,Click & Collect,657.11,Returned,14797bfdad25577c0e5457a061cee187e19439eb904f844e91d9fe646b2d320e
290,337,2024-01-22,Express,552.83,Delivered,48f28c86636a9e51491e89b79fd67c7dc3778831bea4b622a9488151f2c59253
291,3416,2024-01-29,Click & Collect,250.47,Pending,2ed8320558ec969b67d6b685e37b0fffe199f3e363dd6b0620039865e7e0780d
292,3568,2023-10-15,Standard,297.25,Delivered,9ba6cb7f388573e204b35b8bfa6c5582b34293f1b7a7292030f08f19691fb56f
293,2702,2023-08-09,Click & Collect,777.87,Shipped,bd47b4f2a0809d0812036bff22280ceeb2431279bc4463b092b84738d784801c
294,2988,2024-10-11,Click & Collect,924.67,Shipped,282325999801540048f550ff2cac46d46e4fb43d27780944e8adef2a5f6506f4
295,4009,2024-05-19,Click & Collect,310.18,Pending,dc9e4ab4f7ccfb7eba4cb7a9a3fa1bbf06bee86d99766c094fa10a093d862cf9
296,1884,2024-11-19,Express,889.82,Returned,89ae46db9c05704aafbe219dc895c1931c6dce2e985c5ffd7d5ff6d4e250cd7c
297,4695,2024-03-22,Click & Collect,30.51,Returned,35f855a8e7603e8c39a019505bb12c7e4353a686c0179af32f71d0f1e1316e47
298,418,2025-01-03,Click & Collect,94.0,Returned,6b8fbd3a1ec5799c5cc0b9ea2be2cec70231856e27da78ac33229fd5781c933a
299,2070,2025-01-21,Click & Collect,640.52,Delivered,ee26af9fd158b8071ab027bd5fde980194be75df7ede0479aae9420205a71145
300,3849,2024-02-03,Click & Collect,349.73,Returned,c542d041a20f6dd2943c8e45722c68b21167748ef0e208fd923c323536701eaa
301,797,2024-03-08,Click & Collect,704.07,Pending,399ba877aa9bb76accff8e9df185476c35990f27b4c6cfda4e85bb0893027e3b
302,3228,2024-05-29,Click & Collect,352.33,Delivered,8cb383fb79c35a666f50d4f756778e5eed4e269f0039d3e656b7ffd1fb079732
303,4206,2024-01-29,Click & Collect,309.06,Pending,b40b4a028f2299bb9b58f7eb5215b395686699dbde219f8b839478c201dd76bb
304,2365,2025-03-19,Express,905.43,Returned,d02555ea664c4bdb2136fee4d8258bdce7da9a000751276692ab95be2fb586ae
305,3869,2023-09-12,Standard,207.89,Pending,53ca8ba339d00adead0894c311ed5e9bd7d8c4fc464bb1f7fdeac3f813c52745
306,4961,2023-12-14,Click & Collect,428.17,Delivered,fe10d1142bbe4844b78521233f60c061928bca69742b4f1d7a536978578edc35
307,3515,2024-10-02,Click & Collect,941.82,Shipped,c7c4e08f73a9fc55de93a9379e2eccf8c7f80e9d71b640bd330a1b6cff14d1c8
308,8,2025-02-26,Standard,114.43,Delivered,4da31d7676a99d0aca2918f77d38b10f15301edf727bf47a3f5f608b04f68764
309,3241,2024-01-25,Standard,95.26,Shipped,07d86769bba02db60042a3889fef5d84022f337855af3cdf33bc578327b37579
310,4640,2024-07-25,Standard,715.99,Shipped,3b7ad6ce4db13ab6ff78c2a15178887a9bba8afd3e920a1afa7a55a42bbe3426
311,1420,2023-07-02,Express,960.32,Shipped,1481a920765859907b41bbf8dc8014fdbfee00dcd6eae9ef7ae15b1f55865acb
312,4051,2024-02-14,Click & Collect,192.26,Returned,7b94de5b7be4998d211e95cda9ba5f1d0bdf31d747b65a0978e6580e955b8168
313,2674,2023-12-18,Standard,152.9,Delivered,211189855c54a4f184b0c1582739946b9bd7b10f07df736eb35b3f71d259e0fb
314,698,2024-12-25,Standard,60.31,Shipped,d124eae18832e1c63dc20dadc2d8527592b0a50f328139bf76c3111b70b32c53
315,2026,2023-08-09,Standard,304.25,Delivered,5348bac8c8806af6791495e10a9980ce1a5559d2f6369e2a84d15d4788a2d739
316,3431,2024-10-15,Express,248.51,Returned,b96455d9de4e29a8efc20961b3d59fc159ba8c3b47b24bf45e5a126beebba066
317,3680,2024-08-17,Standard,804.83,Returned,2450b9646ab20f71cdb9710af84ca4f14d5fb743de5eec9e1d2a5d9beaa8ae81
318,3032,2023-09-07,Express,681.08,Pending,a190a2ccc54ab072f5021943c14434274501c92c976688120409621f40264aa7
319,3768,2024-07-23,Express,666.7,Delivered,b1bfc5330ab4cba3f5a1ab9975acc2a6e4aae70445d244e2966235e94a4dbb0c
320,1770,2023-09-02,Click & Collect,76.72,Shipped,f94d9756854ecd6ce21d6966046ddf6ce32f801080edace7b1afb6025a19aad6
321,445,2024-03-14,Click & Collect,617.59,Delivered,a53cb14d9750c66fb21ea028c7ace31b37eb2f74d96650967608324bf5eb420a
322,4719,2024-12-27,Standard,729.27,Returned,e8cdcb734b8c438d19e4f774ea70017ecd7e08f9447d7bce3e92881ed88ccf4c
323,2586,2024-12-14,Express,780.53,Delivered,eca30699b8dc5a2361365a702bdb6f5fbe6085e971a8e72c37b25eed1453db7e
324,1135,2023-12-17,Standard,38.1,Shipped,ae500fd5bde8b7d9fa8495c6e3bebd3fd513a34a0011c41d6de7eb7dfd2904a9
325,3977,2024-10-04,Express,764.89,Delivered,c62801122fe821b557007a64bd1fc215fafe1d31709beda3f42e1692f0acf077
326,4365,2024-03-04,Standard,635.03,Pending,7d7ab516502eba2d464e27bf9f6bcdf4e3d0d3379149700a98f9294bf76b709c
327,1734,2023-11-19,Standard,312.25,Shipped,ebe527dab6cc649f21820fc70aadde708d44b0bae684e30b2987fb7d484aeb28
328,150,2023-08-13,Express,525.97,Pending,6265870cc1c0de57cd2a49dc2d5160ef002a94ecd248d4861528e082513cf3a5
329,3403,2024-09-24,Standard,70.0,Returned,021063007a89d91ee71a0bec7739c498c56041f16273ff5490e534645f5b43b9
330,1921,2024-08-29,Click & Collect,65.55,Delivered,0c6605aa83433f37b2df6b33fdb30706170f1c0e85fba3e36c2c86047a52098f
331,2301,2024-08-27,Express,386.02,Pending,e0c0fa4b745833bd2c88baa2bc75bb4706819e65e8b0bdb878eaa60a38eeb65d
332,3857,2024-09-29,Click & Collect,494.61,Shipped,40396a12a978c0b6f3f11f544499dea8a232bb5e9d0df946bbb52e657c87860f
333,3326,2023-12-19,Standard,885.69,Pending,dcefa639a52faa380b63cd64eae1af6ed7797033bc06d3f5f55d1b75951a8129
334,834,2023-09-26,Express,885.33,Returned,6ae9aa7c6ebd2187c4ec537e3e7826a0483007120d4c59bc571628a34f609915
335,4558,2025-04-04,Click & Collect,894.65,Delivered,11a87db3f013b6e00fb4bb1d074a621f246bf8d0199f6cbb3639a2370568b630
336,45,2024-10-26,Standard,749.89,Returned,1fbfa4f8de8f0c6de0ec25ab27d05c89d7e639e07d61644632fd3f54de264eb7
337,4492,2023-07-22,Express,34.61,Delivered,8dcaaf9ec889b4ddb60a2a037b1af9078e71bcbc01cfee5691fbdb7c7f7389d8
338,1879,2024-05-08,Click & Collect,428.27,Delivered,6029bfa73c8d70c93ea7f5bb19b190199530fe73fe498026b8cd0b1512689ab7
339,1641,2023-08-14,Standard,669.3,Pending,b6d7ecb2e21af19ba1f0553c20de32720dbc17d53d7933bf9fd2d1c0e9482330
340,562,2025-02-02,Express,220.93,Returned,85ade205c2e402d31ebb0183758c14a3174993656d48b0e865765e2fa7beb3aa
341,3262,2024-02-20,Standard,899.59,Delivered,1a6e96845f72764a14cfa6836fdf293f38a79a804d846596c8ce71b5c1b9e3d7
342,2380,2023-12-19,Click & Collect,811.68,Pending,9f9575f99aefbeca637ac8d8c82b15239f7a97db6b8a822ff5552cfc2fabba34
343,99,2024-03-19,Click & Collect,712.08,Pending,47b59835836f7a447a1b2d4fdcb680d853cdd5e013f23e27a3c20d570a6e6e77
344,3939,2024-03-23,Standard,450.37,Pending,99a3ade7cd97d8b4cffb54230f36f39a1d983ec487cba9ac74012bbea3ca1380
345,746,2024-10-19,Click & Collect,394.86,Delivered,f96e0624ff2ad1ecc89eb5e067b2d489272f0cbcf9f3cefb076677fc4d2ea697
346,4153,2024-02-22,Express,547.47,Shipped,60d6e7583bd74edc64443aa8096637ebc728eff045ff55e6a8886be396255751
347,2346,2024-07-04,Standard,838.91,Shipped,17f1b0a61493dc4ff7e8f9f16647d02736d30a5ad78daef37fc85fb572d13a3d
348,1656,2025-01-23,Standard,492.69,Delivered,7a0c2f30a61818d58a9e03b1e7b4b047e0b66d6a1a9d1afb5c36573f40ce8f62
349,1988,2024-02-08,Express,883.55,Delivered,eaaf33f6d5bb5339abe5ce562c4d072405a2b3f9f8bd2f7d5b03d2ef8a9e9b69
350,4912,2023-07-28,Express,968.49,Shipped,a3edafc3b98e4763389d007cb58fb250be10a3e2982e69a3db56daa2119f6443
351,3663,2024-12-27,Express,429.88,Delivered,8aba2c484c649bbb8a9a00220a7820c8f212d15fbb1eee726a1d741df7063046
352,3580,2025-05-06,Express,452.1,Shipped,9baba69711153eb99075c0be20c540f40dcb57d4fd26873e9df24d78a41e99e6
353,712,2024-06-20,Standard,842.81,Shipped,485769eb3844e9a9fdcdc4f7286c4cd42d4d4e351b6125cea771505a3b7e381c
354,4500,2023-08-23,Standard,212.28,Pending,f8aa3d414854bda7d5b399d0f65bacfc9f6a53015c0fcd8dbd2c049a9fd91e92
355,2757,2024-04-13,Express,601.61,Pending,403bae6d2ccbabe754795f1c37380a56c671ab19207f63f40c4482b3bb121bf4
356,2307,2023-10-28,Express,760.91,Pending,b8554bb9f63b3ed57540be7473418f10923cf2d30ce58d98e71914763038ee16
357,4830,2024-10-28,Standard,331.85,Returned,dac59271733df5bc54a7b5334b242bc398c48c8df6cef381aa056f4ce9fa6729
358,2693,2024-12-09,Click & Collect,680.09,Returned,aaf5087e978acddf84f82e8edab5a49bc5f5b660ad0184aafdc06c84b6b7f9ef
359,3943,2025-03-18,Click & Collect,603.75,Returned,73b939b8cc4caa7257fa48849b03ccaab970d47bc7d5be5b49facdc02341b992
360,1016,2023-06-14,Click & Collect,687.48,Returned,03fbd2c28727a4a25d436f031ae2ff7753456a70e136a509a38eab8c6f86e173
361,4774,2023-12-09,Standard,139.56,Returned,63b50fab0bc57221eefbd85aacb8257bc76a2c8d16115e19eb472036f8bc8b63
362,2042,2025-02-16,Standard,184.78,Shipped,7c23e6721d968879205426cd247905ce76aeeb2f019d6815f3195a7b2060141b
363,3092,2024-07-13,Standard,707.47,Delivered,4f85d0791e102e01fb0a0827022c9a9817abd2a18364df664e1f82c1823f58fa
364,3620,2023-12-21,Standard,685.21,Pending,f559387135d653a07a125d50d30329a675d2651407b32bd71b45d8bd57d1fb19
365,2395,2025-01-09,Standard,712.73,Delivered,857c2cd4d45dc728516592c2486a43f2632bdc3a11e2ec01c828df572c8c59b5
366,973,2024-10-23,Click & Collect,935.95,Returned,33e8cd90419a4d08d906ea2517759244f982b26128e8b1b1e1092f5c7173a2d5
367,4252,2024-11-19,Express,760.88,Delivered,013d330f9ecf50d25e48e4393ad5fd24747988f5b02556103a3b0255e0611878
368,1204,2024-09-11,Standard,251.63,Shipped,6ab88718fa446090dffa4cee5b1699f82b1b00149e1b4446e08cb382b13fe07b
369,1677,2023-06-28,Standard,933.44,Pending,3c56dea060118a6b8e5b79dd2f10904887c49518137f23894fa731df5e2f7226
370,3855,2024-04-21,Express,169.36,Delivered,29eac8722504ae2038a156ca21febfac19ef3b97dce2e07fc682b303934da80a
371,2675,2025-03-18,Click & Collect,900.19,Shipped,327a4a1ac5fb3f794d10c7fccc23ba6b04d8faecbdc77ec8b5adec00cfcb6a9a
372,96,2024-03-14,Click & Collect,38.59,Pending,7d25322a107ad0966fbc9b84ef4e5b6b6d33822a9f37ea27f5177e89d3cace0b
373,661,2024-04-26,Express,983.03,Shipped,906d1e2f9685c231e3007a9e96e8e1c9c6d537b700694346a56e995cf72bab1f
374,3520,2023-06-19,Standard,372.79,Delivered,003542a5297545588970cfa04f262f47ee588409192089d0eb6d32228a719bc6
375,1214,2024-10-13,Click & Collect,484.34,Delivered,2e67626a43327df19bfcdcc1a1f48945f0e6bf25b29b1a77ef8818b0cfa6b632
376,916,2023-09-30,Standard,718.6,Shipped,7120f0480e1ceecfe0e8695eec5a86f65485d46c3aa3f9fcf544c0eda78a9b28
377,1753,2025-02-26,Click & Collect,447.22,Delivered,085fefe4d7e563ff902ed2e040bf697a0e55c63f9d19151aecb1b6b9db48827a
378,1548,2024-06-29,Click & Collect,913.13,Returned,30bb19fbe7c6ba290173ea9a07bccf71586c757301d981387d189e04beb67949
379,4757,2023-09-06,Express,889.91,Shipped,b433dbd384ca0e151879b4a278e7c1fe50cea5b8239173084373b5fd56faf656
380,1429,2024-05-15,Express,684.43,Pending,53c8b8c1e943701b467615f2b89dec69fa86f5ff449df751256cc065ddb17738
381,4557,2024-10-25,Express,343.92,Shipped,b6bf724cfd44d5904127442fc491b82bda917df60d13faa092f52138f4667548
382,909,2024-03-19,Express,566.47,Shipped,4807d36ad950977a15687fcdb567ec8b4efe9f3b352ad2e5fb8ae7bfb54e30ad
383,2622,2024-09-10,Express,914.66,Pending,49b167ae94ed2c261866ce48c5377321396b63e5dad1d27d5c7014558eb08ece
384,2986,2024-12-16,Express,910.26,Returned,8fcafe12915c8cb5d2931ef8908a2ef9ef85ac13ce08137d7d198b2382d1ce6f
385,3892,2023-12-02,Express,669.55,Shipped,8cbc1855ee7df46be67e36940c713710d779a06fe731719a630f74386e663422
386,2087,2023-12-22,Standard,998.72,Delivered,7280a0c1a1c9bf9651be2f1a84da2d9aa77d3903c23119ab07cd157004b77244
387,1544,2024-03-14,Click & Collect,131.67,Returned,f3fd2a6552c2d22b19c1b4ec24f79e5338067552ca0ed85644e20d53550445e3
388,3942,2024-02-17,Standard,598.72,Delivered,aeeaca01e4e5a86934dda78fc789b885ac17001fb9bf929ceab1d271427912b4
389,3614,2023-05-26,Express,841.75,Delivered,84f6a9c21692f5a37c70052bd626564b01be8f692fd01aa324cfe04ee880babf
390,3629,2023-06-24,Express,764.49,Shipped,c0e2926676389d2f30e5ae3df6989380060571ec01f72ac1fa194b1f7e51cb1e
391,2922,2025-03-07,Click & Collect,276.42,Returned,1869037a3d084c7201a85573326fdc5a8222554cb184cce8d554547bbce054c2
392,1457,2023-05-28,Standard,512.05,Returned,af0272838f8bc80915d1d8da5ef94e45ad714746ad177e68a6fb5d12e6977fa4
393,4638,2024-11-16,Standard,672.55,Shipped,20aecbe742fc7dcf70781acd69b14c52e1c88f2c98ac25102208f8f643f357a4
394,2689,2024-08-21,Standard,790.91,Pending,9be0b32708e33b0190467ea9748cc639b86e466cb438cb971646a447b1000097
395,3899,2025-04-11,Standard,346.68,Pending,a16294fc3f76090dfd479b5407af4d45902c352d8486383723c1306a229731ad
396,4206,2025-03-22,Standard,344.75,Returned,c0d7af4e5b942a1d809eb763c128bcf734034168c774e8eb43d8c3a905f92a82
397,4500,2025-02-02,Click & Collect,289.2,Shipped,02155c24e5e870ebd4cf3519743be9563a936ea50d8bbd2113e9f66aa6e6007d
398,2278,2025-04-05,Express,237.22,Delivered,9edcd9fd006e2cb36acb2b8bccf69f6c14e9c96b74f027740fff7c7e0222c1cd
399,3636,2023-06-06,Express,387.15,Pending,e0c82bd2e0942481dff40948e13eb494a547549984f40bb5a601fc02aae35905
400,2612,2024-01-13,Express,848.48,Pending,d702fbf587ce07eb15dec6353b5ed519ce8938052b0bce01604072a4a67aff9f
401,4987,2023-10-19,Express,340.21,Shipped,dfd0f60b41530175d1e237606a6441a83073023583cb4b6839960b91e6bd4ca5
402,1978,2024-07-25,Express,32.67,Pending,e44c7f4390b009b25230f8b0ea70af260f6f6cc5237844677d28900b8ce344d0
403,4591,2024-11-11,Express,652.64,Shipped,70025fd0d41911364edabc08764bb5d726afc0bb0741be7fb1ac865098917d6b
404,2970,2023-11-01,Click & Collect,628.15,Delivered,38c83ff49f205a221420a24dfe94028780822230ef1c3b5be11f4a3e4dede85b
405,897,2023-12-28,Click & Collect,220.63,Delivered,974635d23a5bf4de56afc3f1e127732b9482a1aaa993b5abf87638363bd15b81
