OnlineOrderLineID,OnlineOrderID,ProductID,Quantity,UnitPrice,TotalPrice,RowHash
OOL00300,ON00301,4055,3,173.21,519.63,a401982067a03fc5cfb484f8488ecaa0
OOL00301,ON00302,2510,2,50.09,100.18,8dc432e042bf48aadb3b6439699b6f8b
OOL00302,ON00303,295,3,98.32,294.96,1b6b9b2155658e9391d0a83bca5e5869
OOL00303,ON00304,245,2,68.78,137.56,827ec52aa2c00befc89fccfc06c95bc1
OOL00304,ON00305,3421,1,46.5,46.5,8ec5141062443ca9ac83abfeb65a48ec
OOL00305,ON00306,207,2,123.48,246.96,07f48b0a2550d9b926f619618358e2df
OOL00306,ON00307,5,2,103.86,207.72,4a0f78ab84ccf098a662b9ea66eca4b8
OOL00307,ON00308,886,3,176.17,528.51,5432cbebf8d703748ad4ffdbefcdcf18
OOL00308,ON00309,2628,3,141.63,424.89,ca46d968862b472acd9ee5498c1d3382
OOL00309,ON00310,2193,3,53.68,161.04,10d23240d19a1f5b06a3fea2727e1e02
OOL00310,ON00311,557,1,100.18,100.18,b6446dc2fb5e48e9915097e541d3a177
OOL00311,ON00312,4773,1,52.71,52.71,d12f95512faeaec8c7e224f26080494a
OOL00312,ON00313,1051,3,63.16,189.48,db985497cca7d6280a53a68f9b463a90
OOL00313,ON00314,3372,2,23.01,46.02,65f1903c44a51ee43b3152161c80c85e
OOL00314,ON00315,2096,2,59.75,119.5,ea209db64d79f80081b99af5052b3a70
OOL00315,ON00316,3591,2,115.53,231.06,6b360c796f95c301f478b495e413fb0e
OOL00316,ON00317,1772,3,26.71,80.13,0961614b6c7af8459a724df83d9c4fa9
OOL00317,ON00318,3572,1,161.97,161.97,4eaf71ddc4eb9f963719c1833e5828c3
OOL00318,ON00319,3067,1,84.12,84.12,58db04d7aa16819335431b224142a307
OOL00319,ON00320,4714,3,15.54,46.62,2f77ef7029851aed134362cfcaf87ab2
OOL00320,ON00321,3865,1,70.53,70.53,4acb01bdaa814feb9c86eef762cffc3b
OOL00321,ON00322,4437,1,153.62,153.62,73fb3ced5f59961a5cbedaaabf48b5c0
OOL00322,ON00323,4937,1,112.55,112.55,4403bca187e7940074d97a93b5621ed1
OOL00323,ON00324,4729,2,68.14,136.28,e195934aed5a41d60f52463e4aba2ae3
OOL00324,ON00325,4813,2,38.32,76.64,590e9703d533c78b4b525baf12fda49a
OOL00325,ON00326,261,2,137.0,274.0,52f4cf56c01130ab7be8e5da659dc4c5
OOL00326,ON00327,3459,3,115.53,346.59000000000003,ae1e4fc1b75209a36525ccb614d4b801
OOL00327,ON00328,3496,3,100.79,302.37,7c13f5474b955f86a4cb8f8f947159fc
OOL00328,ON00329,4172,2,44.09,88.18,33a55d94a24f7b6ffb7092e800b1531d
OOL00329,ON00330,4397,1,157.43,157.43,412ee9bbb5385566184bbba2de4f9e0f
OOL00330,ON00331,2654,2,157.29,314.58,79244b97c073862d3cece2b202892181
OOL00331,ON00332,1504,3,36.47,109.41,cd374add147767c55d38523e60de493e
OOL00332,ON00333,2361,3,69.38,208.14,4e19bc44efc791115ae62bea32db94c4
OOL00333,ON00334,2396,3,80.5,241.5,5e908dc290ee4139825171235ca1cfc5
OOL00334,ON00335,3327,3,62.37,187.10999999999999,43c0eb0521b2912fb95cbecddc14b1dc
OOL00335,ON00336,3690,2,22.97,45.94,acfeb1b34a7b7cebaa24c347290b391f
OOL00336,ON00337,1751,1,150.61,150.61,134c0e6d8352ae57d4b2e2494d5b120e
OOL00337,ON00338,3433,3,169.24,507.72,d3e13c05a851fdf8d4e31d31b39e3388
OOL00338,ON00339,4063,2,49.42,98.84,79ba9e46f3ad1e55e12cbc0633f001b9
OOL00339,ON00340,2393,3,86.4,259.20000000000005,a853c7943614e779f966882cc50dfa34
OOL00340,ON00341,3554,1,39.13,39.13,1943a7b9b64d7233e7ac26969c0065a4
OOL00341,ON00342,4721,1,32.72,32.72,f3102813cdd5fc96814eafb008849045
OOL00342,ON00343,4778,1,25.94,25.94,350b15091d242a208715351b208a0d66
OOL00343,ON00344,2125,3,119.14,357.42,675dd389c37aea7214bcf5095eb42eb6
OOL00344,ON00345,2144,1,91.02,91.02,146253dcc77431f55ddaef22fb149ca4
OOL00345,ON00346,3847,2,79.41,158.82,371203b5ffb88deef480890fbbf96dcb
OOL00346,ON00347,2871,3,165.25,495.75,84d45369c4837cb2821d68b7cfbe3707
OOL00347,ON00348,3692,2,55.83,111.66,281aebe05c17fa65f610fdc378b1439a
OOL00348,ON00349,738,1,143.16,143.16,24c2deb9f0915b32c83ec786752f4ec0
OOL00349,ON00350,4190,2,27.47,54.94,0fb830a1d287f5ae407e8d402da429f1
OOL00350,ON00351,1066,1,68.32,68.32,81042d1f11dff2f338148f6cb9d7b87d
OOL00351,ON00352,4167,2,148.41,296.82,c94405fc5ef0fc98b565fb0a6e38d0ec
OOL00352,ON00353,1823,2,153.72,307.44,2201e51e9300f2c5c6230c6336751c42
OOL00353,ON00354,758,3,98.31,294.93,bd1dbc987c66bcde0de2493af5c57be4
OOL00354,ON00355,565,1,87.35,87.35,42c9fe5c5340853a046ea70927db507d
OOL00355,ON00356,3355,1,18.78,18.78,6abf42ea2b3aca965af89523aed2ab46
OOL00356,ON00357,4793,2,145.58,291.16,76621c495502d0207db0e29e1a9fb904
OOL00357,ON00358,2702,3,125.34,376.02,18f8ed0a081d45981b2a6a659cf23380
OOL00358,ON00359,4859,1,67.1,67.1,4fa88d4bbfb521ddbdeb7723ff9d94c3
OOL00359,ON00360,4619,1,59.54,59.54,7b54f226be3b9756113651e12b6ebd72
OOL00360,ON00361,3531,3,136.94,410.82,29ee432989d0620b9cdaa686e27c4ddc
OOL00361,ON00362,4800,2,136.27,272.54,9d12fe613610ac3a9de9e4274b71a6de
OOL00362,ON00363,1133,2,132.97,265.94,9d58348f7951142b1695fe9e32566314
OOL00363,ON00364,2362,2,31.67,63.34,36267d81819dafd17fd35230689b9a9d
OOL00364,ON00365,2482,2,20.6,41.2,76beacaa1c4a28444f043dd8a7017846
OOL00365,ON00366,4901,1,59.05,59.05,e89b8e8c57e27f31a6b9545a62c24333
OOL00366,ON00367,198,2,20.79,41.58,7c89457bad6206baf7b76b85ecd6b537
OOL00367,ON00368,2965,1,47.45,47.45,ac887280b9d7de737da291aa216b630d
OOL00368,ON00369,2613,1,38.78,38.78,15b50c0eb99461266f07210c4db6da98
OOL00369,ON00370,1043,3,161.34,484.02,3c34910e29fea0cc3bcd6c69dfd64542
OOL00370,ON00371,2792,1,18.28,18.28,f7dc9250f48c2b2a721ca00089a3240c
OOL00371,ON00372,3163,3,89.75,269.25,e11c8b74437ff53dce9b7736ee6d214c
OOL00372,ON00373,2545,2,24.36,48.72,d244ead504a92d43c3d30dbec8fd412d
OOL00373,ON00374,3519,1,80.45,80.45,27cc08c6eb48c611be4a8524a08f7720
OOL00374,ON00375,32,2,135.79,271.58,89de4defe7487fd26d5497b4ddcfdeea
OOL00375,ON00376,3231,2,69.37,138.74,950c1e8742f4fa0fa58f306dc9085d76
OOL00376,ON00377,4805,3,65.44,196.32,201c3a95fee00953eb51fe3c4da411f4
OOL00377,ON00378,4831,1,108.25,108.25,9c53e8513e88e81ff1ffe93be8336efe
OOL00378,ON00379,2079,2,140.76,281.52,08e71edacb180128b13403a261f8996a
OOL00379,ON00380,1844,1,126.09,126.09,77a57c76ee2ac0c203d734ce235193f5
OOL00380,ON00381,2518,3,77.97,233.91,4b74b61547249d25099982658f0ae680
OOL00381,ON00382,3229,3,152.95,458.84999999999997,771a3d5ae5f52c492b812d44b37fbfc5
OOL00382,ON00383,348,3,143.53,430.59000000000003,5186b2afd9bc2ba0f1e5cf69bd7287f1
OOL00383,ON00384,3943,3,138.6,415.79999999999995,fa80711b4b06bf8000bc9b5600940848
OOL00384,ON00385,1778,3,149.43,448.29,14c15bbd064f42bf9804889c3e0bee3b
OOL00385,ON00386,1461,2,93.17,186.34,e41ccbd98cbefbcf5dde75d53bf80a4a
OOL00386,ON00387,866,3,159.04,477.12,b37cdfe7e9975fd90de91a489dd46410
OOL00387,ON00388,4705,3,117.29,351.87,22798fcddba9683e14bceaa21c95f4d6
OOL00388,ON00389,793,3,91.93,275.79,9fdd82e5ca9eef1ab50ce338c46bb3d5
OOL00389,ON00390,91,2,84.49,168.98,daac17f60bc8168b01b077531b099dab
OOL00390,ON00391,4351,3,119.99,359.96999999999997,81d81e32da6790a84821f54b51d7a9b0
OOL00391,ON00392,1506,3,119.16,357.48,eab002130e28c6c9156c29eec6f0f7fc
OOL00392,ON00393,908,2,149.44,298.88,012b62d539fd201a6444634d3f7cb5e5
OOL00393,ON00394,3369,3,50.43,151.29,618eb92d3defbdde75c0fd008ac8e110
OOL00394,ON00395,4651,1,63.21,63.21,eeeb66536680af78538e8d7bd1f5dfd7
OOL00395,ON00396,1816,1,46.69,46.69,7e42cec7b31f75b200dddf4284b109e8
OOL00396,ON00397,1752,1,170.68,170.68,e192ef48e523dec925f6eb4ee715ae7b
OOL00397,ON00398,63,1,33.28,33.28,8451a671ed784d82c321cc949afdbdd2
OOL00398,ON00399,1508,1,156.62,156.62,5224ad823011f2ec9423521012b8cb8c
OOL00399,ON00400,3409,3,91.07,273.21,1b71976a866904cfec4c27329d05f6c0
OOL00400,ON00401,4199,1,37.43,37.43,2dbb188714da9e28b59b85eb99f546e2
OOL00401,ON00402,4306,1,32.6,32.6,a3a615b300356936bcaea6f777c39a99
OOL00402,ON00403,1829,2,34.35,68.7,a1051970a9260c28ceaa64a53951a952
OOL00403,ON00404,4863,3,66.51,199.53000000000003,0565e59364e9d30bd31cfc83fe37a2bf
OOL00404,ON00405,2678,2,81.27,162.54,02d41ddff5b4bebacbed2794336c9634
OOL00405,ON00406,1948,2,107.94,215.88,3e511787aba744a3b6e57d452e02b860
OOL00406,ON00407,2460,1,83.22,83.22,3f149a1337b7673f582d1d0f3bda7dbb
OOL00407,ON00408,1066,1,139.17,139.17,1606847b039035fc2efc437ad297d097
OOL00408,ON00409,4988,3,83.69,251.07,9ea0ed25d8555d58d8f22b1a82f3be18
OOL00409,ON00410,2076,3,158.08,474.24,91e34aa48465325c160742f84711f49f
OOL00410,ON00411,246,3,71.7,215.10000000000002,1f553a5a29255a2befa5861b9dad85a9
OOL00411,ON00412,3268,3,17.17,51.510000000000005,61bb42d62f454099e5d2989f57baf070
OOL00412,ON00413,1990,2,37.37,74.74,25f15d65956815cdd25edb6e62158e58
OOL00413,ON00414,393,1,44.4,44.4,cd26058d5d034c1598dc259f58e7f33c
OOL00414,ON00415,1484,2,34.08,68.16,f8e4537f5d59eb05a42387923134be14
OOL00415,ON00416,2029,3,114.31,342.93,cb86ec18be28ab3556558a7b5b9d773e
OOL00416,ON00417,2376,2,51.46,102.92,c33ea95985ceab2a95b52172da9a0782
OOL00417,ON00418,1628,3,70.16,210.48,5fbc9b80dbcb969e54ba6b43949e35b9
OOL00418,ON00419,3761,2,22.87,45.74,03943aaa101b3a71624a80ec43729de4
OOL00419,ON00420,4642,2,155.12,310.24,4faced6dfe1e4ecb505381ca953d1aa7
OOL00420,ON00421,4009,2,60.13,120.26,dbb92f5b997d0afe9defd72f0475d238
OOL00421,ON00422,3418,1,82.68,82.68,8f99ef094b12e70fe76c9c5882d1feaa
OOL00422,ON00423,4712,1,150.99,150.99,182b505e8a0bd9d388e94f43e5dfd413
OOL00423,ON00424,1853,1,41.11,41.11,0e811a38b18f9be7be1cb276ca83d62c
OOL00424,ON00425,3724,1,22.89,22.89,2a52d643917f1a515944845d402e47af
OOL00425,ON00426,1749,2,101.72,203.44,65f47819bb3f12d00b0f1ecb1e290fa9
OOL00426,ON00427,3085,2,142.43,284.86,2af44702b9555779e248fb57c8438460
OOL00427,ON00428,1348,2,83.69,167.38,f7e3738fdc29bcbc84060dcbefbb8a95
OOL00428,ON00429,3987,2,63.85,127.7,e03fd6c734c5b6967584ac6fdb7dc523
OOL00429,ON00430,4836,2,22.76,45.52,a68614028713a85a128601a0ac0cecd0
OOL00430,ON00431,1307,2,124.89,249.78,d6d8655928309364c63b835ce071569e
OOL00431,ON00432,32,1,109.1,109.1,5dc067d9147a16a4c1d6a04edc328f57
OOL00432,ON00433,4961,3,126.84,380.52,501ae1ee032d5be173236a000b501972
OOL00433,ON00434,1921,2,158.69,317.38,f0dc128ce995a2a82d1e62da9d020d43
OOL00434,ON00435,685,2,99.98,199.96,d1a71441bef58d9796133719f50a968d
OOL00435,ON00436,2472,3,175.5,526.5,feb5bd77d992e16f49142af32f5288b7
OOL00436,ON00437,2694,3,30.05,90.15,0fb999462b6c98f9b85484eb4db52881
OOL00437,ON00438,3733,2,100.38,200.76,cd199255afc7dd79ec7bde652e108c83
OOL00438,ON00439,1008,1,68.76,68.76,5364afeb1d60b14790452fd692b8b3f4
OOL00439,ON00440,2005,2,156.99,313.98,fdcc6f2ae9b4282e55e83dd642190fb4
OOL00440,ON00441,1892,1,159.12,159.12,823da1934763994d11f0b42dfcf38f60
OOL00441,ON00442,1326,1,110.07,110.07,1d84a227b2a4cb4195e172b4352eff81
OOL00442,ON00443,1664,3,37.02,111.06,0619544a1131e739323db9f56c2b0fbe
OOL00443,ON00444,1995,1,100.22,100.22,a8f8215caef2cbe96571d2aefa97ef49
OOL00444,ON00445,1154,1,139.43,139.43,fb614039218c3551d2a0485b1737e2a9
OOL00445,ON00446,3856,1,151.22,151.22,6b8dcdcb26a43d816d81a565471bf8e0
OOL00446,ON00447,693,3,160.62,481.86,471b1b4be55ed050cd2405f53de1bbaa
OOL00447,ON00448,4318,2,78.75,157.5,f814ce61a33f25c27ddf5a9788ab96fe
OOL00448,ON00449,122,1,69.18,69.18,b33303c974243db8fb9f6952b2f55eb9
OOL00449,ON00450,659,3,128.36,385.08000000000004,4dda17f4531d73c2d0d857d46a17d235
OOL00450,ON00451,4781,3,109.56,328.68,9be439ea92a7db7be9625ecec9a9dff3
OOL00451,ON00452,170,3,115.19,345.57,ef83fb9f30b08b296a54655944f63dbe
OOL00452,ON00453,4807,1,16.92,16.92,7b22db93017e354b8789365702756765
OOL00453,ON00454,4249,2,152.49,304.98,98260f8ccf0993b441146558b4c7edae
OOL00454,ON00455,4673,2,108.49,216.98,97cb89a72a7c37aa0ef30e6a9a46c79f
OOL00455,ON00456,3167,2,97.26,194.52,5d0a52b05d093f6f5d94eed966f80658
OOL00456,ON00457,3079,3,63.31,189.93,3c05723e793ddf46ffc2d4a691db00b0
OOL00457,ON00458,3998,1,172.53,172.53,138a40c156b9505ae24f797dde310319
OOL00458,ON00459,4663,3,123.72,371.15999999999997,f2c0809ae00a5136e2772af9c4e33fa3
OOL00459,ON00460,3161,2,110.58,221.16,e26167b23cfe52f5bcab35f78d933b73
OOL00460,ON00461,2216,2,144.44,288.88,30ed9c6b2ab601e005d9440f19e394f6
OOL00461,ON00462,3815,1,140.28,140.28,32768097705b31f072ffeff56e964ff0
OOL00462,ON00463,2059,3,41.25,123.75,a73dc737c48ce148cbe5638aef18ee22
OOL00463,ON00464,3628,2,172.46,344.92,86e4f9ff4a738a0aa1d942972db06c2a
OOL00464,ON00465,3978,3,36.26,108.78,71f5f21db7a4c469621a32d860760175
OOL00465,ON00466,3438,1,108.78,108.78,18eaac51612e4235defe204ca524c1b5
OOL00466,ON00467,694,1,63.34,63.34,e31e3009f91f4bc64c0c6b1aa22a023d
OOL00467,ON00468,2641,1,59.81,59.81,8e2b5344157ee383932fe2905b49116c
OOL00468,ON00469,2607,1,116.65,116.65,028cb4023abd4295bf4cfca5c36a2313
OOL00469,ON00470,3458,3,154.91,464.73,f8d1f09dd0d297504e4c1d226781cb33
OOL00470,ON00471,4224,3,39.58,118.74,133332e8ef12d912d1ff915a362199e0
OOL00471,ON00472,2947,1,94.31,94.31,6882f2016f3d23e6320315ddc70a63cd
OOL00472,ON00473,4961,1,162.72,162.72,49a8d42efda4c7ca63939c6a0f0e053b
OOL00473,ON00474,2790,2,34.66,69.32,254881b5eeca45ce3cd942daa41a6167
OOL00474,ON00475,2827,1,65.74,65.74,9a96fec54e7c0a12308a17ad6dd8d064
OOL00475,ON00476,3245,3,129.88,389.64,c79a5686eac037436934b005333ddcca
OOL00476,ON00477,1812,2,57.27,114.54,64095bcb590aa4beb7e5d2fb125ff621
OOL00477,ON00478,2850,2,78.44,156.88,63bbe3f0a4dc51bf6a966634a16cb074
OOL00478,ON00479,4072,1,160.94,160.94,7d95c41677fd5d68a51ac693033c0eff
OOL00479,ON00480,1047,1,167.63,167.63,5904da4213c548e0fecf933a5107f2c8
OOL00480,ON00481,3555,2,171.49,342.98,ebb1599c8d5ec39871f12325fceaf844
OOL00481,ON00482,2797,3,143.61,430.83000000000004,2ddcd9d04dd10e257944996732996545
OOL00482,ON00483,462,2,48.36,96.72,b4032101f51ffbefc76c7342b287743c
OOL00483,ON00484,4867,1,76.87,76.87,446206f5043773eb4787559ad80cc81b
OOL00484,ON00485,1323,2,44.1,88.2,f32e388abe4728247a0d203ea881123e
OOL00485,ON00486,884,3,132.74,398.22,c0ed1a49bd0851a839606e78b232730c
OOL00486,ON00487,3513,2,74.52,149.04,8b632038160caea7563cc26dc1ec3498
OOL00487,ON00488,3053,1,85.86,85.86,d87b34156d2f6b060d7d5a7b951339bc
OOL00488,ON00489,3716,3,77.17,231.51,26e138993b0192636dd63c8245a64216
OOL00489,ON00490,3883,2,52.53,105.06,9b7921860c94cf0ccf195c93ae57c390
OOL00490,ON00491,1957,2,24.35,48.7,1caa7f842345116a5e4bf90f9afcd587
OOL00491,ON00492,598,3,139.11,417.33000000000004,557b69cd4f87c41a78dbf73139aa8d1c
OOL00492,ON00493,3285,2,142.44,284.88,de1b790cc54cfd44f84ca593ebd77de5
OOL00493,ON00494,108,1,92.43,92.43,1a9894cf117286667c4d173e9c4cb5f8
OOL00494,ON00495,803,1,68.73,68.73,ffc91bc51ef913883d87051b3c5ff799
OOL00495,ON00496,4192,2,88.06,176.12,e60eb8985608dc451bf53cae26ee2a96
OOL00496,ON00497,3485,3,39.81,119.43,4b6477f097642e4ca0b45726258b16b3
OOL00497,ON00498,1002,2,26.02,52.04,89322908a97702e43a7ce1c126b76736
OOL00498,ON00499,786,2,54.54,109.08,2a07b276ee3837537a3a1c21b3d3d925
OOL00499,ON00500,3672,1,109.5,109.5,17fb124001504dc0be2eafea073be089
OOL00500,ON00501,854,2,154.95,309.9,6ef30e6174336304a4ac7c769fc5eb27
OOL00501,ON00502,1649,2,171.89,343.78,dfc8f9066379f30c8d7d24784238c185
OOL00502,ON00503,2871,1,156.88,156.88,3f8a8a600fbbdc99df8af672068e0231
OOL00503,ON00504,4378,2,163.58,327.16,e60e27a6818493acb5ab1b5d404c72bb
OOL00504,ON00505,3340,1,175.98,175.98,fc6bc603d75ab68b6368e1fb947b56b2
OOL00505,ON00506,4854,1,59.15,59.15,0fe55650fc24c787dcb8dda234b1e6b2
OOL00506,ON00507,2271,3,64.37,193.11,c148c849e30883ed6c490d6baec3c291
OOL00507,ON00508,623,1,70.78,70.78,08775e88c18737d1b71e7ba86428021d
OOL00508,ON00509,4004,1,47.73,47.73,702b111e91bea200bb168e77608157a9
OOL00509,ON00510,383,3,49.57,148.71,56b42abd2937b54be9a8d946c34da376
OOL00510,ON00511,3395,1,144.16,144.16,e6897257515341605ff28bb95bc6eb97
OOL00511,ON00512,2908,3,89.42,268.26,c8795b1f1cc8aae1e01dd5c036809329
OOL00512,ON00513,3081,1,72.34,72.34,e4b7f3bd9dc91e403fd94bcf25ac1f7f
OOL00513,ON00514,1519,3,96.86,290.58,8e10ba99c4b482b79e5b4f6027cb3f1f
OOL00514,ON00515,1709,2,177.85,355.7,1eed0f9faca76d65f174fedc10f0cbc8
OOL00515,ON00516,4637,2,25.77,51.54,52e20cbe257666d1cb35f9430611b76d
OOL00516,ON00517,1482,3,165.68,497.04,41b5ec25ec8e4ae041706cdbaa0c4408
OOL00517,ON00518,1484,1,123.3,123.3,73ac58791cee5703837124160393134b
OOL00518,ON00519,1727,3,155.97,467.90999999999997,704c61cb4ee73cd3598a16ed7ccdee45
OOL00519,ON00520,2643,2,49.28,98.56,24c1ba6a3b8ca5ea05174d5a72db323b
OOL00520,ON00521,847,3,172.51,517.53,02037c5492cf699d67af705c531be074
OOL00521,ON00522,2031,3,49.83,149.49,c5e8b8bb994e3210b1a64739b67b378f
OOL00522,ON00523,1340,3,56.67,170.01,9356f29cdcaa31ed4c8e764bddff84eb
OOL00523,ON00524,3789,1,179.92,179.92,33c0ce1b3df06f67f478e2e438b3456f
OOL00524,ON00525,2043,3,145.6,436.79999999999995,fc7dde0d2f7d0f026f55da647f6fa7c2
OOL00525,ON00526,3142,2,83.34,166.68,c9d64a448c42117d67bcdd119823f26f
OOL00526,ON00527,3938,3,52.23,156.69,bd3cc681e3d502a39704f92fd089c8e9
OOL00527,ON00528,3322,3,42.89,128.67000000000002,ce2097fef574458e033156e4e798a4a5
OOL00528,ON00529,2517,1,97.22,97.22,86d3e45e2baae11c2af2582a48c9764e
OOL00529,ON00530,2145,3,19.7,59.099999999999994,efb5239e31e5345a23abc8aeb02e2b68
OOL00530,ON00531,4696,1,22.68,22.68,3d26ccb5b0890ef803fa1ce94b3f8e8a
OOL00531,ON00532,2558,3,174.1,522.3,9d258e97b22f47dd85e08146916f9c90
OOL00532,ON00533,715,1,54.77,54.77,456fd39f1b257f34a965e48071b1729f
OOL00533,ON00534,2102,1,23.65,23.65,96306575b1c519cc3a1bfe1b73298def
OOL00534,ON00535,2253,3,64.12,192.36,acfafda7fdc5e5f1358d84b76fc6918b
OOL00535,ON00536,2637,1,56.07,56.07,75624085c9af8e081bb724ac945e2842
OOL00536,ON00537,1312,3,59.42,178.26,c403be5ee90c2bbdbcbf13d3d4d17a9f
OOL00537,ON00538,1381,2,124.93,249.86,5370fe283c254aaaf67cf9302b6ca8ed
OOL00538,ON00539,644,2,74.02,148.04,bcf1ae020b196e0de61137f5e4648244
OOL00539,ON00540,3232,3,153.24,459.72,6b70c3de07b4a0bca28a5098c3714779
OOL00540,ON00541,4318,1,30.63,30.63,a652252f780f17b6b045de21860153ea
OOL00541,ON00542,1770,3,166.32,498.96,da7ace6b12b61d1889cba48ba9fdad02
OOL00542,ON00543,2668,3,15.61,46.83,e0ef2df14d4af9a8741416c3f0e82a2c
OOL00543,ON00544,1765,2,51.38,102.76,46f25009454ec56bb66d3e17e37b35e4
OOL00544,ON00545,3536,1,83.0,83.0,4aea013a7ef6d691cbe2ff240e88f220
OOL00545,ON00546,4013,3,138.87,416.61,257937101a691aabccafae673cb1e6a9
OOL00546,ON00547,4823,3,100.62,301.86,90e32d7c0c1f856fba68c6fb6df25fbd
OOL00547,ON00548,3154,3,63.82,191.46,3b77dd7d97b504b0540a3cb942a638c0
OOL00548,ON00549,2920,1,107.11,107.11,ffbc62ce3ddc4d939d7be3c759595865
OOL00549,ON00550,794,1,128.3,128.3,97d52843983f6352eae997a5ea11e043
OOL00550,ON00551,4647,2,118.41,236.82,d706a1db6b95aeba0fce436fbb637e8a
OOL00551,ON00552,4380,1,35.49,35.49,fc2ad0873d5f99ebb775bfec279df74b
OOL00552,ON00553,2145,3,178.55,535.6500000000001,c4c7a514fa136c223a923e7ab7672495
OOL00553,ON00554,4256,2,124.55,249.1,411adbc49d1913e1aa1d3c29c1664738
OOL00554,ON00555,637,2,131.91,263.82,81f9687d6c8e9e40b056e7ab100f1fef
OOL00555,ON00556,1078,3,50.02,150.06,2a6de31ab7bdde5ca68e95811d5364a6
OOL00556,ON00557,2508,1,157.67,157.67,565f7b96c35b70d6d68b4fe6d8a35cab
OOL00557,ON00558,4774,2,108.9,217.8,24806c9c6fad0c36ef1b1bbd02f8de97
OOL00558,ON00559,3222,2,93.39,186.78,4b40cd3a8f328ab80cfb13cddffd30ab
OOL00559,ON00560,3275,2,90.34,180.68,6512a451d52abfd9355192f276f55525
OOL00560,ON00561,3679,1,141.71,141.71,b704bfc7ff0a63dbf343ee0b450c1853
OOL00561,ON00562,113,3,178.11,534.33,564feab1e897883e1f691aa29e3902e4
OOL00562,ON00563,4742,2,127.07,254.14,63d4cba9080de8481015f2dc90e0d6ed
OOL00563,ON00564,1987,1,123.26,123.26,c88bef270a3a63e671a4bb9918d56a98
OOL00564,ON00565,1891,1,26.38,26.38,7fc005d7dddccfd1ff6ff276172c1621
OOL00565,ON00566,500,2,63.9,127.8,2ff1a729ecadcac530ba2f45f8e93b0c
OOL00566,ON00567,315,2,21.84,43.68,b9a1bf8be4ebcc9f98da9320d439a353
OOL00567,ON00568,1047,3,167.31,501.93,e43953a3093e06e94ba70d92cf16b306
OOL00568,ON00569,3354,3,165.46,496.38,7292077b27a5109fe59ff7b9074cb68e
OOL00569,ON00570,4834,1,160.62,160.62,fe3526a8557bf7acbc2c544020f01aa4
OOL00570,ON00571,56,2,83.97,167.94,8c13fdae2abc8011460796fc78576668
OOL00571,ON00572,888,1,79.49,79.49,63206cd22b2dde65ce31e35096bff4c5
OOL00572,ON00573,2352,2,79.71,159.42,dd654c250882faab100ab80a3ca84b88
OOL00573,ON00574,3733,2,92.25,184.5,0afbf8d1072dff092c2f856b24076327
OOL00574,ON00575,321,3,57.4,172.2,5c2b8bc93dfd48a8b6bc6af93cdafb2a
OOL00575,ON00576,4241,3,135.73,407.18999999999994,5e12d71c87c3c5e460ca15aa24a39c27
OOL00576,ON00577,619,1,152.78,152.78,7ecca117865cba5bbc506f3b5aa8e100
OOL00577,ON00578,3260,2,102.05,204.1,cb0dd9c23d6cfda05d29c54121df9da4
OOL00578,ON00579,370,3,83.06,249.18,5dbeebca01ffc3371e7e04be92961d17
OOL00579,ON00580,3163,1,133.48,133.48,f77a76b156ca3f04846ded28aeff226c
OOL00580,ON00581,2090,3,88.17,264.51,4f41fcfb38efbeaff37314958fc65225
OOL00581,ON00582,2078,1,178.97,178.97,520d4da4c37005a566986c6971cb6d17
OOL00582,ON00583,1952,3,48.85,146.55,c4842806ddf64f456f67a2108f35208c
OOL00583,ON00584,2432,3,61.1,183.3,2f5911f31fc2855174f064f3dd7b9a53
OOL00584,ON00585,1931,2,52.48,104.96,6a01ebebc4545597d324bf6e38c52e40
OOL00585,ON00586,1342,1,112.29,112.29,edb0f4f08df44c52a4eb36cf73f54126
OOL00586,ON00587,2647,3,118.61,355.83,7176b918b6447e8c73e26fd640741e72
OOL00587,ON00588,1911,3,101.01,303.03000000000003,c5481438e3ddc5d77c18f509882ee5cb
OOL00588,ON00589,601,3,130.33,390.99,41d38e8fa8dc9a6ce3180168f79550d0
OOL00589,ON00590,2222,3,61.11,183.32999999999998,e6b25c96fcbcb66dfdcf832067a85ac2
OOL00590,ON00591,4422,2,34.99,69.98,9e36c4eb0e932d6fc58f59075464a9d8
OOL00591,ON00592,983,1,22.53,22.53,49cf799ef1ac5a0f60c45e35797a1fd7
OOL00592,ON00593,2222,1,122.36,122.36,fbf6ae3c94a474ae70e6be325054d8ab
OOL00593,ON00594,4439,2,114.07,228.14,cac4e52a0054ea612433cc8e005fcbee
OOL00594,ON00595,199,3,149.34,448.02,edb412e63fee2985bda9cc98f8d969b8
OOL00595,ON00596,2450,2,31.88,63.76,cadc49f08a28773d56c5bf1e878fb2fd
OOL00596,ON00597,3504,2,153.52,307.04,4963da141262f19656ffbba039b5a57c
OOL00597,ON00598,279,2,169.24,338.48,c996ce1d7700f97c0673e088ed5ae37f
OOL00598,ON00599,3567,2,147.81,295.62,2f5946b7c2269891655997bf8a5c3bc2
OOL00599,ON00600,3706,2,17.56,35.12,1ad2af5e98a111157ab7433ef169f177
OOL00600,ON00601,3579,1,16.48,16.48,f3c3f62891df76b0c5602c8303db9d34
OOL00601,ON00602,3997,1,91.08,91.08,6bb31f38f82e8c77567f8e9208371657
