ProductID,ProductName,ProductCategory,Gender,Brand,Color,Size,UnitPrice,DateCreated,RowHash
154,Uniqlo Women's Dresses Red,Women's Dresses,Female,Uniqlo,Red,L,47.02,2023-01-01,53b4ca78d93bd58d8700cfcff408ba0f5bcb8af779702cc3cb298a6ac9689b6c
155,COS Accessories Green,Accessories,Unisex,COS,Green,XS,79.79,2024-08-05,d07a97bc7bf0f4ec259a4f7ace7aca960add4bd8e99c1cab72da25db9b798cff
156,Zara Women's Dresses Navy,Women's Dresses,Female,Zara,Navy,L,107.47,2024-11-28,aed47a39109437dfd4f3ce8789f1a8c61ac6709688b010ccbbad23e582e08840
157,Uniqlo Women's Dresses White,Women's Dresses,Female,Uniqlo,White,L,214.15,2024-12-20,abe6bb64c747e0776cf91caedca6ec463433d524a7d3b30e43a551d8f6cb8a4b
158,COS Children's Shoes Beige,Children's Shoes,Unisex,COS,Beige,XL,50.46,2024-10-26,40da9b80a283ec0ac9743f95b231e1be4cb0a446b70cbb4764d0b9471a7c00c7
159,COS Accessories White,Accessories,Unisex,COS,White,XL,41.77,2024-09-05,8688db0cbcddb206287cd337ae93aae9d5f381b4b2b01003f16ba4c4446b8630
160,Zara Jackets Black,Jackets,Unisex,Zara,Black,M,171.88,2024-01-05,27d418370cc75bf5df2efa5b7f2098adee39d35036fe9e4b435e04050f9aa1ac
161,Zara Women's Dresses Black,Women's Dresses,Female,Zara,Black,S,227.5,2024-02-11,075aa5788a378bbceefd06206fed0fd0f40d47faec2c4eda8b8118a382240316
162,COS Jackets Green,Jackets,Unisex,COS,Green,XS,65.49,2024-09-11,ef70a2f427115fcd01fbd61ce5f344011fec2e435bb76dd76c436e5059fe073a
163,Uniqlo Jackets Green,Jackets,Unisex,Uniqlo,Green,M,205.86,2023-01-22,c96411108889062e84157dd39c9efdb03ae4c25f135bf595ae701d0213826b06
164,COS Men's Shirts Navy,Men's Shirts,Male,COS,Navy,M,225.67,2022-10-02,8898b837f99cbf24c118028c166c40c68a3d0c6ae2a69a1e9326c5602c0375ac
165,Pull&Bear Women's Dresses Beige,Women's Dresses,Female,Pull&Bear,Beige,L,128.61,2024-01-21,eb356608d128a429142ea03cc80de9a9abe0fa9dabe9235013bb7770f5e837ab
166,H&M Accessories Red,Accessories,Unisex,H&M,Red,S,232.49,2023-07-16,293b754d03a88b92cb25da082a206ecd4b3290026e841f0ef5c9e161298e2787
167,Zara Children's Shoes Red,Children's Shoes,Unisex,Zara,Red,XL,234.56,2023-08-22,4e1c46019b2444b938ae7a2b297717913eb5e6987329b134b644ad30ef35c79c
168,H&M Children's Shoes Navy,Children's Shoes,Unisex,H&M,Navy,S,73.75,2024-08-29,421f9ae83fe35de0998d32f2fd4db11625b8de2b06820d661c02f3c35b24700c
169,Pull&Bear Women's Dresses Navy,Women's Dresses,Female,Pull&Bear,Navy,S,190.79,2024-10-16,b0f5002b484307fca7141045f806ffe057a6196ce6a1a8c1f43c436eea54e01c
170,H&M Accessories Black,Accessories,Unisex,H&M,Black,S,57.91,2025-01-07,9b8937c3aac45ca8a6b43a78c004acde1b01df77d8b8ca9436085540f09e10c1
171,Zara Men's Shirts Navy,Men's Shirts,Male,Zara,Navy,L,77.81,2022-12-09,57f9166178dd84454f04f75fd84f2ea7d369d8ebd3f9a320066f5f13d317bb52
172,Pull&Bear Jackets Green,Jackets,Unisex,Pull&Bear,Green,S,232.64,2024-09-15,b9882ce02b11c526133c44f6dfa9482af7f17c0d31ae43a1e9af858c908226b5
173,Zara Jackets Black,Jackets,Unisex,Zara,Black,M,200.99,2023-12-16,40bbe73e5cb918103ab47dab90c16a15907d4baac84050d1812e85b652dcd058
174,Zara Jackets Black,Jackets,Unisex,Zara,Black,M,21.45,2024-04-03,3d8f5301f9ccdd5e3ebdfd98bf3f1c513032832d6959957ac9f586a0b1a30846
175,COS Accessories Beige,Accessories,Unisex,COS,Beige,L,187.13,2025-04-23,2282434e51f0917604af92d892bf63cd423500badb91acc4fec3e1a82f3f8488
176,Zara Men's Shirts Beige,Men's Shirts,Male,Zara,Beige,XL,28.67,2024-12-12,3d942a44d535109fa875bf55bc4b779d514b341d823568cce1358c90e3244c05
177,H&M Men's Shirts White,Men's Shirts,Male,H&M,White,S,97.84,2024-06-15,a9cf94941e6e668233d98662a2572ecdcf9e1b38c9fca8c50d01202317003ae5
178,COS Men's Shirts White,Men's Shirts,Male,COS,White,XL,248.18,2022-05-19,f627c134a4f7dce2fa99b1c7785d68c4791d4ddd97e7197106f6b1d687debc92
179,H&M Women's Dresses Black,Women's Dresses,Female,H&M,Black,XS,207.85,2023-03-06,0cde3e36ce99feeb0d56affb3ef6ede184bf14b8cac69ca1122ee92fe2e34f22
180,Zara Accessories Black,Accessories,Unisex,Zara,Black,XL,204.39,2023-01-02,5c2de6260284c811ea3212bb4857a34ce8ceaf98843badf1ab96cddd8c0e7daf
181,Uniqlo Women's Dresses Red,Women's Dresses,Female,Uniqlo,Red,XS,212.46,2023-09-22,0194a3ade650c902a1255e369f4edf356790c60d278f85fc9d11add924ea87a6
182,Uniqlo Jackets Black,Jackets,Unisex,Uniqlo,Black,M,200.01,2022-07-03,756fd2a2f053048a1a8605bcfeba98d535f3fa763954ac5e608fb168cd03ffb6
183,H&M Men's Shirts Red,Men's Shirts,Male,H&M,Red,L,229.76,2025-04-25,73ff5d7c59d8f185e9bc2c52221944302996df4d34eca66b9bee4221e87eeca4
184,H&M Women's Dresses Black,Women's Dresses,Female,H&M,Black,M,181.8,2023-08-05,8afbefa07b98491f8b2905849505058142f63ed783c36f7b117fd4a76803136c
185,Zara Jackets White,Jackets,Unisex,Zara,White,XS,133.95,2025-04-18,9f83d7e9736df14cd407202b38ad5254fbff16cecc15cfc9cc368471da2f00fd
186,Zara Men's Shirts Green,Men's Shirts,Male,Zara,Green,L,28.29,2024-07-27,1931a6f28ea027004632e4f8db2e6cd14f6da76cd6eb5cefcae65caeeb8ad250
187,COS Men's Shirts White,Men's Shirts,Male,COS,White,S,240.77,2024-07-27,66ccb7ad08fa7e59c344b63e239d17d50e799eab03ec547270d04bbb6de893dc
188,Pull&Bear Children's Shoes Black,Children's Shoes,Unisex,Pull&Bear,Black,XS,104.44,2024-06-03,3e3afd9c16f960d23cd8ae65e222bf4589381a01e5e1047bd06a71abb5e86242
189,H&M Jackets Black,Jackets,Unisex,H&M,Black,L,249.02,2024-12-30,2fa59d8bb39e031f3dac09b291347de43d0d302b2d91853445a0c9965629b074
190,H&M Accessories Green,Accessories,Unisex,H&M,Green,L,193.61,2023-07-26,46f4bf4ab2664c71404183753e60b4b4aba3b44627abfcbbdfb6cef206b1799f
191,Uniqlo Women's Dresses Black,Women's Dresses,Female,Uniqlo,Black,XS,203.02,2023-06-05,8fabbf9feb0a0daa1607d499d89e5e107a178c562119daa4653e843f295bac47
192,Uniqlo Men's Shirts Black,Men's Shirts,Male,Uniqlo,Black,S,204.1,2023-02-12,b0d0c7caec495fc18632f795c82b6fe12af46457dc0b3b590cc802392da81d12
193,Zara Children's Shoes Navy,Children's Shoes,Unisex,Zara,Navy,S,97.48,2023-09-16,182af9a8587b452ce746966346768e8fc070dd4aa7cc3114e917725371699ec6
194,Uniqlo Women's Dresses Black,Women's Dresses,Female,Uniqlo,Black,M,178.49,2023-03-03,f42f00d365b4936a141356834d95ec3e93c20c5fb8170571687b527ce88707ce
195,Pull&Bear Accessories Navy,Accessories,Unisex,Pull&Bear,Navy,XL,101.8,2025-03-04,4890d63ecde69eb881d64d8776a50cba0f0ee064ee4107bfa885026db4a19037
196,Uniqlo Men's Shirts Red,Men's Shirts,Male,Uniqlo,Red,S,70.81,2023-08-09,ea3a580dee2fad7626d635e92dcbcee11cbba797a5684311aad1ab35a0775c64
197,COS Women's Dresses Navy,Women's Dresses,Female,COS,Navy,S,22.55,2024-03-30,815a31c4a7fe9a7640e3a245136b7e10b1df81648823ed4829392c19c6f842b5
198,Uniqlo Accessories Beige,Accessories,Unisex,Uniqlo,Beige,M,196.18,2023-02-27,af33d8a2141ef4d709997ac0f37b56f3c76776d0016cab87550be7223e14b93b
199,Uniqlo Jackets Black,Jackets,Unisex,Uniqlo,Black,XL,21.92,2024-02-26,5c6d879c59284824b7f757d668138fc6fc04113db05111a59bd6a54f1a0e1c00
200,Pull&Bear Jackets Navy,Jackets,Unisex,Pull&Bear,Navy,XL,241.16,2024-11-05,9878a4bab8bfbe1850a6170440dbe1e0b845de4e707aeefcf894adfae244814c
201,H&M Women's Dresses Red,Women's Dresses,Female,H&M,Red,XS,234.51,2023-03-17,8c0fb14ef0321a5c2f69acf93755af43a19caa0b23952964c1990a5e60f0b356
202,H&M Women's Dresses Green,Women's Dresses,Female,H&M,Green,M,83.25,2022-09-04,67542e1fd2d11f86e6dc75978e5c2442f5a02d5797b23c40df7c9b1cf2135ddb
203,H&M Women's Dresses Beige,Women's Dresses,Female,H&M,Beige,XS,178.14,2024-08-26,b9148c0e45c488067facbed055647f775280ebb9f63b3ff5c1bee5d4c4e31c76
204,COS Jackets Navy,Jackets,Unisex,COS,Navy,XL,65.84,2024-10-16,a25271fdb7491924a000f276bd45faba76aeac837ad54a41d1f5790a5032778a
205,H&M Jackets White,Jackets,Unisex,H&M,White,XL,75.18,2023-01-17,6f8bf75b907aa7cd979fabf8b4c1237857baaa35ca20cdfb99de173ef6903d40
206,Zara Men's Shirts Green,Men's Shirts,Male,Zara,Green,S,210.85,2022-05-17,4a6c3251d78754cea89a67d691dc1c196c3bbfafdecce0e1d754419c8a5a79fb
207,H&M Men's Shirts Black,Men's Shirts,Male,H&M,Black,M,167.75,2025-02-06,6186bc603d902a8b15ea97e5b69476c20124ed3a9fb93aa476151d3dfdbac138
208,H&M Children's Shoes Black,Children's Shoes,Unisex,H&M,Black,M,95.74,2023-02-26,54ce76b668fa5fcbc1c65a7673ff5c722ef2da04b5e3ab7ad170837c840d4453
209,Zara Children's Shoes Black,Children's Shoes,Unisex,Zara,Black,M,176.96,2024-09-22,49b98076c38f4a3e3fa6693d12c05755eb0dcfe89150fe2ba842e487c3f2594e
210,COS Women's Dresses Green,Women's Dresses,Female,COS,Green,S,151.84,2024-12-02,76cdfd2748df0eeb2ab39e94ed0b467275bfcb69a70072cbd8488daf44660511
211,H&M Children's Shoes White,Children's Shoes,Unisex,H&M,White,XL,46.52,2023-11-26,51ff9fbfd93c52a7290eb80b423398fb879fd9566cf769262090c88cbecdd7de
212,Uniqlo Accessories Green,Accessories,Unisex,Uniqlo,Green,XL,85.74,2023-01-06,f556643c20ad78c69c28e91a64574e087cf18a1b3099b92a4ccd9110cdf9b1a6
213,H&M Jackets White,Jackets,Unisex,H&M,White,S,222.06,2023-06-03,ec425c0dbbcdfea22c577e1f204e4b482a74b70d9530f533a05e4bec32308b48
214,Uniqlo Men's Shirts Red,Men's Shirts,Male,Uniqlo,Red,S,91.14,2023-12-01,099196928829058b9a76e8f9936b95629cbf5e45847bcbd096e0b6efcdc5642e
215,Uniqlo Men's Shirts Beige,Men's Shirts,Male,Uniqlo,Beige,S,214.55,2024-11-20,88a4ad278c6eef8ac218e9eb437a09c85acca9c5735710237719768b344b1512
216,COS Accessories Beige,Accessories,Unisex,COS,Beige,L,142.47,2024-04-14,17d55cc581a71539f2b1f9666f17239b78ee632195cd5ea28204e49f5422f929
217,H&M Women's Dresses White,Women's Dresses,Female,H&M,White,S,33.54,2025-03-20,16e45bee948d7aa595a6013b42235e245526d93f39dc6b3c4c957f4e36d0c956
218,COS Accessories Navy,Accessories,Unisex,COS,Navy,XL,73.84,2023-12-23,126e42e72c932e57ba7000df99906372af8d1ed037b55372622ccbae1e8dc12e
219,H&M Men's Shirts White,Men's Shirts,Male,H&M,White,S,88.82,2022-11-28,0096474880e8eddd4e4447eff219efc71c6b17b782d40052e7dcd272e0a0d251
220,COS Women's Dresses Navy,Women's Dresses,Female,COS,Navy,XL,147.04,2025-02-27,9f581ee501b83754f15cd30f1a1a75cd940a24a8551a05962c77a86ffa4e7087
221,Uniqlo Jackets Navy,Jackets,Unisex,Uniqlo,Navy,M,163.92,2024-07-27,456aeb5db6883b2e80adc95217d402b233a44bad1dd4cfdc646ace8c46930172
222,H&M Accessories Green,Accessories,Unisex,H&M,Green,XL,236.54,2023-09-01,a5da35ab40e827072a7d3ef3560634bec77a9db528c652184a035583e0d55122
223,Pull&Bear Men's Shirts Black,Men's Shirts,Male,Pull&Bear,Black,L,22.52,2024-08-20,d152a66ba7aa324a1cd3102ffc89460ace452145a8353ea5052f438347ea60e4
224,Uniqlo Accessories Black,Accessories,Unisex,Uniqlo,Black,S,119.86,2024-03-13,87179e6bfd459daba012d3e93a4ab48f479c7487718fce132b411030871d4a4f
225,Zara Children's Shoes Black,Children's Shoes,Unisex,Zara,Black,XL,114.15,2023-08-21,761b7fa56457024f026f6d976a3b540aed1c75f2fdb7eb874dda2629dd523425
226,H&M Men's Shirts Green,Men's Shirts,Male,H&M,Green,S,221.38,2024-08-18,75f72d67870ee816a0ada138986287ab312fbec38d81f9066136b6294a1d2b3e
227,H&M Accessories White,Accessories,Unisex,H&M,White,M,218.59,2022-07-24,8ff0becb0311159753d956c89f62b9d7d84e9df346e4cb20293e62ce1ec6d336
228,Zara Men's Shirts White,Men's Shirts,Male,Zara,White,XL,210.17,2025-03-06,c349249ab157219487e7ec62532c6f62a255d1737d6a4db5ab9ae61b634a77eb
229,Uniqlo Accessories Black,Accessories,Unisex,Uniqlo,Black,XL,207.53,2023-07-14,3982cd436cf27b1edb85616e37738f97666228cb3e608067b859756689f130b5
230,COS Accessories Black,Accessories,Unisex,COS,Black,XS,197.96,2023-09-13,33eb05b5cac8178475743969eca879bace8e8e960efade3d7091340b08e9967b
231,H&M Jackets Beige,Jackets,Unisex,H&M,Beige,M,113.84,2022-09-09,f7fff0e416345a56d7d2b5599e5f5224e377ac04ca165314b215f50cda7e6e12
232,H&M Children's Shoes Green,Children's Shoes,Unisex,H&M,Green,M,184.18,2023-03-10,dd15a1c79e941f91b66503549bda03f757229c0ae01913ace4b8631330673827
233,H&M Accessories Beige,Accessories,Unisex,H&M,Beige,XS,248.94,2023-03-05,116ed9dd58c018ebe8cd8d624b9cd81e6eb64c3f61249f25c05a6484e166d550
234,Pull&Bear Men's Shirts Beige,Men's Shirts,Male,Pull&Bear,Beige,M,108.98,2025-02-11,40d1ec342202f73f2f6abbf5b7194049c61f05a371c5ce8f38f3fe72c4b9d802
235,H&M Jackets Red,Jackets,Unisex,H&M,Red,M,111.88,2023-03-01,e74cdf9eba8fbccc07de0f4e78bb7db6988c52e027e8b92ee7611bc60bfe26b6
236,Uniqlo Children's Shoes Beige,Children's Shoes,Unisex,Uniqlo,Beige,L,146.11,2024-02-18,e35c4c86bf52f4190fe94cc3eebd12a623dea8d181a1719d573c7e3368a32151
237,Zara Jackets Black,Jackets,Unisex,Zara,Black,M,49.34,2025-01-24,5d700eb223b1846e159bf69f8c00ce72ae48ba1752e9519bf3b539e9d5f5513e
238,H&M Men's Shirts Black,Men's Shirts,Male,H&M,Black,XL,165.09,2022-07-21,0584d243dfbdfbb7236ae2684008d8b269f4e8d82c12626411d51b06e029f5d7
239,Zara Accessories Navy,Accessories,Unisex,Zara,Navy,XL,230.28,2022-12-05,d0903b494eb58f11b9631ec806594ef0eaed0d8d2293e0da88004f97dc2d60e4
240,Uniqlo Jackets Green,Jackets,Unisex,Uniqlo,Green,L,156.39,2023-09-29,d98eed2a75776877646b31e01226547c3fc7a23a3236f057899c15f6acc2047a
241,COS Accessories White,Accessories,Unisex,COS,White,M,171.02,2024-07-23,b3f409cf6df906e00e400502abeba53393889b74608c61215214abcd7e580df0
242,H&M Women's Dresses Green,Women's Dresses,Female,H&M,Green,XS,128.03,2025-04-30,552dc2e15fa77c99fd767574f6621485ab319bc74b1c5f0196a0fc3bfc80cc9f
243,COS Children's Shoes Green,Children's Shoes,Unisex,COS,Green,XL,114.15,2024-11-28,45c8bc4e96aff0550a1c77268fd2d731316ae3edeaf9f230f69dd62f725bef9c
244,H&M Jackets Black,Jackets,Unisex,H&M,Black,XS,52.16,2024-12-07,7da02d0988eb8b700dea229ab4745207ab87816037618c751d8e638716b461ae
245,H&M Women's Dresses Navy,Women's Dresses,Female,H&M,Navy,S,195.99,2024-09-18,86877af3523e0de0ef8af560a8ad26884b8ac3d894c67da94ea5ed9d4469ac13
246,Zara Jackets Black,Jackets,Unisex,Zara,Black,XS,61.68,2022-08-26,8be496d02db29d3df4bba43492eae6639c27f9929f52f9514e42153246020f6d
247,H&M Women's Dresses Green,Women's Dresses,Female,H&M,Green,XL,115.85,2024-02-13,f93a266701fd859547a94fc0c16f779ac1624b73346d132764d72860ac5a9f0c
248,Zara Accessories Beige,Accessories,Unisex,Zara,Beige,L,32.18,2024-06-13,eb6f21c62d0f532c9ca17774313bb9197d175544cae97581deb02c8d7d7fab40
249,Zara Jackets Black,Jackets,Unisex,Zara,Black,L,81.09,2022-07-30,a8486b87419555ed03fe953aefafbc67d860ec7ec8a448d3423bb68ca4d4bbeb
250,Zara Jackets Black,Jackets,Unisex,Zara,Black,XL,205.09,2022-07-27,4b0b3cfbb19e4601bdf6dba66dd764336a5b973619bb6c117ff0ce3ee05f0938
251,Zara Men's Shirts Navy,Men's Shirts,Male,Zara,Navy,M,73.75,2024-06-26,ffbcf4ff0d6111bc27aaacca378f733463f1e9d855c369b09f9d60155b971980
252,COS Jackets Red,Jackets,Unisex,COS,Red,XL,177.49,2024-08-01,57feb644b2bb4b8968a52012f9e49bbc8c42028492f648aaece686abd732beba
253,Uniqlo Men's Shirts White,Men's Shirts,Male,Uniqlo,White,S,68.21,2024-03-07,331b14c13af963d9c8e36732122e9c662bd72906536697033fd985666dcb2354
254,Pull&Bear Children's Shoes Green,Children's Shoes,Unisex,Pull&Bear,Green,M,146.99,2025-03-20,89f9715508f566fb3ee4e567bcab8aaf4573acac2e7a66f514f0df7e178cf185
255,Pull&Bear Men's Shirts Navy,Men's Shirts,Male,Pull&Bear,Navy,XL,119.67,2022-09-11,ab9fc2438478bc85e003e5ccb1e295c086423ca34b162c338ab6694815077f54
256,COS Men's Shirts Navy,Men's Shirts,Male,COS,Navy,M,143.39,2022-10-09,9fe551e2b4aadf6a33154534330f410892b391fd926a0e5db5d408bd47444ceb
257,COS Accessories Red,Accessories,Unisex,COS,Red,S,70.19,2025-01-06,51675ad2dff398b3604f233cd1082c0c75b4baba4cb03976e07cf93f4158ca26
258,H&M Women's Dresses White,Women's Dresses,Female,H&M,White,XL,193.9,2024-11-09,b8dea59229d6704258ccfdb58a5d248e0246edd7240e782b875815738dde9e64
259,Zara Men's Shirts Black,Men's Shirts,Male,Zara,Black,M,26.41,2024-04-10,9c14cf51313a967ae3894bd131d09a32d529cb94e56a8105e84ad75f73155822
260,Zara Jackets White,Jackets,Unisex,Zara,White,XS,112.38,2023-10-26,f603a218e35c58959655b42a63837d7ce530387d55268eaccd94cab07eb381b3
261,H&M Men's Shirts Green,Men's Shirts,Male,H&M,Green,M,222.39,2023-07-13,5f6ce534054b2ccf681ac99b44c3a74b5461c1f2e5b190e17a54b90c645b1da7
262,Zara Accessories Green,Accessories,Unisex,Zara,Green,XL,169.72,2022-11-21,78461dae016b4018fddcf06e4966cb7175556c2e318fb416ca04759cd3cd4cc2
263,Pull&Bear Children's Shoes Black,Children's Shoes,Unisex,Pull&Bear,Black,L,102.11,2023-06-11,c0f897fde9d938abe2301e5bfa68e4435813dae626b44f5a03df0ed58b1b44e9
264,Pull&Bear Jackets Green,Jackets,Unisex,Pull&Bear,Green,XL,249.16,2022-07-27,f6a17a9e4a498578a670e96f0643fccef22049c2b55da55d02c93b83a1660f6c
265,COS Jackets Navy,Jackets,Unisex,COS,Navy,L,113.57,2023-03-24,15f9a6f0601873909418c2ef2be6bcc46d2ddc08abd619d68748180b96937318
266,COS Accessories Navy,Accessories,Unisex,COS,Navy,XL,162.85,2024-04-04,2f83d6674f43abea904a578adf39f4f088f887b32fd2bc75d1cdc1d8bdbf8dcb
267,Pull&Bear Children's Shoes Navy,Children's Shoes,Unisex,Pull&Bear,Navy,M,219.12,2022-07-07,e642733ccfa0d63b5f4a43c35f5d985f2f1bc4174164a3686f1f99200c5a327d
268,Uniqlo Women's Dresses Beige,Women's Dresses,Female,Uniqlo,Beige,XS,102.86,2023-10-03,db21a4b57d2a1c63572e830f0f0fab009d7356ea0e3e2f45d71a031df01ed4fe
269,COS Men's Shirts Green,Men's Shirts,Male,COS,Green,XL,56.83,2023-12-21,55b47a5580baafe2e7174020147fabb4bda72027894d0dd9134dd29c8d579210
270,Uniqlo Children's Shoes Green,Children's Shoes,Unisex,Uniqlo,Green,XS,124.42,2024-11-14,c6f969ea46002c1bbed30fd0f0b2df31c5a706b52707588b7824cad5dd1fca0f
271,Pull&Bear Children's Shoes White,Children's Shoes,Unisex,Pull&Bear,White,XL,156.63,2022-09-02,5844891d8f2b71e41bde0982296fbac0c6cfa4e11a6aa6e914a505d3668acb28
272,Uniqlo Men's Shirts Green,Men's Shirts,Male,Uniqlo,Green,XS,91.86,2023-12-18,ffecbdc1ecff73671d65af76f6c60c30f1aeaaa4999ec368861a52862c1efa91
273,H&M Children's Shoes Black,Children's Shoes,Unisex,H&M,Black,M,223.3,2023-12-31,c758bb35772735ea8397c005b9ffd1310e5589644c7ef9509594f2d271c5bb17
274,Zara Accessories Green,Accessories,Unisex,Zara,Green,XL,169.77,2023-07-19,2398ac73e43db53a49943e04f4487a774da0b1aaea3d615a9ffdab5ff89bddf8
275,COS Children's Shoes Navy,Children's Shoes,Unisex,COS,Navy,XL,127.94,2024-12-27,c49e0d9077a61f55723191c26e5abca342bb6febcd6c6344e8ae328c0ed4462a
276,COS Children's Shoes Beige,Children's Shoes,Unisex,COS,Beige,XL,175.57,2024-06-16,581e546d17e19673d502eed40bb8ea374152c0b294fac8c32fc318ecb63688c5
277,Zara Jackets Red,Jackets,Unisex,Zara,Red,L,64.63,2022-10-15,92fa79c2cf5c3e88c48e7b50ccfe18caaf497a0ce35aa9fe3b8abb8bd834b908
278,H&M Accessories Red,Accessories,Unisex,H&M,Red,XS,199.11,2023-07-06,6882e4bc5019278079262db385d2119b08c0e8eac42f2f4b9ce0e50d611e5a8f
279,Pull&Bear Women's Dresses Red,Women's Dresses,Female,Pull&Bear,Red,XS,128.19,2023-07-03,64421ce8ee98456dac1a029b7640caa04dc97ce1863dae248f7784ca0b4a77af
280,COS Accessories Red,Accessories,Unisex,COS,Red,XS,48.3,2024-06-17,7f944d3d770e57a9ad54706b1987c74bb1de9671bd335332049a55e499b45075
281,COS Jackets Navy,Jackets,Unisex,COS,Navy,M,175.05,2022-11-20,7f06c984b3bd1b7d6f19de9bba9f806342c3287ff47b7ad318585d9d4649f9de
282,COS Children's Shoes Navy,Children's Shoes,Unisex,COS,Navy,M,99.24,2024-04-10,f6302041938b5c599e7fc6cc0ea103c446cb01beec56f1e4476b1052a3fbed2e
283,Uniqlo Men's Shirts Beige,Men's Shirts,Male,Uniqlo,Beige,L,163.56,2024-08-28,da64ba31f4c4fe83a4b8075413a4eafcbb6a2c970548cd67aebedb5d4ea7ff6b
284,Pull&Bear Women's Dresses Navy,Women's Dresses,Female,Pull&Bear,Navy,L,181.55,2023-12-08,c3c48ebed601677de78c6b13610d607c60d1e577431ca9d7bbc885af589dcb4e
285,H&M Men's Shirts Green,Men's Shirts,Male,H&M,Green,M,67.22,2024-06-22,10af43207c59a9a75a4daef0de12bd7cbf9b22eecfec6f53f7108e8e4c6cbdb2
286,Pull&Bear Men's Shirts Black,Men's Shirts,Male,Pull&Bear,Black,XL,249.88,2022-11-19,fe7f4d4d96e76992ecbd68f38f52dc2dd5ecd45789f94482609c4576a1d092d0
287,Zara Women's Dresses Red,Women's Dresses,Female,Zara,Red,XL,187.54,2024-06-12,aba98bfaa1959af68bfb1616d533b7ebaa2dd281e738aefd92f0382039b617d4
288,Zara Children's Shoes Green,Children's Shoes,Unisex,Zara,Green,M,27.48,2022-11-22,24d4abce365f42ac803cfd18cccd9de2c484060fa98fe4b39cc9dfe8269ece1c
289,H&M Children's Shoes White,Children's Shoes,Unisex,H&M,White,XL,203.97,2023-08-26,ba3d3c14f7a710705bc154094d16f38e582c36986b9c29bd7338d004124332fc
290,Zara Children's Shoes Green,Children's Shoes,Unisex,Zara,Green,XS,86.52,2024-04-09,13a26c37e4816eb73f9abcacc48fd7ecd896d8978bdbe7f034fae3e8f090d3c8
291,Zara Children's Shoes Beige,Children's Shoes,Unisex,Zara,Beige,S,88.0,2023-05-31,1b2fec41fd72a914df6bcf3dee965f3f080bb14ad15cf152011c092f41dfcaf3
292,Uniqlo Jackets Red,Jackets,Unisex,Uniqlo,Red,M,198.87,2024-03-30,e738c926545c681f1433eafb74c8ea1bedf210910c12813f02fa056565a8691c
293,COS Jackets Green,Jackets,Unisex,COS,Green,M,126.5,2022-09-29,33e90e8c9d7b8e7d34cf73447a79084ad45ad0ec0eb4aa3846694f623aab2c4d
294,Zara Men's Shirts Green,Men's Shirts,Male,Zara,Green,XL,72.08,2022-05-20,0eff4acc7cbfd2f3b2fdb378bdddeefa8eeca80762ef1112758b9f0b3e1e0bf6
295,COS Accessories White,Accessories,Unisex,COS,White,L,48.82,2024-10-06,9c1585561e9b8beceffc89a21cc1afee8e180713ea2eb6e52f1d134f9e85805d
296,Zara Jackets Beige,Jackets,Unisex,Zara,Beige,XL,85.28,2022-06-11,dc5cc1607d93e1cd7cd2737835c795ec2b8182284e99fdaafbce1ec7ae2946c1
297,Zara Accessories Black,Accessories,Unisex,Zara,Black,L,231.58,2024-09-18,ad6a7fccddca43e26152d7840c981d08b0d88fb89ea74814f51597c3fa6d612f
298,COS Accessories Red,Accessories,Unisex,COS,Red,L,235.38,2023-12-09,ca93e4637187274e19202f1d6a28b9823208bd01a17afaf0483ffafebaf12654
299,Pull&Bear Jackets White,Jackets,Unisex,Pull&Bear,White,M,229.7,2023-03-10,060e496115922435059cf32e18579275a1787e1a77e4940038facee0a2656295
300,Pull&Bear Women's Dresses Green,Women's Dresses,Female,Pull&Bear,Green,XS,42.59,2022-12-13,f7b0b33d2ddd42f0ab5f935eeccfcad4fd4b04290bcd63fd23d16cdb3b92e6fa
301,Pull&Bear Children's Shoes Green,Children's Shoes,Unisex,Pull&Bear,Green,XL,107.32,2023-07-03,ad1d30c4a664792e0f60c10e88f2339125f7a74e0cdcfd5de081d6c79a024a62
302,Uniqlo Women's Dresses Navy,Women's Dresses,Female,Uniqlo,Navy,L,87.26,2024-07-05,491dbd8dc9a0b4759aecd321312d3da6d0bdbc8192e53acb38a0b5bb360ead53
303,Zara Accessories Black,Accessories,Unisex,Zara,Black,XL,54.16,2025-03-04,bbad8e96f4a3a4740ff59123a11d7c0460512b1ee448686c149251b0227d5183
304,COS Children's Shoes White,Children's Shoes,Unisex,COS,White,XS,101.25,2022-09-03,08f15808cc3196ff9dfc36cde5ad59272f6869d88784c1a85bba7812278253c3
305,COS Accessories Black,Accessories,Unisex,COS,Black,L,114.26,2024-05-14,860d430e171ccb2297c58ce6f3feb1b592ea169d063e2bdc5119434d06d486ea
306,Zara Children's Shoes Beige,Children's Shoes,Unisex,Zara,Beige,XL,131.0,2023-11-12,7210c4852e3fd58851fa9e8ee87c23695a2426897970400a0c309575602d02e0
307,Zara Jackets Red,Jackets,Unisex,Zara,Red,XS,29.78,2023-07-05,70237aad9690b1e2932099bab1468584289d55b0f406013423fd70ebdd466414
308,Pull&Bear Children's Shoes Navy,Children's Shoes,Unisex,Pull&Bear,Navy,XS,196.94,2022-11-13,0c5a508c11b8617f081326a76da23f0cd4d041da4381b87ef23b4087e2e09ff4
