ChannelID,ChannelType,ChannelName,Description,StartDate,EndDate,RowHash
168,website,Website Campaign 33,Company official website banners,2022-10-05,2025-05-11,09f2746bd0c9406af970a7a0e98ad5d73a5446e70d5ac519677c4187b4facc85
169,referral,Referral Campaign 53,Customer referral program,2022-10-19,2025-05-11,4ee9bc9390c2a7b850d2b1853d326dfff2bee0a0cd8d7f7eacbb05e66f359145
170,vendor,Vendor Campaign 99,External vendor partnerships,2022-09-03,2025-05-11,f979171bdaa4e2d79bbf335d1978a67bc5d49e6b1421c9a722de57abb809346c
171,referral,Referral Campaign 58,Customer referral program,2022-12-24,2025-05-11,ec2b3ffa8fb8069e7ece8c1f02b4776db4437908c9ed04da3f4edf01012483cf
172,email,Email Campaign 46,Newsletter and promotional emails,2023-09-23,2025-05-11,88f40d1afa4154c2d7159092b287dd73354eea1953c78efe5bee7962620fa660
173,website,Website Campaign 90,Company official website banners,2023-05-07,2025-05-11,6b70b8e45bdfb2617a924ef321fe1c2ef891946dbb58c8d506261b989985430e
174,TV,Tv Campaign 28,National and local TV ads,2022-10-18,2025-05-11,22bd496fbf3f30416103086262462d5d90b1f98488e4ef877095dfe53a438123
175,vendor,Vendor Campaign 20,External vendor partnerships,2022-06-23,2025-05-11,bd7d5dc31b97f10bf408115dfaf3a15a3319c3a090529cdb4b77a6eaa40e733b
176,billboard,Billboard Campaign 26,Outdoor billboard advertisements,2023-04-25,2025-05-11,2afd3c31f95e39c8394aa18805c08d8ed509041fdddd2a15625cc9620bd76240
177,website,Website Campaign 70,Company official website banners,2022-05-18,2025-05-11,0df35edd03c1ff4e84cc6c8ab001e451551aaa7ebbcc2ed1b9942fb07abdc44c
178,vendor,Vendor Campaign 53,External vendor partnerships,2023-02-06,2025-05-11,50e92c308c7b0974f887415f7406860d6aac9bb1c98374cd851ed60b89f9f0b8
179,billboard,Billboard Campaign 30,Outdoor billboard advertisements,2023-04-08,2025-05-11,ebf924f1edc71fbea65e697483b399b1b40d9952db95696199a245103d8487fd
180,website,Website Campaign 68,Company official website banners,2023-06-12,2025-05-11,0a4b69b95644c4047ab2aab3345fffd6e47356e95a99f30c398ed7e9e233a94d
181,billboard,Billboard Campaign 22,Outdoor billboard advertisements,2022-08-02,2025-05-11,3029b97c4695f4d4d04ef59dca7ea079f9989a868b91f610298f58526c6612aa
182,social media,Social media Campaign 58,"Instagram, TikTok, and Facebook campaigns",2022-09-24,2025-05-11,afd208c31452b2076f2f67543b194e96e245af39b5799d74a0b7c54aee9efe76
183,website,Website Campaign 17,Company official website banners,2023-10-01,2025-05-11,9c0402af3f0750703b897cdf9ab212ab16f738b4ebbdf0d3f3c3783e1b795422
184,email,Email Campaign 79,Newsletter and promotional emails,2022-08-23,2025-05-11,531cf83a9edd58574b30871e86dae86e4b1b071ca3bb4dc23a33d4a5c11887e9
185,email,Email Campaign 25,Newsletter and promotional emails,2023-07-28,2025-05-11,88eeca92e789c3479c61a401e34d3ad33d6e29830b2fb005d532eedfc3aa7f29
186,email,Email Campaign 62,Newsletter and promotional emails,2022-11-04,2025-05-11,3c21f66ca9bbf440ea92d6c02379c5a050cf260ffdaeb02854e0ed9e5f1b4f34
187,billboard,Billboard Campaign 42,Outdoor billboard advertisements,2022-10-21,2025-05-11,9c2f05364b262d06647e644f95bd158d1035f0338e8c10d0a326731eb379013d
188,vendor,Vendor Campaign 52,External vendor partnerships,2022-11-28,2025-05-11,25f4d3f922e49c2322b1eb5cfb5792cdcf891057d79cce9a0de3a841d733ef57
189,store,Store Campaign 66,In-store promotions and flyers,2023-10-19,2025-05-11,441c5a32eac2dc9cb6e6d0c63db8ee0cae251072f2e7709e554825ce45401dd2
190,vendor,Vendor Campaign 69,External vendor partnerships,2023-07-09,2025-05-11,656d49970ab2e75f4bbf3255bac3eec99ae0e3a5ff35c56ac288d8205c830661
191,store,Store Campaign 20,In-store promotions and flyers,2023-11-16,2025-05-11,447a043c00580c32db7a623faa63f2802704b4fb0ee91e5f00cda5ce54acf7d5
192,vendor,Vendor Campaign 33,External vendor partnerships,2023-11-17,2025-05-11,4585e616a65fa3457722d86d23c88bf8156df5c41f3b4a33cfc144f54aea8d79
193,website,Website Campaign 58,Company official website banners,2023-06-13,2025-05-11,f9beae0d20ff96eb2e08ec569cf2dcfcae1649bb7f06f7947f1d704232d84670
194,email,Email Campaign 63,Newsletter and promotional emails,2022-09-01,2025-05-11,c425b26691b4e483b171531e4b35d46052c94c40172148193f1c27e59420ba08
195,vendor,Vendor Campaign 71,External vendor partnerships,2022-09-03,2025-05-11,46312065d4db2db0f0de08e44b07ba4092248b1d904e6398879e9a23d544dc7a
196,social media,Social media Campaign 41,"Instagram, TikTok, and Facebook campaigns",2022-12-17,2025-05-11,3aa15cd5cb4375bee7959fc2ec1aa690d497ff96e746045e8beeb5598d1a9f4d
197,website,Website Campaign 86,Company official website banners,2024-01-08,2025-05-11,04a5d0bf69f9985ba4ac9cf8493fc8464e7d04b2e846eed18e8828d930311c83
198,referral,Referral Campaign 46,Customer referral program,2023-12-07,2025-05-11,a0e6a09467a01ddee5a2f7bea25c6a3f479f94b6b4fe2fa71b02e5db8e67c0f3
199,referral,Referral Campaign 79,Customer referral program,2022-07-18,2025-05-11,06660f872618970a4fd334d1b398b8b5737acbe405e463b8f291365bc367de05
200,vendor,Vendor Campaign 70,External vendor partnerships,2023-09-20,2025-05-11,7bcee13691a4f94a57e1512cfd3a7e0917e0f2057d9d2e9ad233f6e9e6df2149
201,social media,Social media Campaign 71,"Instagram, TikTok, and Facebook campaigns",2023-05-20,2025-05-11,d4801b404953e50649592749459405eb7e83a1c13c77c5f2904464d0de693a50
202,referral,Referral Campaign 71,Customer referral program,2024-03-09,2025-05-11,e9617ccc8cd656aa8f6f0ae0f9ed035c27315e2758ee2c15c7bf828555101a08
203,TV,Tv Campaign 48,National and local TV ads,2024-02-06,2025-05-11,55c0019258f93d02e053c11b85169332c7b98b33892da8eced5973134fede7c9
204,TV,Tv Campaign 1,National and local TV ads,2022-06-16,2025-05-11,ae2187e1b45ba4509046bc5dfaa57076dc289d8663fa53d4dca77a9be219aac9
205,website,Website Campaign 37,Company official website banners,2024-03-17,2025-05-11,e7c1b12a2343ad28394c2db81e4499d553af9eb628a56888d84fda7cc466849d
206,TV,Tv Campaign 50,National and local TV ads,2023-05-12,2025-05-11,30ab7343d2d9521338f63c7990416e22ba198d1df26379774c3f164316b5d8e4
207,referral,Referral Campaign 77,Customer referral program,2023-08-05,2025-05-11,0fd4e9e73242f558daca074662d149be62f45dd09bca840db743911bbd297eda
208,email,Email Campaign 73,Newsletter and promotional emails,2022-12-05,2025-05-11,7030b26c3c61d236470b12d0fa657ec3a0c279e118e27b35857c4b683ae8f371
209,website,Website Campaign 85,Company official website banners,2024-05-07,2025-05-11,5083ce20802363e99bac8f4c929f068d0df8d5c7e069c7b2a2b6ad67cb60a2e5
210,billboard,Billboard Campaign 29,Outdoor billboard advertisements,2023-02-18,2025-05-11,7bb920108bac6c9442fa143341375769c266ae193c2898dff54d67ce501585b2
211,billboard,Billboard Campaign 3,Outdoor billboard advertisements,2024-01-15,2025-05-11,cfc5f97c6b90b0c88049b69d5155b12e630b2ae0df25740842001798889002d4
212,website,Website Campaign 81,Company official website banners,2023-02-16,2025-05-11,a9af09af003feed478f2fc9196430d075880b441d3b8a5ab0d209df2ac8e5503
213,referral,Referral Campaign 74,Customer referral program,2022-05-22,2025-05-11,2bc4bc766ec700facce700fa2c52d5d6756a9522b9c0470626fb7001372d3e54
214,social media,Social media Campaign 27,"Instagram, TikTok, and Facebook campaigns",2024-03-06,2025-05-11,1450e237898f113c59cde940136547da75a0505d16c4a4f068511073da1cfa15
215,referral,Referral Campaign 15,Customer referral program,2022-11-26,2025-05-11,618e41e264f225c0cafcb6679cedeaae99decb884f02e6d589f44ea1f6e5366b
216,social media,Social media Campaign 98,"Instagram, TikTok, and Facebook campaigns",2023-05-30,2025-05-11,c06bfbbf49a301685d7c6bda8baa293ae020b0f246f19f3434941d82bf706166
217,email,Email Campaign 70,Newsletter and promotional emails,2022-08-11,2025-05-11,a0c3d1053b042e823cc585bc6f893db718c6913872f748a72cf19164ce229592
218,email,Email Campaign 89,Newsletter and promotional emails,2022-05-24,2025-05-11,e466a8a0157b746d74e3c383b02423c958aaec7877c8ccd35b8fbbbe7ca81a49
219,social media,Social media Campaign 76,"Instagram, TikTok, and Facebook campaigns",2022-11-15,2025-05-11,ba885171c998f2fbf40844365b5a356b2f763bf00f99091c973f18aed6b0f29c
220,website,Website Campaign 25,Company official website banners,2023-02-26,2025-05-11,7eb3d24d07574530baf4584109a527dee8fe364e4fa1b9d82667c70e69776a7e
221,store,Store Campaign 75,In-store promotions and flyers,2022-08-20,2025-05-11,fcb218d474a5e5501c8d48dfa84f1f353ab8bef209903d218ec1aab0078dec50
222,store,Store Campaign 99,In-store promotions and flyers,2022-06-04,2025-05-11,8599c522a5a31679441f95f85547a4fac248050df952bebc968c78b03217ec3d
223,website,Website Campaign 2,Company official website banners,2023-01-15,2025-05-11,6aa365a3099d63044bd4a0b90e4a3b039045925745810aa9896e9cd99d3a32cb
224,referral,Referral Campaign 81,Customer referral program,2023-04-29,2025-05-11,d98d986164caa60401ff56130c28d2e05b7979171df05c534f2dee79a77bb1a9
225,website,Website Campaign 24,Company official website banners,2022-05-17,2025-05-11,53f57d6ae33c34acecb5c1e53885f244384a76a6a73ec113d4b2fce0437f0d3e
226,store,Store Campaign 17,In-store promotions and flyers,2023-05-07,2025-05-11,95ab09bb4cb8814108f36b2e440c13c135eead638da3456e70c401a577e832b2
227,website,Website Campaign 66,Company official website banners,2022-11-17,2025-05-11,e42500cfda9d3af4cc1256d7626142db05ae4275fda6c7d7d6c1eda40e1e8f18
228,website,Website Campaign 42,Company official website banners,2024-04-28,2025-05-11,bb8e97f5911addf64dd3b008eca78cb0b4d32e9f52330d52fa602528577d4480
229,TV,Tv Campaign 70,National and local TV ads,2022-12-23,2025-05-11,872805c930d218eb54a47090d3899060833213ca45e52d9fd74d91c6072c9d1b
230,social media,Social media Campaign 5,"Instagram, TikTok, and Facebook campaigns",2022-05-26,2025-05-11,861184dd3dac3cc37756e26d4b6044ed92f5ef4863a19696bd1bde54032ed685
231,website,Website Campaign 96,Company official website banners,2023-06-24,2025-05-11,c49e50e525014f2454187ecfff377c58dad1c21525afffb6694df27a8986e0c2
232,website,Website Campaign 85,Company official website banners,2023-05-12,2025-05-11,7aa1853dde04994a9f4e9a19319da188818edd2f2cb14bb63a4cbe81257b646b
233,vendor,Vendor Campaign 34,External vendor partnerships,2022-06-01,2025-05-11,6a3d148ff8ba958ec9a3b47e28888d8d50e308009bb33230408853d2aeb5c1dd
234,store,Store Campaign 86,In-store promotions and flyers,2022-08-16,2025-05-11,674fa7ceeca78664436d5a060af3a609120be6a3aa417982f6d55e0882ae07ca
235,store,Store Campaign 28,In-store promotions and flyers,2023-07-11,2025-05-11,95689750daafad3e658b790f3243642b2f8ee0ab68caed933c728dca2fa88378
236,website,Website Campaign 51,Company official website banners,2022-08-24,2025-05-11,8b64a401a3db4f934043c6d1ae07f67349b5a98506626008c93fede9bfceb8d7
237,referral,Referral Campaign 28,Customer referral program,2023-07-26,2025-05-11,c49babb48f0ecb7e6257f5db2708f5d73ea9b2fef7d0f7b1795a914384b34415
238,billboard,Billboard Campaign 1,Outdoor billboard advertisements,2024-01-14,2025-05-11,2a0207cdcbe7f2b38ed6b0c864084e7f84157ede812d135f1b00cc9380660014
239,referral,Referral Campaign 6,Customer referral program,2023-01-10,2025-05-11,7e644b5fb6792e515868c03d334f01b86f66ca685899949e26134a19024ec594
240,referral,Referral Campaign 35,Customer referral program,2024-04-02,2025-05-11,cab7e9bb32f6bc3c1f62aaad6f7a3c69e195a0a48b4e23a3399544906abc7285
241,social media,Social media Campaign 16,"Instagram, TikTok, and Facebook campaigns",2023-11-13,2025-05-11,1a913b5a260b06322bad0bdb9438ff635b7f8663bcf067e8bec4be22de473b64
242,email,Email Campaign 98,Newsletter and promotional emails,2022-07-16,2025-05-11,d65e445b62141be704a187ef627b95e0668267344b3470fd28de8c34a76b0615
243,website,Website Campaign 61,Company official website banners,2022-07-18,2025-05-11,13c2f1f5c441fb63be8fad6548d9e53010147052caf3ff49867d7f76cabc414b
244,TV,Tv Campaign 6,National and local TV ads,2022-05-29,2025-05-11,44f4248e9bf39fac9e18605a8c78d32930b7f30ca92801fc0fcdc09f803ad15e
245,billboard,Billboard Campaign 99,Outdoor billboard advertisements,2022-12-28,2025-05-11,9e119d6695d965e6d85bdbdb5c2bb34bedfc6bae5bb65a849b73bba13761960d
246,store,Store Campaign 33,In-store promotions and flyers,2023-09-16,2025-05-11,3c680cae791c8abf00ea47fa21a88072234f6214a14563ae782d62ebefadf5be
247,social media,Social media Campaign 6,"Instagram, TikTok, and Facebook campaigns",2024-01-30,2025-05-11,f2498f92da8e649313e7bbdf834005c15a494d7d99df0b1ab153a8fe81ae64fc
248,email,Email Campaign 86,Newsletter and promotional emails,2023-10-31,2025-05-11,c38f3976f2ebcaf39708c96a0ead9de79299f2d5a37f8fc49e4b41e21c1e99f3
249,social media,Social media Campaign 41,"Instagram, TikTok, and Facebook campaigns",2024-04-28,2025-05-11,3a9115c274c3e3ea58bb22110f66c513739fe2ee6ddd1c64fd440cb86bb0c3a3
250,website,Website Campaign 64,Company official website banners,2022-11-18,2025-05-11,0300d4b21093ab47f0f9b282c1a5b3d914154952f96ecd36391716c944956f55
251,TV,Tv Campaign 65,National and local TV ads,2023-03-23,2025-05-11,9d925b8e4ba940d34fec4cb5a5d32ca11817c2dc59cda465debfeb27c845c6c7
252,store,Store Campaign 88,In-store promotions and flyers,2022-05-21,2025-05-11,1058f6272aee167449b202a03ee84a5524c38e141c1d304e79e911be6e1c249a
253,vendor,Vendor Campaign 83,External vendor partnerships,2022-07-08,2025-05-11,e0697a373c3372f1c5a672a04632756d95c5577e5f9862c94336f184cefb802d
254,social media,Social media Campaign 86,"Instagram, TikTok, and Facebook campaigns",2024-01-11,2025-05-11,fa8f490c45ceb5f56d6cb92ccd09545e1ebcacbf880bc3d5d0e3e8751e92b05b
255,vendor,Vendor Campaign 25,External vendor partnerships,2023-05-25,2025-05-11,95152bf6b5687e256f120bca16c61dc721b3908a08a1a922c0a26a5674732767
256,referral,Referral Campaign 33,Customer referral program,2023-01-11,2025-05-11,d6993ec6be5d6b3d32f10f80c83069363dd7b94a89bd8373ef5e9239b0c2838d
257,email,Email Campaign 100,Newsletter and promotional emails,2022-10-30,2025-05-11,753c6b57b1da5d5a16820fb9acc08b4c7f9e17c96d4eb2e759d8029a0c7641d9
258,vendor,Vendor Campaign 51,External vendor partnerships,2022-10-26,2025-05-11,4b2e46bda20ad8de1801a8a6c0f7ed2669db31704c514d4d6d7b9aca80b32823
259,store,Store Campaign 42,In-store promotions and flyers,2022-06-11,2025-05-11,32cae342b0741a48ceac34b63f5df548d257d47b8f52182773bced42809f0b61
260,email,Email Campaign 94,Newsletter and promotional emails,2022-12-18,2025-05-11,ed8c6bd59a77568a483f1003b5bf7fd3752ac03c0399c046a587ab5962f4afe6
261,website,Website Campaign 41,Company official website banners,2024-01-08,2025-05-11,15b599f02dca9595f2fb6122cfb79c3285bca39962fefe32383cd87da695010e
262,email,Email Campaign 80,Newsletter and promotional emails,2023-07-28,2025-05-11,cb0f040d31a2b4b36d5fb26b4f04f52622b8a7d9b1c010f5b78c31283b0c14c2
263,referral,Referral Campaign 44,Customer referral program,2023-06-06,2025-05-11,7419e28f886023f9ded8735faf55fcbe555b84d908c2d9e7c6894c8710e0dced
264,email,Email Campaign 79,Newsletter and promotional emails,2022-09-02,2025-05-11,8214283e242702f338845bef1ff5761defc10ade05c6dea58dc30a14e9f0e94d
265,email,Email Campaign 17,Newsletter and promotional emails,2023-03-13,2025-05-11,a325313f8e65b2f0c1c6a012533de24863c3d826de61abe4884db34ee3ff4a81
266,website,Website Campaign 76,Company official website banners,2023-07-13,2025-05-11,e7efa7d31afd1f9b5675c65e2448b74232b62ce9a706890714d36e45c40d89b3
267,store,Store Campaign 41,In-store promotions and flyers,2023-02-03,2025-05-11,539d476f8f35d876dbccf0ad613e94359501115b11903ee31d89d3dc5ddda055
268,vendor,Vendor Campaign 82,External vendor partnerships,2022-06-23,2025-05-11,56a94a86ca7ed3e30ab96783c63f6950d79c78c1ed80a1da2ad5df8822d83bd5
269,vendor,Vendor Campaign 61,External vendor partnerships,2022-08-17,2025-05-11,da67fe1660954fcbeabf8c524dc2f9757bfafa0f6a83c4b545efbbbeea60d096
270,email,Email Campaign 30,Newsletter and promotional emails,2024-02-09,2025-05-11,469cbd9867ba2bc7e8db66fc613841d2e2eac2100de77f2f33357d974b54ef8c
271,vendor,Vendor Campaign 11,External vendor partnerships,2023-12-20,2025-05-11,eabb21fe0d3c7d627fcf5994f1a1e86310b0eb5677e9e514952479d0d78d8721
272,website,Website Campaign 4,Company official website banners,2023-05-30,2025-05-11,8aa4d14bb6c2cc2db687eca4511d318917cb180460edb1a5173911d334d230e0
273,referral,Referral Campaign 9,Customer referral program,2023-08-28,2025-05-11,bcace28085bd475ba6ff9181b5d7a636cd5142ec42fa559659c29468a43e8e51
274,store,Store Campaign 4,In-store promotions and flyers,2023-07-25,2025-05-11,73208baf31d9b6d269dfa3ca8c2a5cf32dd3d310f1bac0e739115fba95f40e0a
275,store,Store Campaign 80,In-store promotions and flyers,2023-10-15,2025-05-11,463ba56dc6ed2eaee3f9a2cdcea1bb0b48fede4df23156fa2df1a2cd345e5bc3
276,referral,Referral Campaign 21,Customer referral program,2023-08-03,2025-05-11,c52632921c990f1a725e3e554e1ab745daa015ba1860167055ccaa1255bb1bd7
277,TV,Tv Campaign 78,National and local TV ads,2022-10-28,2025-05-11,0ddf57f6a3bc97790555dbec9e914b9d2c47c4c8218598fc8d8f41551bbda9aa
278,billboard,Billboard Campaign 26,Outdoor billboard advertisements,2024-04-06,2025-05-11,d51f22399a420b3e79379fbd3be85bee4a433e963b6f800bc20e8ad2ab1cd6a5
279,social media,Social media Campaign 60,"Instagram, TikTok, and Facebook campaigns",2023-01-15,2025-05-11,9eee2364daf42bc25cc5c24960ad4e7bf4fb3749d83db85c86d4324964131752
280,vendor,Vendor Campaign 93,External vendor partnerships,2023-11-15,2025-05-11,eaba517b8688a3ced5985f8fe4cb09f6ec7c73cb2a7de8f744480591365407fd
281,email,Email Campaign 100,Newsletter and promotional emails,2023-08-14,2025-05-11,46c28144443f999bda9fbda88818640dee51924c3b9c26e3cdca74b1076a5691
282,referral,Referral Campaign 71,Customer referral program,2023-07-24,2025-05-11,f6bcc8d5334dafe831e80e17795ce7e1208cadfcfcb206ae10841060d6909e7a
283,billboard,Billboard Campaign 56,Outdoor billboard advertisements,2023-10-11,2025-05-11,dfc81fc534fc7cbc1b9ca239fe641519a102700b85525a4b1f361ea46325f966
284,store,Store Campaign 47,In-store promotions and flyers,2023-06-04,2025-05-11,12dd1663d4844589622fdb28b245afdb482bbb7bbcb1d192b4b6f862546aed9d
285,vendor,Vendor Campaign 21,External vendor partnerships,2023-05-28,2025-05-11,070db8499fd0275267c98d4980caac68af0590d08f01ab33546c18b2822b326e
286,TV,Tv Campaign 74,National and local TV ads,2022-06-07,2025-05-11,a625e32bf81973d3a767b86efd3f1188023a4eaeebe6a6ae8304ecead6955272
287,referral,Referral Campaign 7,Customer referral program,2024-02-01,2025-05-11,35212ffe2c343433beaf2cdc266fad8329a8373f6b02037d78838f98ab8f0738
288,store,Store Campaign 59,In-store promotions and flyers,2023-06-04,2025-05-11,c4bc2a18590712ef360ec45b04ebafe925310b479d4b826d4844c6773c8d1299
289,store,Store Campaign 60,In-store promotions and flyers,2022-09-19,2025-05-11,75d42746360bc29da16f36d421b8812e8c6e680543aa3a008ba5207ac389f43f
290,store,Store Campaign 94,In-store promotions and flyers,2023-11-06,2025-05-11,647f661c7e5456f0290fdd1b2c23338ebde56186db53afc710ccaf59b930db7f
291,TV,Tv Campaign 40,National and local TV ads,2023-09-10,2025-05-11,2b7530b63e4239be7ab1a3b7a0630f4a5f4c36d69d8c88b61fe347d9d525bd15
292,store,Store Campaign 92,In-store promotions and flyers,2024-03-22,2025-05-11,d131cf4d2ef425b2c116b6152c125ba9d89d22dbf34d2995811bdc10bd75e756
293,billboard,Billboard Campaign 61,Outdoor billboard advertisements,2023-08-30,2025-05-11,ebd12d372bb64db74041d8a04f4069dc5cbb45abfa3907d8e7a439f766cd2003
294,vendor,Vendor Campaign 5,External vendor partnerships,2023-09-04,2025-05-11,026b2fce5c42a71f9d371f347e510c3cf664303b1181a6b87369fe8edaf8af6f
295,website,Website Campaign 90,Company official website banners,2022-12-27,2025-05-11,415e80c7c4d4b1cbc09e7dcb1d4ecd475d4121af8f04d7e5fcc47a2a96d38473
296,store,Store Campaign 56,In-store promotions and flyers,2022-11-27,2025-05-11,b12d0094f30657bb5588089316870e406b40585e9e43e910c36bbbef634a554d
297,email,Email Campaign 61,Newsletter and promotional emails,2024-02-12,2025-05-11,ec7c6459068851fc9fc56b74e60d2738eaabb2c9f623096588e41309c77912d7
298,TV,Tv Campaign 39,National and local TV ads,2024-04-25,2025-05-11,9277acd36d1c41ea7b998014e7d4faa5ea3f9fd364382e765fe610d37b3ee129
299,email,Email Campaign 19,Newsletter and promotional emails,2023-11-09,2025-05-11,e952fe1442521383e04b1a8b5b941be4a5c4411e8faa5f7e39bad0adc42bb0ba
300,billboard,Billboard Campaign 59,Outdoor billboard advertisements,2023-06-10,2025-05-11,6326f872b11fc5cfb1d68a900301e0b8055d4f33fd9e5986ca440bbf294a839e
