OrderLineID,OrderID,ProductID,Quantity,UnitPrice
OL0000581,ORD002064,PROD00772,2,345.27
OL0000582,ORD001192,PROD00528,3,99.67
OL0000583,ORD007176,PROD00371,3,356.5
OL0000584,ORD005793,PROD00391,1,159.39
OL0000585,ORD005555,PROD00539,1,135.34
OL0000586,ORD015070,PROD00707,4,315.98
OL0000587,ORD003458,PROD00643,3,239.63
OL0000588,ORD006676,PROD00032,4,180.36
OL0000589,ORD011316,PROD00432,3,130.14
OL0000590,ORD016265,PROD00708,4,174.18
OL0000591,ORD011252,PROD00491,3,34.44
OL0000592,ORD012563,PROD00394,2,477.65
OL0000593,ORD010232,PROD00641,4,105.77
OL0000594,ORD013946,PROD00767,4,331.12
OL0000595,ORD018125,PROD00402,3,59.93
OL0000596,ORD017499,PROD00478,4,27.2
OL0000597,ORD011171,PROD00499,2,441.72
OL0000598,ORD001465,PROD00028,1,13.91
OL0000599,ORD004795,PROD00382,1,413.89
OL0000600,ORD003664,PROD00683,3,25.62
OL0000601,ORD008107,PROD00464,2,87.73
OL0000602,ORD017827,PROD00534,2,111.95
OL0000603,ORD003471,PROD00372,4,423.7
OL0000604,ORD016347,PROD00448,2,6.89
OL0000605,ORD003711,PROD00383,3,56.68
OL0000606,ORD014340,PROD00425,1,405.0
OL0000607,ORD011477,PROD00423,1,114.14
OL0000608,ORD001430,PROD00485,3,451.14
OL0000609,ORD014405,PROD00074,2,432.13
OL0000610,ORD000909,PROD00153,1,268.14
OL0000611,ORD005692,PROD00727,3,348.97
OL0000612,ORD014619,PROD00406,2,18.57
OL0000613,ORD000631,PROD00148,2,168.55
OL0000614,ORD015666,PROD00517,3,113.54
OL0000615,ORD007160,PROD00662,4,99.6
OL0000616,ORD008143,PROD00335,4,268.67
OL0000617,ORD001292,PROD00350,2,284.49
OL0000618,ORD011402,PROD00716,4,37.02
OL0000619,ORD008241,PROD00386,3,490.99
OL0000620,ORD007910,PROD00231,2,54.15
OL0000621,ORD018140,PROD00387,3,76.87
OL0000622,ORD010091,PROD00300,3,233.42
OL0000623,ORD015270,PROD00334,1,324.64
OL0000624,ORD018614,PROD00036,1,380.83
OL0000625,ORD002168,PROD00421,1,197.93
OL0000626,ORD001812,PROD00078,3,45.94
OL0000627,ORD010508,PROD00407,4,25.08
OL0000628,ORD006915,PROD00437,4,434.13
OL0000629,ORD000770,PROD00079,1,139.36
OL0000630,ORD001500,PROD00446,4,362.96
OL0000631,ORD000278,PROD00327,2,268.47
OL0000632,ORD003309,PROD00761,4,27.8
OL0000633,ORD009460,PROD00058,4,97.98
OL0000634,ORD014857,PROD00545,1,161.0
OL0000635,ORD013566,PROD00502,2,419.94
OL0000636,ORD008436,PROD00569,2,173.7
OL0000637,ORD008123,PROD00177,4,232.01
OL0000638,ORD015976,PROD00332,4,13.91
OL0000639,ORD007204,PROD00179,3,313.15
OL0000640,ORD005066,PROD00058,1,319.37
OL0000641,ORD009357,PROD00152,3,350.39
OL0000642,ORD015010,PROD00381,3,222.08
OL0000643,ORD011718,PROD00590,1,251.79
OL0000644,ORD001953,PROD00756,2,76.87
OL0000645,ORD017541,PROD00221,2,396.9
OL0000646,ORD004056,PROD00120,2,138.13
OL0000647,ORD013935,PROD00172,1,304.85
OL0000648,ORD015961,PROD00310,2,265.98
OL0000649,ORD002066,PROD00263,4,36.92
OL0000650,ORD010212,PROD00261,3,455.52
OL0000651,ORD011162,PROD00740,2,364.74
OL0000652,ORD003924,PROD00481,4,224.84
OL0000653,ORD001384,PROD00631,4,80.4
OL0000654,ORD016253,PROD00692,2,142.83
OL0000655,ORD018260,PROD00333,2,397.73
OL0000656,ORD013165,PROD00672,1,218.53
OL0000657,ORD018180,PROD00485,3,20.24
OL0000658,ORD016406,PROD00101,3,18.62
OL0000659,ORD012159,PROD00795,1,203.65
OL0000660,ORD006361,PROD00690,4,312.57
OL0000661,ORD008393,PROD00623,2,5.09
OL0000662,ORD014316,PROD00205,4,69.37
OL0000663,ORD009481,PROD00696,1,495.68
OL0000664,ORD003771,PROD00447,2,239.77
OL0000665,ORD011553,PROD00158,2,368.62
OL0000666,ORD002311,PROD00558,1,382.49
OL0000667,ORD012705,PROD00454,4,297.75
OL0000668,ORD018498,PROD00323,4,432.66
OL0000669,ORD011775,PROD00563,2,464.69
OL0000670,ORD014945,PROD00734,2,473.96
OL0000671,ORD010019,PROD00315,3,498.08
OL0000672,ORD010333,PROD00757,1,188.72
OL0000673,ORD014516,PROD00467,2,485.53
OL0000674,ORD007203,PROD00315,1,474.79
OL0000675,ORD011560,PROD00050,3,60.91
OL0000676,ORD014764,PROD00768,3,415.73
OL0000677,ORD003367,PROD00196,4,473.96
OL0000678,ORD008724,PROD00764,4,474.31
OL0000679,ORD001377,PROD00692,2,104.32
OL0000680,ORD004311,PROD00503,4,69.32
OL0000681,ORD016259,PROD00648,2,43.15
OL0000682,ORD019509,PROD00433,1,6.15
OL0000683,ORD001164,PROD00439,3,455.78
OL0000684,ORD018056,PROD00137,4,205.1
OL0000685,ORD000448,PROD00249,2,34.56
OL0000686,ORD009071,PROD00268,2,203.47
OL0000687,ORD009850,PROD00092,3,90.06
OL0000688,ORD000026,PROD00709,2,366.75
OL0000689,ORD011991,PROD00237,4,318.11
OL0000690,ORD001574,PROD00374,4,251.79
OL0000691,ORD015648,PROD00275,3,97.98
OL0000692,ORD000197,PROD00599,3,86.12
OL0000693,ORD004208,PROD00520,4,465.85
OL0000694,ORD018063,PROD00614,1,450.66
OL0000695,ORD010173,PROD00018,2,98.57
OL0000696,ORD005995,PROD00538,2,270.82
OL0000697,ORD010036,PROD00043,2,414.24
OL0000698,ORD013681,PROD00410,4,81.39
OL0000699,ORD003219,PROD00489,4,20.31
OL0000700,ORD012666,PROD00014,1,339.33
OL0000701,ORD007249,PROD00135,2,301.41
OL0000702,ORD011021,PROD00345,2,388.08
OL0000703,ORD002002,PROD00770,3,55.12
OL0000704,ORD016407,PROD00688,3,54.43
OL0000705,ORD008148,PROD00198,3,227.81
OL0000706,ORD018713,PROD00713,4,220.58
OL0000707,ORD018523,PROD00184,1,253.57
OL0000708,ORD016091,PROD00362,4,439.29
OL0000709,ORD000493,PROD00789,3,192.56
OL0000710,ORD004236,PROD00715,1,278.27
OL0000711,ORD011284,PROD00007,3,6.04
OL0000712,ORD005996,PROD00224,4,451.18
OL0000713,ORD005530,PROD00488,3,341.38
OL0000714,ORD009813,PROD00424,4,130.64
OL0000715,ORD001637,PROD00770,1,68.78
OL0000716,ORD017323,PROD00141,4,327.22
OL0000717,ORD009116,PROD00388,3,451.18
OL0000718,ORD012186,PROD00376,1,282.05
OL0000719,ORD016205,PROD00580,1,222.08
OL0000720,ORD001492,PROD00282,2,287.47
OL0000721,ORD009618,PROD00087,1,119.86
OL0000722,ORD001367,PROD00788,4,380.83
OL0000723,ORD003775,PROD00350,3,293.19
OL0000724,ORD013323,PROD00185,1,60.91
OL0000725,ORD008332,PROD00704,1,37.02
OL0000726,ORD009478,PROD00788,1,92.17
OL0000727,ORD008698,PROD00208,1,151.37
OL0000728,ORD000838,PROD00371,2,78.35
OL0000729,ORD017324,PROD00516,3,459.51
OL0000730,ORD004309,PROD00201,1,386.54
OL0000731,ORD000559,PROD00687,1,458.81
OL0000732,ORD009260,PROD00276,4,159.39
OL0000733,ORD006085,PROD00553,2,335.09
OL0000734,ORD015255,PROD00617,4,432.38
OL0000735,ORD003107,PROD00096,4,423.7
OL0000736,ORD014173,PROD00065,4,439.44
OL0000737,ORD013765,PROD00329,2,428.33
OL0000738,ORD004262,PROD00296,1,171.98
OL0000739,ORD003586,PROD00723,3,297.75
OL0000740,ORD017263,PROD00168,4,360.94
OL0000741,ORD002495,PROD00228,2,451.61
OL0000742,ORD009694,PROD00610,1,113.8
OL0000743,ORD012823,PROD00482,2,499.86
OL0000744,ORD008222,PROD00407,1,55.12
OL0000745,ORD000679,PROD00449,1,290.74
OL0000746,ORD013852,PROD00420,1,478.38
OL0000747,ORD006320,PROD00056,1,363.87
OL0000748,ORD005727,PROD00727,3,477.25
OL0000749,ORD014944,PROD00349,3,405.55
OL0000750,ORD006285,PROD00215,1,362.25
OL0000751,ORD004182,PROD00687,1,251.63
OL0000752,ORD003560,PROD00343,1,297.75
OL0000753,ORD012923,PROD00170,1,339.54
OL0000754,ORD003467,PROD00347,4,118.2
OL0000755,ORD017832,PROD00615,2,105.77
OL0000756,ORD007276,PROD00731,1,405.1
OL0000757,ORD012467,PROD00663,1,49.91
OL0000758,ORD001950,PROD00597,3,137.55
OL0000759,ORD014975,PROD00327,1,234.27
OL0000760,ORD004510,PROD00341,1,360.94
OL0000761,ORD000206,PROD00429,2,455.98
OL0000762,ORD017159,PROD00375,2,139.42
OL0000763,ORD016863,PROD00724,2,73.74
OL0000764,ORD003961,PROD00376,4,203.65
OL0000765,ORD017701,PROD00032,2,434.93
OL0000766,ORD000015,PROD00679,4,145.5
OL0000767,ORD005221,PROD00438,3,154.71
OL0000768,ORD019882,PROD00556,2,132.8
OL0000769,ORD017348,PROD00064,4,410.01
OL0000770,ORD015092,PROD00710,1,232.19
OL0000771,ORD016507,PROD00757,1,428.33
OL0000772,ORD001919,PROD00594,4,345.27
OL0000773,ORD019428,PROD00390,3,308.82
OL0000774,ORD010493,PROD00776,4,362.96
OL0000775,ORD013644,PROD00578,2,209.32
OL0000776,ORD019657,PROD00296,3,320.36
OL0000777,ORD016325,PROD00636,4,317.88
OL0000778,ORD002768,PROD00170,2,476.74
OL0000779,ORD014611,PROD00205,1,421.9
OL0000780,ORD000846,PROD00456,4,267.89
OL0000781,ORD012288,PROD00602,1,297.26
OL0000782,ORD016943,PROD00190,4,223.41
OL0000783,ORD010867,PROD00458,1,275.62
OL0000784,ORD010136,PROD00457,1,287.47
OL0000785,ORD015032,PROD00647,1,195.2
OL0000786,ORD014859,PROD00001,4,62.43
OL0000787,ORD000589,PROD00097,1,171.74
OL0000788,ORD001354,PROD00043,1,113.46
OL0000789,ORD004443,PROD00013,3,168.55
OL0000790,ORD017974,PROD00139,1,193.9
OL0000791,ORD018464,PROD00495,2,95.49
OL0000792,ORD007826,PROD00240,2,234.89
OL0000793,ORD003716,PROD00477,3,113.46
OL0000794,ORD018770,PROD00496,2,206.45
OL0000795,ORD014515,PROD00251,3,130.64
OL0000796,ORD000310,PROD00111,2,261.21
OL0000797,ORD001662,PROD00550,4,318.11
OL0000798,ORD002186,PROD00217,4,468.86
OL0000799,ORD002439,PROD00623,1,155.08
OL0000800,ORD006526,PROD00104,1,409.29
OL0000801,ORD009973,PROD00685,2,168.47
OL0000802,ORD001889,PROD00563,1,130.64
OL0000803,ORD005089,PROD00527,3,41.75
OL0000804,ORD013823,PROD00578,3,324.07
OL0000805,ORD015635,PROD00398,1,35.01
OL0000806,ORD015855,PROD00014,2,303.63
OL0000807,ORD005993,PROD00750,1,227.18
OL0000808,ORD015398,PROD00380,3,404.26
OL0000809,ORD009863,PROD00152,2,210.16
OL0000810,ORD004014,PROD00290,1,424.33
OL0000811,ORD006891,PROD00108,3,217.45
OL0000812,ORD019523,PROD00672,2,366.6
OL0000813,ORD010504,PROD00348,3,404.66
OL0000814,ORD009818,PROD00046,4,351.16
OL0000815,ORD012893,PROD00461,3,68.09
OL0000816,ORD011276,PROD00016,4,114.01
OL0000817,ORD012882,PROD00597,2,173.48
OL0000818,ORD010233,PROD00022,2,45.69
OL0000819,ORD002219,PROD00215,4,445.38
OL0000820,ORD007047,PROD00800,4,454.06
OL0000821,ORD015710,PROD00460,1,131.74
OL0000822,ORD019690,PROD00169,2,195.2
OL0000823,ORD017712,PROD00534,4,22.79
OL0000824,ORD005615,PROD00089,4,495.68
OL0000825,ORD006681,PROD00757,2,360.98
OL0000826,ORD006148,PROD00239,1,131.74
OL0000827,ORD019844,PROD00045,2,146.22
OL0000828,ORD006374,PROD00765,1,200.74
OL0000829,ORD013761,PROD00094,2,441.59
OL0000830,ORD003946,PROD00441,2,139.43
OL0000831,ORD000195,PROD00734,3,197.99
OL0000832,ORD004252,PROD00195,2,389.58
OL0000833,ORD003531,PROD00760,1,146.03
OL0000834,ORD001701,PROD00512,4,465.75
OL0000835,ORD015689,PROD00439,1,158.45
OL0000836,ORD013309,PROD00671,4,392.1
OL0000837,ORD010301,PROD00228,4,404.07
OL0000838,ORD005841,PROD00506,1,205.1
OL0000839,ORD003891,PROD00438,1,413.27
OL0000840,ORD004693,PROD00675,3,368.34
OL0000841,ORD015057,PROD00526,1,37.02
OL0000842,ORD012276,PROD00150,1,415.55
OL0000843,ORD007633,PROD00399,3,173.48
OL0000844,ORD009259,PROD00727,2,141.74
OL0000845,ORD017371,PROD00328,2,200.39
OL0000846,ORD008476,PROD00690,3,64.38
OL0000847,ORD003239,PROD00536,3,179.96
OL0000848,ORD007568,PROD00753,1,370.95
OL0000849,ORD009028,PROD00426,3,199.52
OL0000850,ORD018980,PROD00040,4,210.89
OL0000851,ORD008575,PROD00737,3,426.66
OL0000852,ORD006942,PROD00327,3,24.68
OL0000853,ORD006493,PROD00740,2,448.38
OL0000854,ORD016831,PROD00393,3,370.82
OL0000855,ORD019979,PROD00482,1,386.54
OL0000856,ORD019320,PROD00128,1,315.98
OL0000857,ORD010312,PROD00427,2,282.05
OL0000858,ORD004395,PROD00574,1,290.74
OL0000859,ORD003147,PROD00788,1,329.36
OL0000860,ORD012157,PROD00659,1,213.61
OL0000861,ORD017033,PROD00224,1,380.83
OL0000862,ORD006894,PROD00759,3,445.0
OL0000863,ORD012569,PROD00533,2,297.19
OL0000864,ORD013273,PROD00474,4,459.77
OL0000865,ORD012575,PROD00777,1,251.17
OL0000866,ORD015006,PROD00061,4,26.97
OL0000867,ORD008393,PROD00290,4,88.33
OL0000868,ORD001512,PROD00108,4,218.53
OL0000869,ORD013586,PROD00198,3,293.71
OL0000870,ORD000131,PROD00417,1,67.23
OL0000871,ORD011811,PROD00463,1,341.97
OL0000872,ORD013609,PROD00087,4,210.16
OL0000873,ORD015695,PROD00571,2,187.03
OL0000874,ORD008306,PROD00327,3,459.77
OL0000875,ORD014801,PROD00654,4,497.35
OL0000876,ORD019546,PROD00462,3,416.19
OL0000877,ORD015583,PROD00053,1,225.4
OL0000878,ORD019230,PROD00438,4,17.13
OL0000879,ORD009438,PROD00256,3,297.26
OL0000880,ORD007713,PROD00596,2,440.51
OL0000881,ORD015654,PROD00354,3,374.2
OL0000882,ORD019973,PROD00300,1,381.62
OL0000883,ORD002296,PROD00135,1,382.97
OL0000884,ORD006755,PROD00350,1,446.28
OL0000885,ORD009793,PROD00235,2,409.92
OL0000886,ORD003268,PROD00046,3,139.42
OL0000887,ORD006714,PROD00602,4,468.48
OL0000888,ORD009402,PROD00709,2,417.49
OL0000889,ORD008678,PROD00631,1,70.19
OL0000890,ORD000677,PROD00606,1,46.77
OL0000891,ORD012423,PROD00162,2,452.29
OL0000892,ORD009215,PROD00302,3,130.72
OL0000893,ORD007483,PROD00497,2,28.58
OL0000894,ORD005514,PROD00531,4,370.82
OL0000895,ORD017185,PROD00491,2,436.44
OL0000896,ORD010931,PROD00030,4,23.8
OL0000897,ORD001870,PROD00264,1,487.42
OL0000898,ORD017316,PROD00086,4,179.54
OL0000899,ORD000806,PROD00274,1,73.74
OL0000900,ORD010039,PROD00088,1,168.55
OL0000901,ORD015774,PROD00108,3,69.37
OL0000902,ORD014687,PROD00052,4,366.6
OL0000903,ORD012074,PROD00366,4,324.82
OL0000904,ORD010671,PROD00520,1,243.26
OL0000905,ORD003987,PROD00397,4,452.29
OL0000906,ORD017495,PROD00788,2,370.34
OL0000907,ORD001616,PROD00736,3,490.15
OL0000908,ORD001433,PROD00163,2,459.51
OL0000909,ORD007549,PROD00599,3,43.42
OL0000910,ORD001498,PROD00194,1,59.82
OL0000911,ORD001917,PROD00348,3,277.04
OL0000912,ORD005897,PROD00709,1,339.83
OL0000913,ORD013784,PROD00473,1,474.79
OL0000914,ORD009839,PROD00385,4,130.64
OL0000915,ORD011264,PROD00179,3,27.17
OL0000916,ORD008068,PROD00342,1,242.14
OL0000917,ORD011369,PROD00199,1,433.86
OL0000918,ORD003071,PROD00566,1,120.92
OL0000919,ORD015012,PROD00728,3,246.75
OL0000920,ORD015550,PROD00026,4,141.4
OL0000921,ORD004348,PROD00351,3,427.84
OL0000922,ORD005593,PROD00475,2,173.19
OL0000923,ORD013105,PROD00790,1,297.75
OL0000924,ORD012506,PROD00177,1,399.14
OL0000925,ORD014506,PROD00621,3,224.96
OL0000926,ORD005378,PROD00430,3,303.52
OL0000927,ORD010911,PROD00145,3,127.22
OL0000928,ORD000076,PROD00606,1,432.66
OL0000929,ORD015600,PROD00444,3,415.73
OL0000930,ORD008549,PROD00469,1,342.47
OL0000931,ORD018378,PROD00648,3,323.2
OL0000932,ORD010558,PROD00189,4,454.06
OL0000933,ORD009314,PROD00061,3,242.14
OL0000934,ORD019216,PROD00770,3,236.74
OL0000935,ORD016489,PROD00048,3,196.01
OL0000936,ORD006340,PROD00757,3,436.44
OL0000937,ORD018151,PROD00390,4,360.62
OL0000938,ORD019423,PROD00525,1,440.53
OL0000939,ORD010954,PROD00413,2,361.72
OL0000940,ORD012892,PROD00063,3,454.15
OL0000941,ORD006021,PROD00734,2,38.36
OL0000942,ORD015708,PROD00558,1,46.77
OL0000943,ORD014383,PROD00418,2,138.16
OL0000944,ORD009739,PROD00340,4,340.31
OL0000945,ORD017871,PROD00106,3,435.53
OL0000946,ORD012851,PROD00330,4,414.27
OL0000947,ORD008709,PROD00237,3,179.54
OL0000948,ORD019413,PROD00280,4,199.43
OL0000949,ORD013087,PROD00387,3,315.98
OL0000950,ORD014760,PROD00028,4,275.75
OL0000951,ORD019299,PROD00588,1,348.75
OL0000952,ORD015445,PROD00737,3,205.85
OL0000953,ORD001989,PROD00400,3,430.18
OL0000954,ORD011662,PROD00682,3,265.98
OL0000955,ORD014090,PROD00771,4,78.35
OL0000956,ORD004946,PROD00673,4,210.72
OL0000957,ORD016248,PROD00728,4,38.91
OL0000958,ORD011990,PROD00257,2,13.91
OL0000959,ORD019417,PROD00381,1,382.97
OL0000960,ORD006067,PROD00490,1,433.58
OL0000961,ORD018640,PROD00649,4,283.85
OL0000962,ORD008638,PROD00227,3,17.13
OL0000963,ORD004510,PROD00528,1,453.68
OL0000964,ORD005922,PROD00201,2,432.38
OL0000965,ORD007404,PROD00716,4,392.59
OL0000966,ORD015464,PROD00415,3,87.73
OL0000967,ORD013354,PROD00305,4,380.99
OL0000968,ORD001155,PROD00774,1,297.26
OL0000969,ORD004799,PROD00116,3,204.21
OL0000970,ORD014397,PROD00798,2,72.81
OL0000971,ORD019250,PROD00493,1,333.19
OL0000972,ORD005189,PROD00685,4,420.08
OL0000973,ORD016642,PROD00100,1,166.54
OL0000974,ORD015929,PROD00797,4,64.52
OL0000975,ORD010448,PROD00180,1,98.57
OL0000976,ORD006685,PROD00285,4,203.65
OL0000977,ORD004830,PROD00119,2,267.71
OL0000978,ORD012778,PROD00580,3,205.1
OL0000979,ORD002018,PROD00104,4,114.27
OL0000980,ORD016557,PROD00201,4,485.91
OL0000981,ORD013924,PROD00085,3,436.44
OL0000982,ORD008775,PROD00751,2,474.79
OL0000983,ORD019130,PROD00488,2,301.35
OL0000984,ORD017742,PROD00267,1,490.99
OL0000985,ORD006740,PROD00589,3,193.44
OL0000986,ORD007397,PROD00148,2,346.6
OL0000987,ORD004826,PROD00074,2,104.32
OL0000988,ORD012670,PROD00185,2,268.3
OL0000989,ORD002995,PROD00215,3,227.81
OL0000990,ORD006310,PROD00765,1,348.97
OL0000991,ORD013264,PROD00608,2,209.32
OL0000992,ORD012300,PROD00728,4,196.76
OL0000993,ORD016833,PROD00428,1,123.38
OL0000994,ORD000188,PROD00651,3,422.65
OL0000995,ORD011540,PROD00219,3,312.35
OL0000996,ORD016351,PROD00315,2,263.61
OL0000997,ORD014866,PROD00727,4,246.75
OL0000998,ORD004554,PROD00237,1,30.69
OL0000999,ORD003447,PROD00247,2,18.45
OL0001000,ORD019206,PROD00049,1,234.27
OL0001001,ORD009285,PROD00527,1,402.17
OL0001002,ORD011389,PROD00451,1,421.65
OL0001003,ORD017510,PROD00342,1,9.99
OL0001004,ORD011990,PROD00139,1,460.1
OL0001005,ORD005498,PROD00587,1,138.14
OL0001006,ORD011414,PROD00520,1,453.94
OL0001007,ORD004607,PROD00037,2,453.5
OL0001008,ORD003478,PROD00668,3,117.01
OL0001009,ORD007745,PROD00532,2,412.46
OL0001010,ORD019452,PROD00256,1,448.38
OL0001011,ORD015588,PROD00627,4,387.68
OL0001012,ORD008113,PROD00022,1,52.05
OL0001013,ORD015949,PROD00570,3,229.7
OL0001014,ORD009612,PROD00624,2,130.64
OL0001015,ORD004723,PROD00715,1,210.89
OL0001016,ORD015868,PROD00535,2,115.52
OL0001017,ORD012528,PROD00610,1,195.63
OL0001018,ORD004542,PROD00034,3,481.34
OL0001019,ORD012171,PROD00234,4,212.96
OL0001020,ORD001650,PROD00178,1,251.63
OL0001021,ORD019026,PROD00047,3,495.68
OL0001022,ORD019158,PROD00472,3,22.06
OL0001023,ORD016708,PROD00689,1,117.04
OL0001024,ORD014345,PROD00791,2,110.91
OL0001025,ORD017923,PROD00577,1,465.75
OL0001026,ORD016840,PROD00786,3,130.84
OL0001027,ORD006921,PROD00741,3,206.3
OL0001028,ORD001362,PROD00436,1,25.08
OL0001029,ORD001814,PROD00507,1,305.4
OL0001030,ORD016997,PROD00472,3,276.75
OL0001031,ORD014454,PROD00025,3,204.93
OL0001032,ORD004688,PROD00770,4,439.44
OL0001033,ORD011397,PROD00186,3,417.49
OL0001034,ORD007653,PROD00214,4,43.15
OL0001035,ORD002540,PROD00073,2,203.65
OL0001036,ORD012803,PROD00054,3,87.73
OL0001037,ORD003336,PROD00656,4,440.35
OL0001038,ORD009685,PROD00191,4,402.17
OL0001039,ORD001076,PROD00555,2,166.54
OL0001040,ORD014021,PROD00617,2,131.38
OL0001041,ORD015750,PROD00684,1,366.28
OL0001042,ORD011419,PROD00016,3,249.86
OL0001043,ORD010617,PROD00719,2,304.85
OL0001044,ORD007574,PROD00519,2,213.61
OL0001045,ORD019942,PROD00155,3,132.8
OL0001046,ORD002616,PROD00786,2,218.53
OL0001047,ORD006699,PROD00135,2,321.9
OL0001048,ORD013339,PROD00342,3,179.96
OL0001049,ORD005677,PROD00061,4,468.48
OL0001050,ORD009518,PROD00702,1,193.9
OL0001051,ORD016417,PROD00318,1,7.8
OL0001052,ORD015850,PROD00269,4,399.14
OL0001053,ORD009823,PROD00315,4,210.74
OL0001054,ORD002844,PROD00211,3,88.7
OL0001055,ORD002398,PROD00017,2,204.93
OL0001056,ORD007010,PROD00255,3,21.24
OL0001057,ORD002739,PROD00528,2,243.37
OL0001058,ORD012992,PROD00761,4,485.53
OL0001059,ORD014598,PROD00441,3,200.74
OL0001060,ORD016877,PROD00781,1,258.8
OL0001061,ORD007296,PROD00197,1,229.7
OL0001062,ORD000270,PROD00226,3,142.83
OL0001063,ORD019256,PROD00019,4,80.03
OL0001064,ORD013903,PROD00605,1,18.57
OL0001065,ORD015590,PROD00076,1,495.15
OL0001066,ORD013460,PROD00758,3,285.75
OL0001067,ORD019947,PROD00120,3,499.77
OL0001068,ORD011900,PROD00505,1,139.36
OL0001069,ORD013969,PROD00566,3,148.54
OL0001070,ORD018574,PROD00453,4,104.32
OL0001071,ORD017946,PROD00445,4,200.74
OL0001072,ORD017128,PROD00023,2,111.69
OL0001073,ORD005792,PROD00122,2,251.79
OL0001074,ORD018664,PROD00757,3,320.09
OL0001075,ORD018875,PROD00240,4,393.29
OL0001076,ORD005703,PROD00107,1,201.41
OL0001077,ORD008505,PROD00581,2,97.98
OL0001078,ORD008096,PROD00304,2,92.17
OL0001079,ORD008329,PROD00238,2,153.74
OL0001080,ORD009388,PROD00772,4,492.0
OL0001081,ORD007761,PROD00779,2,69.37
OL0001082,ORD017564,PROD00270,3,107.62
OL0001083,ORD018349,PROD00544,1,499.77
OL0001084,ORD001805,PROD00368,1,83.52
OL0001085,ORD011055,PROD00100,4,114.14
OL0001086,ORD015381,PROD00184,4,198.95
OL0001087,ORD016434,PROD00077,2,123.38
OL0001088,ORD014962,PROD00736,1,210.74
OL0001089,ORD013573,PROD00178,3,6.89
OL0001090,ORD008997,PROD00190,1,210.82
OL0001091,ORD013651,PROD00265,1,319.0
OL0001092,ORD008608,PROD00178,2,465.07
OL0001093,ORD007608,PROD00105,2,53.94
OL0001094,ORD013566,PROD00255,3,289.52
OL0001095,ORD011691,PROD00717,2,264.99
OL0001096,ORD018023,PROD00120,3,298.78
OL0001097,ORD016227,PROD00414,2,473.96
OL0001098,ORD008987,PROD00794,2,258.8
OL0001099,ORD008755,PROD00622,3,15.23
OL0001100,ORD019120,PROD00651,4,319.04
OL0001101,ORD008008,PROD00694,2,477.25
OL0001102,ORD012531,PROD00150,4,473.96
OL0001103,ORD010421,PROD00689,3,327.13
OL0001104,ORD005843,PROD00055,3,410.91
OL0001105,ORD005470,PROD00711,2,138.13
OL0001106,ORD011496,PROD00585,1,76.87
OL0001107,ORD004702,PROD00559,3,243.37
OL0001108,ORD007561,PROD00601,3,470.52
OL0001109,ORD019440,PROD00086,4,173.5
OL0001110,ORD011519,PROD00152,3,342.69
OL0001111,ORD000086,PROD00044,3,130.64
OL0001112,ORD008238,PROD00647,2,120.92
OL0001113,ORD002084,PROD00764,4,117.04
OL0001114,ORD008202,PROD00766,3,339.41
OL0001115,ORD011508,PROD00693,4,48.66
OL0001116,ORD016373,PROD00407,2,469.0
OL0001117,ORD019324,PROD00193,4,426.66
OL0001118,ORD009243,PROD00037,1,217.45
OL0001119,ORD013715,PROD00100,2,362.95
OL0001120,ORD011915,PROD00581,4,26.29
OL0001121,ORD011924,PROD00791,1,415.36
OL0001122,ORD000572,PROD00298,4,497.52
OL0001123,ORD007236,PROD00213,3,220.58
OL0001124,ORD008209,PROD00271,4,222.08
OL0001125,ORD015937,PROD00194,4,210.98
OL0001126,ORD017925,PROD00469,1,420.63
OL0001127,ORD010834,PROD00114,1,484.96
OL0001128,ORD004049,PROD00018,1,454.06
OL0001129,ORD001079,PROD00168,4,6.04
OL0001130,ORD017770,PROD00018,2,35.36
OL0001131,ORD014825,PROD00658,1,342.43
OL0001132,ORD013331,PROD00207,3,203.47
OL0001133,ORD000131,PROD00254,4,281.8
OL0001134,ORD018930,PROD00623,4,444.58
OL0001135,ORD007453,PROD00509,3,378.15
OL0001136,ORD006792,PROD00460,2,474.31
OL0001137,ORD018808,PROD00705,3,279.56
OL0001138,ORD004741,PROD00490,4,218.53
OL0001139,ORD011328,PROD00544,2,433.94
OL0001140,ORD014875,PROD00063,2,424.36
OL0001141,ORD007482,PROD00394,4,409.92
OL0001142,ORD009534,PROD00140,1,411.61
OL0001143,ORD013138,PROD00727,1,259.77
OL0001144,ORD012760,PROD00091,1,33.58
OL0001145,ORD008986,PROD00769,3,339.83
OL0001146,ORD011999,PROD00609,3,124.9
OL0001147,ORD007438,PROD00615,1,368.34
OL0001148,ORD003545,PROD00531,2,497.35
OL0001149,ORD020000,PROD00407,1,239.77
OL0001150,ORD018919,PROD00011,1,481.34
OL0001151,ORD002857,PROD00305,3,7.8
OL0001152,ORD005881,PROD00381,4,248.25
OL0001153,ORD008846,PROD00203,1,49.91
OL0001154,ORD006192,PROD00432,2,392.1
OL0001155,ORD014000,PROD00280,3,286.21
OL0001156,ORD005414,PROD00295,1,288.81
OL0001157,ORD018795,PROD00265,1,417.49
OL0001158,ORD007657,PROD00783,4,478.38
OL0001159,ORD015969,PROD00617,2,370.82
OL0001160,ORD019994,PROD00513,3,386.54
OL0001161,ORD012338,PROD00715,3,389.58
OL0001162,ORD000682,PROD00111,2,298.93
