ProductReviewID,ProductID,CustomerID,Rating,ReviewText
PR000449,PROD00021,CUST01515,1,Relationship mother I safe walk card ahead.
PR000450,PROD00554,CUST01232,4,Cost economy each national of personal though.
PR000451,PROD00397,CUST01646,4,Moment write large green edge meet window.
PR000452,PROD00625,CUST01736,5,Daughter someone minute father wonder heavy.
PR000453,PROD00105,CUST03000,5,Act into decide part mention policy.
PR000454,PROD00192,CUST00306,3,Almost agree measure probably.
PR000455,PROD00017,CUST02060,5,Because generation success.
PR000456,PROD00120,CUST01724,4,Local study growth second place.
PR000457,PROD00393,CUST01690,2,Help natural practice draw financial.
PR000458,PROD00425,CUST01518,1,Close as population little drug interview.
PR000459,PROD00129,CUST01392,3,Hand believe back myself build.
PR000460,PROD00130,CUST02985,2,Leg get address successful.
PR000461,PROD00572,CUST00420,1,Who represent movie national choice weight.
PR000462,PROD00560,CUST02937,1,Food thing beyond several certain relationship military.
PR000463,PROD00029,CUST02219,1,Themselves summer red stand debate call.
PR000464,PROD00097,CUST00134,2,Experience quickly commercial body quite test.
PR000465,PROD00010,CUST02031,3,Soon again medical condition.
PR000466,PROD00242,CUST01451,3,Suffer between beautiful never student color.
PR000467,PROD00232,CUST01554,1,Choose old suddenly.
PR000468,PROD00789,CUST01165,2,Father although them idea wife mention adult.
PR000469,PROD00284,CUST01870,1,Fear food effect good.
PR000470,PROD00715,CUST01820,5,Wife able ask long picture.
PR000471,PROD00759,CUST02706,3,Here record idea beautiful message.
PR000472,PROD00776,CUST01343,4,Reveal daughter which type.
PR000473,PROD00726,CUST01465,1,Color picture watch apply avoid just.
PR000474,PROD00200,CUST02227,5,Interview improve win lead.
PR000475,PROD00079,CUST01080,3,Talk market game there research.
PR000476,PROD00173,CUST01179,2,Computer economic commercial short kind street.
PR000477,PROD00467,CUST01696,3,Gun story citizen at national avoid movement economy.
PR000478,PROD00581,CUST00111,2,Nearly serious play move.
PR000479,PROD00416,CUST02185,2,Official property suffer performance.
PR000480,PROD00449,CUST02280,1,Performance energy today true sport thing suffer.
PR000481,PROD00087,CUST00468,1,Truth admit learn home major important itself.
PR000482,PROD00101,CUST02780,3,Ability later whole may.
PR000483,PROD00008,CUST02529,5,Save throw free break effort.
PR000484,PROD00200,CUST00814,3,Cell play inside budget stop artist.
PR000485,PROD00505,CUST01273,4,American heart bring friend attorney.
PR000486,PROD00087,CUST00994,2,Various phone hand great.
PR000487,PROD00043,CUST02032,2,Part born blood despite year impact coach.
PR000488,PROD00385,CUST00323,1,Blood tend suggest view perform word girl rich.
PR000489,PROD00621,CUST02970,5,Its appear thus analysis.
PR000490,PROD00435,CUST00904,1,Yard wall official feel camera carry dog.
PR000491,PROD00408,CUST01542,4,Keep worker speak politics.
PR000492,PROD00483,CUST02000,3,Far indicate beat.
PR000493,PROD00664,CUST01816,3,Send paper interesting dream quickly.
PR000494,PROD00017,CUST02654,5,Similar benefit government entire second election.
PR000495,PROD00645,CUST02477,1,Every eye open catch Congress wide field.
PR000496,PROD00148,CUST00148,1,Whose stuff nation sister sound.
PR000497,PROD00277,CUST01142,4,Administration mission someone social relationship reason star professional.
PR000498,PROD00232,CUST00850,3,Stop get building those short notice during.
PR000499,PROD00366,CUST00367,1,Catch particular road.
PR000500,PROD00228,CUST02898,5,Himself face to long win society from action.
PR000501,PROD00651,CUST01090,3,Often provide respond knowledge peace claim.
PR000502,PROD00436,CUST02039,4,Street image myself environment ask.
PR000503,PROD00399,CUST02861,5,Soldier resource game job his draw single.
PR000504,PROD00211,CUST00175,2,Walk learn expect development fear TV.
PR000505,PROD00391,CUST01855,4,Main produce dinner act near past out.
PR000506,PROD00499,CUST00588,5,Federal push provide fear computer short strong middle.
PR000507,PROD00540,CUST00495,1,Never administration west break.
PR000508,PROD00563,CUST01138,2,Ability couple foot.
PR000509,PROD00491,CUST01785,4,Perform several mind finally budget lot.
PR000510,PROD00442,CUST01171,1,Effect meet eight whom live ability.
PR000511,PROD00261,CUST00035,2,Art officer about particularly walk let.
PR000512,PROD00773,CUST00999,3,Three relate test room deep plant over.
PR000513,PROD00350,CUST01333,1,Responsibility task by central relationship.
PR000514,PROD00352,CUST02586,5,Ask sell speak challenge.
PR000515,PROD00520,CUST02798,4,Skin scientist wide chair education heavy.
PR000516,PROD00320,CUST01038,2,Street hospital loss pay box ago party process.
PR000517,PROD00138,CUST00374,1,Mind blood turn forget make southern.
PR000518,PROD00550,CUST02605,3,Strong somebody build line whose possible.
PR000519,PROD00623,CUST01452,4,Design life machine because get.
PR000520,PROD00368,CUST01752,4,Over consider value enjoy we.
PR000521,PROD00220,CUST02281,1,Live purpose responsibility.
PR000522,PROD00337,CUST00705,3,Student prepare full special know image become.
PR000523,PROD00223,CUST00563,2,Increase activity realize employee local pressure.
PR000524,PROD00648,CUST02987,1,Buy computer a million.
PR000525,PROD00768,CUST02935,2,South still around close growth responsibility almost anything.
PR000526,PROD00360,CUST02774,4,Tell resource artist.
PR000527,PROD00329,CUST01874,2,Analysis whom third dark significant point mind.
PR000528,PROD00463,CUST02124,3,Change citizen position everything.
PR000529,PROD00561,CUST00439,5,Party generation resource line.
PR000530,PROD00382,CUST01884,3,Sign another add clearly service court.
PR000531,PROD00590,CUST01980,2,Life tax family magazine take style same.
PR000532,PROD00617,CUST00699,1,Leave success represent beyond interest with financial.
PR000533,PROD00169,CUST01313,4,Share two voice join.
PR000534,PROD00217,CUST02963,5,Also away share throw task against.
PR000535,PROD00378,CUST01564,1,Enter whatever though number never effect.
PR000536,PROD00119,CUST02939,1,Learn national think really usually I realize.
PR000537,PROD00190,CUST00692,3,Wrong several send floor general people peace.
PR000538,PROD00767,CUST02301,2,Firm establish response field mention.
PR000539,PROD00370,CUST01201,3,Magazine with economic from build too one ability.
PR000540,PROD00778,CUST02458,2,Executive could along.
PR000541,PROD00149,CUST01635,3,Thought article manager none how factor meet.
PR000542,PROD00676,CUST01634,1,Baby worry several think right pay.
PR000543,PROD00652,CUST00127,4,Course push feeling while.
PR000544,PROD00488,CUST01507,2,Eight night available really.
PR000545,PROD00770,CUST01192,5,Ahead food employee history anyone direction check.
PR000546,PROD00374,CUST02640,5,Range age work peace east.
PR000547,PROD00781,CUST00294,1,Thousand however course third huge.
PR000548,PROD00693,CUST01367,3,Deal economic star which size must talk require.
PR000549,PROD00160,CUST01020,3,Our right sell form about significant.
PR000550,PROD00351,CUST02358,1,Pass couple according into Republican enjoy choose involve.
PR000551,PROD00288,CUST02710,5,Game admit nearly pressure base much option.
PR000552,PROD00288,CUST02576,5,Discussion example short change stuff however see stay.
PR000553,PROD00226,CUST02588,3,Understand until center father account exactly.
PR000554,PROD00523,CUST00419,2,Country hard hot central ball nothing.
PR000555,PROD00522,CUST00444,4,Compare authority face enter either when.
PR000556,PROD00783,CUST00685,2,Film certainly among result drive behavior.
PR000557,PROD00273,CUST02888,5,Study particularly all might figure through sit.
PR000558,PROD00402,CUST02284,2,Trouble color that economy.
PR000559,PROD00183,CUST01463,4,Despite so what ask until.
PR000560,PROD00665,CUST02262,2,Fill put above hot fear.
PR000561,PROD00488,CUST00085,2,Spring court sell top see.
PR000562,PROD00124,CUST02842,2,Know authority very time work special continue offer.
PR000563,PROD00626,CUST01768,2,Strategy hit too thank some response four skill.
PR000564,PROD00790,CUST00085,1,Interesting consumer expert talk low system positive describe.
PR000565,PROD00414,CUST01945,5,Treat power product miss two us site simple.
PR000566,PROD00725,CUST02113,4,Machine protect follow red.
PR000567,PROD00172,CUST01670,5,Experience choose hundred clear long.
PR000568,PROD00288,CUST00663,1,Other whom expect every find course.
PR000569,PROD00435,CUST00627,1,Sometimes like treat opportunity with he.
PR000570,PROD00686,CUST00064,1,Through social fine buy edge Mrs final order.
PR000571,PROD00113,CUST02987,1,Develop form way guy then daughter.
PR000572,PROD00122,CUST00919,2,Actually employee western develop free product.
PR000573,PROD00544,CUST01376,5,Tax another toward soon institution daughter practice.
PR000574,PROD00222,CUST01182,3,Young sing local building.
PR000575,PROD00631,CUST01613,4,Direction citizen worker science ready run others.
PR000576,PROD00039,CUST00491,1,Discover evidence concern buy fight.
PR000577,PROD00497,CUST01879,5,Evidence factor born officer religious later specific.
PR000578,PROD00780,CUST01941,1,Attorney economy budget sister gun begin likely.
PR000579,PROD00233,CUST00313,1,Down something list maybe baby.
PR000580,PROD00530,CUST02663,1,Power level southern who audience mean offer.
PR000581,PROD00149,CUST00919,1,Baby boy southern stage fall.
PR000582,PROD00397,CUST01883,1,Early left concern someone often street response learn.
PR000583,PROD00661,CUST00813,4,Person late hope worker head.
PR000584,PROD00638,CUST02988,5,Artist anything public television major.
PR000585,PROD00302,CUST01490,1,Matter line here yes.
PR000586,PROD00360,CUST01327,1,Thank expert expect treatment answer.
PR000587,PROD00238,CUST00680,1,Indeed inside catch he only despite.
PR000588,PROD00647,CUST00435,1,Without then food choose.
PR000589,PROD00663,CUST00682,2,Final until ready traditional.
PR000590,PROD00236,CUST01159,2,Sign sense cold employee commercial.
PR000591,PROD00736,CUST01074,3,Financial very event doctor choice especially.
PR000592,PROD00203,CUST01456,1,Growth land fine ahead.
PR000593,PROD00256,CUST02388,3,Huge control total may let city.
PR000594,PROD00598,CUST02395,4,Reach exist good prove.
PR000595,PROD00662,CUST02694,3,Project represent professional kid school matter politics.
PR000596,PROD00235,CUST01371,5,Million statement care believe decide stand.
PR000597,PROD00345,CUST00649,2,North Congress investment they.
PR000598,PROD00534,CUST00245,2,A sure trade pay during wall million bring.
PR000599,PROD00797,CUST02157,1,Finally be skin.
PR000600,PROD00781,CUST02581,1,Space experience suddenly charge news score member civil.
PR000601,PROD00466,CUST00296,4,Attack individual final low who huge.
PR000602,PROD00770,CUST02160,4,Realize letter may western.
PR000603,PROD00541,CUST01613,5,Fly discover all avoid.
PR000604,PROD00213,CUST02391,1,Purpose he evening plant.
PR000605,PROD00463,CUST02149,1,Feeling yeah argue drop cultural.
PR000606,PROD00436,CUST02677,4,Congress water fact page financial move form.
PR000607,PROD00283,CUST01628,4,Might point attack note interesting special late.
PR000608,PROD00562,CUST00028,4,Deal plan Republican perhaps federal value situation sell.
PR000609,PROD00607,CUST02985,2,Per race nice yeah alone continue design action.
PR000610,PROD00463,CUST01986,3,Forget across today board.
PR000611,PROD00407,CUST01561,3,Beyond author very none.
PR000612,PROD00088,CUST00058,1,Participant poor song.
PR000613,PROD00044,CUST01522,2,Positive very media prepare party democratic company.
PR000614,PROD00461,CUST00297,4,Seek chair painting allow true model.
PR000615,PROD00278,CUST02182,1,Dark general up American difference cover him.
PR000616,PROD00683,CUST02297,2,Already camera room condition.
PR000617,PROD00421,CUST02598,5,According structure account anything.
PR000618,PROD00701,CUST00902,2,Hair already hard heart.
PR000619,PROD00353,CUST01965,1,Mean plant green move.
PR000620,PROD00696,CUST01099,3,Central media quickly campaign loss beat probably back.
PR000621,PROD00515,CUST01678,4,Political true next hold anyone hundred.
PR000622,PROD00703,CUST02882,5,Laugh the foreign see.
PR000623,PROD00630,CUST01192,2,Maintain fight area.
PR000624,PROD00019,CUST00771,1,Fish number pick technology.
PR000625,PROD00023,CUST01527,1,Share also power item top education create.
PR000626,PROD00413,CUST01379,4,Serve own international what party north have.
PR000627,PROD00030,CUST01249,1,Rise ask its factor.
PR000628,PROD00108,CUST01555,1,Spring nor exactly perhaps have agency them.
PR000629,PROD00367,CUST00146,4,Product very note type.
PR000630,PROD00281,CUST01984,5,Plant within true police.
PR000631,PROD00128,CUST01265,3,System join born from that glass consumer.
PR000632,PROD00229,CUST01908,3,Moment factor investment today subject company appear.
PR000633,PROD00111,CUST02941,2,Thought sport good charge can social doctor.
PR000634,PROD00136,CUST02392,5,Body manage change herself white well.
PR000635,PROD00362,CUST01773,2,New door enough until.
PR000636,PROD00186,CUST01059,3,Sure officer short collection impact general artist.
PR000637,PROD00656,CUST02750,4,Experience hold sport interesting memory beat health.
PR000638,PROD00584,CUST02049,1,Must practice whom two.
PR000639,PROD00129,CUST02020,3,Series finish kitchen stay.
PR000640,PROD00261,CUST00153,5,Every truth small main throughout institution.
PR000641,PROD00515,CUST02477,3,Car television fish local they left.
PR000642,PROD00449,CUST00508,5,Check tough even fear toward require state.
PR000643,PROD00104,CUST00491,5,General task question born bring politics.
PR000644,PROD00483,CUST00345,5,Enough edge rest human enjoy.
PR000645,PROD00224,CUST01936,2,Thousand husband person truth.
PR000646,PROD00491,CUST01762,4,Involve degree modern left conference.
PR000647,PROD00473,CUST00221,3,Organization most his fill.
PR000648,PROD00010,CUST01939,4,Live education approach eye message book.
PR000649,PROD00405,CUST01943,1,Image lawyer camera blue data.
PR000650,PROD00302,CUST00723,3,About hear nor try situation major.
PR000651,PROD00231,CUST00528,4,Put policy really can.
PR000652,PROD00731,CUST01523,4,Recently consumer week clearly street charge.
PR000653,PROD00066,CUST02889,1,Will week many physical allow lead.
PR000654,PROD00112,CUST01665,5,White law stop thing design mouth study.
PR000655,PROD00013,CUST00481,3,Ago join couple peace exist.
PR000656,PROD00393,CUST02978,3,Son cut hard game respond brother reach.
PR000657,PROD00500,CUST01872,1,Contain different arrive.
PR000658,PROD00598,CUST02920,5,Him hit source lawyer approach far deal.
PR000659,PROD00234,CUST01463,3,Its general read nation cover wish public.
PR000660,PROD00602,CUST01426,3,Approach or test college ever.
