OnlineOrderID,CustomerID,ProductID,ChannelID,StoreID,OrderDate
ORD000387,CUST00662,PROD00445,CHAN015,STORE056,2024-09-23
ORD000388,CUST02473,PROD00074,CHAN009,STORE023,2024-01-04
ORD000389,CUST02678,PROD00704,CHAN014,STORE062,2024-11-18
ORD000390,CUST02309,PROD00542,CHAN005,STORE013,2024-11-16
ORD000391,CUST00087,PROD00157,CHAN017,STORE059,2024-02-25
ORD000392,CUST02513,PROD00487,CHAN015,STORE028,2023-08-31
ORD000393,CUST02124,PROD00266,CHAN020,STORE006,2023-05-30
ORD000394,CUST02519,PROD00256,CHAN017,STORE061,2024-04-01
ORD000395,CUST02462,PROD00039,CHAN009,STORE061,2023-08-04
ORD000396,CUST02873,PROD00055,CHAN013,STORE045,2024-10-02
ORD000397,CUST02943,PROD00028,CHAN013,STORE012,2023-08-03
ORD000398,CUST02774,PROD00118,CHAN005,STORE035,2025-01-13
ORD000399,CUST02505,PROD00370,CHAN014,STORE062,2024-07-12
ORD000400,CUST01309,PROD00209,CHAN007,STORE005,2023-12-27
ORD000401,CUST01701,PROD00587,CHAN005,STORE066,2023-06-15
ORD000402,CUST02701,PROD00577,CHAN012,STORE075,2024-03-27
ORD000403,CUST02720,PROD00612,CHAN003,STORE068,2024-07-27
ORD000404,CUST00495,PROD00558,CHAN009,STORE065,2024-07-15
ORD000405,CUST01648,PROD00316,CHAN010,STORE080,2024-02-03
ORD000406,CUST01943,PROD00393,CHAN001,STORE066,2024-08-19
ORD000407,CUST01069,PROD00444,CHAN014,STORE041,2024-06-30
ORD000408,CUST01425,PROD00668,CHAN001,STORE027,2025-01-23
ORD000409,CUST00597,PROD00752,CHAN010,STORE076,2024-12-10
ORD000410,CUST00450,PROD00259,CHAN011,STORE005,2023-09-14
ORD000411,CUST00485,PROD00648,CHAN020,STORE005,2023-08-22
ORD000412,CUST00646,PROD00198,CHAN002,STORE013,2023-07-24
ORD000413,CUST02668,PROD00699,CHAN002,STORE080,2024-11-24
ORD000414,CUST01630,PROD00628,CHAN011,STORE009,2023-06-27
ORD000415,CUST00662,PROD00445,CHAN008,STORE048,2024-05-20
ORD000416,CUST00758,PROD00570,CHAN003,STORE032,2024-11-21
ORD000417,CUST00289,PROD00582,CHAN009,STORE036,2025-05-21
ORD000418,CUST00721,PROD00605,CHAN016,STORE015,2023-07-20
ORD000419,CUST00638,PROD00741,CHAN016,STORE009,2023-07-27
ORD000420,CUST02283,PROD00649,CHAN010,STORE016,2024-04-05
ORD000421,CUST02464,PROD00617,CHAN006,STORE006,2024-10-05
ORD000422,CUST02986,PROD00305,CHAN020,STORE072,2023-09-23
ORD000423,CUST00499,PROD00339,CHAN020,STORE033,2024-08-18
ORD000424,CUST00634,PROD00529,CHAN020,STORE042,2024-04-12
ORD000425,CUST01674,PROD00054,CHAN011,STORE059,2023-12-08
ORD000426,CUST02031,PROD00112,CHAN008,STORE036,2024-09-04
ORD000427,CUST00115,PROD00684,CHAN020,STORE034,2023-07-18
ORD000428,CUST02980,PROD00419,CHAN001,STORE002,2025-01-24
ORD000429,CUST00674,PROD00305,CHAN006,STORE013,2024-03-05
ORD000430,CUST01737,PROD00438,CHAN008,STORE043,2024-12-06
ORD000431,CUST01258,PROD00656,CHAN014,STORE074,2024-09-09
ORD000432,CUST02254,PROD00085,CHAN003,STORE057,2024-02-19
ORD000433,CUST02295,PROD00524,CHAN002,STORE007,2023-10-14
ORD000434,CUST02806,PROD00252,CHAN001,STORE059,2024-02-20
ORD000435,CUST00147,PROD00728,CHAN011,STORE059,2023-09-12
ORD000436,CUST02166,PROD00126,CHAN006,STORE051,2023-07-11
ORD000437,CUST00412,PROD00610,CHAN008,STORE003,2025-05-07
ORD000438,CUST01688,PROD00405,CHAN007,STORE027,2024-04-07
ORD000439,CUST02411,PROD00304,CHAN006,STORE078,2024-06-12
ORD000440,CUST01533,PROD00028,CHAN018,STORE054,2024-05-05
ORD000441,CUST00137,PROD00266,CHAN012,STORE064,2023-11-09
ORD000442,CUST00019,PROD00052,CHAN008,STORE034,2023-05-28
ORD000443,CUST02243,PROD00655,CHAN019,STORE023,2025-01-12
ORD000444,CUST02378,PROD00644,CHAN005,STORE048,2025-01-15
ORD000445,CUST01960,PROD00511,CHAN019,STORE055,2024-11-08
ORD000446,CUST02223,PROD00207,CHAN009,STORE017,2023-05-30
ORD000447,CUST01002,PROD00574,CHAN012,STORE079,2023-09-25
ORD000448,CUST00449,PROD00511,CHAN015,STORE062,2023-06-02
ORD000449,CUST01949,PROD00644,CHAN013,STORE061,2025-05-08
ORD000450,CUST00946,PROD00553,CHAN013,STORE061,2025-05-25
ORD000451,CUST01378,PROD00201,CHAN005,STORE044,2025-03-10
ORD000452,CUST01523,PROD00611,CHAN002,STORE071,2023-09-01
ORD000453,CUST00141,PROD00284,CHAN019,STORE003,2023-12-01
ORD000454,CUST02806,PROD00357,CHAN008,STORE073,2024-11-24
ORD000455,CUST01921,PROD00047,CHAN014,STORE067,2025-04-05
ORD000456,CUST02978,PROD00137,CHAN006,STORE008,2023-06-05
ORD000457,CUST00093,PROD00130,CHAN007,STORE026,2024-04-06
ORD000458,CUST00239,PROD00195,CHAN014,STORE015,2023-07-04
ORD000459,CUST00205,PROD00629,CHAN006,STORE005,2024-02-16
ORD000460,CUST02608,PROD00364,CHAN016,STORE013,2023-08-22
ORD000461,CUST01457,PROD00432,CHAN004,STORE079,2025-04-06
ORD000462,CUST00245,PROD00069,CHAN007,STORE012,2025-03-07
ORD000463,CUST00832,PROD00458,CHAN016,STORE063,2024-08-11
ORD000464,CUST02973,PROD00540,CHAN004,STORE008,2023-09-12
ORD000465,CUST00295,PROD00335,CHAN007,STORE074,2025-02-16
ORD000466,CUST02688,PROD00526,CHAN002,STORE034,2024-03-13
ORD000467,CUST00856,PROD00558,CHAN008,STORE072,2025-05-02
ORD000468,CUST02065,PROD00016,CHAN010,STORE022,2024-06-09
ORD000469,CUST00071,PROD00456,CHAN002,STORE050,2025-01-09
ORD000470,CUST01293,PROD00510,CHAN006,STORE012,2025-03-31
ORD000471,CUST01349,PROD00209,CHAN004,STORE022,2023-11-19
ORD000472,CUST00305,PROD00158,CHAN001,STORE058,2024-10-09
ORD000473,CUST01031,PROD00337,CHAN006,STORE019,2023-07-12
ORD000474,CUST01338,PROD00739,CHAN012,STORE005,2024-12-03
ORD000475,CUST00817,PROD00241,CHAN014,STORE016,2023-09-26
ORD000476,CUST01127,PROD00058,CHAN015,STORE041,2023-09-12
ORD000477,CUST00821,PROD00305,CHAN018,STORE074,2023-08-06
ORD000478,CUST00193,PROD00345,CHAN017,STORE019,2023-12-11
ORD000479,CUST01777,PROD00642,CHAN009,STORE065,2023-08-19
ORD000480,CUST00529,PROD00729,CHAN015,STORE022,2024-06-11
ORD000481,CUST02219,PROD00014,CHAN018,STORE017,2023-12-31
ORD000482,CUST00251,PROD00359,CHAN018,STORE035,2024-05-07
ORD000483,CUST01789,PROD00377,CHAN005,STORE039,2023-06-21
ORD000484,CUST02589,PROD00243,CHAN016,STORE073,2023-10-26
ORD000485,CUST02027,PROD00145,CHAN009,STORE055,2023-09-07
ORD000486,CUST02464,PROD00415,CHAN003,STORE005,2024-05-20
ORD000487,CUST02842,PROD00394,CHAN012,STORE073,2024-01-07
ORD000488,CUST01404,PROD00615,CHAN014,STORE011,2024-03-09
ORD000489,CUST01168,PROD00729,CHAN001,STORE078,2023-10-15
ORD000490,CUST02073,PROD00358,CHAN009,STORE040,2024-01-27
ORD000491,CUST02716,PROD00576,CHAN009,STORE004,2025-03-01
ORD000492,CUST01097,PROD00158,CHAN020,STORE080,2025-04-21
ORD000493,CUST02680,PROD00674,CHAN013,STORE058,2024-05-24
ORD000494,CUST01848,PROD00018,CHAN008,STORE065,2024-08-15
ORD000495,CUST00505,PROD00728,CHAN011,STORE064,2024-06-22
ORD000496,CUST01622,PROD00561,CHAN014,STORE067,2024-05-26
ORD000497,CUST02384,PROD00568,CHAN016,STORE034,2024-12-31
ORD000498,CUST02473,PROD00347,CHAN011,STORE058,2023-07-17
ORD000499,CUST02547,PROD00058,CHAN019,STORE067,2023-10-11
ORD000500,CUST01388,PROD00155,CHAN010,STORE007,2024-01-15
ORD000501,CUST02995,PROD00567,CHAN008,STORE035,2025-02-19
ORD000502,CUST02678,PROD00487,CHAN011,STORE029,2024-02-10
ORD000503,CUST01223,PROD00531,CHAN008,STORE025,2023-12-04
ORD000504,CUST00718,PROD00487,CHAN020,STORE028,2024-08-19
ORD000505,CUST00339,PROD00151,CHAN010,STORE069,2024-01-29
ORD000506,CUST00659,PROD00359,CHAN017,STORE027,2024-01-02
ORD000507,CUST00962,PROD00368,CHAN011,STORE074,2023-11-08
ORD000508,CUST00429,PROD00620,CHAN012,STORE076,2024-07-05
ORD000509,CUST00899,PROD00047,CHAN010,STORE008,2024-08-10
ORD000510,CUST00139,PROD00207,CHAN020,STORE038,2024-05-01
ORD000511,CUST02990,PROD00450,CHAN017,STORE009,2024-04-01
ORD000512,CUST00542,PROD00483,CHAN003,STORE043,2024-12-18
ORD000513,CUST02105,PROD00640,CHAN007,STORE025,2023-05-30
ORD000514,CUST01256,PROD00697,CHAN003,STORE066,2023-06-03
ORD000515,CUST02706,PROD00570,CHAN017,STORE017,2024-10-15
ORD000516,CUST02483,PROD00143,CHAN008,STORE007,2023-12-15
ORD000517,CUST00384,PROD00400,CHAN019,STORE022,2024-06-26
ORD000518,CUST02608,PROD00097,CHAN014,STORE010,2024-12-31
ORD000519,CUST00194,PROD00047,CHAN005,STORE013,2023-07-24
ORD000520,CUST02582,PROD00191,CHAN019,STORE042,2025-03-12
ORD000521,CUST02566,PROD00140,CHAN013,STORE028,2025-04-25
ORD000522,CUST02764,PROD00615,CHAN018,STORE059,2025-05-17
ORD000523,CUST02799,PROD00231,CHAN011,STORE011,2024-03-26
ORD000524,CUST02233,PROD00340,CHAN012,STORE009,2023-08-11
ORD000525,CUST01896,PROD00491,CHAN008,STORE080,2024-03-10
ORD000526,CUST02340,PROD00049,CHAN012,STORE055,2025-01-15
ORD000527,CUST00732,PROD00624,CHAN001,STORE005,2024-07-08
ORD000528,CUST02164,PROD00453,CHAN018,STORE069,2023-11-17
ORD000529,CUST02873,PROD00316,CHAN002,STORE038,2024-03-05
ORD000530,CUST00685,PROD00322,CHAN012,STORE066,2023-09-20
ORD000531,CUST00082,PROD00087,CHAN019,STORE064,2023-06-14
ORD000532,CUST02882,PROD00474,CHAN007,STORE025,2024-06-17
ORD000533,CUST02381,PROD00282,CHAN007,STORE052,2023-10-16
ORD000534,CUST02605,PROD00764,CHAN001,STORE038,2024-01-16
ORD000535,CUST02383,PROD00074,CHAN018,STORE077,2025-02-12
ORD000536,CUST00532,PROD00453,CHAN008,STORE019,2024-08-24
ORD000537,CUST01984,PROD00047,CHAN010,STORE025,2023-07-09
ORD000538,CUST00221,PROD00588,CHAN001,STORE048,2025-05-15
ORD000539,CUST00635,PROD00096,CHAN015,STORE073,2025-02-09
ORD000540,CUST01770,PROD00031,CHAN015,STORE061,2024-10-27
ORD000541,CUST02371,PROD00534,CHAN004,STORE035,2024-01-29
ORD000542,CUST01875,PROD00017,CHAN010,STORE051,2023-08-27
ORD000543,CUST00003,PROD00212,CHAN008,STORE015,2023-09-22
ORD000544,CUST01718,PROD00660,CHAN014,STORE077,2025-02-09
ORD000545,CUST00206,PROD00235,CHAN013,STORE049,2024-11-18
ORD000546,CUST01856,PROD00392,CHAN017,STORE030,2024-10-20
ORD000547,CUST00040,PROD00354,CHAN007,STORE021,2025-02-20
ORD000548,CUST02107,PROD00305,CHAN006,STORE041,2024-05-19
ORD000549,CUST02999,PROD00599,CHAN009,STORE003,2024-11-25
ORD000550,CUST02622,PROD00550,CHAN020,STORE073,2025-03-27
ORD000551,CUST00644,PROD00565,CHAN020,STORE024,2023-11-11
ORD000552,CUST01531,PROD00540,CHAN008,STORE017,2024-05-03
ORD000553,CUST01908,PROD00589,CHAN014,STORE008,2023-09-28
ORD000554,CUST02891,PROD00509,CHAN020,STORE006,2024-12-10
ORD000555,CUST02667,PROD00712,CHAN003,STORE009,2024-01-07
ORD000556,CUST02144,PROD00395,CHAN013,STORE015,2023-06-05
ORD000557,CUST00898,PROD00431,CHAN009,STORE064,2024-06-01
ORD000558,CUST01086,PROD00685,CHAN009,STORE050,2024-03-03
ORD000559,CUST01280,PROD00786,CHAN011,STORE011,2023-08-22
ORD000560,CUST02609,PROD00562,CHAN006,STORE046,2023-07-13
ORD000561,CUST02953,PROD00177,CHAN012,STORE045,2024-12-20
ORD000562,CUST02396,PROD00406,CHAN004,STORE077,2024-03-22
ORD000563,CUST00671,PROD00301,CHAN004,STORE059,2024-07-09
ORD000564,CUST01506,PROD00445,CHAN017,STORE025,2025-02-11
ORD000565,CUST02365,PROD00739,CHAN007,STORE012,2024-06-13
ORD000566,CUST00719,PROD00127,CHAN006,STORE026,2024-11-27
ORD000567,CUST01072,PROD00349,CHAN020,STORE076,2025-01-16
ORD000568,CUST01956,PROD00021,CHAN008,STORE037,2025-02-20
ORD000569,CUST01160,PROD00711,CHAN007,STORE023,2023-11-22
ORD000570,CUST00250,PROD00701,CHAN008,STORE065,2023-11-07
ORD000571,CUST02362,PROD00420,CHAN009,STORE045,2024-10-27
ORD000572,CUST01893,PROD00152,CHAN001,STORE074,2024-05-06
ORD000573,CUST01854,PROD00160,CHAN003,STORE035,2024-11-04
ORD000574,CUST02855,PROD00480,CHAN018,STORE048,2025-02-20
ORD000575,CUST01504,PROD00443,CHAN019,STORE028,2024-10-20
ORD000576,CUST02533,PROD00096,CHAN011,STORE001,2023-07-10
ORD000577,CUST01235,PROD00352,CHAN016,STORE072,2024-09-13
ORD000578,CUST00044,PROD00075,CHAN018,STORE041,2023-10-13
ORD000579,CUST02619,PROD00594,CHAN006,STORE023,2024-05-01
ORD000580,CUST00583,PROD00640,CHAN002,STORE032,2023-08-05
ORD000581,CUST01289,PROD00359,CHAN004,STORE007,2024-03-31
ORD000582,CUST02943,PROD00133,CHAN005,STORE075,2025-04-08
ORD000583,CUST00220,PROD00400,CHAN014,STORE055,2024-03-05
ORD000584,CUST01926,PROD00139,CHAN001,STORE072,2023-10-24
ORD000585,CUST02973,PROD00246,CHAN014,STORE043,2025-05-13
ORD000586,CUST02449,PROD00291,CHAN013,STORE014,2024-03-23
ORD000587,CUST02775,PROD00112,CHAN016,STORE014,2023-12-18
ORD000588,CUST00991,PROD00715,CHAN004,STORE041,2024-03-22
ORD000589,CUST02947,PROD00170,CHAN006,STORE014,2024-06-15
ORD000590,CUST01813,PROD00599,CHAN009,STORE028,2023-11-11
ORD000591,CUST00858,PROD00631,CHAN001,STORE030,2023-11-20
ORD000592,CUST00804,PROD00610,CHAN017,STORE079,2024-01-07
ORD000593,CUST00490,PROD00240,CHAN004,STORE054,2024-06-27
ORD000594,CUST01781,PROD00337,CHAN006,STORE059,2023-08-06
ORD000595,CUST01494,PROD00138,CHAN016,STORE012,2023-06-29
ORD000596,CUST02986,PROD00594,CHAN007,STORE075,2024-07-26
ORD000597,CUST02892,PROD00236,CHAN005,STORE039,2024-08-17
ORD000598,CUST01706,PROD00648,CHAN009,STORE070,2023-08-16
ORD000599,CUST02315,PROD00794,CHAN019,STORE067,2024-02-18
ORD000600,CUST00054,PROD00003,CHAN001,STORE015,2025-03-28
ORD000601,CUST02576,PROD00571,CHAN008,STORE004,2023-11-08
ORD000602,CUST00616,PROD00116,CHAN020,STORE044,2024-07-23
ORD000603,CUST01083,PROD00472,CHAN004,STORE039,2023-07-08
ORD000604,CUST01849,PROD00131,CHAN017,STORE070,2023-12-23
ORD000605,CUST00955,PROD00483,CHAN001,STORE037,2025-04-12
ORD000606,CUST02434,PROD00401,CHAN002,STORE058,2025-05-16
ORD000607,CUST01630,PROD00201,CHAN014,STORE032,2023-07-10
ORD000608,CUST02782,PROD00292,CHAN002,STORE028,2023-09-24
ORD000609,CUST02764,PROD00342,CHAN001,STORE004,2024-12-10
ORD000610,CUST00650,PROD00610,CHAN013,STORE010,2024-10-28
ORD000611,CUST02348,PROD00216,CHAN008,STORE027,2024-10-21
ORD000612,CUST00395,PROD00636,CHAN009,STORE036,2024-10-27
ORD000613,CUST01360,PROD00585,CHAN020,STORE005,2024-06-19
ORD000614,CUST02641,PROD00366,CHAN002,STORE050,2023-07-21
ORD000615,CUST02562,PROD00642,CHAN017,STORE032,2024-10-23
ORD000616,CUST02444,PROD00469,CHAN006,STORE023,2024-06-02
ORD000617,CUST00371,PROD00418,CHAN003,STORE077,2023-07-24
ORD000618,CUST00858,PROD00027,CHAN020,STORE061,2024-08-31
ORD000619,CUST00791,PROD00677,CHAN017,STORE001,2024-05-13
ORD000620,CUST00658,PROD00455,CHAN006,STORE031,2024-04-10
ORD000621,CUST02784,PROD00580,CHAN008,STORE019,2024-11-23
ORD000622,CUST01393,PROD00014,CHAN014,STORE054,2023-09-16
ORD000623,CUST00384,PROD00098,CHAN010,STORE034,2024-09-10
ORD000624,CUST02110,PROD00279,CHAN020,STORE004,2024-10-26
ORD000625,CUST02553,PROD00490,CHAN010,STORE048,2024-04-05
ORD000626,CUST00239,PROD00759,CHAN015,STORE048,2024-10-16
ORD000627,CUST00195,PROD00624,CHAN008,STORE049,2023-06-17
ORD000628,CUST02726,PROD00207,CHAN011,STORE060,2024-12-05
ORD000629,CUST02109,PROD00233,CHAN016,STORE044,2023-06-16
ORD000630,CUST01153,PROD00573,CHAN003,STORE034,2024-02-07
ORD000631,CUST02733,PROD00597,CHAN015,STORE056,2024-05-18
ORD000632,CUST02016,PROD00695,CHAN013,STORE074,2023-07-30
ORD000633,CUST00156,PROD00239,CHAN011,STORE006,2024-10-27
ORD000634,CUST00923,PROD00250,CHAN014,STORE076,2024-03-23
ORD000635,CUST02916,PROD00583,CHAN007,STORE076,2024-12-18
ORD000636,CUST02951,PROD00740,CHAN019,STORE036,2023-11-18
ORD000637,CUST01610,PROD00597,CHAN015,STORE035,2025-02-14
ORD000638,CUST00975,PROD00306,CHAN006,STORE025,2025-03-16
ORD000639,CUST01231,PROD00463,CHAN020,STORE049,2024-06-17
ORD000640,CUST02436,PROD00783,CHAN007,STORE055,2025-05-12
ORD000641,CUST01815,PROD00236,CHAN014,STORE041,2023-10-13
ORD000642,CUST02935,PROD00291,CHAN004,STORE057,2023-07-21
ORD000643,CUST00838,PROD00039,CHAN009,STORE022,2024-08-16
ORD000644,CUST02008,PROD00718,CHAN007,STORE044,2024-10-22
ORD000645,CUST01364,PROD00183,CHAN015,STORE029,2024-11-08
ORD000646,CUST02388,PROD00699,CHAN003,STORE071,2025-04-13
ORD000647,CUST00204,PROD00645,CHAN005,STORE048,2025-04-13
ORD000648,CUST00161,PROD00030,CHAN017,STORE003,2024-04-29
ORD000649,CUST00392,PROD00388,CHAN001,STORE045,2023-06-24
ORD000650,CUST00769,PROD00767,CHAN001,STORE020,2024-05-19
ORD000651,CUST02623,PROD00143,CHAN016,STORE073,2024-10-23
ORD000652,CUST02582,PROD00615,CHAN014,STORE036,2024-09-07
ORD000653,CUST01094,PROD00419,CHAN011,STORE060,2024-04-20
ORD000654,CUST02941,PROD00074,CHAN014,STORE078,2024-10-09
ORD000655,CUST00405,PROD00055,CHAN008,STORE018,2024-02-29
ORD000656,CUST00608,PROD00748,CHAN019,STORE066,2025-05-17
ORD000657,CUST01615,PROD00572,CHAN002,STORE031,2024-01-23
ORD000658,CUST01541,PROD00024,CHAN010,STORE009,2024-08-23
ORD000659,CUST02876,PROD00022,CHAN005,STORE020,2024-08-08
ORD000660,CUST01838,PROD00428,CHAN015,STORE020,2024-02-08
ORD000661,CUST00690,PROD00032,CHAN001,STORE047,2024-01-05
ORD000662,CUST02950,PROD00339,CHAN002,STORE001,2024-12-18
ORD000663,CUST01241,PROD00515,CHAN019,STORE014,2024-03-28
ORD000664,CUST02104,PROD00512,CHAN017,STORE001,2024-05-01
ORD000665,CUST00366,PROD00070,CHAN015,STORE069,2024-01-22
ORD000666,CUST01723,PROD00672,CHAN018,STORE010,2025-01-13
ORD000667,CUST00455,PROD00088,CHAN008,STORE073,2023-07-03
ORD000668,CUST00104,PROD00571,CHAN014,STORE049,2023-07-14
ORD000669,CUST00077,PROD00764,CHAN008,STORE014,2024-04-12
ORD000670,CUST00230,PROD00219,CHAN008,STORE060,2023-10-25
ORD000671,CUST01938,PROD00713,CHAN019,STORE042,2024-06-17
ORD000672,CUST02379,PROD00589,CHAN013,STORE059,2024-12-02
ORD000673,CUST01206,PROD00767,CHAN005,STORE025,2024-02-18
ORD000674,CUST00893,PROD00759,CHAN010,STORE036,2024-10-15
ORD000675,CUST01574,PROD00270,CHAN007,STORE035,2023-10-25
ORD000676,CUST02736,PROD00651,CHAN009,STORE011,2024-02-05
ORD000677,CUST02075,PROD00078,CHAN014,STORE010,2025-01-17
ORD000678,CUST01676,PROD00592,CHAN006,STORE008,2024-11-27
ORD000679,CUST00299,PROD00010,CHAN010,STORE023,2025-03-18
ORD000680,CUST00957,PROD00468,CHAN001,STORE006,2024-04-12
ORD000681,CUST02847,PROD00336,CHAN011,STORE078,2023-11-22
ORD000682,CUST01115,PROD00636,CHAN008,STORE064,2024-08-09
ORD000683,CUST02528,PROD00186,CHAN006,STORE073,2024-07-01
ORD000684,CUST02621,PROD00546,CHAN017,STORE046,2023-08-12
ORD000685,CUST02506,PROD00121,CHAN004,STORE038,2024-09-17
ORD000686,CUST01475,PROD00592,CHAN006,STORE025,2023-10-23
ORD000687,CUST00365,PROD00718,CHAN015,STORE002,2023-11-21
ORD000688,CUST02907,PROD00565,CHAN010,STORE024,2024-02-07
ORD000689,CUST01699,PROD00668,CHAN017,STORE067,2024-02-26
ORD000690,CUST00351,PROD00274,CHAN010,STORE071,2025-03-27
ORD000691,CUST02301,PROD00410,CHAN005,STORE061,2024-07-25
ORD000692,CUST02829,PROD00358,CHAN019,STORE009,2024-03-09
ORD000693,CUST01905,PROD00647,CHAN007,STORE045,2024-11-04
ORD000694,CUST02851,PROD00098,CHAN019,STORE016,2024-08-15
ORD000695,CUST01012,PROD00241,CHAN010,STORE014,2024-10-28
ORD000696,CUST02507,PROD00557,CHAN019,STORE026,2023-12-14
ORD000697,CUST02965,PROD00711,CHAN011,STORE046,2024-10-27
ORD000698,CUST00499,PROD00114,CHAN003,STORE058,2023-07-25
ORD000699,CUST00950,PROD00487,CHAN011,STORE074,2025-04-02
ORD000700,CUST01995,PROD00789,CHAN006,STORE030,2024-05-09
ORD000701,CUST02047,PROD00241,CHAN006,STORE056,2025-01-24
ORD000702,CUST00508,PROD00156,CHAN015,STORE032,2024-12-21
ORD000703,CUST01328,PROD00352,CHAN003,STORE078,2025-04-03
ORD000704,CUST02549,PROD00044,CHAN011,STORE023,2023-10-04
ORD000705,CUST02851,PROD00592,CHAN008,STORE017,2024-11-04
ORD000706,CUST02646,PROD00312,CHAN008,STORE024,2023-08-31
ORD000707,CUST00166,PROD00138,CHAN016,STORE047,2024-10-02
ORD000708,CUST02510,PROD00663,CHAN003,STORE011,2023-10-05
ORD000709,CUST00920,PROD00436,CHAN008,STORE041,2024-01-22
ORD000710,CUST00114,PROD00754,CHAN008,STORE015,2023-08-22
ORD000711,CUST00992,PROD00143,CHAN013,STORE052,2023-06-30
ORD000712,CUST01952,PROD00299,CHAN001,STORE034,2024-10-01
ORD000713,CUST02255,PROD00562,CHAN010,STORE060,2024-07-03
ORD000714,CUST01259,PROD00262,CHAN005,STORE057,2024-10-25
ORD000715,CUST00515,PROD00512,CHAN005,STORE033,2025-02-17
ORD000716,CUST01232,PROD00673,CHAN017,STORE021,2023-11-29
ORD000717,CUST00709,PROD00062,CHAN014,STORE024,2024-03-07
ORD000718,CUST02186,PROD00567,CHAN006,STORE020,2025-04-15
ORD000719,CUST00339,PROD00423,CHAN014,STORE068,2023-11-01
ORD000720,CUST02585,PROD00396,CHAN012,STORE060,2024-01-08
ORD000721,CUST00068,PROD00031,CHAN020,STORE046,2023-12-24
ORD000722,CUST01597,PROD00330,CHAN001,STORE033,2023-11-13
ORD000723,CUST01565,PROD00169,CHAN005,STORE031,2024-09-22
ORD000724,CUST00383,PROD00266,CHAN018,STORE034,2023-10-01
ORD000725,CUST00019,PROD00308,CHAN014,STORE022,2025-05-11
ORD000726,CUST02731,PROD00459,CHAN007,STORE030,2025-03-20
ORD000727,CUST02122,PROD00185,CHAN015,STORE005,2024-04-02
ORD000728,CUST00573,PROD00334,CHAN009,STORE041,2024-09-20
ORD000729,CUST02987,PROD00515,CHAN015,STORE045,2024-05-16
ORD000730,CUST01300,PROD00441,CHAN016,STORE061,2024-04-20
ORD000731,CUST02259,PROD00673,CHAN009,STORE013,2025-01-26
ORD000732,CUST02903,PROD00391,CHAN007,STORE009,2025-04-15
ORD000733,CUST01944,PROD00772,CHAN007,STORE078,2023-12-23
ORD000734,CUST00651,PROD00560,CHAN017,STORE035,2024-10-05
ORD000735,CUST01646,PROD00254,CHAN011,STORE018,2024-06-06
ORD000736,CUST00994,PROD00586,CHAN006,STORE012,2025-04-26
ORD000737,CUST02743,PROD00335,CHAN014,STORE041,2024-01-13
ORD000738,CUST02588,PROD00400,CHAN015,STORE016,2024-08-24
ORD000739,CUST01339,PROD00166,CHAN008,STORE013,2024-10-27
ORD000740,CUST00901,PROD00260,CHAN004,STORE018,2023-05-28
ORD000741,CUST01685,PROD00004,CHAN001,STORE076,2024-06-14
ORD000742,CUST02828,PROD00119,CHAN006,STORE051,2023-11-16
ORD000743,CUST01586,PROD00470,CHAN001,STORE033,2024-04-20
ORD000744,CUST01924,PROD00470,CHAN005,STORE070,2025-02-21
ORD000745,CUST01782,PROD00785,CHAN019,STORE067,2024-10-05
ORD000746,CUST01137,PROD00493,CHAN005,STORE054,2024-01-21
ORD000747,CUST02218,PROD00738,CHAN005,STORE006,2024-12-16
ORD000748,CUST01945,PROD00500,CHAN017,STORE036,2023-09-19
ORD000749,CUST01038,PROD00070,CHAN012,STORE055,2024-12-07
ORD000750,CUST01739,PROD00694,CHAN007,STORE050,2025-01-12
ORD000751,CUST00288,PROD00776,CHAN015,STORE071,2024-01-26
ORD000752,CUST02237,PROD00370,CHAN019,STORE066,2024-05-25
ORD000753,CUST02962,PROD00181,CHAN013,STORE015,2024-03-22
ORD000754,CUST01591,PROD00005,CHAN012,STORE022,2024-10-28
ORD000755,CUST02742,PROD00197,CHAN019,STORE049,2024-10-03
ORD000756,CUST01746,PROD00047,CHAN013,STORE038,2023-08-27
ORD000757,CUST02936,PROD00552,CHAN006,STORE008,2024-07-17
ORD000758,CUST02519,PROD00634,CHAN001,STORE008,2023-10-21
ORD000759,CUST01099,PROD00647,CHAN006,STORE037,2024-06-29
ORD000760,CUST02325,PROD00140,CHAN013,STORE072,2023-07-09
ORD000761,CUST00940,PROD00665,CHAN013,STORE078,2024-07-07
ORD000762,CUST01449,PROD00540,CHAN013,STORE025,2025-04-20
ORD000763,CUST00571,PROD00427,CHAN020,STORE054,2024-08-18
ORD000764,CUST02905,PROD00589,CHAN004,STORE021,2025-03-07
ORD000765,CUST01001,PROD00687,CHAN005,STORE059,2023-10-22
ORD000766,CUST01206,PROD00561,CHAN013,STORE031,2023-06-11
ORD000767,CUST02506,PROD00310,CHAN009,STORE006,2025-04-22
ORD000768,CUST00918,PROD00274,CHAN017,STORE042,2023-09-26
ORD000769,CUST01875,PROD00539,CHAN003,STORE052,2024-07-06
ORD000770,CUST00833,PROD00390,CHAN020,STORE047,2024-02-04
ORD000771,CUST02887,PROD00459,CHAN018,STORE028,2024-01-04
ORD000772,CUST02241,PROD00733,CHAN015,STORE036,2024-01-05
ORD000773,CUST01679,PROD00634,CHAN001,STORE040,2024-01-31
