TransactionID,CustomerID,StoreID,Amount,TransactionDate,Type
FT0000419,CUST01716,STORE001,923.08,2024-03-07,Sale
FT0000420,CUST00682,STORE010,1801.93,2024-01-19,Sale
FT0000421,CUST00838,STORE036,1921.05,2025-04-23,Refund
FT0000422,CUST01078,STORE073,851.38,2024-02-10,Sale
FT0000423,CUST02492,STORE046,645.51,2025-05-12,Sale
FT0000424,CUST02661,STORE032,1862.54,2024-06-15,Refund
FT0000425,CUST02312,STORE032,1184.02,2024-10-31,Sale
FT0000426,CUST01596,STORE006,-337.75,2025-03-24,Sale
FT0000427,CUST00005,STORE048,664.31,2024-12-04,GiftCard
FT0000428,CUST01127,STORE038,100.61,2025-04-27,Refund
FT0000429,CUST01220,STORE017,674.51,2024-07-16,Sale
FT0000430,CUST00774,STORE074,638.66,2023-06-03,Sale
FT0000431,CUST00877,STORE027,955.36,2024-02-22,Sale
FT0000432,CUST00992,STORE054,391.93,2024-12-28,Sale
FT0000433,CUST02932,STORE050,-89.32,2023-12-06,GiftCard
FT0000434,CUST00047,STORE035,759.3,2024-11-09,GiftCard
FT0000435,CUST02915,STORE025,1575.51,2024-12-19,GiftCard
FT0000436,CUST02871,STORE028,1160.03,2023-08-22,GiftCard
FT0000437,CUST02984,STORE015,345.92,2025-02-27,Refund
FT0000438,CUST02704,STORE004,1838.81,2024-07-18,Sale
FT0000439,CUST00269,STORE073,1780.52,2025-03-06,GiftCard
FT0000440,CUST00370,STORE027,23.37,2025-03-27,Sale
FT0000441,CUST00636,STORE026,-401.46,2025-05-11,Refund
FT0000442,CUST01130,STORE019,1353.27,2025-03-22,Sale
FT0000443,CUST01694,STORE017,1569.03,2024-05-08,Sale
FT0000444,CUST01683,STORE043,1919.66,2024-03-04,GiftCard
FT0000445,CUST00657,STORE041,1724.59,2025-01-29,GiftCard
FT0000446,CUST00120,STORE042,1001.34,2023-08-18,Refund
FT0000447,CUST00831,STORE050,825.13,2023-12-06,Sale
FT0000448,CUST01811,STORE040,-430.4,2024-07-12,GiftCard
FT0000449,CUST01082,STORE039,116.64,2024-01-22,GiftCard
FT0000450,CUST01975,STORE023,649.04,2024-05-03,GiftCard
FT0000451,CUST01370,STORE052,1071.26,2024-04-22,Refund
FT0000452,CUST00741,STORE047,893.13,2024-11-02,Sale
FT0000453,CUST00117,STORE063,1356.59,2024-09-08,GiftCard
FT0000454,CUST01854,STORE069,199.42,2024-06-04,Sale
FT0000455,CUST02839,STORE043,912.38,2023-07-03,Refund
FT0000456,CUST01151,STORE048,-279.64,2024-08-03,Sale
FT0000457,CUST01932,STORE034,534.16,2023-07-05,GiftCard
FT0000458,CUST01013,STORE040,1375.4,2024-03-31,Sale
FT0000459,CUST01665,STORE075,1233.5,2025-01-29,Sale
FT0000460,CUST01082,STORE061,1976.61,2023-08-23,Refund
FT0000461,CUST00634,STORE050,194.73,2024-02-29,Refund
FT0000462,CUST00513,STORE067,745.47,2024-07-14,Sale
FT0000463,CUST02850,STORE062,323.83,2025-03-12,Sale
FT0000464,CUST01120,STORE058,601.51,2023-08-16,Sale
FT0000465,CUST01142,STORE033,1642.38,2024-02-24,Refund
FT0000466,CUST00560,STORE075,1210.52,2023-07-04,Refund
FT0000467,CUST00488,STORE016,1706.1,2025-03-29,Sale
FT0000468,CUST00897,STORE048,8.78,2024-06-15,Refund
FT0000469,CUST01213,STORE010,1683.4,2024-08-16,GiftCard
FT0000470,CUST00704,STORE038,-350.59,2025-03-17,Refund
FT0000471,CUST01471,STORE019,1721.5,2024-10-20,Refund
FT0000472,CUST00581,STORE036,322.68,2025-01-30,Refund
FT0000473,CUST02838,STORE059,286.47,2024-06-05,GiftCard
FT0000474,CUST02909,STORE063,780.22,2024-09-26,GiftCard
FT0000475,CUST02295,STORE077,1851.73,2025-04-10,GiftCard
FT0000476,CUST00154,STORE046,-380.55,2024-02-17,Sale
FT0000477,CUST01680,STORE003,380.58,2024-06-19,Sale
FT0000478,CUST00997,STORE074,1641.43,2023-12-27,GiftCard
FT0000479,CUST02745,STORE065,490.14,2024-12-20,Sale
FT0000480,CUST01244,STORE008,-2.11,2024-06-07,Sale
FT0000481,CUST01093,STORE051,561.99,2024-12-07,Sale
FT0000482,CUST01009,STORE073,463.88,2024-02-25,GiftCard
FT0000483,CUST02142,STORE006,1788.54,2024-08-02,Refund
FT0000484,CUST01774,STORE039,1404.84,2023-12-21,GiftCard
FT0000485,CUST00958,STORE060,762.79,2024-03-01,GiftCard
FT0000486,CUST00453,STORE028,1970.93,2024-11-29,Sale
FT0000487,CUST01228,STORE054,663.19,2023-09-11,Sale
FT0000488,CUST02960,STORE037,-354.41,2023-11-13,Refund
FT0000489,CUST02266,STORE009,155.69,2024-09-07,Refund
FT0000490,CUST02522,STORE056,590.18,2024-05-16,Refund
FT0000491,CUST02480,STORE059,-107.74,2024-11-14,Refund
FT0000492,CUST02389,STORE002,1868.91,2023-07-26,GiftCard
FT0000493,CUST00551,STORE061,1417.12,2023-10-12,Refund
FT0000494,CUST01636,STORE058,170.72,2024-01-30,GiftCard
FT0000495,CUST01313,STORE060,977.01,2025-02-04,Sale
FT0000496,CUST01758,STORE040,1303.62,2023-10-14,Refund
FT0000497,CUST00357,STORE036,1853.2,2023-12-10,Sale
FT0000498,CUST02071,STORE037,1704.09,2025-03-29,Sale
FT0000499,CUST01786,STORE079,787.98,2025-05-24,GiftCard
FT0000500,CUST02570,STORE018,1436.63,2024-04-17,Refund
FT0000501,CUST01782,STORE063,905.36,2023-12-15,GiftCard
FT0000502,CUST02850,STORE022,881.76,2025-01-15,Sale
FT0000503,CUST02810,STORE011,-213.15,2024-02-26,Refund
FT0000504,CUST02490,STORE058,-184.66,2024-09-29,Sale
FT0000505,CUST01632,STORE057,823.83,2024-01-09,Sale
FT0000506,CUST02817,STORE077,172.15,2023-10-25,Refund
FT0000507,CUST01016,STORE004,-447.41,2025-02-28,Refund
FT0000508,CUST01349,STORE007,1307.1,2024-10-14,Refund
FT0000509,CUST00516,STORE061,-418.78,2023-09-23,GiftCard
FT0000510,CUST02840,STORE054,988.19,2024-06-24,GiftCard
FT0000511,CUST00336,STORE068,847.98,2023-12-28,Sale
FT0000512,CUST01783,STORE079,1922.04,2024-06-13,Refund
FT0000513,CUST02306,STORE001,710.53,2023-09-19,Sale
FT0000514,CUST00497,STORE055,-341.0,2025-04-11,Sale
FT0000515,CUST00896,STORE003,879.22,2024-03-16,Sale
FT0000516,CUST02208,STORE078,1602.74,2025-04-01,Sale
FT0000517,CUST00852,STORE038,1992.12,2024-01-08,Sale
FT0000518,CUST01688,STORE001,575.86,2023-07-06,Refund
FT0000519,CUST01932,STORE038,300.75,2024-09-05,GiftCard
FT0000520,CUST02738,STORE029,1766.63,2024-06-28,Refund
FT0000521,CUST02428,STORE005,-21.89,2024-10-19,Refund
FT0000522,CUST01569,STORE074,1038.57,2023-09-22,Refund
FT0000523,CUST00957,STORE021,514.29,2024-03-01,GiftCard
FT0000524,CUST02739,STORE071,-397.29,2023-09-06,GiftCard
FT0000525,CUST01637,STORE067,368.22,2023-06-26,GiftCard
FT0000526,CUST01292,STORE047,163.07,2023-05-27,Refund
FT0000527,CUST01441,STORE035,1215.23,2024-02-09,GiftCard
FT0000528,CUST01192,STORE068,1871.98,2024-03-07,Sale
FT0000529,CUST01067,STORE069,170.12,2024-01-25,GiftCard
FT0000530,CUST00285,STORE001,1528.66,2024-05-18,Refund
FT0000531,CUST02445,STORE068,-361.6,2023-08-09,Refund
FT0000532,CUST00012,STORE012,845.3,2025-03-03,Sale
FT0000533,CUST01631,STORE060,-323.62,2024-04-21,GiftCard
FT0000534,CUST02547,STORE027,1835.08,2024-11-26,GiftCard
FT0000535,CUST00754,STORE056,1415.88,2023-06-15,Sale
FT0000536,CUST02083,STORE023,1144.87,2023-08-30,Refund
FT0000537,CUST02775,STORE025,1559.74,2023-05-26,Refund
FT0000538,CUST02897,STORE021,1118.8,2024-06-14,GiftCard
FT0000539,CUST00090,STORE061,1922.36,2024-01-09,GiftCard
FT0000540,CUST00776,STORE063,1284.89,2024-01-24,GiftCard
FT0000541,CUST02653,STORE052,1811.65,2024-05-27,GiftCard
FT0000542,CUST01626,STORE025,792.83,2023-09-21,GiftCard
FT0000543,CUST00418,STORE055,-207.34,2024-11-15,Refund
FT0000544,CUST00115,STORE046,820.44,2024-05-27,Refund
FT0000545,CUST00617,STORE032,-182.82,2024-12-06,Refund
FT0000546,CUST00826,STORE055,981.23,2023-12-03,Refund
FT0000547,CUST01650,STORE005,706.23,2025-01-08,Sale
FT0000548,CUST01517,STORE036,1056.44,2023-08-25,Refund
FT0000549,CUST00413,STORE049,-474.88,2024-05-07,Sale
FT0000550,CUST00729,STORE058,-12.9,2023-08-27,Refund
FT0000551,CUST02809,STORE039,728.33,2023-12-28,GiftCard
FT0000552,CUST00676,STORE080,1876.26,2023-12-17,GiftCard
FT0000553,CUST01893,STORE061,459.02,2025-03-19,GiftCard
FT0000554,CUST02505,STORE009,560.93,2024-03-01,Sale
FT0000555,CUST02968,STORE006,1286.74,2024-06-05,Refund
FT0000556,CUST02240,STORE035,1009.48,2024-10-21,Refund
FT0000557,CUST02787,STORE039,247.32,2024-11-03,Sale
FT0000558,CUST01123,STORE022,527.04,2023-08-13,Sale
FT0000559,CUST01572,STORE041,44.25,2024-08-22,Sale
FT0000560,CUST00978,STORE005,1915.05,2024-04-08,Sale
FT0000561,CUST01009,STORE042,-173.41,2023-12-18,Sale
FT0000562,CUST02144,STORE076,429.59,2025-02-09,GiftCard
FT0000563,CUST01688,STORE080,-435.4,2023-11-24,Refund
FT0000564,CUST02711,STORE067,54.45,2025-02-22,Sale
FT0000565,CUST00037,STORE030,1451.18,2025-05-24,GiftCard
FT0000566,CUST01549,STORE057,2.94,2024-06-21,Sale
FT0000567,CUST02327,STORE073,-299.84,2024-03-11,GiftCard
FT0000568,CUST02265,STORE029,686.13,2025-03-19,Sale
FT0000569,CUST02915,STORE037,-475.08,2025-05-21,Refund
FT0000570,CUST00873,STORE013,-288.08,2025-02-10,Sale
FT0000571,CUST01822,STORE032,1519.06,2023-08-14,Sale
FT0000572,CUST01297,STORE046,1428.68,2025-03-13,Refund
FT0000573,CUST02110,STORE023,1787.85,2025-03-28,Refund
FT0000574,CUST00596,STORE045,1636.29,2024-12-31,Sale
FT0000575,CUST01904,STORE017,1207.94,2023-12-30,Refund
FT0000576,CUST00729,STORE066,-369.17,2023-08-31,Refund
FT0000577,CUST01366,STORE006,1457.12,2023-07-13,GiftCard
FT0000578,CUST00397,STORE018,1613.78,2024-07-31,Refund
FT0000579,CUST00699,STORE022,1497.71,2024-03-24,Refund
FT0000580,CUST02225,STORE033,771.2,2024-04-22,Sale
FT0000581,CUST01636,STORE030,82.25,2024-12-09,Sale
FT0000582,CUST00396,STORE032,1613.32,2025-05-10,GiftCard
FT0000583,CUST02493,STORE042,1317.91,2023-09-03,Sale
FT0000584,CUST00076,STORE078,1951.9,2024-07-02,Refund
FT0000585,CUST00265,STORE010,-110.77,2024-04-01,Refund
FT0000586,CUST02503,STORE036,64.16,2023-10-14,Refund
FT0000587,CUST01820,STORE034,29.5,2025-03-24,Sale
FT0000588,CUST00718,STORE073,1481.35,2023-07-26,Refund
FT0000589,CUST02783,STORE028,-32.73,2024-11-05,Refund
FT0000590,CUST00851,STORE011,-333.35,2024-09-29,GiftCard
FT0000591,CUST01391,STORE078,1996.4,2023-07-15,GiftCard
FT0000592,CUST00144,STORE039,-437.96,2023-07-22,GiftCard
FT0000593,CUST00885,STORE047,1588.11,2025-03-07,Sale
FT0000594,CUST00396,STORE019,413.42,2025-05-07,Refund
FT0000595,CUST02996,STORE015,1604.04,2023-09-08,Refund
FT0000596,CUST02939,STORE028,886.55,2023-12-10,Refund
FT0000597,CUST01493,STORE024,1754.08,2025-02-10,GiftCard
FT0000598,CUST01168,STORE072,1815.48,2024-12-07,Refund
FT0000599,CUST02617,STORE009,-477.25,2025-03-21,Refund
FT0000600,CUST01063,STORE047,-311.47,2024-03-14,Refund
FT0000601,CUST02157,STORE033,125.9,2023-10-21,Refund
FT0000602,CUST01066,STORE062,1173.29,2023-12-29,Refund
FT0000603,CUST01210,STORE019,1720.68,2023-06-21,Sale
FT0000604,CUST02983,STORE067,649.85,2024-05-30,Refund
FT0000605,CUST02446,STORE074,1017.43,2025-03-18,Sale
FT0000606,CUST00634,STORE040,-28.75,2024-11-17,Refund
FT0000607,CUST01157,STORE047,1512.42,2025-05-11,Sale
FT0000608,CUST01239,STORE065,1918.32,2023-09-15,Refund
FT0000609,CUST00733,STORE029,171.5,2024-01-20,Refund
FT0000610,CUST00235,STORE050,737.06,2024-04-07,Refund
FT0000611,CUST02706,STORE013,-284.71,2023-07-17,Refund
FT0000612,CUST00751,STORE001,897.84,2024-10-13,GiftCard
FT0000613,CUST02636,STORE034,756.96,2024-04-10,Refund
FT0000614,CUST00954,STORE048,-138.91,2023-06-02,Sale
FT0000615,CUST02540,STORE077,605.17,2024-03-07,GiftCard
FT0000616,CUST02961,STORE048,335.26,2023-11-20,GiftCard
FT0000617,CUST01543,STORE049,804.58,2024-05-15,Refund
FT0000618,CUST01198,STORE064,964.14,2025-05-07,Sale
FT0000619,CUST01677,STORE061,-478.76,2023-11-22,Sale
FT0000620,CUST01192,STORE029,1402.51,2024-01-16,GiftCard
FT0000621,CUST02218,STORE039,1282.54,2023-08-08,Sale
FT0000622,CUST01417,STORE026,415.72,2024-06-07,Refund
FT0000623,CUST02994,STORE017,-367.66,2024-06-19,Refund
FT0000624,CUST02843,STORE071,1387.33,2025-01-04,Refund
FT0000625,CUST02682,STORE013,1887.94,2023-06-15,Refund
FT0000626,CUST01218,STORE069,100.38,2023-07-28,Refund
FT0000627,CUST01541,STORE026,308.81,2024-04-05,GiftCard
FT0000628,CUST02077,STORE049,-40.47,2024-03-06,Refund
FT0000629,CUST01446,STORE067,942.34,2024-11-24,Refund
FT0000630,CUST02387,STORE007,-112.9,2024-10-04,GiftCard
FT0000631,CUST01520,STORE058,390.48,2023-11-26,GiftCard
FT0000632,CUST01389,STORE049,1242.53,2023-07-27,GiftCard
FT0000633,CUST01857,STORE053,900.29,2024-07-21,Sale
FT0000634,CUST01366,STORE065,466.16,2024-06-27,Sale
FT0000635,CUST00500,STORE062,550.62,2024-07-09,Refund
FT0000636,CUST01681,STORE017,905.28,2023-06-10,Refund
FT0000637,CUST00511,STORE043,-485.34,2024-06-30,Refund
FT0000638,CUST00217,STORE025,-303.73,2024-05-03,Sale
FT0000639,CUST01325,STORE003,1703.15,2024-06-16,Refund
FT0000640,CUST01156,STORE079,-305.3,2025-04-10,Refund
FT0000641,CUST01828,STORE029,1267.01,2025-03-03,Sale
FT0000642,CUST01811,STORE032,1800.1,2024-01-10,GiftCard
FT0000643,CUST02493,STORE026,176.71,2023-09-17,Sale
FT0000644,CUST02924,STORE016,426.23,2023-09-03,Refund
FT0000645,CUST01206,STORE025,922.3,2025-01-17,Sale
FT0000646,CUST02215,STORE054,1704.27,2025-04-04,GiftCard
FT0000647,CUST00091,STORE028,1854.76,2023-08-11,GiftCard
FT0000648,CUST00714,STORE073,1348.91,2023-07-22,GiftCard
FT0000649,CUST01882,STORE056,-283.45,2025-03-31,GiftCard
FT0000650,CUST00039,STORE065,1172.89,2024-03-25,GiftCard
FT0000651,CUST00173,STORE080,525.76,2024-10-06,GiftCard
FT0000652,CUST00653,STORE041,676.75,2023-06-28,Refund
FT0000653,CUST00754,STORE051,-377.13,2024-03-26,Refund
FT0000654,CUST01244,STORE071,-22.34,2025-02-01,Sale
FT0000655,CUST01082,STORE078,1476.28,2023-12-07,Refund
FT0000656,CUST01684,STORE029,634.9,2023-11-04,GiftCard
FT0000657,CUST02524,STORE019,254.16,2023-10-31,Refund
FT0000658,CUST00456,STORE066,460.05,2024-11-02,Sale
FT0000659,CUST00829,STORE041,1636.0,2024-04-10,GiftCard
FT0000660,CUST00895,STORE045,1372.5,2024-05-09,Refund
FT0000661,CUST01385,STORE015,180.79,2023-12-31,Refund
FT0000662,CUST01959,STORE003,-206.25,2024-09-05,Sale
FT0000663,CUST02435,STORE011,130.0,2024-02-14,GiftCard
FT0000664,CUST01997,STORE053,1801.89,2024-04-02,Sale
FT0000665,CUST02396,STORE046,953.97,2024-12-04,GiftCard
FT0000666,CUST00190,STORE030,833.7,2024-09-28,GiftCard
FT0000667,CUST00505,STORE057,990.98,2024-08-07,Refund
FT0000668,CUST01215,STORE018,415.07,2024-09-14,Sale
FT0000669,CUST01532,STORE051,1517.77,2023-10-31,Sale
FT0000670,CUST00824,STORE048,808.22,2024-09-24,Sale
FT0000671,CUST00929,STORE066,-208.13,2024-06-21,GiftCard
FT0000672,CUST00934,STORE008,-177.34,2025-03-23,Sale
FT0000673,CUST01141,STORE022,842.15,2023-12-23,GiftCard
FT0000674,CUST00134,STORE006,1841.43,2024-10-19,Sale
FT0000675,CUST02106,STORE076,270.88,2024-02-04,Sale
FT0000676,CUST00685,STORE057,1673.85,2024-11-23,Refund
FT0000677,CUST02720,STORE036,1410.24,2024-10-12,Sale
FT0000678,CUST02221,STORE079,119.53,2024-07-28,Refund
FT0000679,CUST01853,STORE057,-409.15,2024-09-23,Refund
FT0000680,CUST00815,STORE049,-245.38,2023-08-08,GiftCard
FT0000681,CUST01173,STORE045,1321.23,2024-05-15,Sale
FT0000682,CUST00080,STORE066,-0.83,2025-05-21,Sale
FT0000683,CUST02934,STORE077,428.18,2025-03-27,Sale
FT0000684,CUST00203,STORE045,754.25,2023-12-02,Refund
FT0000685,CUST02812,STORE079,1313.67,2024-01-20,Sale
FT0000686,CUST01253,STORE020,-216.92,2023-10-18,GiftCard
FT0000687,CUST01700,STORE064,515.92,2025-01-08,GiftCard
FT0000688,CUST01251,STORE067,712.68,2025-04-14,Sale
FT0000689,CUST01683,STORE003,852.07,2023-11-03,Refund
FT0000690,CUST01556,STORE054,1545.9,2024-08-13,GiftCard
FT0000691,CUST02095,STORE078,-70.8,2023-10-01,GiftCard
FT0000692,CUST01257,STORE064,1519.58,2024-02-10,Refund
FT0000693,CUST01550,STORE040,1232.2,2023-10-30,GiftCard
FT0000694,CUST01167,STORE059,889.68,2023-06-16,Refund
FT0000695,CUST01397,STORE055,1248.82,2024-03-31,GiftCard
FT0000696,CUST02704,STORE062,530.04,2024-07-01,Refund
FT0000697,CUST00471,STORE004,-154.01,2025-02-18,GiftCard
FT0000698,CUST01036,STORE060,1164.41,2024-08-30,Sale
FT0000699,CUST01354,STORE075,811.68,2025-04-25,GiftCard
FT0000700,CUST02784,STORE030,1098.44,2024-04-03,GiftCard
FT0000701,CUST02832,STORE002,345.0,2025-02-06,Sale
FT0000702,CUST00968,STORE062,1767.17,2024-11-26,Sale
FT0000703,CUST00358,STORE049,968.42,2025-04-12,Sale
FT0000704,CUST00668,STORE009,-286.49,2025-03-01,Sale
FT0000705,CUST00373,STORE031,624.51,2023-07-31,Refund
FT0000706,CUST01032,STORE061,1390.89,2023-11-07,Refund
FT0000707,CUST01146,STORE079,1485.34,2024-05-12,GiftCard
FT0000708,CUST01372,STORE048,736.49,2024-10-21,GiftCard
FT0000709,CUST02724,STORE025,1736.87,2023-07-03,GiftCard
FT0000710,CUST00090,STORE036,169.17,2023-05-29,Refund
FT0000711,CUST02746,STORE008,526.5,2024-11-09,GiftCard
FT0000712,CUST00540,STORE073,1746.49,2025-02-24,GiftCard
FT0000713,CUST02780,STORE058,1740.64,2023-07-07,Refund
FT0000714,CUST00869,STORE045,1214.28,2023-07-27,GiftCard
FT0000715,CUST00041,STORE062,1647.45,2023-12-02,Refund
FT0000716,CUST00740,STORE039,-278.07,2024-09-14,Refund
FT0000717,CUST01947,STORE058,1662.49,2023-08-08,Sale
FT0000718,CUST02550,STORE064,301.55,2024-02-20,Sale
FT0000719,CUST01225,STORE044,-54.17,2024-10-28,Refund
FT0000720,CUST00929,STORE029,98.42,2024-11-19,Refund
FT0000721,CUST02037,STORE059,544.92,2023-09-20,Sale
FT0000722,CUST02509,STORE071,127.98,2024-04-05,GiftCard
FT0000723,CUST02780,STORE009,301.42,2024-04-29,GiftCard
FT0000724,CUST02800,STORE006,-162.55,2023-09-09,GiftCard
FT0000725,CUST00925,STORE029,240.44,2024-04-09,Refund
FT0000726,CUST02957,STORE058,930.71,2024-08-29,Sale
FT0000727,CUST01582,STORE017,604.63,2024-01-09,GiftCard
FT0000728,CUST00390,STORE016,366.8,2023-07-13,Sale
FT0000729,CUST01618,STORE003,1366.13,2024-12-01,Sale
FT0000730,CUST02931,STORE021,1733.77,2023-07-10,Refund
FT0000731,CUST00256,STORE064,1391.97,2023-06-29,GiftCard
FT0000732,CUST00709,STORE036,330.0,2024-01-25,Sale
FT0000733,CUST01839,STORE062,1361.11,2024-06-08,Refund
FT0000734,CUST01945,STORE042,-120.05,2023-10-01,Refund
FT0000735,CUST02498,STORE076,-174.21,2025-01-31,Refund
FT0000736,CUST00010,STORE042,364.07,2024-09-27,GiftCard
FT0000737,CUST02872,STORE061,1519.26,2025-05-20,GiftCard
FT0000738,CUST00798,STORE013,115.87,2024-07-06,Refund
FT0000739,CUST00877,STORE011,-341.87,2024-12-03,GiftCard
FT0000740,CUST01029,STORE054,-170.73,2024-01-12,GiftCard
FT0000741,CUST01016,STORE016,1646.86,2024-07-04,Sale
FT0000742,CUST01825,STORE008,1084.46,2024-07-25,Refund
FT0000743,CUST00374,STORE059,133.0,2023-11-14,Refund
FT0000744,CUST02194,STORE057,888.24,2023-10-16,GiftCard
FT0000745,CUST00224,STORE040,818.95,2025-04-14,Refund
FT0000746,CUST01263,STORE059,1138.59,2024-06-29,Refund
FT0000747,CUST02225,STORE002,82.97,2024-02-09,Refund
FT0000748,CUST01803,STORE076,1661.01,2024-08-18,GiftCard
FT0000749,CUST00853,STORE010,273.42,2025-03-21,GiftCard
FT0000750,CUST00063,STORE044,1235.33,2024-02-21,GiftCard
FT0000751,CUST01241,STORE011,-459.69,2024-01-10,Sale
FT0000752,CUST02875,STORE079,431.64,2024-10-23,Refund
FT0000753,CUST02843,STORE080,379.27,2024-11-05,Sale
FT0000754,CUST00689,STORE002,858.71,2024-10-17,GiftCard
FT0000755,CUST01485,STORE050,-318.16,2023-08-09,Sale
FT0000756,CUST01634,STORE012,1475.33,2024-11-27,Refund
FT0000757,CUST02153,STORE023,44.45,2023-11-26,Refund
FT0000758,CUST00511,STORE018,1192.59,2025-05-06,GiftCard
FT0000759,CUST00385,STORE062,1508.03,2024-12-14,GiftCard
FT0000760,CUST00405,STORE062,904.69,2023-08-19,Sale
FT0000761,CUST02871,STORE038,1352.21,2024-08-25,GiftCard
FT0000762,CUST00518,STORE067,1154.65,2024-03-28,Sale
FT0000763,CUST00476,STORE038,388.82,2025-02-23,Refund
FT0000764,CUST02001,STORE067,1522.15,2024-10-22,Refund
FT0000765,CUST02757,STORE061,236.75,2023-10-11,Refund
FT0000766,CUST01669,STORE001,928.03,2023-11-16,Refund
FT0000767,CUST01894,STORE045,1363.49,2024-01-11,Refund
FT0000768,CUST02819,STORE028,447.39,2023-10-16,Sale
FT0000769,CUST01461,STORE021,256.92,2023-11-20,Refund
FT0000770,CUST02725,STORE013,648.37,2023-07-01,Sale
FT0000771,CUST00714,STORE027,1544.91,2025-01-30,Refund
FT0000772,CUST00083,STORE007,1824.8,2025-02-15,Sale
FT0000773,CUST01169,STORE022,862.71,2023-09-03,Sale
FT0000774,CUST02505,STORE074,1153.67,2023-08-17,Sale
FT0000775,CUST01902,STORE053,1758.18,2023-09-29,GiftCard
FT0000776,CUST02049,STORE079,-253.63,2023-06-13,Sale
FT0000777,CUST00051,STORE079,80.2,2024-03-15,Sale
FT0000778,CUST00685,STORE004,1272.25,2024-11-10,Refund
FT0000779,CUST00717,STORE023,1559.36,2024-08-10,Sale
FT0000780,CUST01470,STORE070,1642.57,2023-12-01,Sale
FT0000781,CUST00449,STORE076,537.77,2024-12-09,GiftCard
FT0000782,CUST00881,STORE033,-276.65,2024-09-21,Refund
FT0000783,CUST00488,STORE028,594.45,2024-08-24,GiftCard
FT0000784,CUST01824,STORE008,76.84,2024-01-31,GiftCard
FT0000785,CUST02082,STORE001,227.99,2025-02-02,GiftCard
FT0000786,CUST02143,STORE037,1430.67,2023-08-29,Sale
FT0000787,CUST01575,STORE063,-311.18,2023-08-12,GiftCard
FT0000788,CUST02202,STORE022,1568.95,2024-01-04,GiftCard
FT0000789,CUST00250,STORE070,569.17,2025-05-01,Refund
FT0000790,CUST00674,STORE021,990.16,2024-05-02,Refund
FT0000791,CUST00438,STORE035,-275.87,2025-02-09,Refund
FT0000792,CUST02166,STORE079,343.4,2023-09-23,Refund
FT0000793,CUST00771,STORE005,-275.75,2023-09-15,GiftCard
FT0000794,CUST00268,STORE060,1903.86,2024-10-02,Refund
FT0000795,CUST01985,STORE046,1518.15,2023-08-15,Sale
FT0000796,CUST01078,STORE050,649.08,2024-11-13,GiftCard
FT0000797,CUST00236,STORE048,59.01,2024-07-06,Refund
FT0000798,CUST00389,STORE006,1833.64,2025-02-24,GiftCard
FT0000799,CUST00763,STORE056,361.49,2024-09-14,Refund
FT0000800,CUST01849,STORE059,-97.54,2025-04-15,GiftCard
FT0000801,CUST02449,STORE029,907.91,2024-12-21,Refund
FT0000802,CUST00624,STORE071,1859.44,2023-06-20,Sale
FT0000803,CUST02815,STORE077,-490.42,2024-12-09,Refund
FT0000804,CUST02967,STORE018,95.31,2024-02-04,GiftCard
FT0000805,CUST01253,STORE002,1846.12,2023-12-23,GiftCard
FT0000806,CUST02901,STORE008,-72.29,2023-08-12,Sale
FT0000807,CUST00578,STORE075,-216.89,2024-02-07,GiftCard
FT0000808,CUST02123,STORE054,925.47,2024-08-31,Sale
FT0000809,CUST00435,STORE038,1654.61,2023-08-22,GiftCard
FT0000810,CUST02151,STORE048,692.77,2025-04-18,GiftCard
FT0000811,CUST00764,STORE027,1986.41,2024-05-30,Sale
FT0000812,CUST02786,STORE020,1197.93,2023-07-27,GiftCard
FT0000813,CUST02854,STORE012,-314.81,2023-10-15,GiftCard
FT0000814,CUST01330,STORE043,1982.08,2024-11-24,Sale
FT0000815,CUST02146,STORE061,519.74,2024-02-18,Refund
FT0000816,CUST02846,STORE031,218.51,2024-06-27,Sale
FT0000817,CUST01359,STORE061,894.7,2024-09-23,GiftCard
FT0000818,CUST02907,STORE074,260.77,2024-09-07,Refund
FT0000819,CUST02483,STORE067,-283.86,2025-03-17,Refund
FT0000820,CUST00447,STORE035,-496.43,2024-06-07,Refund
FT0000821,CUST02018,STORE015,623.96,2025-04-13,Sale
FT0000822,CUST01332,STORE016,1592.16,2023-06-17,Refund
FT0000823,CUST00249,STORE013,930.79,2024-04-04,Refund
FT0000824,CUST00166,STORE035,1998.02,2025-03-30,Refund
FT0000825,CUST01359,STORE075,217.12,2023-07-18,GiftCard
FT0000826,CUST01020,STORE059,201.14,2023-09-28,Sale
