FeedbackID,CustomerID,ProductID,Rating,DateCreated
CFBP001996,CUST00413,PROD00438,4,2023-06-14
CFBP001997,CUST02347,PROD00073,2,2024-02-21
CFBP001998,CUST01789,PROD00069,1,2024-09-02
CFBP001999,CUST02121,PROD00754,5,2025-03-16
CFBP002000,CUST00261,PROD00152,4,2025-02-23
CFBP002001,CUST02738,PROD00094,4,2023-10-26
CFBP002002,CUST02014,PROD00435,5,2025-05-18
CFBP002003,CUST01336,PROD00783,4,2024-09-20
CFBP002004,CUST00959,PROD00431,1,2024-08-24
CFBP002005,CUST01849,PROD00457,2,2024-03-21
CFBP002006,CUST02039,PROD00430,5,2024-01-25
CFBP002007,CUST02780,PROD00229,2,2023-12-13
CFBP002008,CUST02733,PROD00030,2,2025-03-04
CFBP002009,CUST01189,PROD00625,4,2024-10-23
CFBP002010,CUST02888,PROD00335,5,2023-09-21
CFBP002011,CUST00335,PROD00660,2,2023-10-08
CFBP002012,CUST02780,PROD00569,3,2025-03-18
CFBP002013,CUST00804,PROD00177,1,2024-10-10
CFBP002014,CUST02438,PROD00568,4,2024-04-26
CFBP002015,CUST02808,PROD00409,5,2023-08-11
CFBP002016,CUST02931,PROD00777,5,2025-05-10
CFBP002017,CUST00972,PROD00237,4,2024-01-21
CFBP002018,CUST01095,PROD00278,2,2024-01-11
CFBP002019,CUST00941,PROD00077,4,2023-06-14
CFBP002020,CUST00903,PROD00636,5,2024-03-11
CFBP002021,CUST01269,PROD00540,3,2023-10-11
CFBP002022,CUST00024,PROD00654,2,2025-05-21
CFBP002023,CUST00557,PROD00158,4,2023-11-23
CFBP002024,CUST02749,PROD00167,5,2024-12-17
CFBP002025,CUST02451,PROD00185,5,2025-05-19
CFBP002026,CUST01397,PROD00389,5,2025-05-04
CFBP002027,CUST02489,PROD00012,3,2024-11-11
CFBP002028,CUST01877,PROD00169,2,2025-05-13
CFBP002029,CUST01758,PROD00426,4,2025-01-25
CFBP002030,CUST00882,PROD00449,2,2023-07-31
CFBP002031,CUST02974,PROD00494,5,2025-02-06
CFBP002032,CUST01879,PROD00449,3,2024-01-29
CFBP002033,CUST01243,PROD00106,3,2024-03-01
CFBP002034,CUST02533,PROD00766,5,2024-12-30
CFBP002035,CUST01242,PROD00427,2,2024-06-06
CFBP002036,CUST02079,PROD00098,2,2025-04-14
CFBP002037,CUST02370,PROD00631,3,2024-12-22
CFBP002038,CUST01274,PROD00226,1,2023-11-09
CFBP002039,CUST00566,PROD00447,3,2024-07-04
CFBP002040,CUST02058,PROD00664,3,2024-04-03
CFBP002041,CUST00678,PROD00476,4,2024-06-09
CFBP002042,CUST00851,PROD00203,3,2025-05-02
CFBP002043,CUST02975,PROD00675,1,2024-05-01
CFBP002044,CUST00285,PROD00297,3,2025-01-06
CFBP002045,CUST02201,PROD00634,2,2023-12-29
CFBP002046,CUST01553,PROD00016,4,2024-09-06
CFBP002047,CUST00371,PROD00378,4,2024-08-16
CFBP002048,CUST02349,PROD00336,3,2023-12-14
CFBP002049,CUST01841,PROD00618,4,2024-01-30
CFBP002050,CUST01879,PROD00774,4,2023-07-05
CFBP002051,CUST02194,PROD00020,3,2024-07-05
CFBP002052,CUST01611,PROD00440,1,2025-04-05
CFBP002053,CUST02750,PROD00244,3,2023-08-12
CFBP002054,CUST00141,PROD00244,2,2024-09-19
CFBP002055,CUST02132,PROD00392,5,2024-09-10
CFBP002056,CUST01130,PROD00724,1,2024-04-08
CFBP002057,CUST01628,PROD00736,3,2024-11-14
CFBP002058,CUST01379,PROD00262,1,2025-02-06
CFBP002059,CUST02069,PROD00220,5,2025-04-11
CFBP002060,CUST01245,PROD00008,4,2024-08-26
CFBP002061,CUST01111,PROD00446,4,2023-10-23
CFBP002062,CUST01716,PROD00014,5,2024-01-10
CFBP002063,CUST00453,PROD00387,4,2024-04-01
CFBP002064,CUST00342,PROD00642,1,2025-04-04
CFBP002065,CUST00393,PROD00022,4,2024-03-18
CFBP002066,CUST01376,PROD00225,5,2025-03-24
CFBP002067,CUST01270,PROD00235,5,2023-12-28
CFBP002068,CUST01710,PROD00341,5,2024-11-11
CFBP002069,CUST00971,PROD00711,2,2024-03-24
CFBP002070,CUST01607,PROD00134,1,2023-09-07
CFBP002071,CUST02206,PROD00178,5,2024-05-16
CFBP002072,CUST02859,PROD00556,1,2023-06-04
CFBP002073,CUST00699,PROD00520,2,2024-09-18
CFBP002074,CUST00166,PROD00792,1,2024-05-02
CFBP002075,CUST02082,PROD00539,3,2024-10-01
CFBP002076,CUST00255,PROD00437,2,2024-03-23
CFBP002077,CUST00302,PROD00051,2,2024-05-13
CFBP002078,CUST02268,PROD00443,4,2024-12-26
CFBP002079,CUST00935,PROD00581,5,2024-07-28
CFBP002080,CUST02557,PROD00281,2,2023-11-22
CFBP002081,CUST01506,PROD00044,1,2024-12-06
CFBP002082,CUST01257,PROD00687,3,2024-01-28
CFBP002083,CUST00953,PROD00631,1,2025-04-17
CFBP002084,CUST02263,PROD00365,1,2024-11-28
CFBP002085,CUST00245,PROD00269,3,2025-05-09
CFBP002086,CUST02068,PROD00693,4,2023-09-07
CFBP002087,CUST00210,PROD00565,5,2024-05-14
CFBP002088,CUST00426,PROD00293,2,2024-09-07
CFBP002089,CUST00981,PROD00703,5,2023-09-30
CFBP002090,CUST02120,PROD00194,4,2024-10-29
CFBP002091,CUST00178,PROD00371,3,2024-10-03
CFBP002092,CUST01547,PROD00552,5,2023-06-03
CFBP002093,CUST01899,PROD00078,1,2024-10-30
CFBP002094,CUST02035,PROD00189,2,2024-11-09
CFBP002095,CUST00299,PROD00607,2,2024-04-19
CFBP002096,CUST02314,PROD00390,4,2024-10-15
CFBP002097,CUST02568,PROD00025,4,2025-02-09
CFBP002098,CUST00275,PROD00615,3,2024-11-07
CFBP002099,CUST01729,PROD00302,4,2024-12-23
CFBP002100,CUST01847,PROD00671,5,2025-03-01
CFBP002101,CUST02996,PROD00358,2,2025-02-10
CFBP002102,CUST01795,PROD00720,3,2023-11-18
CFBP002103,CUST00053,PROD00094,4,2023-12-30
CFBP002104,CUST02860,PROD00551,1,2023-07-26
CFBP002105,CUST01846,PROD00336,2,2023-09-29
CFBP002106,CUST01424,PROD00164,3,2023-06-24
CFBP002107,CUST01438,PROD00341,2,2025-05-12
CFBP002108,CUST01628,PROD00567,5,2024-12-21
CFBP002109,CUST01948,PROD00072,4,2024-04-02
CFBP002110,CUST00489,PROD00042,4,2023-11-30
CFBP002111,CUST02550,PROD00411,4,2024-06-11
CFBP002112,CUST02355,PROD00644,1,2024-02-04
CFBP002113,CUST00417,PROD00021,5,2024-08-17
CFBP002114,CUST02557,PROD00001,1,2025-01-31
CFBP002115,CUST00921,PROD00678,5,2024-02-26
CFBP002116,CUST01554,PROD00572,5,2024-06-05
CFBP002117,CUST02686,PROD00076,5,2024-09-01
CFBP002118,CUST00666,PROD00603,4,2023-10-13
CFBP002119,CUST00006,PROD00398,4,2025-02-21
CFBP002120,CUST02470,PROD00719,4,2024-03-01
CFBP002121,CUST01475,PROD00088,1,2024-10-18
CFBP002122,CUST02438,PROD00594,3,2024-01-24
CFBP002123,CUST02382,PROD00017,5,2025-03-03
CFBP002124,CUST01472,PROD00329,1,2023-12-24
CFBP002125,CUST00338,PROD00210,4,2024-02-17
CFBP002126,CUST02896,PROD00383,4,2024-04-01
CFBP002127,CUST00269,PROD00565,3,2025-04-09
CFBP002128,CUST02113,PROD00640,4,2025-02-04
CFBP002129,CUST02726,PROD00146,5,2025-01-25
CFBP002130,CUST01088,PROD00453,2,2024-04-27
CFBP002131,CUST01294,PROD00393,4,2023-09-22
CFBP002132,CUST00657,PROD00310,3,2023-07-09
CFBP002133,CUST01401,PROD00492,2,2025-02-09
CFBP002134,CUST01869,PROD00760,5,2024-10-15
CFBP002135,CUST02829,PROD00430,5,2023-05-29
CFBP002136,CUST02377,PROD00001,5,2025-03-20
CFBP002137,CUST02566,PROD00041,3,2023-08-28
CFBP002138,CUST01657,PROD00585,2,2024-03-14
CFBP002139,CUST00862,PROD00672,5,2025-01-10
CFBP002140,CUST02469,PROD00212,4,2023-11-04
CFBP002141,CUST01337,PROD00333,2,2023-06-04
CFBP002142,CUST02357,PROD00651,5,2025-05-06
CFBP002143,CUST02862,PROD00446,2,2024-01-21
CFBP002144,CUST02894,PROD00304,4,2025-05-05
CFBP002145,CUST01668,PROD00555,1,2023-09-27
CFBP002146,CUST01826,PROD00691,5,2023-06-22
CFBP002147,CUST01213,PROD00701,4,2025-03-22
CFBP002148,CUST02769,PROD00758,3,2025-05-11
CFBP002149,CUST01066,PROD00154,5,2024-05-22
CFBP002150,CUST02638,PROD00616,1,2024-09-09
CFBP002151,CUST00320,PROD00523,4,2025-03-02
CFBP002152,CUST01681,PROD00025,4,2025-02-12
CFBP002153,CUST00445,PROD00025,2,2023-06-19
CFBP002154,CUST01398,PROD00596,5,2023-05-27
CFBP002155,CUST00286,PROD00106,1,2024-01-30
CFBP002156,CUST02219,PROD00753,3,2025-02-09
CFBP002157,CUST02311,PROD00119,2,2024-11-26
CFBP002158,CUST02990,PROD00108,5,2024-11-26
CFBP002159,CUST01828,PROD00330,1,2024-10-14
CFBP002160,CUST02190,PROD00180,2,2025-05-16
CFBP002161,CUST01464,PROD00131,1,2024-11-19
CFBP002162,CUST02676,PROD00603,1,2023-06-15
CFBP002163,CUST00593,PROD00753,2,2023-12-08
CFBP002164,CUST00416,PROD00759,2,2024-04-05
CFBP002165,CUST02073,PROD00168,5,2024-02-03
CFBP002166,CUST02675,PROD00223,2,2023-12-01
CFBP002167,CUST00094,PROD00469,5,2023-11-07
CFBP002168,CUST02353,PROD00278,1,2024-02-11
CFBP002169,CUST02233,PROD00190,2,2024-08-20
CFBP002170,CUST02331,PROD00531,5,2024-11-09
CFBP002171,CUST01179,PROD00526,5,2024-08-13
CFBP002172,CUST00686,PROD00755,3,2023-10-09
CFBP002173,CUST00863,PROD00621,5,2024-10-29
CFBP002174,CUST00685,PROD00190,5,2024-06-22
CFBP002175,CUST02714,PROD00218,3,2024-06-29
CFBP002176,CUST01038,PROD00299,4,2024-07-21
CFBP002177,CUST02938,PROD00311,2,2025-03-29
CFBP002178,CUST02864,PROD00236,3,2023-08-14
CFBP002179,CUST00341,PROD00168,5,2024-07-01
CFBP002180,CUST00604,PROD00780,5,2024-12-31
CFBP002181,CUST01807,PROD00193,2,2023-06-04
CFBP002182,CUST00734,PROD00242,1,2024-07-25
CFBP002183,CUST01497,PROD00162,3,2025-02-07
CFBP002184,CUST02867,PROD00339,4,2024-11-09
CFBP002185,CUST02955,PROD00791,2,2024-09-14
CFBP002186,CUST01132,PROD00455,2,2024-02-10
CFBP002187,CUST01355,PROD00135,3,2023-10-04
CFBP002188,CUST00540,PROD00193,5,2023-07-30
CFBP002189,CUST02487,PROD00402,5,2024-09-18
CFBP002190,CUST01733,PROD00392,4,2024-12-13
CFBP002191,CUST01736,PROD00601,3,2024-01-21
CFBP002192,CUST02714,PROD00042,2,2024-03-06
CFBP002193,CUST02432,PROD00093,3,2024-07-03
CFBP002194,CUST02630,PROD00215,1,2023-12-26
CFBP002195,CUST02208,PROD00349,2,2023-10-05
CFBP002196,CUST02480,PROD00513,4,2025-05-05
CFBP002197,CUST01420,PROD00335,4,2023-10-26
CFBP002198,CUST01990,PROD00399,2,2025-01-18
CFBP002199,CUST00615,PROD00164,5,2023-11-10
CFBP002200,CUST00488,PROD00106,2,2023-11-28
CFBP002201,CUST01213,PROD00232,2,2024-08-02
CFBP002202,CUST01442,PROD00558,1,2024-11-30
CFBP002203,CUST02391,PROD00717,2,2024-01-22
CFBP002204,CUST01385,PROD00533,3,2024-12-22
CFBP002205,CUST02157,PROD00177,3,2024-11-11
CFBP002206,CUST00849,PROD00679,4,2024-11-10
CFBP002207,CUST00301,PROD00294,5,2024-08-16
CFBP002208,CUST01392,PROD00265,4,2025-02-15
CFBP002209,CUST01340,PROD00788,1,2024-06-29
CFBP002210,CUST00705,PROD00520,2,2023-10-14
CFBP002211,CUST00269,PROD00270,4,2023-11-06
CFBP002212,CUST01525,PROD00212,2,2025-03-08
CFBP002213,CUST00478,PROD00163,4,2025-01-01
CFBP002214,CUST00176,PROD00557,2,2023-07-17
CFBP002215,CUST00239,PROD00745,4,2024-09-29
CFBP002216,CUST02941,PROD00053,3,2024-05-08
CFBP002217,CUST01969,PROD00233,1,2024-03-25
CFBP002218,CUST00610,PROD00438,4,2024-09-04
CFBP002219,CUST02907,PROD00683,3,2025-03-29
CFBP002220,CUST01788,PROD00518,5,2024-05-25
CFBP002221,CUST00492,PROD00044,4,2023-09-30
CFBP002222,CUST02147,PROD00603,2,2023-12-12
CFBP002223,CUST00329,PROD00708,1,2024-04-30
CFBP002224,CUST00445,PROD00516,3,2023-12-10
CFBP002225,CUST01690,PROD00633,3,2024-02-23
CFBP002226,CUST00998,PROD00575,1,2023-10-15
CFBP002227,CUST02343,PROD00092,4,2023-09-22
CFBP002228,CUST00442,PROD00759,2,2023-05-31
CFBP002229,CUST00795,PROD00731,5,2024-05-10
CFBP002230,CUST01832,PROD00438,4,2025-01-17
CFBP002231,CUST00891,PROD00337,1,2024-12-13
CFBP002232,CUST02079,PROD00743,4,2023-11-19
CFBP002233,CUST01155,PROD00294,4,2025-05-14
CFBP002234,CUST01752,PROD00700,1,2023-12-11
CFBP002235,CUST02486,PROD00680,1,2023-06-05
CFBP002236,CUST01350,PROD00264,5,2024-03-19
CFBP002237,CUST02334,PROD00105,1,2024-10-21
CFBP002238,CUST00291,PROD00224,1,2025-01-21
CFBP002239,CUST00368,PROD00419,1,2024-10-22
CFBP002240,CUST00486,PROD00115,3,2024-10-24
CFBP002241,CUST02603,PROD00235,1,2024-10-16
CFBP002242,CUST00168,PROD00784,1,2024-03-30
CFBP002243,CUST01885,PROD00274,1,2024-03-18
CFBP002244,CUST01791,PROD00230,5,2024-12-11
CFBP002245,CUST02819,PROD00729,4,2025-01-09
CFBP002246,CUST00078,PROD00034,1,2024-10-28
CFBP002247,CUST02899,PROD00388,1,2024-05-19
CFBP002248,CUST01109,PROD00709,5,2024-12-14
CFBP002249,CUST00892,PROD00501,4,2024-03-13
CFBP002250,CUST00661,PROD00462,5,2024-10-12
CFBP002251,CUST01225,PROD00449,2,2024-03-07
CFBP002252,CUST00589,PROD00214,2,2023-10-31
CFBP002253,CUST02810,PROD00046,2,2024-02-10
CFBP002254,CUST00565,PROD00405,1,2024-09-30
CFBP002255,CUST02860,PROD00333,5,2025-02-19
CFBP002256,CUST00302,PROD00240,1,2025-02-11
CFBP002257,CUST02341,PROD00254,2,2025-04-04
CFBP002258,CUST00294,PROD00228,4,2023-11-04
CFBP002259,CUST00109,PROD00733,4,2025-04-01
CFBP002260,CUST02413,PROD00166,5,2025-01-03
CFBP002261,CUST02648,PROD00585,4,2024-09-26
CFBP002262,CUST02726,PROD00737,2,2024-11-04
CFBP002263,CUST01518,PROD00511,5,2024-04-07
CFBP002264,CUST02141,PROD00598,5,2023-07-06
CFBP002265,CUST01709,PROD00593,2,2023-12-27
CFBP002266,CUST00428,PROD00727,2,2024-12-28
CFBP002267,CUST00638,PROD00676,2,2025-02-08
CFBP002268,CUST02416,PROD00390,2,2023-09-08
CFBP002269,CUST00105,PROD00752,5,2024-05-22
CFBP002270,CUST02257,PROD00423,4,2025-03-15
CFBP002271,CUST02522,PROD00411,2,2023-12-14
CFBP002272,CUST01085,PROD00581,3,2023-10-29
CFBP002273,CUST00012,PROD00649,5,2024-10-04
CFBP002274,CUST02514,PROD00664,1,2024-08-10
CFBP002275,CUST00649,PROD00447,4,2024-07-31
CFBP002276,CUST00875,PROD00403,5,2024-05-08
CFBP002277,CUST02434,PROD00097,2,2023-06-04
CFBP002278,CUST00884,PROD00379,3,2023-06-16
CFBP002279,CUST00555,PROD00670,1,2025-04-22
CFBP002280,CUST01460,PROD00186,4,2023-12-09
CFBP002281,CUST02702,PROD00680,2,2024-05-30
CFBP002282,CUST01344,PROD00244,5,2023-10-27
CFBP002283,CUST01895,PROD00631,5,2024-10-07
CFBP002284,CUST02913,PROD00708,4,2024-11-08
CFBP002285,CUST00989,PROD00503,3,2025-04-09
CFBP002286,CUST01580,PROD00288,2,2024-08-31
CFBP002287,CUST00353,PROD00369,4,2024-11-04
CFBP002288,CUST02562,PROD00065,4,2024-08-22
CFBP002289,CUST01507,PROD00162,5,2025-03-19
CFBP002290,CUST02852,PROD00597,4,2024-04-21
CFBP002291,CUST02030,PROD00571,1,2023-10-15
CFBP002292,CUST01847,PROD00794,1,2025-04-03
CFBP002293,CUST02391,PROD00662,2,2024-09-04
CFBP002294,CUST02384,PROD00418,4,2024-03-18
CFBP002295,CUST02072,PROD00481,5,2024-11-18
CFBP002296,CUST00885,PROD00633,2,2024-08-09
CFBP002297,CUST01466,PROD00269,3,2024-04-25
CFBP002298,CUST02152,PROD00767,5,2023-10-11
CFBP002299,CUST00574,PROD00736,3,2025-03-31
CFBP002300,CUST01689,PROD00567,2,2023-09-23
CFBP002301,CUST00775,PROD00648,1,2025-03-09
CFBP002302,CUST02935,PROD00190,5,2025-02-25
CFBP002303,CUST00243,PROD00406,5,2023-10-15
CFBP002304,CUST02390,PROD00765,2,2024-05-13
CFBP002305,CUST02681,PROD00489,5,2024-07-16
CFBP002306,CUST00865,PROD00312,5,2023-12-06
CFBP002307,CUST02221,PROD00596,2,2025-02-27
CFBP002308,CUST01440,PROD00689,4,2025-04-03
CFBP002309,CUST02151,PROD00094,2,2023-06-27
CFBP002310,CUST02208,PROD00390,5,2023-07-20
CFBP002311,CUST00714,PROD00547,2,2023-11-07
CFBP002312,CUST02605,PROD00411,5,2024-02-14
CFBP002313,CUST00576,PROD00212,3,2023-12-24
CFBP002314,CUST02244,PROD00638,3,2024-03-19
CFBP002315,CUST00989,PROD00369,1,2024-04-12
CFBP002316,CUST01415,PROD00742,2,2024-10-01
CFBP002317,CUST02982,PROD00168,2,2025-02-04
CFBP002318,CUST00070,PROD00014,3,2024-02-01
CFBP002319,CUST00843,PROD00586,3,2024-11-01
CFBP002320,CUST02295,PROD00564,3,2024-09-22
CFBP002321,CUST02377,PROD00207,1,2024-12-30
CFBP002322,CUST02206,PROD00043,1,2024-06-19
CFBP002323,CUST00918,PROD00442,4,2023-06-09
CFBP002324,CUST02746,PROD00515,2,2024-02-20
CFBP002325,CUST00743,PROD00607,1,2024-08-30
CFBP002326,CUST02633,PROD00395,5,2024-05-06
CFBP002327,CUST00055,PROD00238,2,2023-10-18
CFBP002328,CUST02534,PROD00679,4,2023-09-06
CFBP002329,CUST01838,PROD00531,3,2025-05-15
CFBP002330,CUST01377,PROD00719,4,2025-05-05
CFBP002331,CUST00410,PROD00742,2,2024-03-02
CFBP002332,CUST02953,PROD00404,3,2023-06-10
CFBP002333,CUST02775,PROD00214,4,2023-10-30
CFBP002334,CUST01039,PROD00568,4,2023-12-16
CFBP002335,CUST00147,PROD00374,2,2023-06-01
CFBP002336,CUST01514,PROD00132,1,2025-02-01
CFBP002337,CUST01680,PROD00009,5,2023-10-12
CFBP002338,CUST01049,PROD00743,4,2025-01-03
CFBP002339,CUST01715,PROD00153,5,2025-01-31
CFBP002340,CUST02381,PROD00431,2,2025-05-16
CFBP002341,CUST01198,PROD00483,2,2024-04-22
CFBP002342,CUST01799,PROD00305,1,2023-06-20
CFBP002343,CUST02338,PROD00284,3,2025-05-11
CFBP002344,CUST02618,PROD00472,5,2024-04-12
CFBP002345,CUST02839,PROD00190,4,2024-11-23
CFBP002346,CUST02957,PROD00528,3,2025-05-12
CFBP002347,CUST00027,PROD00512,5,2024-06-21
CFBP002348,CUST01125,PROD00343,5,2024-04-24
CFBP002349,CUST02974,PROD00430,3,2023-10-11
CFBP002350,CUST02436,PROD00715,3,2025-01-22
CFBP002351,CUST01091,PROD00686,1,2023-07-28
CFBP002352,CUST00250,PROD00680,4,2024-12-31
CFBP002353,CUST00142,PROD00034,4,2025-01-24
CFBP002354,CUST00267,PROD00471,4,2024-10-01
CFBP002355,CUST00215,PROD00394,3,2024-12-06
CFBP002356,CUST00489,PROD00741,1,2025-04-28
CFBP002357,CUST00496,PROD00495,2,2024-10-11
CFBP002358,CUST00480,PROD00513,1,2024-03-15
CFBP002359,CUST02691,PROD00322,3,2023-12-21
CFBP002360,CUST00001,PROD00115,1,2024-12-21
CFBP002361,CUST01904,PROD00214,3,2024-11-09
CFBP002362,CUST00841,PROD00766,5,2023-10-08
CFBP002363,CUST02428,PROD00145,5,2024-06-04
CFBP002364,CUST00844,PROD00559,2,2023-06-08
CFBP002365,CUST01886,PROD00792,5,2023-12-31
CFBP002366,CUST02350,PROD00178,2,2024-10-05
CFBP002367,CUST00650,PROD00725,4,2024-09-20
CFBP002368,CUST01441,PROD00360,3,2023-06-23
CFBP002369,CUST01894,PROD00285,4,2024-12-01
CFBP002370,CUST02857,PROD00245,4,2023-09-24
CFBP002371,CUST01302,PROD00765,2,2023-11-11
CFBP002372,CUST02387,PROD00206,3,2023-12-22
CFBP002373,CUST01483,PROD00584,2,2025-02-15
CFBP002374,CUST01726,PROD00734,1,2024-03-22
CFBP002375,CUST01355,PROD00342,4,2025-03-02
CFBP002376,CUST01294,PROD00727,3,2025-03-21
CFBP002377,CUST02714,PROD00360,4,2024-12-23
CFBP002378,CUST01196,PROD00499,1,2024-03-08
CFBP002379,CUST00404,PROD00141,1,2025-01-16
CFBP002380,CUST01492,PROD00668,3,2023-12-22
CFBP002381,CUST02295,PROD00222,3,2024-12-07
CFBP002382,CUST01547,PROD00389,1,2024-02-29
CFBP002383,CUST02607,PROD00330,4,2025-01-16
CFBP002384,CUST02826,PROD00743,5,2025-04-08
CFBP002385,CUST01853,PROD00393,4,2023-09-09
CFBP002386,CUST00111,PROD00654,5,2024-07-03
CFBP002387,CUST00813,PROD00358,2,2025-04-09
CFBP002388,CUST00930,PROD00394,3,2023-10-11
CFBP002389,CUST00886,PROD00587,1,2024-02-20
CFBP002390,CUST00909,PROD00040,2,2023-08-20
CFBP002391,CUST02839,PROD00273,4,2025-03-15
CFBP002392,CUST02340,PROD00420,5,2024-09-12
CFBP002393,CUST01983,PROD00070,3,2023-10-08
CFBP002394,CUST00175,PROD00623,5,2025-02-17
CFBP002395,CUST02157,PROD00458,4,2024-04-04
CFBP002396,CUST01364,PROD00234,4,2023-07-12
CFBP002397,CUST02896,PROD00197,1,2024-03-31
CFBP002398,CUST01038,PROD00711,2,2023-06-13
CFBP002399,CUST02741,PROD00509,3,2025-05-17
CFBP002400,CUST02091,PROD00536,1,2023-09-16
CFBP002401,CUST00461,PROD00147,5,2023-06-07
CFBP002402,CUST02753,PROD00574,2,2025-05-08
CFBP002403,CUST00149,PROD00459,3,2024-12-20
CFBP002404,CUST00338,PROD00067,5,2025-02-12
CFBP002405,CUST01003,PROD00030,3,2024-01-09
CFBP002406,CUST02272,PROD00107,3,2023-07-09
CFBP002407,CUST01134,PROD00678,2,2024-01-08
CFBP002408,CUST00354,PROD00390,5,2023-10-24
CFBP002409,CUST01108,PROD00406,1,2024-11-02
CFBP002410,CUST02603,PROD00121,1,2025-05-10
CFBP002411,CUST02114,PROD00011,1,2024-04-11
CFBP002412,CUST01915,PROD00584,3,2023-06-14
CFBP002413,CUST02669,PROD00347,4,2023-12-16
CFBP002414,CUST01110,PROD00253,2,2023-06-03
CFBP002415,CUST00084,PROD00797,1,2024-01-20
CFBP002416,CUST01978,PROD00119,2,2024-03-03
CFBP002417,CUST00227,PROD00520,3,2023-08-20
CFBP002418,CUST02940,PROD00215,2,2024-05-14
CFBP002419,CUST01013,PROD00733,1,2024-02-19
CFBP002420,CUST00020,PROD00080,1,2024-09-04
CFBP002421,CUST02803,PROD00419,3,2024-07-08
CFBP002422,CUST01467,PROD00584,3,2025-04-02
CFBP002423,CUST02989,PROD00712,5,2023-09-18
CFBP002424,CUST00270,PROD00685,3,2023-06-11
CFBP002425,CUST02454,PROD00289,4,2024-06-04
CFBP002426,CUST01532,PROD00234,4,2023-09-27
CFBP002427,CUST00304,PROD00261,1,2023-06-06
CFBP002428,CUST01309,PROD00657,3,2024-03-14
CFBP002429,CUST00810,PROD00022,4,2024-03-05
CFBP002430,CUST01053,PROD00078,4,2023-12-22
CFBP002431,CUST02439,PROD00742,5,2024-12-25
CFBP002432,CUST01933,PROD00672,3,2024-09-12
CFBP002433,CUST02041,PROD00014,5,2023-06-24
CFBP002434,CUST00909,PROD00748,2,2025-04-12
CFBP002435,CUST00142,PROD00148,5,2024-09-04
CFBP002436,CUST02694,PROD00662,2,2023-12-28
CFBP002437,CUST01680,PROD00030,2,2023-10-29
CFBP002438,CUST00809,PROD00438,3,2023-08-19
CFBP002439,CUST00948,PROD00673,2,2024-04-30
CFBP002440,CUST02293,PROD00773,2,2024-01-13
CFBP002441,CUST00766,PROD00530,5,2024-06-30
CFBP002442,CUST02924,PROD00063,3,2023-10-20
CFBP002443,CUST02960,PROD00430,3,2024-09-19
CFBP002444,CUST00920,PROD00135,2,2025-01-12
CFBP002445,CUST00939,PROD00157,5,2025-01-28
CFBP002446,CUST02497,PROD00569,5,2024-10-21
CFBP002447,CUST02314,PROD00777,5,2024-01-10
CFBP002448,CUST01263,PROD00254,5,2023-09-18
CFBP002449,CUST02298,PROD00187,1,2024-02-18
CFBP002450,CUST00955,PROD00379,2,2023-10-29
CFBP002451,CUST01315,PROD00327,2,2023-07-19
CFBP002452,CUST00543,PROD00199,2,2024-03-18
CFBP002453,CUST02680,PROD00171,3,2023-05-26
CFBP002454,CUST01103,PROD00315,3,2024-09-27
CFBP002455,CUST02955,PROD00006,5,2023-12-29
CFBP002456,CUST02569,PROD00256,3,2024-08-02
CFBP002457,CUST02932,PROD00320,4,2024-03-21
CFBP002458,CUST02782,PROD00248,2,2023-06-12
CFBP002459,CUST00144,PROD00731,2,2023-08-13
CFBP002460,CUST02992,PROD00004,1,2025-04-07
CFBP002461,CUST02613,PROD00513,1,2023-12-22
CFBP002462,CUST01200,PROD00506,4,2023-06-23
CFBP002463,CUST02118,PROD00031,1,2023-06-30
CFBP002464,CUST02681,PROD00629,5,2024-04-30
CFBP002465,CUST02937,PROD00275,5,2024-04-01
CFBP002466,CUST02849,PROD00709,2,2024-09-07
CFBP002467,CUST02228,PROD00325,5,2023-10-11
CFBP002468,CUST00593,PROD00177,1,2024-08-23
CFBP002469,CUST00567,PROD00287,4,2024-08-23
CFBP002470,CUST00691,PROD00748,5,2024-09-19
CFBP002471,CUST01134,PROD00079,2,2024-03-16
CFBP002472,CUST00665,PROD00243,2,2024-04-15
CFBP002473,CUST01983,PROD00501,1,2024-07-18
CFBP002474,CUST00406,PROD00205,5,2023-06-23
CFBP002475,CUST00986,PROD00460,1,2023-07-29
CFBP002476,CUST02685,PROD00383,2,2024-09-30
CFBP002477,CUST01417,PROD00723,4,2024-06-19
CFBP002478,CUST00517,PROD00333,5,2023-11-29
CFBP002479,CUST00850,PROD00603,4,2024-04-07
CFBP002480,CUST01902,PROD00166,5,2024-08-20
CFBP002481,CUST00908,PROD00161,2,2023-12-01
CFBP002482,CUST00316,PROD00006,5,2024-11-02
CFBP002483,CUST01286,PROD00653,2,2024-05-02
CFBP002484,CUST01508,PROD00205,3,2024-10-05
CFBP002485,CUST00027,PROD00532,2,2023-06-20
CFBP002486,CUST01519,PROD00100,2,2024-05-28
CFBP002487,CUST00055,PROD00677,5,2025-03-02
CFBP002488,CUST01935,PROD00045,4,2023-07-08
CFBP002489,CUST01856,PROD00457,2,2023-12-21
CFBP002490,CUST00249,PROD00227,5,2023-06-06
CFBP002491,CUST02321,PROD00315,2,2024-02-10
CFBP002492,CUST01802,PROD00052,1,2024-11-13
CFBP002493,CUST02239,PROD00146,1,2025-01-03
CFBP002494,CUST02623,PROD00281,1,2024-10-19
