InteractionID,CustomerID,SatisfactionRating,DateCreated
CSI002660,CUST02113,3,2024-08-18
CSI002661,CUST02910,3,2024-07-18
CSI002662,CUST01822,3,2023-06-26
CSI002663,CUST00490,3,2024-12-06
CSI002664,CUST00362,3,2024-06-28
CSI002665,CUST02620,5,2024-08-17
CSI002666,CUST00995,5,2024-05-25
CSI002667,CUST00769,4,2024-04-13
CSI002668,CUST01043,2,2024-04-27
CSI002669,CUST00545,4,2024-02-02
CSI002670,CUST00979,3,2024-10-26
CSI002671,CUST00932,2,2024-09-17
CSI002672,CUST00091,4,2024-10-09
CSI002673,CUST02011,2,2023-11-10
CSI002674,CUST00238,5,2025-03-31
CSI002675,CUST02510,3,2023-10-29
CSI002676,CUST01251,2,2023-07-06
CSI002677,CUST00851,1,2024-10-22
CSI002678,CUST02969,3,2024-05-18
CSI002679,CUST02955,5,2024-10-15
CSI002680,CUST00777,5,2023-10-30
CSI002681,CUST02618,4,2023-05-31
CSI002682,CUST02660,1,2024-06-04
CSI002683,CUST00634,2,2023-12-10
CSI002684,CUST01225,4,2023-10-06
CSI002685,CUST01249,5,2024-09-27
CSI002686,CUST00983,2,2024-12-16
CSI002687,CUST02511,5,2023-11-08
CSI002688,CUST00663,5,2023-07-30
CSI002689,CUST00990,1,2024-07-29
CSI002690,CUST01617,3,2023-07-23
CSI002691,CUST02479,2,2024-10-10
CSI002692,CUST02926,1,2024-05-11
CSI002693,CUST00425,5,2023-06-09
CSI002694,CUST01431,5,2023-07-24
CSI002695,CUST01636,1,2024-09-16
CSI002696,CUST00105,2,2024-11-26
CSI002697,CUST02300,5,2024-12-14
CSI002698,CUST02693,2,2025-01-19
CSI002699,CUST01123,1,2025-01-12
CSI002700,CUST00178,5,2024-01-01
CSI002701,CUST01289,4,2024-04-05
CSI002702,CUST01156,4,2024-09-14
CSI002703,CUST01223,5,2023-05-29
CSI002704,CUST00720,3,2025-02-19
CSI002705,CUST02940,5,2024-01-15
CSI002706,CUST00409,5,2023-06-09
CSI002707,CUST02310,5,2025-01-30
CSI002708,CUST02790,1,2024-03-19
CSI002709,CUST00654,5,2024-01-15
CSI002710,CUST02623,5,2024-12-30
CSI002711,CUST02166,1,2024-07-20
CSI002712,CUST00308,5,2024-07-20
CSI002713,CUST00490,4,2024-09-01
CSI002714,CUST01345,4,2023-10-16
CSI002715,CUST02805,5,2024-04-18
CSI002716,CUST02696,1,2023-09-23
CSI002717,CUST00608,5,2024-06-28
CSI002718,CUST02785,5,2024-07-02
CSI002719,CUST01550,2,2024-08-18
CSI002720,CUST00024,3,2024-10-27
CSI002721,CUST01216,1,2024-03-15
CSI002722,CUST00753,3,2023-12-09
CSI002723,CUST00349,2,2024-02-11
CSI002724,CUST00025,3,2024-09-17
CSI002725,CUST01015,5,2023-06-03
CSI002726,CUST00599,4,2025-03-12
CSI002727,CUST01769,1,2025-01-04
CSI002728,CUST00801,1,2024-08-17
CSI002729,CUST02958,5,2024-02-11
CSI002730,CUST00959,3,2023-12-29
CSI002731,CUST01592,1,2024-01-14
CSI002732,CUST01052,2,2023-10-12
CSI002733,CUST02589,2,2024-10-10
CSI002734,CUST02539,3,2023-12-19
CSI002735,CUST02536,2,2023-10-21
CSI002736,CUST00791,4,2023-05-30
CSI002737,CUST00172,5,2025-01-05
CSI002738,CUST02086,1,2024-10-18
CSI002739,CUST00299,5,2024-08-07
CSI002740,CUST00648,3,2023-12-04
CSI002741,CUST00748,5,2024-01-31
CSI002742,CUST01781,1,2024-12-06
CSI002743,CUST01476,1,2023-08-01
CSI002744,CUST01493,3,2023-06-22
CSI002745,CUST01109,1,2024-04-01
CSI002746,CUST00926,2,2023-11-24
CSI002747,CUST02061,5,2024-07-22
CSI002748,CUST02307,4,2023-12-20
CSI002749,CUST00980,4,2025-03-01
CSI002750,CUST01124,4,2023-09-21
CSI002751,CUST00616,3,2025-01-17
CSI002752,CUST01285,4,2024-12-10
CSI002753,CUST02326,5,2024-11-16
CSI002754,CUST00954,1,2025-05-19
CSI002755,CUST02856,2,2025-03-02
CSI002756,CUST01624,4,2024-03-08
CSI002757,CUST01541,4,2023-08-03
CSI002758,CUST02704,4,2024-03-29
CSI002759,CUST01141,2,2024-11-06
CSI002760,CUST02831,5,2025-01-14
CSI002761,CUST00499,4,2023-11-06
CSI002762,CUST02253,1,2024-05-27
CSI002763,CUST00587,3,2024-07-16
CSI002764,CUST01104,2,2024-09-09
CSI002765,CUST01753,5,2024-05-06
CSI002766,CUST00614,1,2024-12-11
CSI002767,CUST00644,2,2023-05-26
CSI002768,CUST02869,2,2023-06-01
CSI002769,CUST00058,3,2024-08-27
CSI002770,CUST01136,3,2025-02-06
CSI002771,CUST00597,5,2024-10-13
CSI002772,CUST01850,4,2024-02-09
CSI002773,CUST02363,3,2024-11-10
CSI002774,CUST00162,5,2024-10-24
CSI002775,CUST01822,2,2023-10-17
CSI002776,CUST01974,4,2025-03-20
CSI002777,CUST00324,1,2025-01-27
CSI002778,CUST02766,2,2024-12-17
CSI002779,CUST02628,5,2024-10-08
CSI002780,CUST00899,1,2025-03-29
CSI002781,CUST00760,2,2023-10-09
CSI002782,CUST00502,3,2023-09-17
CSI002783,CUST00057,5,2025-03-17
CSI002784,CUST01189,1,2023-08-04
CSI002785,CUST02345,3,2023-11-21
CSI002786,CUST01028,1,2024-07-01
CSI002787,CUST02458,4,2025-02-28
CSI002788,CUST00807,4,2024-05-04
CSI002789,CUST01901,5,2024-07-12
CSI002790,CUST01130,1,2025-03-27
CSI002791,CUST00620,4,2024-04-21
CSI002792,CUST00779,2,2023-10-23
CSI002793,CUST00779,2,2024-11-22
CSI002794,CUST02614,4,2024-09-05
CSI002795,CUST00166,4,2024-05-30
CSI002796,CUST01278,5,2024-04-26
CSI002797,CUST02836,5,2024-01-09
CSI002798,CUST00666,2,2024-12-11
CSI002799,CUST00128,3,2025-05-21
CSI002800,CUST00076,1,2024-02-19
CSI002801,CUST00887,3,2024-11-22
CSI002802,CUST01245,5,2024-12-28
CSI002803,CUST02830,3,2023-10-26
CSI002804,CUST02482,5,2024-02-05
CSI002805,CUST00635,3,2025-04-17
CSI002806,CUST01642,2,2024-03-24
CSI002807,CUST00615,5,2024-06-08
CSI002808,CUST00986,2,2024-01-04
CSI002809,CUST02574,3,2024-03-04
CSI002810,CUST01157,4,2023-10-05
CSI002811,CUST00441,4,2023-11-20
CSI002812,CUST01558,1,2024-11-04
CSI002813,CUST02635,4,2025-05-16
CSI002814,CUST02439,1,2023-12-02
CSI002815,CUST00244,3,2023-10-06
CSI002816,CUST00768,1,2024-01-28
CSI002817,CUST00415,1,2024-02-02
CSI002818,CUST02475,1,2023-09-14
CSI002819,CUST00249,2,2024-10-14
CSI002820,CUST02887,1,2023-06-17
CSI002821,CUST02301,5,2025-01-10
CSI002822,CUST00862,3,2024-02-08
CSI002823,CUST01796,2,2023-11-25
CSI002824,CUST00819,5,2023-08-24
CSI002825,CUST00862,3,2025-05-20
CSI002826,CUST00210,2,2023-10-26
CSI002827,CUST02027,3,2024-11-09
CSI002828,CUST02158,4,2023-08-05
CSI002829,CUST02378,3,2025-02-07
CSI002830,CUST02190,4,2023-09-16
CSI002831,CUST00676,4,2024-09-17
CSI002832,CUST02135,3,2024-10-13
CSI002833,CUST02188,4,2023-05-28
CSI002834,CUST01356,2,2024-07-15
CSI002835,CUST02722,4,2023-08-29
CSI002836,CUST00026,1,2023-12-01
CSI002837,CUST02694,2,2024-02-23
CSI002838,CUST01651,2,2023-06-08
CSI002839,CUST02959,2,2025-02-24
CSI002840,CUST00362,1,2024-04-10
CSI002841,CUST01895,1,2025-01-27
CSI002842,CUST01683,1,2024-09-11
CSI002843,CUST00360,1,2025-03-01
CSI002844,CUST01967,1,2024-05-12
CSI002845,CUST00996,5,2024-06-21
CSI002846,CUST00077,5,2023-11-29
CSI002847,CUST02143,1,2024-03-13
CSI002848,CUST00957,2,2025-04-02
CSI002849,CUST00218,4,2024-01-30
CSI002850,CUST02416,4,2024-04-26
CSI002851,CUST02100,5,2024-11-16
CSI002852,CUST01468,1,2024-02-25
CSI002853,CUST00687,3,2024-04-05
CSI002854,CUST02873,4,2023-11-27
CSI002855,CUST00033,4,2024-09-20
CSI002856,CUST02920,2,2023-08-18
CSI002857,CUST02692,4,2025-03-25
CSI002858,CUST00425,5,2023-06-02
CSI002859,CUST00787,1,2023-10-24
CSI002860,CUST02543,1,2024-07-17
CSI002861,CUST00739,4,2025-03-09
CSI002862,CUST00767,3,2023-12-12
CSI002863,CUST01818,5,2024-08-01
CSI002864,CUST01772,4,2024-07-31
CSI002865,CUST01378,5,2024-07-11
CSI002866,CUST02744,3,2024-12-23
CSI002867,CUST00199,5,2023-08-20
CSI002868,CUST00715,5,2025-01-05
CSI002869,CUST02483,5,2024-06-25
CSI002870,CUST00288,1,2024-05-21
CSI002871,CUST02025,3,2023-09-17
CSI002872,CUST02767,1,2023-11-01
CSI002873,CUST02615,2,2024-05-20
CSI002874,CUST00811,4,2024-03-16
CSI002875,CUST02456,1,2024-05-31
CSI002876,CUST02031,5,2025-03-06
CSI002877,CUST00917,2,2025-03-31
CSI002878,CUST01938,3,2024-03-04
CSI002879,CUST02958,3,2025-05-16
CSI002880,CUST01786,1,2025-02-02
CSI002881,CUST01973,5,2024-06-08
CSI002882,CUST00717,5,2024-11-11
CSI002883,CUST00825,3,2024-11-30
CSI002884,CUST01728,5,2024-11-14
CSI002885,CUST01026,4,2023-10-18
CSI002886,CUST02233,1,2025-05-24
CSI002887,CUST02722,1,2024-10-04
CSI002888,CUST01585,5,2025-02-03
CSI002889,CUST02650,3,2024-11-19
CSI002890,CUST00763,4,2024-04-27
CSI002891,CUST00022,4,2024-02-15
CSI002892,CUST02260,4,2024-10-03
CSI002893,CUST02525,2,2024-07-09
CSI002894,CUST00466,5,2025-01-09
CSI002895,CUST00172,4,2024-08-19
CSI002896,CUST02723,5,2024-04-14
CSI002897,CUST00797,3,2025-03-25
CSI002898,CUST01542,3,2024-11-13
CSI002899,CUST00244,3,2025-03-28
CSI002900,CUST00421,2,2024-07-15
CSI002901,CUST02427,3,2025-04-26
CSI002902,CUST00341,5,2024-07-22
CSI002903,CUST01984,1,2025-03-04
CSI002904,CUST02719,1,2024-04-05
CSI002905,CUST00123,5,2025-04-07
CSI002906,CUST00872,1,2025-03-14
CSI002907,CUST00434,4,2024-05-21
CSI002908,CUST02236,1,2023-05-31
CSI002909,CUST01038,2,2023-09-28
CSI002910,CUST00070,3,2023-12-17
CSI002911,CUST00651,1,2024-08-12
CSI002912,CUST02885,1,2025-04-15
CSI002913,CUST02639,2,2024-08-09
CSI002914,CUST02366,2,2024-06-18
CSI002915,CUST02485,1,2024-12-12
CSI002916,CUST01616,4,2024-03-22
CSI002917,CUST01909,1,2024-06-20
CSI002918,CUST00227,4,2024-06-20
CSI002919,CUST01406,3,2024-01-02
CSI002920,CUST02039,5,2025-03-15
CSI002921,CUST02228,3,2023-12-14
CSI002922,CUST00536,1,2024-04-08
CSI002923,CUST01123,1,2024-08-13
CSI002924,CUST00270,4,2024-10-29
CSI002925,CUST02994,2,2023-06-10
CSI002926,CUST01118,4,2023-11-09
CSI002927,CUST01816,2,2025-02-01
CSI002928,CUST00659,2,2024-08-17
CSI002929,CUST02333,2,2024-12-27
CSI002930,CUST02050,2,2024-08-20
CSI002931,CUST02151,1,2024-06-09
CSI002932,CUST01997,5,2023-06-20
CSI002933,CUST01830,5,2024-04-11
CSI002934,CUST02322,3,2025-01-24
CSI002935,CUST01167,3,2024-02-01
CSI002936,CUST00896,3,2023-07-25
CSI002937,CUST01507,4,2024-04-30
CSI002938,CUST01972,3,2024-01-06
CSI002939,CUST00017,3,2024-06-12
CSI002940,CUST01904,3,2024-05-12
CSI002941,CUST01613,1,2024-01-21
CSI002942,CUST01302,3,2025-05-23
CSI002943,CUST00436,5,2024-04-03
CSI002944,CUST02005,1,2024-12-18
CSI002945,CUST00858,2,2023-07-22
CSI002946,CUST02734,4,2024-03-17
CSI002947,CUST01156,1,2024-03-05
CSI002948,CUST00263,1,2023-12-18
CSI002949,CUST02442,5,2025-01-09
CSI002950,CUST01946,3,2023-09-17
CSI002951,CUST02256,2,2025-05-20
CSI002952,CUST00808,5,2025-01-24
CSI002953,CUST02513,5,2023-10-22
CSI002954,CUST00358,1,2025-01-22
CSI002955,CUST02402,2,2024-05-12
CSI002956,CUST01275,5,2023-09-15
CSI002957,CUST00376,4,2024-04-05
CSI002958,CUST00989,4,2024-06-11
CSI002959,CUST00018,5,2024-07-17
CSI002960,CUST01739,1,2023-06-28
CSI002961,CUST02764,4,2025-04-20
CSI002962,CUST02533,1,2023-12-17
CSI002963,CUST01026,3,2024-09-14
CSI002964,CUST02998,3,2024-02-16
CSI002965,CUST02424,1,2024-12-07
CSI002966,CUST00914,5,2025-05-05
CSI002967,CUST00566,3,2024-12-15
CSI002968,CUST02913,3,2024-07-23
CSI002969,CUST01353,4,2025-01-14
CSI002970,CUST01472,5,2023-10-18
CSI002971,CUST01276,1,2024-09-02
CSI002972,CUST00612,3,2024-10-28
CSI002973,CUST01063,5,2025-05-20
CSI002974,CUST00436,3,2023-06-18
CSI002975,CUST00648,4,2024-11-07
CSI002976,CUST02410,5,2023-10-02
CSI002977,CUST02610,2,2023-06-11
CSI002978,CUST00083,4,2024-12-22
CSI002979,CUST01790,1,2024-05-30
CSI002980,CUST01732,5,2023-06-02
CSI002981,CUST01051,3,2023-12-26
CSI002982,CUST01613,5,2023-07-28
CSI002983,CUST00021,1,2024-10-07
CSI002984,CUST01242,5,2023-11-05
CSI002985,CUST01069,3,2025-05-06
CSI002986,CUST00954,4,2023-05-31
CSI002987,CUST01431,4,2024-03-16
CSI002988,CUST02742,3,2024-08-05
CSI002989,CUST00798,2,2025-02-11
CSI002990,CUST02527,2,2024-02-22
CSI002991,CUST02911,4,2024-01-31
CSI002992,CUST00656,1,2025-03-19
CSI002993,CUST00763,5,2023-12-18
CSI002994,CUST00618,3,2024-02-16
CSI002995,CUST00711,1,2024-08-06
CSI002996,CUST00337,5,2024-02-21
CSI002997,CUST01435,4,2025-02-15
CSI002998,CUST00768,3,2024-07-03
CSI002999,CUST02867,1,2023-09-04
CSI003000,CUST02433,5,2023-05-30
CSI003001,CUST01506,4,2023-11-18
CSI003002,CUST01627,4,2023-07-01
CSI003003,CUST01021,5,2025-04-16
CSI003004,CUST01078,2,2025-01-28
CSI003005,CUST01776,2,2023-09-13
CSI003006,CUST02640,5,2025-05-11
CSI003007,CUST01214,5,2024-09-08
CSI003008,CUST02879,5,2023-09-25
CSI003009,CUST01891,4,2025-01-16
CSI003010,CUST01627,3,2025-05-20
CSI003011,CUST02551,4,2024-06-27
CSI003012,CUST00189,4,2024-12-11
CSI003013,CUST01789,2,2025-04-11
CSI003014,CUST01572,5,2024-10-05
CSI003015,CUST00870,4,2024-05-04
CSI003016,CUST01592,4,2023-08-07
CSI003017,CUST02627,5,2024-05-08
CSI003018,CUST01337,3,2023-07-07
CSI003019,CUST01193,2,2024-10-18
CSI003020,CUST02847,1,2023-12-10
CSI003021,CUST02179,4,2025-05-19
CSI003022,CUST00678,3,2023-09-09
CSI003023,CUST00949,1,2025-01-06
CSI003024,CUST01588,5,2024-09-21
CSI003025,CUST00152,1,2023-11-07
CSI003026,CUST00922,5,2024-01-06
CSI003027,CUST01129,3,2023-06-17
CSI003028,CUST01116,1,2024-11-01
CSI003029,CUST00713,2,2024-06-22
CSI003030,CUST00805,3,2024-07-13
CSI003031,CUST01909,1,2025-02-20
CSI003032,CUST00432,4,2023-09-01
CSI003033,CUST01603,1,2024-06-26
CSI003034,CUST01329,1,2024-08-28
CSI003035,CUST00028,2,2024-01-21
CSI003036,CUST01312,3,2024-12-06
CSI003037,CUST00355,4,2023-12-11
CSI003038,CUST01863,3,2025-01-19
CSI003039,CUST02005,3,2024-02-19
CSI003040,CUST02726,4,2024-05-12
CSI003041,CUST02184,4,2025-04-12
CSI003042,CUST00154,2,2025-04-28
CSI003043,CUST01487,5,2024-07-31
CSI003044,CUST02374,2,2023-08-30
CSI003045,CUST00816,4,2023-06-15
CSI003046,CUST01120,1,2024-01-27
CSI003047,CUST02156,1,2025-01-04
CSI003048,CUST01070,3,2024-09-13
CSI003049,CUST01210,3,2024-09-20
CSI003050,CUST00454,5,2025-03-21
CSI003051,CUST02371,5,2024-03-11
CSI003052,CUST02333,5,2023-06-01
CSI003053,CUST01107,5,2024-09-05
CSI003054,CUST02698,1,2024-01-23
CSI003055,CUST01351,4,2023-07-14
CSI003056,CUST02797,5,2024-09-11
CSI003057,CUST00449,2,2025-03-25
CSI003058,CUST00321,5,2023-12-08
CSI003059,CUST01169,1,2025-01-14
CSI003060,CUST00278,3,2023-11-28
CSI003061,CUST02660,2,2024-03-11
CSI003062,CUST01038,5,2025-01-07
CSI003063,CUST00414,1,2024-07-25
CSI003064,CUST02542,3,2024-12-31
CSI003065,CUST00047,5,2025-04-27
CSI003066,CUST01940,1,2025-02-26
CSI003067,CUST00656,1,2024-03-14
CSI003068,CUST02817,4,2024-04-30
CSI003069,CUST02480,1,2023-09-02
CSI003070,CUST01544,5,2024-02-10
CSI003071,CUST01348,1,2024-06-16
CSI003072,CUST01826,2,2025-05-11
CSI003073,CUST01317,1,2023-10-27
CSI003074,CUST02425,1,2023-07-23
CSI003075,CUST01108,2,2023-08-26
CSI003076,CUST01397,5,2025-03-28
CSI003077,CUST00909,3,2025-02-11
CSI003078,CUST02373,4,2024-12-02
CSI003079,CUST00316,3,2025-04-24
CSI003080,CUST01968,5,2025-01-23
CSI003081,CUST00221,5,2024-08-16
CSI003082,CUST01946,2,2024-03-03
CSI003083,CUST02262,3,2024-03-05
CSI003084,CUST00845,1,2025-01-24
CSI003085,CUST01515,2,2024-01-31
CSI003086,CUST01109,2,2024-11-01
CSI003087,CUST02433,4,2024-09-18
CSI003088,CUST01028,2,2023-06-15
CSI003089,CUST01731,3,2024-01-29
CSI003090,CUST01239,5,2024-12-23
CSI003091,CUST01360,4,2024-07-21
CSI003092,CUST02925,1,2024-07-19
CSI003093,CUST02701,3,2023-09-28
CSI003094,CUST01191,1,2024-07-29
CSI003095,CUST00287,2,2023-10-05
CSI003096,CUST01944,3,2025-04-16
CSI003097,CUST02432,4,2024-06-15
CSI003098,CUST02895,4,2025-02-12
CSI003099,CUST02565,1,2023-08-11
CSI003100,CUST02175,5,2023-09-16
CSI003101,CUST01457,4,2025-03-09
CSI003102,CUST01110,1,2023-12-01
CSI003103,CUST01622,5,2025-03-16
CSI003104,CUST01931,3,2023-11-09
CSI003105,CUST01994,4,2024-08-12
CSI003106,CUST00623,4,2023-08-11
CSI003107,CUST02338,1,2025-05-16
CSI003108,CUST01931,4,2024-08-19
CSI003109,CUST02745,1,2024-02-07
CSI003110,CUST01259,4,2023-08-05
CSI003111,CUST02205,1,2023-11-01
CSI003112,CUST00406,4,2024-03-12
CSI003113,CUST01529,3,2024-01-10
CSI003114,CUST01736,3,2023-12-12
CSI003115,CUST01969,1,2024-11-08
CSI003116,CUST02024,3,2023-08-14
CSI003117,CUST00877,1,2023-11-04
CSI003118,CUST02245,1,2024-09-02
CSI003119,CUST02527,2,2025-05-21
CSI003120,CUST02333,3,2024-12-06
CSI003121,CUST00308,2,2023-10-05
CSI003122,CUST00345,2,2025-05-15
CSI003123,CUST01914,4,2025-04-04
CSI003124,CUST02446,1,2023-09-13
CSI003125,CUST00785,5,2024-02-19
CSI003126,CUST01488,2,2023-11-09
CSI003127,CUST00796,4,2023-11-12
CSI003128,CUST01139,3,2024-08-19
CSI003129,CUST02684,5,2024-11-12
CSI003130,CUST00450,1,2025-02-02
CSI003131,CUST02820,4,2024-01-27
CSI003132,CUST01428,5,2024-04-17
CSI003133,CUST02729,1,2024-05-01
CSI003134,CUST02596,1,2024-03-11
CSI003135,CUST02277,5,2024-11-25
CSI003136,CUST01670,4,2025-01-29
CSI003137,CUST00244,5,2024-01-08
CSI003138,CUST02113,2,2024-07-12
CSI003139,CUST00946,1,2024-07-16
CSI003140,CUST01984,3,2024-11-30
CSI003141,CUST01027,5,2023-12-20
CSI003142,CUST01524,5,2024-07-21
CSI003143,CUST02051,1,2025-04-08
CSI003144,CUST00143,1,2023-11-01
CSI003145,CUST01784,5,2024-03-18
CSI003146,CUST01080,3,2023-07-05
CSI003147,CUST00061,1,2025-03-25
CSI003148,CUST02116,1,2025-03-12
CSI003149,CUST00079,2,2023-09-18
CSI003150,CUST02415,4,2025-04-18
CSI003151,CUST00958,2,2024-11-09
CSI003152,CUST02574,3,2024-12-21
CSI003153,CUST00390,4,2024-02-26
CSI003154,CUST00521,5,2023-07-17
CSI003155,CUST01676,3,2024-06-27
CSI003156,CUST01778,3,2024-10-31
CSI003157,CUST00253,2,2025-04-24
CSI003158,CUST01715,4,2024-02-16
CSI003159,CUST02051,3,2025-03-15
CSI003160,CUST00696,4,2024-04-03
CSI003161,CUST02094,5,2024-12-22
CSI003162,CUST01828,4,2024-07-30
CSI003163,CUST00653,2,2024-05-20
CSI003164,CUST02573,2,2024-03-03
CSI003165,CUST01506,3,2024-01-29
CSI003166,CUST00418,4,2023-12-24
CSI003167,CUST01002,2,2024-05-16
CSI003168,CUST02944,1,2023-12-04
CSI003169,CUST02744,2,2024-08-24
CSI003170,CUST00559,5,2024-11-28
CSI003171,CUST00931,1,2024-04-18
CSI003172,CUST01299,4,2023-10-16
CSI003173,CUST00595,3,2023-09-11
CSI003174,CUST01121,1,2024-11-09
CSI003175,CUST02915,2,2024-12-17
CSI003176,CUST02432,3,2024-02-02
CSI003177,CUST01096,3,2024-08-07
CSI003178,CUST02265,3,2023-11-07
CSI003179,CUST02881,3,2024-02-02
CSI003180,CUST02854,4,2024-04-12
CSI003181,CUST02829,4,2024-09-11
CSI003182,CUST00216,4,2024-10-29
CSI003183,CUST01964,2,2024-02-29
CSI003184,CUST02149,4,2024-08-29
CSI003185,CUST00470,3,2024-01-03
CSI003186,CUST00180,1,2025-02-08
CSI003187,CUST02687,1,2025-05-03
CSI003188,CUST01484,1,2024-07-15
CSI003189,CUST00377,1,2023-09-26
CSI003190,CUST02729,1,2023-06-22
CSI003191,CUST02865,5,2025-03-17
CSI003192,CUST01828,1,2023-10-17
CSI003193,CUST01757,1,2025-01-04
CSI003194,CUST02328,1,2024-11-19
CSI003195,CUST01503,2,2025-04-22
CSI003196,CUST01223,5,2025-04-19
CSI003197,CUST00849,1,2024-05-12
CSI003198,CUST00753,4,2025-01-18
CSI003199,CUST00250,2,2023-07-09
CSI003200,CUST02962,5,2024-02-10
CSI003201,CUST02821,4,2025-01-07
CSI003202,CUST00641,4,2023-08-18
CSI003203,CUST02375,2,2023-08-04
CSI003204,CUST00890,4,2024-08-25
CSI003205,CUST01506,3,2023-10-01
CSI003206,CUST00771,2,2025-01-03
CSI003207,CUST01828,2,2024-01-29
CSI003208,CUST01971,3,2023-10-07
CSI003209,CUST02425,2,2023-11-29
CSI003210,CUST02744,4,2024-10-29
CSI003211,CUST00481,4,2024-06-03
CSI003212,CUST01757,4,2023-12-02
CSI003213,CUST02623,3,2024-01-11
CSI003214,CUST01777,4,2024-07-10
CSI003215,CUST00485,3,2024-10-31
CSI003216,CUST02988,3,2024-04-04
CSI003217,CUST02305,3,2023-06-02
CSI003218,CUST02075,2,2024-07-29
CSI003219,CUST01086,5,2024-09-10
CSI003220,CUST02018,3,2023-12-02
CSI003221,CUST00233,4,2024-09-25
CSI003222,CUST01488,3,2023-09-01
CSI003223,CUST00349,1,2024-02-21
CSI003224,CUST00414,2,2025-03-23
CSI003225,CUST01711,4,2024-08-07
CSI003226,CUST02454,2,2023-09-14
CSI003227,CUST01314,2,2025-03-06
CSI003228,CUST02564,1,2023-11-28
CSI003229,CUST01010,3,2025-05-17
CSI003230,CUST00287,4,2025-04-12
CSI003231,CUST02355,5,2024-05-22
CSI003232,CUST02610,2,2023-07-15
CSI003233,CUST00782,5,2024-10-19
CSI003234,CUST00357,5,2024-10-16
CSI003235,CUST02629,3,2024-06-05
CSI003236,CUST02187,5,2024-10-16
CSI003237,CUST01535,4,2025-02-22
CSI003238,CUST01565,3,2024-06-29
CSI003239,CUST01207,5,2023-11-24
CSI003240,CUST00423,3,2023-07-18
CSI003241,CUST00397,4,2024-08-28
CSI003242,CUST02880,2,2023-07-07
CSI003243,CUST00305,1,2025-03-27
CSI003244,CUST01043,3,2025-05-25
CSI003245,CUST01987,1,2025-04-25
CSI003246,CUST02274,2,2024-04-04
CSI003247,CUST01254,4,2024-07-25
CSI003248,CUST00851,2,2023-10-12
CSI003249,CUST01632,1,2024-01-16
CSI003250,CUST00495,4,2024-09-10
CSI003251,CUST02675,5,2024-12-15
CSI003252,CUST02375,5,2024-04-26
CSI003253,CUST01206,3,2024-12-22
CSI003254,CUST00505,5,2025-04-02
CSI003255,CUST00607,1,2024-11-03
CSI003256,CUST01413,5,2024-06-24
CSI003257,CUST02655,3,2025-04-27
CSI003258,CUST02557,4,2024-11-27
CSI003259,CUST02705,5,2023-09-09
CSI003260,CUST01317,3,2024-10-24
CSI003261,CUST02579,5,2025-02-10
CSI003262,CUST01162,5,2023-10-07
CSI003263,CUST01580,1,2023-12-24
CSI003264,CUST01762,3,2023-05-31
CSI003265,CUST01369,3,2024-06-11
CSI003266,CUST00037,2,2024-07-17
CSI003267,CUST00314,2,2024-11-22
CSI003268,CUST00220,3,2023-12-02
CSI003269,CUST02688,1,2024-10-21
CSI003270,CUST01428,5,2023-11-22
CSI003271,CUST01719,4,2024-09-04
CSI003272,CUST01933,5,2023-08-14
CSI003273,CUST00404,4,2023-11-24
CSI003274,CUST00479,1,2024-12-14
CSI003275,CUST02770,2,2025-02-13
CSI003276,CUST02985,3,2023-12-13
CSI003277,CUST00824,1,2024-12-06
CSI003278,CUST00220,4,2024-05-12
CSI003279,CUST02415,3,2023-06-29
CSI003280,CUST01220,4,2025-01-07
CSI003281,CUST00984,5,2024-09-23
CSI003282,CUST00684,5,2024-08-09
CSI003283,CUST01711,5,2024-02-01
CSI003284,CUST01970,3,2024-06-24
CSI003285,CUST01760,2,2025-01-22
CSI003286,CUST02471,2,2025-03-06
CSI003287,CUST01004,4,2025-05-17
CSI003288,CUST02282,2,2024-09-24
CSI003289,CUST00829,2,2024-11-25
CSI003290,CUST00743,4,2023-10-07
CSI003291,CUST01134,4,2024-07-24
CSI003292,CUST02927,4,2023-06-30
CSI003293,CUST01124,3,2024-04-27
CSI003294,CUST01736,4,2024-02-07
CSI003295,CUST01235,3,2025-01-20
CSI003296,CUST02781,3,2023-09-10
CSI003297,CUST01861,3,2024-07-10
CSI003298,CUST00675,4,2023-06-14
CSI003299,CUST01418,2,2025-01-18
CSI003300,CUST02703,2,2025-02-15
CSI003301,CUST02306,4,2024-09-27
CSI003302,CUST01269,2,2024-03-28
CSI003303,CUST01002,4,2023-06-24
CSI003304,CUST00624,3,2024-03-28
CSI003305,CUST00099,5,2025-03-01
CSI003306,CUST01127,1,2024-05-08
CSI003307,CUST02060,4,2024-11-20
CSI003308,CUST01917,3,2025-03-13
CSI003309,CUST01250,5,2024-06-06
CSI003310,CUST02861,3,2024-11-22
CSI003311,CUST00179,1,2025-04-02
CSI003312,CUST02200,2,2023-09-02
CSI003313,CUST00835,2,2023-07-21
CSI003314,CUST00582,3,2025-02-03
CSI003315,CUST01377,1,2024-03-25
CSI003316,CUST02613,3,2023-11-20
CSI003317,CUST01441,2,2025-03-17
CSI003318,CUST01629,3,2024-02-20
CSI003319,CUST01594,5,2025-01-14
CSI003320,CUST00196,1,2023-07-11
CSI003321,CUST02373,2,2023-12-12
CSI003322,CUST02530,3,2024-09-30
CSI003323,CUST02256,1,2023-07-04
CSI003324,CUST00936,3,2024-02-10
