TicketID,CustomerID,Status,CreatedDate
TIC0002329,CUST00858,Pending,2023-11-05
TIC0002330,CUST00737,Pending,2024-09-18
TIC0002331,CUST00871,Open,2024-05-02
TIC0002332,CUST00208,Open,2024-09-05
TIC0002333,CUST01699,Open,2023-07-15
TIC0002334,CUST00858,Resolved,2024-06-17
TIC0002335,CUST02073,Resolved,2025-04-21
TIC0002336,CUST00061,Open,2025-05-22
TIC0002337,CUST00966,Pending,2024-06-30
TIC0002338,CUST00553,Resolved,2023-11-30
TIC0002339,CUST01529,Resolved,2025-02-20
TIC0002340,CUST01501,Resolved,2024-10-18
TIC0002341,CUST00465,Open,2025-03-19
TIC0002342,CUST00343,Open,2024-09-10
TIC0002343,CUST00970,Open,2023-10-06
TIC0002344,CUST02404,Open,2024-09-30
TIC0002345,CUST01375,Pending,2025-02-23
TIC0002346,CUST02621,Pending,2025-03-27
TIC0002347,CUST00488,Open,2024-08-28
TIC0002348,CUST01797,Pending,2023-06-14
TIC0002349,CUST02682,Resolved,2025-02-24
TIC0002350,CUST01779,Pending,2024-10-02
TIC0002351,CUST01103,Pending,2024-12-13
TIC0002352,CUST02365,Resolved,2024-05-10
TIC0002353,CUST02203,Pending,2023-12-26
TIC0002354,CUST02877,Resolved,2024-04-02
TIC0002355,CUST01560,Resolved,2024-03-13
TIC0002356,CUST00765,Resolved,2025-01-14
TIC0002357,CUST02084,Pending,2024-02-17
TIC0002358,CUST02482,Open,2023-10-10
TIC0002359,CUST01649,Pending,2025-02-05
TIC0002360,CUST00533,Pending,2024-12-26
TIC0002361,CUST01618,Resolved,2023-09-21
TIC0002362,CUST01603,Open,2024-06-14
TIC0002363,CUST00039,Open,2024-11-22
TIC0002364,CUST00715,Open,2024-10-09
TIC0002365,CUST02035,Pending,2023-06-18
TIC0002366,CUST01809,Resolved,2023-12-19
TIC0002367,CUST00618,Open,2024-07-18
TIC0002368,CUST01499,Resolved,2023-07-31
TIC0002369,CUST00104,Pending,2024-06-03
TIC0002370,CUST00558,Pending,2023-08-21
TIC0002371,CUST01807,Open,2024-10-05
TIC0002372,CUST02720,Pending,2024-04-27
TIC0002373,CUST01063,Pending,2023-10-27
TIC0002374,CUST00970,Pending,2024-01-28
TIC0002375,CUST02822,Pending,2024-01-12
TIC0002376,CUST01672,Pending,2025-02-18
TIC0002377,CUST01373,Pending,2023-07-24
TIC0002378,CUST02367,Pending,2023-12-24
TIC0002379,CUST00409,Pending,2024-08-22
TIC0002380,CUST02679,Open,2024-05-02
TIC0002381,CUST01383,Open,2023-05-26
TIC0002382,CUST02771,Open,2025-01-30
TIC0002383,CUST01935,Resolved,2024-01-14
TIC0002384,CUST02780,Pending,2025-04-17
TIC0002385,CUST00873,Resolved,2024-04-14
TIC0002386,CUST01022,Open,2025-01-29
TIC0002387,CUST01588,Pending,2024-11-03
TIC0002388,CUST01573,Resolved,2025-01-06
TIC0002389,CUST02589,Open,2025-04-30
TIC0002390,CUST02546,Resolved,2023-10-01
TIC0002391,CUST02391,Resolved,2024-09-10
TIC0002392,CUST02465,Pending,2023-05-31
TIC0002393,CUST02447,Resolved,2024-11-27
TIC0002394,CUST02285,Pending,2024-10-23
TIC0002395,CUST00059,Pending,2023-06-05
TIC0002396,CUST00409,Open,2023-06-06
TIC0002397,CUST02918,Pending,2023-06-02
TIC0002398,CUST02689,Open,2024-08-08
TIC0002399,CUST00537,Open,2024-08-21
TIC0002400,CUST00773,Pending,2023-07-26
TIC0002401,CUST00823,Resolved,2024-11-20
TIC0002402,CUST00701,Resolved,2024-02-16
TIC0002403,CUST00266,Open,2024-12-22
TIC0002404,CUST00819,Resolved,2023-11-11
TIC0002405,CUST02747,Pending,2023-06-05
TIC0002406,CUST01975,Open,2024-12-07
TIC0002407,CUST02193,Resolved,2024-06-16
TIC0002408,CUST02166,Open,2024-05-15
TIC0002409,CUST00689,Resolved,2025-02-26
TIC0002410,CUST01001,Resolved,2024-09-10
TIC0002411,CUST00665,Resolved,2023-11-21
TIC0002412,CUST00093,Open,2024-10-04
TIC0002413,CUST00011,Resolved,2024-10-20
TIC0002414,CUST02010,Pending,2025-01-05
TIC0002415,CUST02760,Pending,2024-06-30
TIC0002416,CUST00413,Resolved,2024-02-28
TIC0002417,CUST02706,Open,2023-12-31
TIC0002418,CUST01387,Resolved,2025-02-20
TIC0002419,CUST00713,Open,2024-06-09
TIC0002420,CUST01986,Resolved,2023-11-09
TIC0002421,CUST02619,Open,2024-04-02
TIC0002422,CUST02145,Pending,2023-06-23
TIC0002423,CUST00091,Resolved,2025-03-23
TIC0002424,CUST00655,Resolved,2023-06-17
TIC0002425,CUST00730,Resolved,2025-02-26
TIC0002426,CUST01547,Open,2023-07-08
TIC0002427,CUST01636,Open,2023-10-14
TIC0002428,CUST01069,Resolved,2024-10-28
TIC0002429,CUST01212,Resolved,2024-11-11
TIC0002430,CUST01076,Open,2025-01-12
TIC0002431,CUST00220,Open,2025-03-13
TIC0002432,CUST01466,Open,2024-06-20
TIC0002433,CUST01163,Open,2023-09-01
TIC0002434,CUST02524,Resolved,2024-06-23
TIC0002435,CUST01252,Pending,2024-07-27
TIC0002436,CUST00396,Resolved,2025-02-25
TIC0002437,CUST02699,Open,2025-03-22
TIC0002438,CUST01014,Open,2023-10-09
TIC0002439,CUST02823,Open,2024-06-15
TIC0002440,CUST01979,Open,2025-01-04
TIC0002441,CUST00718,Resolved,2023-11-01
TIC0002442,CUST01712,Open,2023-11-04
TIC0002443,CUST00030,Open,2024-09-10
TIC0002444,CUST02983,Open,2024-12-18
TIC0002445,CUST02915,Resolved,2024-03-28
TIC0002446,CUST02652,Resolved,2023-09-12
TIC0002447,CUST02484,Pending,2024-09-06
TIC0002448,CUST01936,Resolved,2025-01-20
TIC0002449,CUST00973,Resolved,2024-08-13
TIC0002450,CUST00510,Resolved,2023-12-26
TIC0002451,CUST00989,Pending,2025-02-13
TIC0002452,CUST00297,Open,2023-07-29
TIC0002453,CUST00016,Open,2025-04-18
TIC0002454,CUST02211,Pending,2024-06-12
TIC0002455,CUST02582,Resolved,2024-04-01
TIC0002456,CUST01245,Pending,2024-03-22
TIC0002457,CUST00273,Pending,2024-04-06
TIC0002458,CUST00737,Resolved,2023-08-14
TIC0002459,CUST00807,Resolved,2023-10-03
TIC0002460,CUST01533,Open,2023-07-12
TIC0002461,CUST01433,Open,2023-12-30
TIC0002462,CUST01647,Open,2023-07-17
TIC0002463,CUST02086,Resolved,2024-09-18
TIC0002464,CUST02163,Open,2023-11-22
TIC0002465,CUST02802,Resolved,2023-10-06
TIC0002466,CUST02152,Open,2023-10-26
TIC0002467,CUST00017,Resolved,2024-02-26
TIC0002468,CUST01515,Open,2025-02-16
TIC0002469,CUST00101,Resolved,2023-09-08
TIC0002470,CUST00669,Pending,2024-05-25
TIC0002471,CUST02856,Open,2024-12-30
TIC0002472,CUST00347,Open,2025-05-14
TIC0002473,CUST02665,Resolved,2024-05-05
TIC0002474,CUST00056,Pending,2024-06-10
TIC0002475,CUST00267,Resolved,2025-03-09
TIC0002476,CUST00773,Open,2024-03-01
TIC0002477,CUST01365,Pending,2025-02-09
TIC0002478,CUST00942,Resolved,2024-01-19
TIC0002479,CUST01420,Resolved,2024-04-27
TIC0002480,CUST01395,Resolved,2024-10-17
TIC0002481,CUST01546,Open,2025-02-09
TIC0002482,CUST01524,Resolved,2024-11-13
TIC0002483,CUST01221,Open,2024-02-16
TIC0002484,CUST00158,Open,2024-09-07
TIC0002485,CUST01909,Pending,2023-09-29
TIC0002486,CUST00330,Open,2024-03-10
TIC0002487,CUST02163,Pending,2025-03-24
TIC0002488,CUST02746,Resolved,2024-10-08
TIC0002489,CUST00594,Pending,2025-02-23
TIC0002490,CUST02796,Open,2025-03-06
TIC0002491,CUST01224,Open,2024-11-27
TIC0002492,CUST02063,Open,2024-05-19
TIC0002493,CUST01461,Open,2023-10-13
TIC0002494,CUST01608,Open,2023-09-15
TIC0002495,CUST02787,Resolved,2023-08-01
TIC0002496,CUST02297,Pending,2024-07-26
TIC0002497,CUST02302,Resolved,2023-08-06
TIC0002498,CUST02636,Resolved,2024-08-05
TIC0002499,CUST00148,Resolved,2024-08-14
TIC0002500,CUST02670,Open,2024-08-20
TIC0002501,CUST02814,Open,2024-03-13
TIC0002502,CUST02144,Pending,2024-03-31
TIC0002503,CUST00796,Open,2024-06-19
TIC0002504,CUST01324,Resolved,2023-06-04
TIC0002505,CUST00158,Open,2024-08-11
TIC0002506,CUST00013,Resolved,2023-06-11
TIC0002507,CUST00807,Resolved,2023-10-12
TIC0002508,CUST02802,Pending,2025-05-21
TIC0002509,CUST00748,Pending,2023-10-21
TIC0002510,CUST00246,Open,2023-06-15
TIC0002511,CUST00952,Pending,2024-08-18
TIC0002512,CUST01541,Pending,2024-03-01
TIC0002513,CUST02677,Pending,2023-10-31
TIC0002514,CUST00384,Pending,2024-10-25
TIC0002515,CUST02891,Open,2024-12-19
TIC0002516,CUST01580,Open,2023-09-19
TIC0002517,CUST01347,Resolved,2025-03-01
TIC0002518,CUST02804,Resolved,2023-10-30
TIC0002519,CUST02414,Open,2024-04-22
TIC0002520,CUST00288,Open,2024-07-07
TIC0002521,CUST02146,Resolved,2024-10-09
TIC0002522,CUST02682,Open,2024-12-26
TIC0002523,CUST00284,Resolved,2024-01-07
TIC0002524,CUST02086,Open,2025-02-11
TIC0002525,CUST01611,Resolved,2024-10-16
TIC0002526,CUST01461,Resolved,2024-07-15
TIC0002527,CUST02501,Open,2024-01-04
TIC0002528,CUST02733,Pending,2024-09-22
TIC0002529,CUST01451,Pending,2024-11-24
TIC0002530,CUST01828,Resolved,2024-08-10
TIC0002531,CUST00687,Open,2024-07-14
TIC0002532,CUST00414,Pending,2024-10-15
TIC0002533,CUST01741,Pending,2024-09-14
TIC0002534,CUST00881,Pending,2025-02-21
TIC0002535,CUST00013,Open,2025-03-11
TIC0002536,CUST02866,Resolved,2025-05-16
TIC0002537,CUST01868,Pending,2025-04-15
TIC0002538,CUST02808,Open,2025-04-21
TIC0002539,CUST00756,Open,2025-05-15
TIC0002540,CUST01002,Resolved,2025-01-05
TIC0002541,CUST02487,Open,2024-04-07
TIC0002542,CUST02486,Pending,2024-06-24
TIC0002543,CUST01494,Resolved,2024-11-28
TIC0002544,CUST02937,Resolved,2024-05-19
TIC0002545,CUST00966,Resolved,2024-02-09
TIC0002546,CUST00134,Pending,2025-03-29
TIC0002547,CUST00579,Resolved,2024-04-05
TIC0002548,CUST01918,Resolved,2024-07-15
TIC0002549,CUST00661,Pending,2025-02-02
TIC0002550,CUST00419,Open,2025-02-25
TIC0002551,CUST01981,Open,2023-10-17
TIC0002552,CUST01380,Resolved,2023-09-14
TIC0002553,CUST02414,Resolved,2024-09-09
TIC0002554,CUST02725,Resolved,2023-11-28
TIC0002555,CUST02957,Resolved,2024-04-22
TIC0002556,CUST01741,Open,2023-10-10
TIC0002557,CUST02126,Open,2023-11-23
TIC0002558,CUST01713,Resolved,2024-04-23
TIC0002559,CUST02594,Resolved,2024-04-18
TIC0002560,CUST00614,Pending,2024-03-01
TIC0002561,CUST00380,Pending,2025-05-08
TIC0002562,CUST02181,Pending,2023-11-26
TIC0002563,CUST02995,Resolved,2024-01-04
TIC0002564,CUST02049,Pending,2023-07-08
TIC0002565,CUST02312,Pending,2023-06-09
TIC0002566,CUST00547,Resolved,2024-08-02
TIC0002567,CUST02850,Pending,2023-09-12
TIC0002568,CUST02547,Open,2024-03-31
TIC0002569,CUST02944,Resolved,2024-12-11
TIC0002570,CUST01777,Pending,2025-04-26
TIC0002571,CUST02318,Resolved,2025-05-08
TIC0002572,CUST00682,Pending,2024-07-24
TIC0002573,CUST00632,Pending,2024-12-16
TIC0002574,CUST00425,Resolved,2023-10-01
TIC0002575,CUST01898,Open,2024-11-16
TIC0002576,CUST02989,Pending,2025-04-19
TIC0002577,CUST00305,Open,2025-01-12
TIC0002578,CUST01644,Open,2025-05-22
TIC0002579,CUST00151,Resolved,2023-12-07
TIC0002580,CUST01355,Open,2024-10-12
TIC0002581,CUST01285,Pending,2024-10-22
TIC0002582,CUST01667,Open,2023-10-02
TIC0002583,CUST02662,Pending,2024-02-27
TIC0002584,CUST00514,Resolved,2023-10-19
TIC0002585,CUST00642,Pending,2025-05-09
TIC0002586,CUST01983,Resolved,2025-03-02
TIC0002587,CUST01761,Resolved,2023-06-18
TIC0002588,CUST02462,Open,2023-12-30
TIC0002589,CUST00631,Open,2024-08-28
TIC0002590,CUST02509,Resolved,2023-05-26
TIC0002591,CUST02646,Resolved,2025-01-12
TIC0002592,CUST01254,Resolved,2024-08-14
TIC0002593,CUST02124,Open,2024-03-23
TIC0002594,CUST00113,Pending,2025-01-06
TIC0002595,CUST02819,Pending,2024-11-13
TIC0002596,CUST00822,Open,2024-01-13
TIC0002597,CUST00454,Resolved,2024-05-04
TIC0002598,CUST02658,Pending,2024-04-03
TIC0002599,CUST02360,Resolved,2025-04-28
TIC0002600,CUST01995,Resolved,2024-03-01
TIC0002601,CUST02396,Open,2024-05-17
TIC0002602,CUST01690,Open,2024-11-24
TIC0002603,CUST01345,Pending,2023-10-01
TIC0002604,CUST01595,Resolved,2023-07-23
TIC0002605,CUST00457,Resolved,2023-07-17
TIC0002606,CUST00660,Resolved,2025-05-16
TIC0002607,CUST02473,Resolved,2024-06-20
TIC0002608,CUST00665,Pending,2023-09-30
TIC0002609,CUST00592,Pending,2024-10-17
TIC0002610,CUST00773,Pending,2025-02-05
TIC0002611,CUST02745,Resolved,2024-08-25
TIC0002612,CUST01920,Resolved,2023-07-17
TIC0002613,CUST01853,Open,2023-07-29
TIC0002614,CUST01791,Open,2024-03-04
TIC0002615,CUST02043,Open,2024-12-06
TIC0002616,CUST01447,Pending,2025-02-15
TIC0002617,CUST01550,Resolved,2023-06-24
TIC0002618,CUST02578,Open,2024-04-03
TIC0002619,CUST01498,Pending,2024-03-19
TIC0002620,CUST01729,Resolved,2025-01-23
TIC0002621,CUST02675,Open,2025-02-16
TIC0002622,CUST02115,Resolved,2023-07-08
TIC0002623,CUST00058,Open,2024-10-21
TIC0002624,CUST02891,Resolved,2023-12-01
TIC0002625,CUST02847,Open,2025-03-06
TIC0002626,CUST02443,Pending,2023-12-06
TIC0002627,CUST02190,Open,2024-10-30
TIC0002628,CUST00649,Open,2023-10-08
TIC0002629,CUST02842,Pending,2025-04-02
TIC0002630,CUST01986,Open,2024-05-22
TIC0002631,CUST00476,Resolved,2025-02-10
TIC0002632,CUST02235,Open,2023-08-20
TIC0002633,CUST01923,Resolved,2025-02-23
TIC0002634,CUST00133,Pending,2023-12-25
TIC0002635,CUST02196,Resolved,2023-07-15
TIC0002636,CUST00877,Resolved,2024-05-06
TIC0002637,CUST01867,Resolved,2024-08-02
TIC0002638,CUST01268,Resolved,2024-05-29
TIC0002639,CUST01423,Pending,2025-01-16
TIC0002640,CUST01468,Pending,2023-07-28
TIC0002641,CUST02283,Pending,2023-10-05
TIC0002642,CUST02037,Resolved,2024-02-05
TIC0002643,CUST02724,Open,2024-06-28
TIC0002644,CUST01207,Pending,2024-06-05
TIC0002645,CUST00152,Open,2024-10-26
TIC0002646,CUST00195,Open,2025-02-20
TIC0002647,CUST01592,Pending,2024-07-02
TIC0002648,CUST00965,Pending,2023-08-23
TIC0002649,CUST01708,Open,2024-06-15
TIC0002650,CUST02889,Pending,2023-09-12
TIC0002651,CUST01999,Open,2024-07-19
TIC0002652,CUST01231,Pending,2024-12-06
TIC0002653,CUST00519,Resolved,2024-09-08
TIC0002654,CUST01876,Open,2024-09-21
TIC0002655,CUST02035,Resolved,2024-08-31
TIC0002656,CUST00942,Pending,2023-08-07
TIC0002657,CUST00939,Pending,2024-04-06
TIC0002658,CUST00177,Resolved,2024-04-06
TIC0002659,CUST01790,Resolved,2023-10-02
TIC0002660,CUST02686,Open,2025-01-29
TIC0002661,CUST00017,Open,2024-09-09
TIC0002662,CUST00121,Pending,2023-05-31
TIC0002663,CUST01597,Pending,2024-04-29
TIC0002664,CUST00742,Resolved,2023-05-27
TIC0002665,CUST01559,Open,2024-03-29
TIC0002666,CUST01723,Resolved,2025-04-25
TIC0002667,CUST00812,Pending,2024-08-06
TIC0002668,CUST02348,Resolved,2023-07-19
TIC0002669,CUST02397,Resolved,2023-06-30
TIC0002670,CUST00538,Pending,2024-01-02
TIC0002671,CUST01884,Pending,2023-09-21
TIC0002672,CUST00726,Pending,2023-07-09
TIC0002673,CUST02981,Resolved,2023-09-25
TIC0002674,CUST00530,Pending,2024-01-11
TIC0002675,CUST00063,Open,2023-07-01
TIC0002676,CUST01391,Open,2025-02-11
TIC0002677,CUST00638,Pending,2025-04-18
TIC0002678,CUST01605,Pending,2023-11-07
TIC0002679,CUST00529,Open,2024-10-17
TIC0002680,CUST01106,Pending,2024-06-22
TIC0002681,CUST02327,Open,2025-01-31
TIC0002682,CUST01813,Pending,2023-12-22
TIC0002683,CUST01036,Pending,2023-08-02
TIC0002684,CUST02143,Pending,2025-03-13
TIC0002685,CUST00148,Open,2024-11-20
TIC0002686,CUST02821,Pending,2024-06-03
TIC0002687,CUST01591,Pending,2025-01-16
TIC0002688,CUST02125,Open,2025-01-18
TIC0002689,CUST00973,Pending,2024-05-03
TIC0002690,CUST02819,Resolved,2024-12-03
TIC0002691,CUST01662,Pending,2024-02-16
TIC0002692,CUST00245,Pending,2023-07-23
TIC0002693,CUST00717,Pending,2024-09-19
TIC0002694,CUST01450,Resolved,2024-01-16
TIC0002695,CUST01460,Pending,2023-08-14
TIC0002696,CUST01561,Resolved,2025-01-04
TIC0002697,CUST01689,Resolved,2024-11-26
TIC0002698,CUST02748,Pending,2025-02-26
TIC0002699,CUST01717,Open,2024-03-20
TIC0002700,CUST01815,Resolved,2025-04-08
TIC0002701,CUST01216,Open,2023-09-12
TIC0002702,CUST01925,Pending,2024-07-19
TIC0002703,CUST02968,Resolved,2024-09-12
TIC0002704,CUST01541,Resolved,2024-05-05
TIC0002705,CUST01696,Open,2024-11-22
TIC0002706,CUST01874,Resolved,2024-04-13
TIC0002707,CUST00230,Pending,2024-08-22
TIC0002708,CUST00823,Resolved,2023-07-12
TIC0002709,CUST02107,Pending,2025-04-19
TIC0002710,CUST02014,Pending,2024-11-12
TIC0002711,CUST00660,Resolved,2023-07-17
TIC0002712,CUST00723,Resolved,2024-05-27
TIC0002713,CUST00451,Resolved,2025-01-07
TIC0002714,CUST00621,Resolved,2025-02-05
TIC0002715,CUST00169,Open,2025-01-25
TIC0002716,CUST01275,Pending,2025-03-01
TIC0002717,CUST00715,Pending,2024-07-15
TIC0002718,CUST01186,Resolved,2024-12-15
TIC0002719,CUST00509,Open,2024-08-30
TIC0002720,CUST00662,Resolved,2024-02-03
TIC0002721,CUST00698,Pending,2024-08-20
TIC0002722,CUST01348,Pending,2023-06-18
TIC0002723,CUST00341,Pending,2024-06-03
TIC0002724,CUST02900,Resolved,2024-05-15
TIC0002725,CUST01042,Open,2023-08-19
TIC0002726,CUST02388,Resolved,2024-03-05
TIC0002727,CUST00365,Resolved,2023-06-23
TIC0002728,CUST02412,Pending,2024-08-02
TIC0002729,CUST02270,Resolved,2024-12-09
TIC0002730,CUST02940,Resolved,2024-03-22
TIC0002731,CUST02813,Open,2023-08-15
TIC0002732,CUST00260,Pending,2024-10-30
TIC0002733,CUST02524,Resolved,2023-11-14
TIC0002734,CUST02675,Resolved,2023-08-25
TIC0002735,CUST02980,Open,2023-09-03
TIC0002736,CUST02039,Pending,2024-08-29
TIC0002737,CUST01786,Pending,2023-06-04
TIC0002738,CUST01450,Pending,2023-12-01
TIC0002739,CUST02136,Pending,2024-09-27
TIC0002740,CUST00654,Resolved,2025-05-24
TIC0002741,CUST02726,Resolved,2025-04-27
TIC0002742,CUST02800,Resolved,2025-03-05
TIC0002743,CUST02478,Open,2024-08-02
TIC0002744,CUST02656,Resolved,2025-03-28
TIC0002745,CUST01448,Open,2024-08-08
TIC0002746,CUST01195,Open,2024-06-02
TIC0002747,CUST02215,Open,2024-06-11
TIC0002748,CUST02852,Open,2024-11-07
TIC0002749,CUST02999,Resolved,2023-06-24
TIC0002750,CUST01439,Resolved,2023-06-07
TIC0002751,CUST02461,Pending,2023-11-29
TIC0002752,CUST01534,Pending,2023-09-30
TIC0002753,CUST00620,Open,2023-08-18
TIC0002754,CUST00105,Open,2023-09-10
TIC0002755,CUST00165,Pending,2024-06-11
TIC0002756,CUST00851,Open,2024-12-16
TIC0002757,CUST00023,Resolved,2025-04-26
TIC0002758,CUST01749,Pending,2024-07-14
TIC0002759,CUST02863,Resolved,2024-09-20
TIC0002760,CUST02033,Open,2025-03-29
TIC0002761,CUST00133,Resolved,2023-12-13
TIC0002762,CUST01128,Resolved,2025-02-03
TIC0002763,CUST00708,Open,2024-10-03
TIC0002764,CUST01066,Pending,2023-08-11
TIC0002765,CUST01399,Open,2024-04-03
TIC0002766,CUST01869,Pending,2024-08-06
TIC0002767,CUST00200,Resolved,2024-05-10
TIC0002768,CUST00636,Resolved,2023-12-06
TIC0002769,CUST00503,Open,2024-06-22
TIC0002770,CUST02121,Pending,2024-03-06
TIC0002771,CUST02524,Open,2024-06-09
TIC0002772,CUST01944,Open,2024-11-28
TIC0002773,CUST02100,Pending,2024-08-30
TIC0002774,CUST00145,Open,2025-03-11
TIC0002775,CUST02250,Pending,2025-04-09
TIC0002776,CUST02389,Resolved,2025-02-19
TIC0002777,CUST02581,Pending,2023-08-19
TIC0002778,CUST01078,Open,2023-11-17
TIC0002779,CUST01928,Pending,2024-02-11
TIC0002780,CUST01667,Pending,2023-09-02
TIC0002781,CUST00524,Open,2024-01-24
TIC0002782,CUST02640,Pending,2023-09-20
TIC0002783,CUST01293,Resolved,2024-12-28
TIC0002784,CUST01782,Resolved,2024-10-12
TIC0002785,CUST00671,Open,2023-11-17
TIC0002786,CUST02137,Pending,2023-08-01
TIC0002787,CUST02233,Resolved,2024-05-05
TIC0002788,CUST01537,Pending,2025-01-13
TIC0002789,CUST02886,Pending,2023-12-28
TIC0002790,CUST02170,Open,2024-03-23
TIC0002791,CUST00809,Open,2025-04-02
TIC0002792,CUST01002,Open,2024-12-16
TIC0002793,CUST00119,Open,2023-11-17
TIC0002794,CUST00564,Pending,2024-04-17
TIC0002795,CUST02317,Pending,2023-06-02
TIC0002796,CUST00116,Open,2023-09-26
TIC0002797,CUST01166,Open,2025-01-13
TIC0002798,CUST00879,Pending,2023-07-04
TIC0002799,CUST02704,Pending,2024-12-19
TIC0002800,CUST01243,Resolved,2023-06-04
TIC0002801,CUST02430,Open,2024-10-11
TIC0002802,CUST00895,Open,2025-04-21
TIC0002803,CUST01996,Pending,2025-03-26
TIC0002804,CUST01523,Pending,2023-12-29
TIC0002805,CUST00254,Open,2024-09-22
TIC0002806,CUST00937,Resolved,2024-07-03
TIC0002807,CUST01391,Pending,2024-09-19
TIC0002808,CUST01045,Open,2024-06-27
TIC0002809,CUST02396,Open,2024-06-04
TIC0002810,CUST02281,Open,2023-10-13
TIC0002811,CUST02891,Pending,2024-08-25
TIC0002812,CUST01280,Open,2024-06-12
TIC0002813,CUST01119,Resolved,2024-03-24
TIC0002814,CUST00259,Pending,2023-09-06
TIC0002815,CUST01500,Pending,2025-05-23
TIC0002816,CUST02912,Pending,2024-04-09
TIC0002817,CUST00925,Pending,2024-11-16
TIC0002818,CUST01471,Resolved,2024-03-24
TIC0002819,CUST02341,Open,2023-09-14
TIC0002820,CUST00356,Pending,2024-01-30
TIC0002821,CUST01877,Pending,2024-12-25
TIC0002822,CUST02222,Resolved,2023-06-30
TIC0002823,CUST01978,Pending,2023-07-09
TIC0002824,CUST01181,Open,2024-11-29
TIC0002825,CUST02828,Pending,2023-12-24
TIC0002826,CUST02878,Pending,2023-12-08
TIC0002827,CUST02729,Resolved,2025-04-24
TIC0002828,CUST01725,Resolved,2025-04-13
TIC0002829,CUST00885,Pending,2023-11-24
TIC0002830,CUST01033,Open,2025-04-22
TIC0002831,CUST02770,Resolved,2023-11-02
TIC0002832,CUST00983,Resolved,2024-04-19
TIC0002833,CUST00633,Pending,2025-04-08
TIC0002834,CUST01991,Pending,2023-08-14
TIC0002835,CUST01735,Pending,2023-07-19
TIC0002836,CUST02420,Resolved,2024-02-03
TIC0002837,CUST02021,Open,2023-11-11
TIC0002838,CUST02633,Resolved,2023-11-16
TIC0002839,CUST01069,Pending,2024-09-10
TIC0002840,CUST02502,Pending,2025-03-25
TIC0002841,CUST02917,Resolved,2024-06-25
TIC0002842,CUST01658,Open,2023-12-27
TIC0002843,CUST01320,Pending,2024-10-07
TIC0002844,CUST01275,Pending,2023-08-24
TIC0002845,CUST00574,Pending,2024-10-18
TIC0002846,CUST02131,Open,2024-12-27
TIC0002847,CUST00644,Resolved,2023-11-20
TIC0002848,CUST00397,Resolved,2024-08-20
TIC0002849,CUST02523,Resolved,2024-08-20
TIC0002850,CUST02547,Open,2023-09-03
TIC0002851,CUST02719,Pending,2023-06-25
TIC0002852,CUST01948,Resolved,2023-08-03
TIC0002853,CUST02509,Resolved,2024-08-20
TIC0002854,CUST02254,Pending,2024-03-21
TIC0002855,CUST02787,Pending,2024-07-24
TIC0002856,CUST00661,Pending,2024-05-06
TIC0002857,CUST00105,Open,2024-01-12
TIC0002858,CUST00942,Resolved,2025-01-19
TIC0002859,CUST01034,Open,2023-05-27
TIC0002860,CUST02795,Resolved,2024-07-04
TIC0002861,CUST01993,Open,2023-07-12
TIC0002862,CUST00715,Pending,2024-06-30
TIC0002863,CUST01509,Resolved,2024-01-09
TIC0002864,CUST01135,Open,2024-10-20
TIC0002865,CUST01650,Open,2023-10-07
TIC0002866,CUST02146,Open,2025-03-10
TIC0002867,CUST00665,Open,2025-04-29
TIC0002868,CUST00856,Pending,2024-05-07
TIC0002869,CUST01877,Pending,2025-04-02
TIC0002870,CUST01867,Open,2025-04-01
TIC0002871,CUST02994,Resolved,2024-03-04
TIC0002872,CUST01247,Open,2023-06-16
TIC0002873,CUST01512,Resolved,2023-08-25
TIC0002874,CUST00151,Open,2024-01-29
TIC0002875,CUST00083,Open,2024-11-25
TIC0002876,CUST02660,Open,2023-11-15
TIC0002877,CUST00889,Pending,2025-01-13
TIC0002878,CUST00979,Pending,2025-04-15
TIC0002879,CUST01773,Resolved,2025-01-16
TIC0002880,CUST02311,Pending,2025-01-10
TIC0002881,CUST02353,Resolved,2024-07-08
TIC0002882,CUST01325,Open,2024-02-10
TIC0002883,CUST00534,Resolved,2023-09-18
TIC0002884,CUST02842,Resolved,2024-03-03
TIC0002885,CUST02409,Resolved,2024-04-09
TIC0002886,CUST01909,Pending,2023-10-19
TIC0002887,CUST01937,Pending,2023-09-01
TIC0002888,CUST01712,Open,2025-04-25
TIC0002889,CUST01780,Open,2024-05-18
TIC0002890,CUST00722,Resolved,2024-02-27
TIC0002891,CUST02507,Open,2024-12-19
TIC0002892,CUST01891,Resolved,2024-06-23
TIC0002893,CUST00569,Open,2024-08-14
TIC0002894,CUST01207,Pending,2023-12-18
TIC0002895,CUST00317,Pending,2023-12-10
TIC0002896,CUST01882,Resolved,2023-12-19
TIC0002897,CUST00791,Open,2024-03-01
TIC0002898,CUST00837,Open,2024-11-03
TIC0002899,CUST00895,Open,2023-10-16
TIC0002900,CUST02026,Resolved,2024-06-24
TIC0002901,CUST01711,Resolved,2024-06-25
TIC0002902,CUST01476,Pending,2025-04-13
TIC0002903,CUST00978,Pending,2024-03-26
TIC0002904,CUST02182,Resolved,2025-02-26
TIC0002905,CUST02381,Pending,2023-12-12
TIC0002906,CUST01897,Pending,2025-02-04
TIC0002907,CUST00985,Pending,2024-06-10
TIC0002908,CUST01855,Resolved,2024-12-21
TIC0002909,CUST02325,Resolved,2024-01-26
TIC0002910,CUST00618,Pending,2025-03-03
