CostID,ProductID,StoreID,UnitCost,EffectiveDate,RowHash
COST00205,2510,e65aca15-c7da-4cf0-8f86-97057eb6e41d,45.35,2024-10-21,58cb93accdffaa95a670232e9f747e1f
COST00206,3952,a412573c-b3f6-4108-9682-f95775c56a2b,13.64,2025-02-01,2a3223bb61057cc0efb67e3f4d8b191b
COST00207,4776,9074b54f-8c90-47bd-8850-d5995b99dfd6,25.19,2024-12-21,6da7620012bb0941160bfa3997d903df
COST00208,1752,4df0f4bc-ed9c-4fcf-b4b1-bb6d648bbb21,32.71,2024-08-09,65952b6b00d0d0d42bf0235890d2a6ef
COST00209,2688,0db94890-c654-49b6-b76e-e535bc387855,13.8,2024-10-08,5893bb7fe96b01020a4969e488c3eb67
COST00210,755,c8a6eaf0-cf95-4b23-9b68-cf0190892dda,6.71,2024-08-04,50440748af7aa47752ade5821bd170ef
COST00211,646,d3a44b3c-e1f5-44f7-81a9-2aabc2ee0469,4.81,2024-12-21,efedd39958de64a1075f0d6a106425ca
COST00212,3151,b8877c9b-300e-4619-9c17-285548f42c1a,22.69,2025-02-07,d84030bf8b10776596b465d34634d4e3
COST00213,2314,681c4fda-26fa-44ac-9682-e052faf1d3fb,39.46,2024-06-06,f0a5a8c3c61ddea1fdc8b95b1e85ec3f
COST00214,3507,bbcd1342-0d08-4318-ae1f-7e2ff8d83071,6.53,2024-12-25,10073e9e32228ac5e1e9b05192f86b1f
COST00215,1625,0db94890-c654-49b6-b76e-e535bc387855,18.07,2024-06-18,89d8d36c060867abe6f28063e665a971
COST00216,979,a3027ea6-3a7b-4285-9b82-5ab90b244a50,28.6,2025-01-18,786aa89049086421770bd8562b14c15c
COST00217,4598,01adb8ae-ae19-4b3d-805f-5485251f2e61,11.44,2024-08-24,e32cbd42f3d857d84ea455814f75476c
COST00218,4094,bbcd1342-0d08-4318-ae1f-7e2ff8d83071,27.3,2025-04-19,4dcebd1d2b9b6bb63364e331a9600cc7
COST00219,2633,2325976b-ebd3-4af4-ab95-cf6c75dd167e,32.7,2024-12-25,27357e0d02ab8445fc26c40895336d81
COST00220,472,449e10e4-a998-443f-8f47-b8f5ce345a9a,35.5,2024-05-17,15877246ea8e781341730848601fd626
COST00221,3617,128c966a-64f4-456d-9fd0-3d628c9d517a,42.46,2025-03-30,155859fcc884f71213515813fed065ed
COST00222,3809,6410565f-b02b-4016-b97d-6d7f8710d655,14.21,2024-10-11,c6d35c082940a76517e27f199ebe71b2
COST00223,4743,35e27300-4661-4cc1-883a-60fcc46d1705,44.02,2025-03-24,e13af9ef92027a37bddeaaac7940527a
COST00224,1563,9745ebde-bd1a-41e4-90f7-9d2cd2bda746,45.99,2024-09-01,4f558670e862f703a119e7f6de9a6c1d
COST00225,453,6396ee21-ad50-4b0b-97e3-d0b7ad2ab151,43.9,2025-02-10,37642c1b583e7c346ac599103c52638a
COST00226,3055,9074b54f-8c90-47bd-8850-d5995b99dfd6,8.62,2025-04-01,ed014867625dff81723bea6714feaa27
COST00227,1761,4df0f4bc-ed9c-4fcf-b4b1-bb6d648bbb21,45.53,2024-10-03,d98998748162bd1374828e0f0e738224
COST00228,343,2325976b-ebd3-4af4-ab95-cf6c75dd167e,10.04,2024-10-15,9e68724fd7641db1c8b8e5857344898a
COST00229,2328,3412d299-a203-47c4-bde2-ecd5ef09fe58,18.2,2024-07-21,edab6aa0a0605a041b2e26fad7ac6286
COST00230,3919,57b082e7-cf0c-4a8d-978e-d3dea718b8c4,3.07,2024-09-28,74ab73d4db68976d8d24f1922eb74db9
COST00231,33,adfe1367-c650-47bc-ab26-c65be37eb483,24.73,2024-10-04,04bfde674e0deca60370743e4e0af8b9
COST00232,460,d44227f2-ae3a-4cf8-9728-df324b9ca0e4,29.57,2024-12-31,44cc73bd4806bb61873fde1819cc7e2f
COST00233,3338,17fb2169-7a01-4654-8005-9db3d086ba75,12.26,2025-05-06,55536593b802a2ba170eaab3d50c8aab
COST00234,3875,2325976b-ebd3-4af4-ab95-cf6c75dd167e,12.46,2024-12-23,921b68a445fab2c19b73a23275e8921e
COST00235,3415,bc2a6082-d587-43ad-b368-78b70dcb5f55,30.75,2025-02-12,dacbb1741415cc667f323c3adc5f53e9
COST00236,3012,82e03202-e75b-485c-a987-57c392f25f18,18.36,2024-06-28,df704ce9d6a72f2f0031e9fbc328ce29
COST00237,1057,754ca431-4c26-4237-a234-fb658c2226c4,11.17,2025-03-21,c4d556578159b60ee636c5ba208e025c
COST00238,1406,2325976b-ebd3-4af4-ab95-cf6c75dd167e,45.2,2025-03-12,26a108b69bc0d54ae41db7893a6fbddb
COST00239,2145,128c966a-64f4-456d-9fd0-3d628c9d517a,30.25,2025-02-22,ffa39d0cec89e9a006e8fe4e6af3f82f
COST00240,3318,68a7d329-0366-49ce-986b-f2741f43d010,33.77,2025-05-09,c6c6729bf261da6861a7a680f752615f
COST00241,2057,dea48fdc-5533-48f4-9d69-3e89b5fa379e,31.5,2024-12-14,2b59178cc64858a16b15c417aff5b8af
COST00242,546,c8a6eaf0-cf95-4b23-9b68-cf0190892dda,17.27,2025-03-02,f7f88f8afd397898d3225dfa19fbf16e
COST00243,234,82e03202-e75b-485c-a987-57c392f25f18,39.39,2024-10-23,cdae415165bdcde8be0f5124c5c91fdb
COST00244,3790,674d43e2-b564-4df9-83e0-08d8d378e820,46.14,2024-09-17,495dbdb1066aae685468454959077432
COST00245,2470,82e03202-e75b-485c-a987-57c392f25f18,48.02,2024-08-19,4db9d69c566a8fff266cb1a09d77f6ae
COST00246,417,bc2a6082-d587-43ad-b368-78b70dcb5f55,30.19,2024-09-17,9b32eb238800dbe8e0f9caec5800f669
COST00247,3656,e65aca15-c7da-4cf0-8f86-97057eb6e41d,46.08,2024-06-16,d0eb1ac6f5318558bbde230aae4def01
COST00248,2948,6396ee21-ad50-4b0b-97e3-d0b7ad2ab151,3.8,2025-01-06,56de3c8229583f5c3fafe5a903dda0ff
COST00249,3979,576ca2ee-5c98-4032-8085-4a11312f9e78,29.45,2024-07-19,99fe33f9724fac09501616724f8cae3c
COST00250,1211,9745ebde-bd1a-41e4-90f7-9d2cd2bda746,14.16,2024-10-30,f23b0eda9cfe95884f68e1e70ef7ea93
COST00251,1658,5338a24d-bd24-49b6-80c7-ceb5d88d8923,46.35,2025-04-15,fa239f21e24164918aa80a216c71643d
COST00252,4332,4043f2fd-ddb7-4123-94b1-704bb06dbec6,15.22,2024-08-11,b35b9497c4ec2d95f6ebea142eac66ae
COST00253,2483,c8a6eaf0-cf95-4b23-9b68-cf0190892dda,43.87,2024-07-23,9a13a6c2fc1c5d450f86042a0079a8ee
COST00254,2971,4043f2fd-ddb7-4123-94b1-704bb06dbec6,20.56,2024-06-18,23d90e3fb429327a5ca35543ce1931ba
COST00255,2935,dea48fdc-5533-48f4-9d69-3e89b5fa379e,42.09,2024-10-31,24ea3a773b6a230689b51762b3d6b90a
COST00256,4420,d826fea5-d663-4b8b-a010-a7b330fd9922,44.6,2025-02-07,1098cbe3919bb22fd5450fb3bf32c158
COST00257,1396,9baedba2-7d8f-482a-91c0-53cf8f987158,21.98,2024-07-13,7b912ff3a9e69ecd8472ca095dff14a1
COST00258,3506,de0add2e-3497-444e-bd97-c641b5754d2e,21.94,2024-05-12,14a084690f395cd48b57da05ec877fcc
COST00259,299,b8877c9b-300e-4619-9c17-285548f42c1a,15.22,2025-01-28,32aa96d91bec787d275f185b90fc74b2
COST00260,284,4043f2fd-ddb7-4123-94b1-704bb06dbec6,37.1,2025-01-08,1e81bcb7c10ad83f544ae1af5055e557
COST00261,2411,a412573c-b3f6-4108-9682-f95775c56a2b,8.84,2024-07-22,764b7b8e9ce843a999780f25fe389571
COST00262,2391,e65aca15-c7da-4cf0-8f86-97057eb6e41d,42.5,2024-09-26,eb2fca01e910b97080c8828fbb833da2
COST00263,1904,de0add2e-3497-444e-bd97-c641b5754d2e,3.04,2025-03-16,6b3c42c15e369c12b49dab5025ee7728
COST00264,260,bcffdf26-2889-4b0d-929a-8e779c6e851b,45.43,2025-02-23,73d8e1dc9089d7cbd2a9bad6d4f4e301
COST00265,4642,2325976b-ebd3-4af4-ab95-cf6c75dd167e,34.17,2024-06-01,83725774a1b6336e787050e04d143b9b
COST00266,4704,c8a6eaf0-cf95-4b23-9b68-cf0190892dda,5.65,2025-02-22,b1e3a664fe2fed6453d1fc0d8c2c3b70
COST00267,1992,bcffdf26-2889-4b0d-929a-8e779c6e851b,11.05,2024-09-06,8c364f9a9623bba741e3f0bb4edaf653
COST00268,3345,9745ebde-bd1a-41e4-90f7-9d2cd2bda746,21.41,2024-08-10,bfd569a1d0de3aba15327b070b773431
COST00269,2671,a3027ea6-3a7b-4285-9b82-5ab90b244a50,5.53,2024-07-12,0e1dfee70a9ad46758f2c92fb9d7a646
COST00270,4821,2325976b-ebd3-4af4-ab95-cf6c75dd167e,37.66,2024-06-12,000f317c246109e22d6ebfdc201886c0
COST00271,4775,d826fea5-d663-4b8b-a010-a7b330fd9922,26.48,2024-12-05,c86986fac8227f245171d1c8fa51f3d7
COST00272,198,17fb2169-7a01-4654-8005-9db3d086ba75,41.17,2025-02-20,f5a1e7cf1a603e4282479c7825894e21
COST00273,1861,a87d51a3-8ba7-4050-a5ae-3c0e1e33ad7f,47.77,2024-09-14,9bd89eb9afa505649039e6634bdbebaf
COST00274,3114,9074b54f-8c90-47bd-8850-d5995b99dfd6,21.76,2024-11-13,e93b9586403e6fc1a5b930e7beb28d7f
COST00275,1032,57b082e7-cf0c-4a8d-978e-d3dea718b8c4,47.51,2025-01-05,8d82ceb54d8b200cbef7361d93a431a3
COST00276,3373,1424c333-ef79-42af-bcf5-5d41521a0e9b,19.62,2024-06-11,0b566a7b7d20d3580012c22950a74ef0
COST00277,3188,681c4fda-26fa-44ac-9682-e052faf1d3fb,10.99,2024-12-19,c5a5af41809ba25c8b77748e79eff302
COST00278,1237,674d43e2-b564-4df9-83e0-08d8d378e820,45.99,2024-12-24,5b79c214b4c4646e67f2acb1613b6dc2
COST00279,3192,449e10e4-a998-443f-8f47-b8f5ce345a9a,38.74,2024-09-14,5f91924ea9cfe8ed53f311d5f702899e
COST00280,3915,dea48fdc-5533-48f4-9d69-3e89b5fa379e,47.71,2024-05-22,fc6e964ad93b7938910f18e714ad737d
COST00281,1325,bbcd1342-0d08-4318-ae1f-7e2ff8d83071,45.66,2024-05-26,5944c51aa69055b5363a8cdccb225e4b
COST00282,1684,9745ebde-bd1a-41e4-90f7-9d2cd2bda746,40.28,2025-04-10,d46a23115f4618ebe22eecc2ae2510dc
COST00283,1453,01adb8ae-ae19-4b3d-805f-5485251f2e61,41.75,2024-09-13,608278e195c351771d2111cc8f4fb0c0
COST00284,2482,1424c333-ef79-42af-bcf5-5d41521a0e9b,3.97,2024-06-24,e4fae35a3dc9ed982f95aa76514c3a04
COST00285,3783,035dca7b-d212-4a49-8f9f-3bd9aa44f0e6,22.48,2024-06-19,7b73f85c76a9dbf8aa8f304d564e725c
COST00286,2758,bc2a6082-d587-43ad-b368-78b70dcb5f55,31.56,2024-10-19,3996ea8c58402ccb77558d0fe2d6b096
COST00287,1132,57b082e7-cf0c-4a8d-978e-d3dea718b8c4,30.13,2024-11-13,d1cccfdead5489ac27702847119a061d
COST00288,2125,01adb8ae-ae19-4b3d-805f-5485251f2e61,47.97,2025-04-30,2359a69a1e6117de04fa0057ece98f84
COST00289,4723,066320f6-15d5-4240-b39a-1d9697acf693,40.67,2025-03-28,0f2b1a945d76a2a8b2cfa446c368f973
COST00290,3607,681c4fda-26fa-44ac-9682-e052faf1d3fb,31.52,2025-05-10,6742a42e16e02658e4e393f7893a2682
COST00291,4625,674d43e2-b564-4df9-83e0-08d8d378e820,48.21,2025-04-05,342cf1b399d857ae929235b2bb0034c2
COST00292,426,d826fea5-d663-4b8b-a010-a7b330fd9922,42.87,2024-10-05,5c533b27d4294bff214d2c0c32addfdd
COST00293,514,1424c333-ef79-42af-bcf5-5d41521a0e9b,7.74,2024-12-21,2a728145c66f0572477071d38d57307e
COST00294,2197,82e03202-e75b-485c-a987-57c392f25f18,26.74,2024-09-23,4625a3d319d49f06aaf0a5f48c6d1c3e
COST00295,1097,7874faf7-fb69-4ae2-a738-b4c599358eeb,16.21,2024-08-26,ac23a87f0d11a2b1dd14f77db759d9c6
COST00296,1571,674d43e2-b564-4df9-83e0-08d8d378e820,34.44,2024-12-30,caef86239e01131e14d3fd3fe37e496f
COST00297,4433,a3027ea6-3a7b-4285-9b82-5ab90b244a50,37.24,2024-12-19,86cd0fe9f4b3dcf14f7bd4da5653412b
COST00298,3607,674d43e2-b564-4df9-83e0-08d8d378e820,13.56,2024-12-17,1a18c5436f9326ed621439fa18152497
COST00299,4113,50a26c10-fd86-4364-8549-75c2f73d6e74,18.71,2025-03-21,4ca80757128e6d8bdfc39d35ccd859a7
COST00300,1300,17fb2169-7a01-4654-8005-9db3d086ba75,19.96,2024-05-24,f3a45417ebc77ec6a7163077a9b8624c
COST00301,4831,4df0f4bc-ed9c-4fcf-b4b1-bb6d648bbb21,21.98,2024-08-12,1b2140a934cc5f127266c5d7902e0654
COST00302,3437,e65aca15-c7da-4cf0-8f86-97057eb6e41d,20.65,2025-01-12,ddb65915ee4ca6dffe9066ac3d104c3d
COST00303,1820,5338a24d-bd24-49b6-80c7-ceb5d88d8923,30.78,2024-08-24,44fb61cb3d54902f3b5106c2d30aba84
COST00304,2192,bbcd1342-0d08-4318-ae1f-7e2ff8d83071,7.97,2024-07-25,9e8f39e1e6f556ed72dd84e63c75114e
COST00305,3556,e65aca15-c7da-4cf0-8f86-97057eb6e41d,30.16,2025-01-24,b08e603d4c66b11872914ecc8b2768f5
COST00306,1123,bbcd1342-0d08-4318-ae1f-7e2ff8d83071,46.7,2025-01-22,1ab92bfe50142ea281718d84992089eb
COST00307,4640,bbcd1342-0d08-4318-ae1f-7e2ff8d83071,30.03,2025-02-19,fd20137ab07533e9d845733fc851ba3d
COST00308,4815,bc2a6082-d587-43ad-b368-78b70dcb5f55,7.53,2024-12-09,b5afca26e5ac868aea81c326344a2511
COST00309,2681,7874faf7-fb69-4ae2-a738-b4c599358eeb,37.69,2024-05-11,d43c18a6bb9e68484203556e41c92b90
COST00310,2526,128c966a-64f4-456d-9fd0-3d628c9d517a,4.73,2025-02-23,49b763b4f6ddc61333390197e763c483
COST00311,2171,4df0f4bc-ed9c-4fcf-b4b1-bb6d648bbb21,25.38,2025-01-10,bde96496781661ccf65d0208a6713485
COST00312,4852,4df0f4bc-ed9c-4fcf-b4b1-bb6d648bbb21,27.3,2024-11-28,45245534a3671a7d5a2e417413753b73
COST00313,2353,50a26c10-fd86-4364-8549-75c2f73d6e74,19.56,2024-11-19,cda8d9aa63508d764c5d82b8cffaf474
COST00314,3637,876d3f78-e0fd-4ed9-94e2-95f1f49a6678,32.5,2025-01-23,4325742f52182ad54a64b88a34404444
COST00315,1446,066320f6-15d5-4240-b39a-1d9697acf693,45.85,2024-05-13,1fe24102d8d07362a87483143a39b504
COST00316,341,449e10e4-a998-443f-8f47-b8f5ce345a9a,22.47,2025-03-03,623204a480b37e227ba683d339a484b7
COST00317,4479,2d046cbe-43bd-402d-9b0c-0adb463c5111,5.45,2024-11-23,205cb8bf36ff819a698b0631b205ee86
COST00318,3856,681c4fda-26fa-44ac-9682-e052faf1d3fb,49.59,2024-05-21,8554eaf35ae55bd7e4d95e9b1edc2c78
COST00319,3824,7874faf7-fb69-4ae2-a738-b4c599358eeb,17.13,2025-04-21,1d5275501552a5285dd247132c68c9ff
COST00320,1394,d826fea5-d663-4b8b-a010-a7b330fd9922,4.29,2024-05-12,606b720b84c4dd441939082ce01779fc
COST00321,3848,754ca431-4c26-4237-a234-fb658c2226c4,34.89,2024-06-09,f322118ab222e1d35052c96ad1c9d765
COST00322,4776,d826fea5-d663-4b8b-a010-a7b330fd9922,23.58,2024-07-18,58bf0553d2bb0f9fd832f2e5a9e29fe8
COST00323,3273,754ca431-4c26-4237-a234-fb658c2226c4,35.47,2025-01-16,e46f414b22b79239ab5258c2fe0cab46
COST00324,3719,066320f6-15d5-4240-b39a-1d9697acf693,35.51,2024-09-28,a844dc6e6e149c4af109aad6249cf234
COST00325,287,449e10e4-a998-443f-8f47-b8f5ce345a9a,23.18,2024-11-05,fc9869575cfa7e7ed7dfcebf1f7c72ea
COST00326,4610,a87d51a3-8ba7-4050-a5ae-3c0e1e33ad7f,6.4,2024-11-19,891e797b929b649f86373c9152ffdcd0
COST00327,856,545e803e-892a-4417-b123-bc3d2f548566,32.75,2025-03-20,2a3818cde6bd3d0ef1d803ea6077284d
COST00328,1806,d3a44b3c-e1f5-44f7-81a9-2aabc2ee0469,34.7,2024-12-12,1b7758a8cb2c65a1ee4cff6f7cf85809
COST00329,807,de0add2e-3497-444e-bd97-c641b5754d2e,35.23,2024-06-16,9110dee18c70a9903b037d3a33ee3bf8
COST00330,3103,bbcd1342-0d08-4318-ae1f-7e2ff8d83071,28.41,2025-03-07,4c2ece58575742f5bad7c1c10fad6d22
COST00331,4988,cacf17b4-cc76-4a81-a2a1-99b245d85f9e,10.88,2025-04-01,4f10cfc9d1f9ac07a396df2aebd0e6db
COST00332,3317,9baedba2-7d8f-482a-91c0-53cf8f987158,24.57,2024-10-14,2536d91f6c46cd4b23f9c12ed2b9bf74
COST00333,582,449e10e4-a998-443f-8f47-b8f5ce345a9a,43.07,2024-07-12,5184d3d9a1ee9fda44fec0b9ac275f4e
COST00334,2586,7874faf7-fb69-4ae2-a738-b4c599358eeb,47.82,2025-05-08,3398a38793942d2480e5e006c68d86d0
COST00335,2555,128c966a-64f4-456d-9fd0-3d628c9d517a,35.85,2024-12-10,8607a5d3401d49d70b2275986fe290d0
COST00336,3300,d44227f2-ae3a-4cf8-9728-df324b9ca0e4,10.95,2025-03-10,913aa22e8cfdf8d9aebc51c82eff8ca2
COST00337,2522,576ca2ee-5c98-4032-8085-4a11312f9e78,21.7,2025-04-23,4496bf379ae25fc3421820bc8ef98a9d
COST00338,1456,50a26c10-fd86-4364-8549-75c2f73d6e74,39.82,2025-03-30,f7dc4f8d641954f34b08bd3e859a5af9
COST00339,2787,3412d299-a203-47c4-bde2-ecd5ef09fe58,43.79,2025-02-18,cfa3033a7b9299116f4b8a5342cb5475
COST00340,2380,3c32b582-67e5-49c3-affc-7e44572ba0ae,9.13,2025-02-21,38b7537baf786fe82a0de49c5d5074ed
COST00341,841,e65aca15-c7da-4cf0-8f86-97057eb6e41d,17.79,2025-03-23,fe182bbc08d22388f4a3b9144f6b6547
COST00342,853,adfe1367-c650-47bc-ab26-c65be37eb483,3.54,2024-11-06,cb252dcd95b97dc68c00326f47ab3cc1
COST00343,2062,e65aca15-c7da-4cf0-8f86-97057eb6e41d,46.37,2024-07-22,63dac862026e47e6da0dc4243b9b43ae
COST00344,522,c8a6eaf0-cf95-4b23-9b68-cf0190892dda,8.36,2025-04-04,190a1349373b89873ddaea65c3131355
COST00345,2210,674d43e2-b564-4df9-83e0-08d8d378e820,38.06,2024-10-01,7e5f09cda3a3e82ee73e7db866bb7e15
COST00346,1871,3412d299-a203-47c4-bde2-ecd5ef09fe58,38.05,2024-11-07,782767cab4f47ab6c642a07438f2d8b8
COST00347,4018,9074b54f-8c90-47bd-8850-d5995b99dfd6,14.04,2024-07-13,618997fb8caa99e6b0ef3c9e3996e433
COST00348,2395,a412573c-b3f6-4108-9682-f95775c56a2b,39.98,2024-06-05,a62cf72f98ba0427fe4bc5873a1e9fb6
COST00349,1269,449e10e4-a998-443f-8f47-b8f5ce345a9a,8.33,2025-04-17,049bfa2ef1b9e31410a0417c0f06daaf
COST00350,827,35e27300-4661-4cc1-883a-60fcc46d1705,44.54,2025-04-12,79b511029b2b99872378c0bbd9c28ab8
COST00351,354,5338a24d-bd24-49b6-80c7-ceb5d88d8923,14.26,2024-11-06,c177a159e62c1f0fcd8ae59f0b674617
COST00352,3912,a87d51a3-8ba7-4050-a5ae-3c0e1e33ad7f,13.03,2025-03-22,8fb0095d321c1df861cb7d062a424e30
COST00353,780,a412573c-b3f6-4108-9682-f95775c56a2b,17.66,2025-04-11,1bb8cc51abb4edb50d3c9f070c8fce42
COST00354,3410,e65aca15-c7da-4cf0-8f86-97057eb6e41d,39.47,2024-05-21,544b3d669065e7fe4d89cf8b22377f24
COST00355,3903,de0add2e-3497-444e-bd97-c641b5754d2e,31.34,2024-11-08,0f687d2cbac1e82df8cb114796f1da52
COST00356,4611,17fb2169-7a01-4654-8005-9db3d086ba75,35.11,2024-10-07,7e53e1b039679d60210b88f32f67b3bc
COST00357,5000,9074b54f-8c90-47bd-8850-d5995b99dfd6,35.66,2025-04-01,3bc56469bbf716962011c864e8a9541e
COST00358,404,876d3f78-e0fd-4ed9-94e2-95f1f49a6678,21.81,2025-01-07,5ee608e5440f0fde8cc0a04e3ebf858c
COST00359,2449,2d046cbe-43bd-402d-9b0c-0adb463c5111,28.71,2024-06-10,a47e19b07ccdbaddab0c32e0f1ddcb12
COST00360,2434,1424c333-ef79-42af-bcf5-5d41521a0e9b,26.31,2024-05-30,7176f95cf19ec172aa17cae458bb3576
COST00361,2908,4df0f4bc-ed9c-4fcf-b4b1-bb6d648bbb21,20.6,2025-03-06,72788223c34e4d8a4115ed607cd33bb4
COST00362,2032,c8a6eaf0-cf95-4b23-9b68-cf0190892dda,37.33,2024-11-06,340da87830cfee8f6487bcf50595f681
COST00363,3224,bbcd1342-0d08-4318-ae1f-7e2ff8d83071,49.0,2025-04-13,bdb88dcb6dd8c06c26582be020def835
COST00364,3748,2d046cbe-43bd-402d-9b0c-0adb463c5111,48.69,2025-03-26,5c237b15e60eb040fbf33ddff8aa5071
COST00365,801,57b082e7-cf0c-4a8d-978e-d3dea718b8c4,30.94,2024-12-23,6e3147db9eddbcf30483df8aa7e99293
COST00366,4688,9baedba2-7d8f-482a-91c0-53cf8f987158,41.15,2025-03-30,80b7b4404f2fd680000c0e4514e38324
COST00367,186,2325976b-ebd3-4af4-ab95-cf6c75dd167e,25.87,2024-06-12,34b7a0662c799d336f59b0d2b9a784df
COST00368,873,01adb8ae-ae19-4b3d-805f-5485251f2e61,4.25,2024-06-23,52f4283ed85ef044886e228721e692ab
COST00369,1216,01adb8ae-ae19-4b3d-805f-5485251f2e61,25.08,2024-12-19,f6d4784c8ff72e4dcbcdad30a0230216
COST00370,4127,876d3f78-e0fd-4ed9-94e2-95f1f49a6678,32.63,2024-07-09,98f70af3851301417434548cae19d8ab
COST00371,3707,d3a44b3c-e1f5-44f7-81a9-2aabc2ee0469,41.84,2025-04-06,ce5aa029ceb6d4714720bd207e80943d
COST00372,1643,d826fea5-d663-4b8b-a010-a7b330fd9922,7.72,2025-01-23,1885e7413ee0b676bec059b0bd65a903
COST00373,1031,754ca431-4c26-4237-a234-fb658c2226c4,31.59,2024-10-28,e6d104193d885d0ff21af7cb076a90ab
COST00374,1392,d3a44b3c-e1f5-44f7-81a9-2aabc2ee0469,36.71,2024-07-10,6c8605a8ef923ca1e0a4c786e1659b99
COST00375,413,de0add2e-3497-444e-bd97-c641b5754d2e,8.93,2025-02-18,29b958744e01f9f29c0b0fc33d7ea666
COST00376,4439,bbcd1342-0d08-4318-ae1f-7e2ff8d83071,18.52,2024-12-17,925dc22808b36a54e9b21ffda9b62bb1
COST00377,2188,4df0f4bc-ed9c-4fcf-b4b1-bb6d648bbb21,29.26,2024-05-24,0b9f389cfd1202cd89869a5f6695b2d6
COST00378,1856,b8877c9b-300e-4619-9c17-285548f42c1a,17.77,2024-06-28,b0ee1b850c9d50d5373d4c0a125c131d
COST00379,493,a87d51a3-8ba7-4050-a5ae-3c0e1e33ad7f,26.54,2024-05-28,19aa66c559a4ac3f58afe2ff65724d80
COST00380,2023,b8877c9b-300e-4619-9c17-285548f42c1a,30.48,2024-10-25,51fdb74b2bbbdd8405182d287c51ba86
COST00381,3008,576ca2ee-5c98-4032-8085-4a11312f9e78,41.46,2024-10-03,fd738b07e425e06d363d9a69ce81e095
COST00382,1610,82e03202-e75b-485c-a987-57c392f25f18,28.31,2024-09-21,e8dbd16e0857bfb6542262d8f8f7072c
COST00383,1301,9074b54f-8c90-47bd-8850-d5995b99dfd6,31.94,2024-06-27,fff6e11b19c05eedcd6163de7d31e223
COST00384,3354,2d046cbe-43bd-402d-9b0c-0adb463c5111,20.17,2024-10-02,178afa87bbe154db83f0fbf7f9eb76dc
COST00385,1680,576ca2ee-5c98-4032-8085-4a11312f9e78,27.37,2024-10-19,834982970e242eaede57b17093555e3d
COST00386,1652,82e03202-e75b-485c-a987-57c392f25f18,45.41,2024-11-20,940e3f833aa7125c2b27ef0f298cbca3
COST00387,1925,9074b54f-8c90-47bd-8850-d5995b99dfd6,43.84,2025-01-04,079f2b75aa7f1fc02c4be2d1c00e60cf
COST00388,3411,9074b54f-8c90-47bd-8850-d5995b99dfd6,35.19,2025-05-10,f1d95b0c051d91f7d6c1883286ae4c87
COST00389,2459,a87d51a3-8ba7-4050-a5ae-3c0e1e33ad7f,47.85,2024-06-19,e138cbc43938cf5c38e0cc2761738a73
COST00390,1612,adfe1367-c650-47bc-ab26-c65be37eb483,35.92,2024-06-03,7281769ed3858380fc70481df8d36ec1
COST00391,1056,754ca431-4c26-4237-a234-fb658c2226c4,24.59,2024-07-24,ad0596e7a591932b94942521b4125bdf
COST00392,4964,754ca431-4c26-4237-a234-fb658c2226c4,44.33,2024-06-28,193527040abee783aa6baa4b7a8a2381
COST00393,1896,d3a44b3c-e1f5-44f7-81a9-2aabc2ee0469,32.56,2025-04-13,04bc4870bbcabe9eb95ec8326a1318bc
COST00394,873,bbcd1342-0d08-4318-ae1f-7e2ff8d83071,28.08,2024-07-18,53be99b261a90dd51960c4062cdeac0f
COST00395,2182,a412573c-b3f6-4108-9682-f95775c56a2b,13.55,2024-11-04,6bfe5a654e00945d49d60b08520aacd9
COST00396,4488,a3027ea6-3a7b-4285-9b82-5ab90b244a50,13.89,2024-05-15,75f827f828663b3764ebef83aacf5454
COST00397,4235,a3027ea6-3a7b-4285-9b82-5ab90b244a50,38.56,2024-11-18,3ee3434b1c11c033f85ca4dd6da77ee7
COST00398,4222,0db94890-c654-49b6-b76e-e535bc387855,19.74,2024-10-20,8996b7894474798e6557e0bd48fb77f3
COST00399,1738,4df0f4bc-ed9c-4fcf-b4b1-bb6d648bbb21,34.77,2024-12-06,78ca36c2277954d49bbbc72f3e25ac91
COST00400,1993,c8a6eaf0-cf95-4b23-9b68-cf0190892dda,27.45,2024-07-02,26da142d756e9ad34a032b65cb5ba624
COST00401,3793,82e03202-e75b-485c-a987-57c392f25f18,30.7,2024-12-28,bde3d6bb99e9afcb6e7807d4c589b92a
COST00402,1449,035dca7b-d212-4a49-8f9f-3bd9aa44f0e6,28.98,2025-01-10,b919c8feee98844286badd1bff9927a6
COST00403,2795,adfe1367-c650-47bc-ab26-c65be37eb483,18.72,2024-05-17,e8ccc0883cfcad3cb1296c537b6a8fd2
COST00404,2209,c8a6eaf0-cf95-4b23-9b68-cf0190892dda,10.58,2025-02-18,174661ae380cb98f5cc6f1f84bc34738
COST00405,2618,066320f6-15d5-4240-b39a-1d9697acf693,47.21,2025-05-05,2dd994ede6ae50437a5c37c6eb1865ea
COST00406,3705,cacf17b4-cc76-4a81-a2a1-99b245d85f9e,21.22,2024-07-04,c9a98ab3ffb54dc5a0400950e357a800
COST00407,3250,2325976b-ebd3-4af4-ab95-cf6c75dd167e,14.0,2025-02-05,73c6f6310e896352dbe24dd23d8201ec
COST00408,1166,50a26c10-fd86-4364-8549-75c2f73d6e74,23.37,2025-02-16,d0dd74de5c14c8217ddad2d903a426c4
COST00409,114,0481f8c0-ef1b-42c1-b53f-512d8d8db267,25.72,2025-01-31,96b5282ebdeb16e4273d312d7294d550
