TransactionID,GiftCardID,StoreID,Amount,TransactionDate,RowHash
GCTX00178,GC02954,17fb2169-7a01-4654-8005-9db3d086ba75,11.74,2024-05-21 19:13:15,02fb55be269c6aaca51b3f508254dbfc
GCTX00179,GC02018,82e03202-e75b-485c-a987-57c392f25f18,44.09,2025-01-10 03:42:15,580dda177afaebe60434e53c0eb72456
GCTX00180,GC03111,2325976b-ebd3-4af4-ab95-cf6c75dd167e,7.01,2024-09-21 01:33:38,46e22f3451a3b59f5da6dae644586d3a
GCTX00181,GC02369,21a2cafc-d878-40bb-a232-e14e9eda02f3,5.97,2024-07-12 01:07:20,0d4653489f09eb2690877d4e6bbb70f8
GCTX00182,GC03339,876d3f78-e0fd-4ed9-94e2-95f1f49a6678,15.21,2024-07-22 13:19:49,900fd73489ad00548073b4870c9ff194
GCTX00183,GC01535,57b082e7-cf0c-4a8d-978e-d3dea718b8c4,40.8,2025-03-27 14:47:24,6377044c5b0c4bb6e8b8531112898ce9
GCTX00184,GC00016,681c4fda-26fa-44ac-9682-e052faf1d3fb,36.91,2025-04-23 11:05:48,fc51facba1f22522b301a5fc909721f0
GCTX00185,GC02701,6410565f-b02b-4016-b97d-6d7f8710d655,44.62,2024-11-21 12:35:33,ad87d0870f0c8435e1370b0d15bb5492
GCTX00186,GC01611,bcffdf26-2889-4b0d-929a-8e779c6e851b,20.41,2025-04-18 03:43:14,4b76f16f54af0714c235b22eac332584
GCTX00187,GC02525,21a2cafc-d878-40bb-a232-e14e9eda02f3,45.09,2024-06-08 07:28:28,755c1f3a2a0a75d6797eaf061aa27eb1
GCTX00188,GC04626,cacf17b4-cc76-4a81-a2a1-99b245d85f9e,41.65,2025-03-09 17:36:13,37b93d071156fcfd5927187546202c81
GCTX00189,GC02857,681c4fda-26fa-44ac-9682-e052faf1d3fb,24.56,2024-06-20 03:23:45,b8798b269cc1fae6a1ad3000df453c15
GCTX00190,GC01760,7874faf7-fb69-4ae2-a738-b4c599358eeb,43.57,2024-07-20 06:31:23,d7257b8d74408e6916d6926480086b80
GCTX00191,GC01125,1424c333-ef79-42af-bcf5-5d41521a0e9b,19.69,2025-01-02 00:21:04,550e2f8c787429164167577ea569cdf9
GCTX00192,GC00774,0db94890-c654-49b6-b76e-e535bc387855,31.72,2024-05-24 21:18:11,ff5ab11f73005e2be1d7c104cb9aeb80
GCTX00193,GC01385,449e10e4-a998-443f-8f47-b8f5ce345a9a,15.35,2024-08-09 08:04:40,7fd8d2315188614acc3db01517eab130
GCTX00194,GC04091,e65aca15-c7da-4cf0-8f86-97057eb6e41d,17.64,2025-01-19 12:08:26,7c810c4785b8eabb76671e864268deb9
GCTX00195,GC04193,681c4fda-26fa-44ac-9682-e052faf1d3fb,38.99,2024-07-20 23:27:35,80afb9a6b73c31e6f15c812dfd905b9b
GCTX00196,GC04673,dea48fdc-5533-48f4-9d69-3e89b5fa379e,45.01,2024-05-16 07:33:43,5ed283104a40dd9871e9c28d131d04ed
GCTX00197,GC02974,681c4fda-26fa-44ac-9682-e052faf1d3fb,5.16,2025-01-21 12:48:50,0e3e859eef765191103f74a5b7d7ec3e
GCTX00198,GC00139,a412573c-b3f6-4108-9682-f95775c56a2b,41.73,2024-11-30 11:42:01,d16f928b27ee814420ceb4292b6389a0
GCTX00199,GC04716,01adb8ae-ae19-4b3d-805f-5485251f2e61,42.81,2025-05-01 15:26:47,119ac78b0155e68325bed99cd4d3aaed
GCTX00200,GC02095,2d046cbe-43bd-402d-9b0c-0adb463c5111,48.77,2025-05-04 01:27:42,331226b374b56a433082b0054e1654af
GCTX00201,GC03019,9baedba2-7d8f-482a-91c0-53cf8f987158,35.32,2025-01-31 04:35:30,2c6504f4912f60f6c5a6e71d02e0ee34
GCTX00202,GC04917,449e10e4-a998-443f-8f47-b8f5ce345a9a,11.19,2024-10-29 06:42:18,4531533de91bd38c17cb77c0c14171a0
GCTX00203,GC02281,c8a6eaf0-cf95-4b23-9b68-cf0190892dda,47.88,2025-01-29 16:16:45,3c426419a96757e4199ada126e2ce1d7
GCTX00204,GC04219,d44227f2-ae3a-4cf8-9728-df324b9ca0e4,44.87,2024-10-27 01:05:01,f6e4318e97be43bf8b6af776d225cadb
GCTX00205,GC01307,1424c333-ef79-42af-bcf5-5d41521a0e9b,38.51,2024-07-21 04:22:28,0152388a2e66add27debc8f14eb2f352
GCTX00206,GC02955,449e10e4-a998-443f-8f47-b8f5ce345a9a,27.89,2024-09-01 20:57:15,caa0faefc9adc5db8dee543a7edf4769
GCTX00207,GC02447,545e803e-892a-4417-b123-bc3d2f548566,35.46,2024-10-13 14:06:19,01398dbca87bd658c381af38d26110e8
GCTX00208,GC03095,b8877c9b-300e-4619-9c17-285548f42c1a,30.86,2024-10-30 12:08:07,1d581b61f0836f2abf9ab662b19e3665
GCTX00209,GC00666,a412573c-b3f6-4108-9682-f95775c56a2b,27.73,2024-09-10 10:41:34,560f5e4ba6c09861979efa512d305439
GCTX00210,GC04899,a412573c-b3f6-4108-9682-f95775c56a2b,8.92,2024-12-04 19:32:06,562c362fe43f29958b619c14a0404696
GCTX00211,GC03715,2325976b-ebd3-4af4-ab95-cf6c75dd167e,22.35,2024-05-27 04:03:25,3404af888f287ecd890998b586261239
GCTX00212,GC02669,5338a24d-bd24-49b6-80c7-ceb5d88d8923,22.67,2024-07-13 08:50:34,9bfc2f66cbb5adc0545d8b98c336a760
GCTX00213,GC01067,1424c333-ef79-42af-bcf5-5d41521a0e9b,25.6,2024-11-14 10:14:55,f030c443eba938b8231d999c5ceeace0
GCTX00214,GC04175,bcffdf26-2889-4b0d-929a-8e779c6e851b,42.17,2024-07-12 18:26:12,8db73939ab82ac16ca6896cb4eb4aced
GCTX00215,GC01430,4df0f4bc-ed9c-4fcf-b4b1-bb6d648bbb21,18.47,2025-04-25 07:56:58,db9bb4f155ad9a864b41b1f38dc87a5c
GCTX00216,GC01735,7874faf7-fb69-4ae2-a738-b4c599358eeb,9.87,2025-04-25 12:03:56,8dfc1bef3a5384018b96040867317177
GCTX00217,GC04197,128c966a-64f4-456d-9fd0-3d628c9d517a,14.17,2024-06-22 20:52:01,4170d45d9d19837f3d1a98cb8a44fb1a
GCTX00218,GC00022,e65aca15-c7da-4cf0-8f86-97057eb6e41d,30.07,2025-01-24 03:46:21,f4b5cfc4c8d43c9e69dd1bed6d751d82
GCTX00219,GC01377,35e27300-4661-4cc1-883a-60fcc46d1705,23.11,2024-06-26 19:05:42,74955498cf9ce9cc22f2e25565c71193
GCTX00220,GC03244,21a2cafc-d878-40bb-a232-e14e9eda02f3,48.65,2024-11-12 09:26:54,9687d97b248cc078e8a6600c29889d02
GCTX00221,GC00233,0481f8c0-ef1b-42c1-b53f-512d8d8db267,10.76,2025-03-24 21:23:39,9dd41f9d4e2e4fbd4da18b27acbeb29a
GCTX00222,GC04135,b8877c9b-300e-4619-9c17-285548f42c1a,28.22,2025-02-21 03:20:48,0bd9f10d380540c216b3a41c091308a5
GCTX00223,GC02164,50a26c10-fd86-4364-8549-75c2f73d6e74,41.25,2024-08-30 07:18:39,893f57c87e6d60cdef2fc9bb8f7a1788
GCTX00224,GC03237,4df0f4bc-ed9c-4fcf-b4b1-bb6d648bbb21,17.9,2025-02-21 09:53:35,a16a1c2f5126f7de3f8b7ae23b73b7ed
GCTX00225,GC03388,82e03202-e75b-485c-a987-57c392f25f18,45.19,2025-03-18 08:28:57,6e27233c4ed21c899bf961591a2c4fd4
GCTX00226,GC02321,21a2cafc-d878-40bb-a232-e14e9eda02f3,42.18,2024-09-08 00:25:34,c0dccf275a442da494e344a904e0d575
GCTX00227,GC04747,674d43e2-b564-4df9-83e0-08d8d378e820,23.89,2024-09-06 16:13:34,2194638af1aef17fd3f7e06d011fca74
GCTX00228,GC00757,2d046cbe-43bd-402d-9b0c-0adb463c5111,39.24,2024-10-11 09:18:29,3816f03b0557c3416c6a1419afc0eba0
GCTX00229,GC03530,6396ee21-ad50-4b0b-97e3-d0b7ad2ab151,24.26,2024-05-25 00:17:52,8c4f38364dbdee99966b2b87bcc16c2d
GCTX00230,GC01585,754ca431-4c26-4237-a234-fb658c2226c4,40.24,2024-12-26 00:51:08,15368a54ba4bcced9f70ee4334ac94c5
GCTX00231,GC00123,128c966a-64f4-456d-9fd0-3d628c9d517a,20.21,2025-03-26 20:35:12,c94fe5087daa230f81045833fff2f4d8
GCTX00232,GC03841,2325976b-ebd3-4af4-ab95-cf6c75dd167e,30.42,2024-08-24 05:39:26,0b2571a12c82abd698de05f8063beaf0
GCTX00233,GC04020,50a26c10-fd86-4364-8549-75c2f73d6e74,23.38,2024-09-18 07:57:42,a8f041882ddff9b65a47aa9a7f7f25d5
GCTX00234,GC02764,754ca431-4c26-4237-a234-fb658c2226c4,17.92,2025-03-03 15:54:21,3ac13ee9c953a9fb3f532adce16b70df
GCTX00235,GC02815,3c32b582-67e5-49c3-affc-7e44572ba0ae,25.45,2024-11-07 14:51:32,d26d05b8d6491eee03e267c2cca15d03
GCTX00236,GC02434,7874faf7-fb69-4ae2-a738-b4c599358eeb,23.7,2024-06-07 19:14:59,6613e25875616ed52c201a5e0cdd793f
GCTX00237,GC03030,9745ebde-bd1a-41e4-90f7-9d2cd2bda746,37.3,2024-06-04 17:02:15,a6a9b0fee59a0dbb9d6e2bbd120dd3a5
GCTX00238,GC04922,6410565f-b02b-4016-b97d-6d7f8710d655,15.56,2025-03-05 15:40:48,2dbe0a8921999d4147f42d19ca7f5bec
GCTX00239,GC01878,c8a6eaf0-cf95-4b23-9b68-cf0190892dda,47.55,2025-01-20 05:22:56,9ba62440dbc983658db551828b5517ee
GCTX00240,GC00881,9baedba2-7d8f-482a-91c0-53cf8f987158,38.73,2025-02-12 15:13:30,3edd322b12007a6e012323040a7a9c67
GCTX00241,GC01234,9745ebde-bd1a-41e4-90f7-9d2cd2bda746,38.77,2025-03-30 09:34:48,92f9c903e5bdc292380487dd9f0b811e
GCTX00242,GC03158,681c4fda-26fa-44ac-9682-e052faf1d3fb,22.93,2024-09-03 12:45:29,83f46abc591a6108559c7c43e5b4254e
GCTX00243,GC03081,876d3f78-e0fd-4ed9-94e2-95f1f49a6678,45.4,2024-08-05 19:27:12,7f6387288eeab14646ea4f44511d1ffe
GCTX00244,GC02459,066320f6-15d5-4240-b39a-1d9697acf693,30.44,2025-05-08 15:41:00,dbc24f1d692405aa44ab2fd51ae3f5ae
GCTX00245,GC00163,d44227f2-ae3a-4cf8-9728-df324b9ca0e4,45.15,2025-05-09 21:17:34,99450207b7eb50ded40ad698fd59d5ba
GCTX00246,GC00358,e65aca15-c7da-4cf0-8f86-97057eb6e41d,26.37,2024-11-05 02:02:48,76f91e6ac85e86244e2630d043b82fd2
GCTX00247,GC02672,50a26c10-fd86-4364-8549-75c2f73d6e74,48.4,2025-01-13 12:42:48,fef83d6fdf6056b8ceb3004cee407fb0
GCTX00248,GC00344,de0add2e-3497-444e-bd97-c641b5754d2e,17.02,2024-09-09 14:36:46,1a85b318971a5e39e3a396435109773c
GCTX00249,GC02078,066320f6-15d5-4240-b39a-1d9697acf693,14.37,2024-12-11 08:45:01,46279ec7d45548a5c02f65bba7582156
GCTX00250,GC03312,1424c333-ef79-42af-bcf5-5d41521a0e9b,15.19,2025-05-07 16:00:05,0975845d926956c869a9dea2c4458bb5
GCTX00251,GC01349,2d046cbe-43bd-402d-9b0c-0adb463c5111,21.29,2024-07-31 09:51:01,9e0196b4450fbe986a32aa9437441382
GCTX00252,GC02030,3c32b582-67e5-49c3-affc-7e44572ba0ae,40.06,2024-10-06 02:49:05,087dd3cc6742a75b768d9fe55e73699b
GCTX00253,GC04608,128c966a-64f4-456d-9fd0-3d628c9d517a,7.06,2025-04-17 16:43:44,09e1b0e17092ff51818157cb4dd339c5
GCTX00254,GC00547,57b082e7-cf0c-4a8d-978e-d3dea718b8c4,32.64,2024-06-07 21:23:17,c84f7e6af01e94546d2c1452cadf09f6
GCTX00255,GC01923,5338a24d-bd24-49b6-80c7-ceb5d88d8923,19.03,2024-10-24 02:40:15,269b4b5bfb6944aeb3bdd77d6fd46015
GCTX00256,GC01835,adfe1367-c650-47bc-ab26-c65be37eb483,27.13,2024-05-28 04:07:21,4d98ec136e923806b49f0e55d4ad886a
GCTX00257,GC01551,a3027ea6-3a7b-4285-9b82-5ab90b244a50,18.34,2024-05-29 00:48:55,18ac000c50dbe0160042e35c44f2f76c
GCTX00258,GC03030,3412d299-a203-47c4-bde2-ecd5ef09fe58,22.86,2025-03-17 00:08:38,daba078018457452b5e55836c756bb5a
GCTX00259,GC02990,c8a6eaf0-cf95-4b23-9b68-cf0190892dda,23.83,2025-05-07 00:03:36,92aa690e67fd199e29c79c18a1143565
GCTX00260,GC04847,4043f2fd-ddb7-4123-94b1-704bb06dbec6,10.56,2024-06-16 23:25:29,90fa92ca47ad9a7efb15a8802468be59
GCTX00261,GC01399,754ca431-4c26-4237-a234-fb658c2226c4,38.38,2024-10-02 17:05:13,2d0f4efd3624f08c519935793fd292f6
GCTX00262,GC00395,4df0f4bc-ed9c-4fcf-b4b1-bb6d648bbb21,20.5,2024-05-15 05:05:57,06aedb5b6097f8a21419143db2905b95
GCTX00263,GC00607,4043f2fd-ddb7-4123-94b1-704bb06dbec6,9.25,2024-09-03 20:57:25,98cea5030658a8f98996d76b55fe4803
GCTX00264,GC00930,1424c333-ef79-42af-bcf5-5d41521a0e9b,41.75,2024-09-09 09:42:33,37953587b7575013a9a7e6579ba4c2f2
GCTX00265,GC02141,d826fea5-d663-4b8b-a010-a7b330fd9922,14.79,2024-06-03 23:46:50,f3a2dbdb8d0c351afab89d6b00ee77a9
GCTX00266,GC00455,1424c333-ef79-42af-bcf5-5d41521a0e9b,37.65,2024-05-12 22:06:35,49ea76b5b6388fa4315e467f35e0a4de
GCTX00267,GC03341,d826fea5-d663-4b8b-a010-a7b330fd9922,31.78,2024-05-25 07:39:15,0927fe0815f2d0073b33cc217a0d01bf
GCTX00268,GC01211,035dca7b-d212-4a49-8f9f-3bd9aa44f0e6,6.71,2025-01-10 02:05:29,46e87e36a6d748fd9a5b8f29dfd54785
GCTX00269,GC02781,35e27300-4661-4cc1-883a-60fcc46d1705,47.59,2024-05-29 04:56:11,4b6f6f74b70e39c5ecdcc3dd80cf7d8c
GCTX00270,GC04719,035dca7b-d212-4a49-8f9f-3bd9aa44f0e6,48.67,2024-07-11 23:39:25,1bafe4b3dc64d140ab8e565e7b799c59
GCTX00271,GC00952,066320f6-15d5-4240-b39a-1d9697acf693,37.95,2025-04-17 06:24:20,940f17b91ea1fd5b92244e62a98291f1
GCTX00272,GC04090,5338a24d-bd24-49b6-80c7-ceb5d88d8923,9.19,2024-12-29 03:18:02,4b996d4f27c34e40999e5f1c0b5d761a
GCTX00273,GC02294,bcffdf26-2889-4b0d-929a-8e779c6e851b,36.38,2025-04-14 12:24:31,c3f5f8f77bdc7eac1aa5cc97f061f11d
GCTX00274,GC04842,c8a6eaf0-cf95-4b23-9b68-cf0190892dda,13.64,2024-07-17 04:37:04,e67c1b7b13b31bb89d8588a96012419a
GCTX00275,GC00098,066320f6-15d5-4240-b39a-1d9697acf693,25.85,2024-11-10 21:23:55,b116ebb1f68b6ecb44d663ac9bae1f14
GCTX00276,GC01674,066320f6-15d5-4240-b39a-1d9697acf693,27.29,2025-01-19 15:42:02,d3c2ad6090a117a33f961eb5b8251fca
GCTX00277,GC00428,754ca431-4c26-4237-a234-fb658c2226c4,16.45,2024-06-13 00:27:38,a8615d510f6cf329ecbf0fa896c0fc1b
GCTX00278,GC03581,0db94890-c654-49b6-b76e-e535bc387855,42.1,2024-12-25 20:31:24,5d207c47685db66f3c39a5dfd5073b71
GCTX00279,GC00887,3412d299-a203-47c4-bde2-ecd5ef09fe58,10.61,2024-07-05 13:06:40,93b40f0a67d159d4d31c4967f6a9d13a
GCTX00280,GC01601,50a26c10-fd86-4364-8549-75c2f73d6e74,26.52,2024-05-20 07:38:06,a225e26bad06651aebe0583ff952c094
GCTX00281,GC01888,68a7d329-0366-49ce-986b-f2741f43d010,32.24,2025-02-24 20:05:04,c8f020940b368266ba15aa0457fad036
GCTX00282,GC02715,066320f6-15d5-4240-b39a-1d9697acf693,38.92,2024-12-16 05:23:11,cf47ae024c0e8e3349a74c1633aff023
GCTX00283,GC01565,7874faf7-fb69-4ae2-a738-b4c599358eeb,43.73,2024-07-03 21:03:32,344ce09bdc60f807335e54fa7f5c22b2
GCTX00284,GC02806,de0add2e-3497-444e-bd97-c641b5754d2e,30.69,2025-03-17 10:37:53,d288e318c2d490e113cf86d871a0136c
GCTX00285,GC04185,01adb8ae-ae19-4b3d-805f-5485251f2e61,48.67,2024-06-20 22:23:03,a880496878c0e5232f4cf3311dc3136f
GCTX00286,GC02376,adfe1367-c650-47bc-ab26-c65be37eb483,7.83,2024-06-11 07:18:19,f8ce29cc6a222168a9c0bce64fe404ce
GCTX00287,GC01878,876d3f78-e0fd-4ed9-94e2-95f1f49a6678,20.14,2025-02-11 19:30:37,17902ca14cec4114c49de521066827d0
GCTX00288,GC03062,de0add2e-3497-444e-bd97-c641b5754d2e,41.29,2024-06-06 19:59:50,559f0e5c8b6daf4cdec5454068102db0
GCTX00289,GC02842,6396ee21-ad50-4b0b-97e3-d0b7ad2ab151,14.91,2025-01-03 09:44:06,436b662b25125925af6fc99ad40205b7
GCTX00290,GC04910,01adb8ae-ae19-4b3d-805f-5485251f2e61,23.58,2025-03-10 06:31:25,999c4b31bb90701fb50ccc6fe6b7181c
GCTX00291,GC02343,d3a44b3c-e1f5-44f7-81a9-2aabc2ee0469,24.68,2025-01-24 04:30:49,2118bab1a3a56df497786efda32745dc
GCTX00292,GC00968,674d43e2-b564-4df9-83e0-08d8d378e820,28.53,2024-06-26 10:35:44,56c482fab051084532806c0a7fd8fa3d
GCTX00293,GC03332,bbcd1342-0d08-4318-ae1f-7e2ff8d83071,11.06,2024-07-29 19:47:26,17401488a0ca1d6dad1bc16a8e3cc820
GCTX00294,GC01296,035dca7b-d212-4a49-8f9f-3bd9aa44f0e6,39.24,2025-03-27 04:40:17,9e327dacb3ebdaa88892bfed58f38e83
GCTX00295,GC04221,5338a24d-bd24-49b6-80c7-ceb5d88d8923,49.01,2024-06-20 08:17:36,72214d75d0d9b2c7319ef5e7714783e1
GCTX00296,GC01883,4043f2fd-ddb7-4123-94b1-704bb06dbec6,33.66,2025-05-10 08:52:42,0d719177d37883d4dcbf09289aaf6137
GCTX00297,GC02622,dea48fdc-5533-48f4-9d69-3e89b5fa379e,36.24,2024-11-17 16:29:33,769be183203d16024fd65a39179f8705
GCTX00298,GC02634,adfe1367-c650-47bc-ab26-c65be37eb483,16.42,2024-10-27 13:27:26,f52b0b86735e03dbc33928d4bdaaebaa
GCTX00299,GC04201,876d3f78-e0fd-4ed9-94e2-95f1f49a6678,13.86,2024-06-12 15:38:29,f63233ab6a08696eca49264334a05e4a
GCTX00300,GC04286,9074b54f-8c90-47bd-8850-d5995b99dfd6,20.74,2024-06-26 04:16:36,7b992c97a957505a9380c87e5d1f32de
GCTX00301,GC00547,82e03202-e75b-485c-a987-57c392f25f18,17.74,2024-11-12 09:16:00,1c6c8b19bcb1199a795387deae41644c
GCTX00302,GC00184,bcffdf26-2889-4b0d-929a-8e779c6e851b,23.52,2025-02-15 03:54:12,d43b7a88b365afdbe7174da2457acd91
GCTX00303,GC03754,b8877c9b-300e-4619-9c17-285548f42c1a,29.07,2025-04-11 07:13:12,4e70df830a1bbdb9f9ae1cfde261f498
GCTX00304,GC02593,6410565f-b02b-4016-b97d-6d7f8710d655,27.55,2024-11-01 13:16:32,cc23fb56a4b9d9ffc4b006fff0094ceb
GCTX00305,GC04920,bc2a6082-d587-43ad-b368-78b70dcb5f55,33.94,2024-11-23 04:40:16,7ea5250736b36491bb00631f79d2d398
GCTX00306,GC04510,82e03202-e75b-485c-a987-57c392f25f18,15.49,2025-02-18 20:32:00,0d0a02cf4ef27ce6e61d0acc5d64f801
GCTX00307,GC02218,adfe1367-c650-47bc-ab26-c65be37eb483,12.32,2025-04-22 07:48:52,0cd26eeea4f94dcd3ec20f5adcfd5a1f
GCTX00308,GC00160,674d43e2-b564-4df9-83e0-08d8d378e820,15.63,2024-07-16 17:32:58,909f218b2e159c2362cf4e6b33d63e5d
GCTX00309,GC04375,6396ee21-ad50-4b0b-97e3-d0b7ad2ab151,9.27,2024-12-08 03:00:18,e2ac9ea1ba64ebd9ca20d67dfe9bcd14
GCTX00310,GC03698,3c32b582-67e5-49c3-affc-7e44572ba0ae,17.8,2024-06-21 00:41:25,27c847ad932f619a0ae2a4b2894dfd20
GCTX00311,GC03484,50a26c10-fd86-4364-8549-75c2f73d6e74,16.59,2024-07-05 03:15:57,741f905ce9997c69baa010c9db5687cb
GCTX00312,GC02275,681c4fda-26fa-44ac-9682-e052faf1d3fb,30.24,2025-04-09 12:42:44,b2afca047d24548838baf5574c51e8b3
GCTX00313,GC00041,6396ee21-ad50-4b0b-97e3-d0b7ad2ab151,40.4,2024-10-04 03:14:12,f6c754444f97ade2e5cd041e50ca87f9
GCTX00314,GC01241,01adb8ae-ae19-4b3d-805f-5485251f2e61,17.76,2025-02-19 22:02:58,1343fb484f0bc1050d84ab5c91bf6555
GCTX00315,GC01427,4df0f4bc-ed9c-4fcf-b4b1-bb6d648bbb21,32.62,2025-04-07 10:35:54,40597b2cacd88be5a0419e5727fb7b5c
GCTX00316,GC00030,681c4fda-26fa-44ac-9682-e052faf1d3fb,19.6,2024-10-23 09:45:12,8230ac89ee950f9092f2ce49dfcc9f0b
GCTX00317,GC01634,50a26c10-fd86-4364-8549-75c2f73d6e74,9.7,2024-11-27 02:12:01,dc02fa94152e259f75a8f6ba228fb7c7
GCTX00318,GC03033,9745ebde-bd1a-41e4-90f7-9d2cd2bda746,22.92,2024-07-01 22:52:51,8eb78a212ec4b2e60d7cf5748e61dee4
GCTX00319,GC03622,cacf17b4-cc76-4a81-a2a1-99b245d85f9e,8.41,2024-06-12 19:47:43,1902da80aeb0c8bd508ed894b6043b98
GCTX00320,GC03641,21a2cafc-d878-40bb-a232-e14e9eda02f3,29.09,2025-01-10 18:50:29,a23d53f3b80220304bf5b5637170ec2f
GCTX00321,GC01654,876d3f78-e0fd-4ed9-94e2-95f1f49a6678,49.41,2024-11-25 04:30:24,e4aaa842ab017fcc990e7d1dfb267788
GCTX00322,GC00972,674d43e2-b564-4df9-83e0-08d8d378e820,5.97,2024-05-26 02:17:22,58663c667f1598be1a96a81c27fca88a
GCTX00323,GC02172,449e10e4-a998-443f-8f47-b8f5ce345a9a,26.77,2025-02-20 03:11:21,09a4a4e8582cb7dff3cf2b4465cc08ec
GCTX00324,GC00676,4043f2fd-ddb7-4123-94b1-704bb06dbec6,14.93,2025-04-18 22:54:46,eb29e1844135dd8c9875eea7ae3dc02f
GCTX00325,GC04981,50a26c10-fd86-4364-8549-75c2f73d6e74,48.03,2024-12-13 05:54:50,c52e67759f9cc668162ac61f8bb943e3
GCTX00326,GC01885,4df0f4bc-ed9c-4fcf-b4b1-bb6d648bbb21,24.01,2024-08-16 19:46:38,350a42ee7776436d3f4600c677ebb4d0
GCTX00327,GC00406,1424c333-ef79-42af-bcf5-5d41521a0e9b,31.88,2024-06-18 01:44:33,e63740b1b6565bb2e09089c2d62f8152
GCTX00328,GC04881,9baedba2-7d8f-482a-91c0-53cf8f987158,22.51,2025-02-19 15:36:42,ac5b023e096f233cebe4d3121ccfe48b
GCTX00329,GC04600,2325976b-ebd3-4af4-ab95-cf6c75dd167e,24.64,2025-03-15 17:34:50,9c8566a9a93e7ef7aa5d732dad72ed14
GCTX00330,GC03503,d3a44b3c-e1f5-44f7-81a9-2aabc2ee0469,8.73,2024-10-06 07:42:01,9ff40b69df30a09927a3625220bf7208
GCTX00331,GC01485,2325976b-ebd3-4af4-ab95-cf6c75dd167e,17.75,2025-04-25 13:54:16,01702ee0222abcba77d557bd155df514
GCTX00332,GC03491,0db94890-c654-49b6-b76e-e535bc387855,43.25,2024-10-03 20:16:26,6d011b43273757a142d469dc2063fe04
GCTX00333,GC04537,2d046cbe-43bd-402d-9b0c-0adb463c5111,25.27,2024-12-03 18:21:36,dfa4f5bb534cc16fd59af251ba27cd7c
GCTX00334,GC02298,21a2cafc-d878-40bb-a232-e14e9eda02f3,37.32,2025-05-02 18:44:16,be9aebe103c3a1e7aa8bc1812c447303
GCTX00335,GC02089,128c966a-64f4-456d-9fd0-3d628c9d517a,17.81,2024-09-15 08:27:01,ab3b1d52d1e56326871b489cdbb8f9a6
GCTX00336,GC03008,9baedba2-7d8f-482a-91c0-53cf8f987158,41.27,2024-12-16 14:32:28,eab66daea8785ec506480e9eb3112db3
GCTX00337,GC01442,5338a24d-bd24-49b6-80c7-ceb5d88d8923,33.46,2025-02-07 19:58:47,d570580de00dce7b5375404512c4a5ae
GCTX00338,GC02355,17fb2169-7a01-4654-8005-9db3d086ba75,49.58,2024-12-20 13:19:40,f6493c18cbfcd7b9309d4201fb62d290
GCTX00339,GC02861,dea48fdc-5533-48f4-9d69-3e89b5fa379e,19.62,2024-12-10 17:57:58,abe0c3113cef5450f34fcf84f6df6b31
GCTX00340,GC02105,4043f2fd-ddb7-4123-94b1-704bb06dbec6,15.59,2024-10-11 20:31:36,b41b6c4dab74b3081ec4873dd303d399
GCTX00341,GC02513,50a26c10-fd86-4364-8549-75c2f73d6e74,16.38,2025-04-30 09:49:48,13bac5b771ac568742e407a8b9afab90
GCTX00342,GC03607,b8877c9b-300e-4619-9c17-285548f42c1a,26.41,2024-09-08 13:58:16,35b0d76d73083c5a64bf6b3dea05127a
GCTX00343,GC02620,adfe1367-c650-47bc-ab26-c65be37eb483,43.29,2024-08-14 12:25:00,f8f46ffa533a059d6a7c5a210c15975d
GCTX00344,GC02166,35e27300-4661-4cc1-883a-60fcc46d1705,41.81,2024-12-18 06:34:06,0623cc4382b205f0d3e59513dd642b9f
GCTX00345,GC03521,c8a6eaf0-cf95-4b23-9b68-cf0190892dda,9.59,2025-02-05 18:38:59,f0b60bf0b13cc6d0d2c0e67008712256
GCTX00346,GC04642,17fb2169-7a01-4654-8005-9db3d086ba75,36.95,2024-06-17 00:27:02,5ec460a917e1cfea068397d4642ef085
GCTX00347,GC02622,9baedba2-7d8f-482a-91c0-53cf8f987158,12.5,2024-07-10 16:26:46,e5d234df6df77106a6e971abcede2a29
GCTX00348,GC04142,9baedba2-7d8f-482a-91c0-53cf8f987158,35.87,2025-01-02 09:43:39,6154e8a4988dac37a9810b336f93f16c
GCTX00349,GC01332,adfe1367-c650-47bc-ab26-c65be37eb483,27.33,2024-10-16 18:54:43,88366ed1fe5d91f9e2d4f691baff055b
GCTX00350,GC00232,82e03202-e75b-485c-a987-57c392f25f18,29.16,2025-04-07 12:02:02,8b76117ab4dec3228b0b679ea5e7dcee
GCTX00351,GC00673,17fb2169-7a01-4654-8005-9db3d086ba75,40.87,2025-03-10 08:59:07,0b8240721971051b797efcfab9fe5521
GCTX00352,GC01944,c8a6eaf0-cf95-4b23-9b68-cf0190892dda,21.67,2024-09-30 23:10:01,1931513001513cb2644427087246cd4c
GCTX00353,GC03835,50a26c10-fd86-4364-8549-75c2f73d6e74,27.7,2025-02-21 23:37:43,ada3b0140702a3867cccfebadcaa117e
GCTX00354,GC03999,bbcd1342-0d08-4318-ae1f-7e2ff8d83071,31.31,2024-08-30 14:44:58,36d9dc71fd78632e9ac0d1aca8f4c240
GCTX00355,GC03426,449e10e4-a998-443f-8f47-b8f5ce345a9a,31.1,2024-09-26 12:28:01,197073c133fd9d00e01d5a27dfba2825
GCTX00356,GC04456,0481f8c0-ef1b-42c1-b53f-512d8d8db267,25.69,2024-11-24 17:54:01,275fe1a9adb9c30bca48ebf6686f836a
