GiftCardID,CustomerID,IssueDate,ExpirationDate,Balance,Status,RowHash
GC00183,ee85931e-020f-4408-8af2-2b9bf4edd7b8,2024-08-29,2025-08-29,230.84,Expired,6c3969afd47898358fcfa366f00b4ec2
GC00184,5dcbd063-c98d-4d66-923f-e117989bd15c,2023-08-09,2024-08-08,181.46,Active,8cec982d6a83129e3fb4ace28ac33fe5
GC00185,1e9a0433-e9bc-421d-9dbb-d2cbf6fb2297,2024-05-23,2025-05-23,111.53,Redeemed,a5a95820ada31f8d74ffb5bd427d4435
GC00186,1e9a0433-e9bc-421d-9dbb-d2cbf6fb2297,2024-08-09,2025-08-09,62.83,Redeemed,08f481d31ad81d3ec922bfc59b94fef7
GC00187,fbd733a9-47d4-4e40-88be-709357213476,2024-09-12,2025-09-12,150.45,Active,38c5e8e591571ff2101352e0bbbbd1d6
GC00188,5e419f86-6e6b-4b45-a140-d03228124ecb,2024-01-27,2025-01-26,113.49,Redeemed,743fc6e88c68fcb83fb3958265db84e9
GC00189,e52160b8-9208-4ee8-b49e-702370bb38e0,2025-02-26,2026-02-26,37.6,Expired,9f8a976317506e2bdfd06af098732aaf
GC00190,2998fa4a-22d8-4603-a0fe-09f27c36a0db,2023-10-06,2024-10-05,16.63,Expired,7d61704f336cc673f856ffc942596f7a
GC00191,90448626-31aa-4d65-a854-dab84c21bac0,2023-11-16,2024-11-15,118.39,Expired,e8f0489c3a07643b4a203e0456796ea8
GC00192,7f191b14-927f-4975-84a6-4139f6dc9dae,2023-05-24,2024-05-23,58.41,Redeemed,c3910ae4d6f0abf3e56486a529427931
GC00193,54908c4a-1561-4b07-b9d8-8cfdf77e25a7,2024-11-30,2025-11-30,105.51,Active,6a4672e3bb46406d4dad22cb1e484924
GC00194,bed734db-9554-4ebe-b415-628b657962d6,2023-12-08,2024-12-07,163.84,Active,528852157c85c7119cc7c78fffaaa512
GC00195,65979d31-3be2-4e1d-8bcf-c43c3bfc1891,2023-08-10,2024-08-09,159.62,Active,fb9d66f162c4ca54128c4ad8f8655fdb
GC00196,93a2faf7-17c8-4513-b63e-f27c8b36314e,2024-11-09,2025-11-09,57.51,Redeemed,dc7607b2f727ac3d2d703fb669c6dea1
GC00197,ecd4feda-08f5-4652-80fd-4406a1316c5d,2023-10-30,2024-10-29,96.79,Active,ff83298f5ce8446497bb6da428ea014c
GC00198,84f6c6dd-37d3-4909-801e-b3d78f3e8099,2024-02-24,2025-02-23,35.14,Expired,f3f67c5a7218ac881000b04cf3828569
GC00199,ecd4feda-08f5-4652-80fd-4406a1316c5d,2025-01-18,2026-01-18,245.92,Active,5d91eb9f6da21caecbaec9add4fedd08
GC00200,9de85a38-608f-45f2-b25f-78aab3924fa9,2023-09-21,2024-09-20,145.34,Expired,081466c9b23bac63640fd6d58822706f
GC00201,df600f99-242b-4e78-acfa-07fe39eabd9e,2024-01-25,2025-01-24,173.18,Expired,9863afee60e08a6b0ce4d5e8397454e0
GC00202,0e725382-cfa7-4eea-b824-68123317826d,2024-04-06,2025-04-06,128.9,Redeemed,0f2bdc421d2bbe2628ce83c6a53c83fb
GC00203,2cc9a5a2-91d7-492b-8d35-7118e35f4dde,2025-02-03,2026-02-03,210.05,Redeemed,87298580bfb40af5978822aea2f56c52
GC00204,5cefce5f-5a44-4f10-8dd7-0c809c4c169e,2023-06-29,2024-06-28,162.42,Active,925d8cf41485376c083b1c650364ca31
GC00205,bb8f9480-8fc2-46ac-8f93-942acc115626,2023-07-29,2024-07-28,140.27,Active,f4d85dc11c7b403b453fbfee44c296a0
GC00206,017092b9-a700-41e2-8365-eeeddf441c3d,2025-01-09,2026-01-09,12.33,Expired,f91c6404f7ecbb3e2466bb2369031e7c
GC00207,32c5b93f-8271-4c50-a62b-e8f545caaa6f,2023-09-02,2024-09-01,241.02,Redeemed,d6ca8bf76f9e23b70851dc187d417c17
GC00208,b2e5b4e2-91a8-4068-9831-4763263ae50f,2025-03-06,2026-03-06,206.35,Active,4a9b62bd9bc8763463d3f8a4baf8e330
GC00209,01d50da8-b34d-48ef-b445-cefaaa00514b,2024-11-03,2025-11-03,136.03,Redeemed,a0de587a7966d080d9ebc7b1726c1c5e
GC00210,1e9a0433-e9bc-421d-9dbb-d2cbf6fb2297,2023-10-28,2024-10-27,154.62,Active,bb5c29517168fa65411d5ba253b89f7c
GC00211,545d1542-4e1e-4804-851b-400d5b020f68,2023-06-16,2024-06-15,212.16,Expired,bc77bb769b91962d6282eddd5a7466f0
GC00212,017092b9-a700-41e2-8365-eeeddf441c3d,2025-02-04,2026-02-04,80.65,Expired,2de59a506b83de32860a06ac69c583b0
GC00213,8a2b7c00-2a2a-434d-af0b-86e03d94e54d,2024-07-30,2025-07-30,203.69,Active,9e05c65e88b4737535d3ba20bf7894bb
GC00214,3bb1717d-21cd-470c-9e89-3c63077a1359,2024-09-15,2025-09-15,201.99,Expired,b06ef1cbb31cba2e18d2da70c13dd936
GC00215,088e7d05-b0ef-4166-acb0-16d57f776a6a,2025-04-17,2026-04-17,218.53,Active,6134cd48f169d0a8f0e9f0ff11ecbbbb
GC00216,0e725382-cfa7-4eea-b824-68123317826d,2025-05-08,2026-05-08,25.93,Active,b1f3259b26bdcefb91b0bfeefae1354e
GC00217,fbd733a9-47d4-4e40-88be-709357213476,2024-06-29,2025-06-29,19.75,Active,02dab6dab38244989ae52f7d8d8582e2
GC00218,088e7d05-b0ef-4166-acb0-16d57f776a6a,2024-08-21,2025-08-21,192.14,Redeemed,e22e7295d59234b6fcdfafea2ead5942
GC00219,7f191b14-927f-4975-84a6-4139f6dc9dae,2024-10-21,2025-10-21,89.34,Active,90e3c10508252b17d776abbffe393d41
GC00220,6ade7926-18a4-43be-bb13-3e4a5b1f455e,2023-07-08,2024-07-07,202.15,Expired,375b81fd3b050d28a306dc82726be697
GC00221,01d50da8-b34d-48ef-b445-cefaaa00514b,2023-06-01,2024-05-31,120.58,Redeemed,15136a21b83dff988dd8514d05c74e01
GC00222,32c5b93f-8271-4c50-a62b-e8f545caaa6f,2023-08-16,2024-08-15,131.2,Expired,b0d36b1f885db2d471f6342c6491f736
GC00223,c0e366b0-4820-408e-94df-b7532085e9c5,2024-09-16,2025-09-16,130.58,Expired,4be30177e14f7547b986a4f8c0b5f193
GC00224,a0d03e66-36a9-4e3a-b061-90884a47209d,2023-10-05,2024-10-04,31.76,Expired,8622403013148078966f6d37b9775a83
GC00225,eb0851e2-3417-47e5-b97e-36ebf487607f,2024-08-24,2025-08-24,191.88,Active,c913cba4451533cb747fcd05a625fa6e
GC00226,1d301ea7-8438-4977-bbde-d4ecb1b9ca1d,2025-02-14,2026-02-14,189.27,Active,ebbf2346831e6ae52710cb6007904740
GC00227,5f2643f1-ca38-40c5-adaa-748da8a72c69,2024-08-01,2025-08-01,79.52,Expired,081a20452d934edfe91dd599336e4037
GC00228,6e33f6a3-8056-4cdc-abd5-b6554a925aca,2023-08-12,2024-08-11,110.28,Redeemed,b43422b50507c2a7c25dff26ba380b2f
GC00229,67004733-16a8-4c2f-9db5-f4bcfa0a4a3b,2024-03-10,2025-03-10,212.92,Redeemed,a6ee68f696f04231e3b981ff26f7a93c
GC00230,545d1542-4e1e-4804-851b-400d5b020f68,2023-07-22,2024-07-21,155.78,Active,ef930c9391cee50ef550a95553ad540f
GC00231,eb0851e2-3417-47e5-b97e-36ebf487607f,2024-02-23,2025-02-22,214.32,Active,1d898dd3c9aacb828a6173f87dce4af5
GC00232,0e725382-cfa7-4eea-b824-68123317826d,2025-02-17,2026-02-17,167.68,Active,0244381ef5a1e2fe42ab758b6823c799
GC00233,ecd4feda-08f5-4652-80fd-4406a1316c5d,2023-08-10,2024-08-09,187.78,Redeemed,84a068ff5f4598d9950661d978c5f69b
GC00234,270a78d4-d980-45c3-bf41-9c12bdda3546,2023-06-09,2024-06-08,131.65,Redeemed,f9aadc29062f0ed56175cd00110b2313
GC00235,a9cda48f-5bc6-47eb-88d3-50606128be2d,2024-08-24,2025-08-24,89.84,Redeemed,3bf286f14fec8f1fb6f4a196ca5fda1c
GC00236,7ec92f10-c40e-4160-b34b-395017c26b71,2023-05-28,2024-05-27,216.37,Redeemed,9d284776b2b71c0c815a8a22c98f8489
GC00237,11f5a691-d739-491e-8a3d-0cac3ba34fc5,2023-10-10,2024-10-09,195.4,Redeemed,1f9cf696facfc2438d86109c1ff0a6f4
GC00238,1e9a0433-e9bc-421d-9dbb-d2cbf6fb2297,2023-10-02,2024-10-01,204.41,Active,dff61e605912f27153be06b501f2b7be
GC00239,abc2f41e-ab8f-430c-9677-705f4343b0ec,2024-11-19,2025-11-19,49.31,Active,84feacd492066c2388e9f3634e9edaa7
GC00240,1839e3f3-d986-40e7-b0da-022e91928a13,2023-08-16,2024-08-15,67.35,Expired,e172af7ede7784824207b43f0620f40a
GC00241,a9cda48f-5bc6-47eb-88d3-50606128be2d,2024-05-18,2025-05-18,209.19,Active,79cc535da0498ef9791a1d6adbf157fa
GC00242,3bb1717d-21cd-470c-9e89-3c63077a1359,2023-10-22,2024-10-21,236.05,Redeemed,80b37ae76bad39649ccf69920d1f98a9
GC00243,653cd13f-483a-49af-9e45-04707ae1508e,2024-11-26,2025-11-26,110.29,Redeemed,8e6c6d49ae77a496752448c9b7b448d0
GC00244,9e99f1a9-2f4f-4656-b1f9-52feeb5fe236,2025-01-22,2026-01-22,223.59,Expired,4ba619b2c5e63ca562487e63699b0b50
GC00245,33a546d5-7808-4799-bc38-8b809d0c5ed7,2023-06-28,2024-06-27,182.13,Expired,611ff4b7a5a2569810106b29c4a64475
GC00246,5e419f86-6e6b-4b45-a140-d03228124ecb,2025-05-08,2026-05-08,177.69,Redeemed,f9b41a663c92ddf995b910b12be1713e
GC00247,5638cc23-cfdb-40de-9577-4997569c48f3,2024-10-20,2025-10-20,108.67,Expired,fb70b8ad34ee5c5f11fe2bd7380fbb13
GC00248,088e7d05-b0ef-4166-acb0-16d57f776a6a,2023-05-29,2024-05-28,121.91,Redeemed,13ea894d5f4163f328a85af05043e92a
GC00249,653cd13f-483a-49af-9e45-04707ae1508e,2024-07-07,2025-07-07,21.29,Redeemed,baed3cfd4d1c6702028d0f46d4df05e5
GC00250,01d50da8-b34d-48ef-b445-cefaaa00514b,2024-04-06,2025-04-06,196.76,Active,b673f30dd51fc879483a3224976cf41a
GC00251,7ec92f10-c40e-4160-b34b-395017c26b71,2024-09-05,2025-09-05,17.79,Expired,77b4f2fd1a3b0c1e60a2af72c61d6dc8
GC00252,cca906af-6247-4f65-82be-311947bfff74,2023-07-29,2024-07-28,41.85,Redeemed,7ca3eb69f7bd2ccafe2cf2a589e10f4f
GC00253,6e33f6a3-8056-4cdc-abd5-b6554a925aca,2025-02-19,2026-02-19,35.27,Expired,10e8c863b8170c524c5f90b8707cc463
GC00254,9a261f6c-478e-4a10-96ad-4b76e6f7f43f,2023-11-29,2024-11-28,165.76,Active,00255631115a07c4219762d4535d042b
GC00255,653cd13f-483a-49af-9e45-04707ae1508e,2023-07-05,2024-07-04,102.02,Redeemed,a75a76533a3fabb354f2716238a5bac5
GC00256,2421a4de-b9b6-4373-992d-f10380e8449e,2023-10-30,2024-10-29,36.64,Active,a44fdac88585fb79471a18da802d8402
GC00257,fc2265ba-8133-4e60-af32-0b135f4fc3cf,2023-07-06,2024-07-05,156.43,Redeemed,93a0c4f7a324b0888eade5457ee132f5
GC00258,19a564d4-ed76-41b2-bf45-d41d8500da78,2024-09-25,2025-09-25,157.44,Redeemed,053f03acfc24734bbeb6e3205e8ea388
GC00259,9d69cc1c-f492-4f69-938c-91efee85a672,2023-12-31,2024-12-30,166.11,Expired,ee9c095b5aeba7473e4b4c248e4ca1f0
GC00260,653cd13f-483a-49af-9e45-04707ae1508e,2024-02-08,2025-02-07,181.27,Redeemed,27d9402dabf8f407ec5e10ff9fedf85e
GC00261,ff2d9922-b0db-4e79-9e69-dde9abb78db2,2024-04-14,2025-04-14,199.26,Active,d0cfeec6b1f010e535408b16d95b2bf1
GC00262,1e9a0433-e9bc-421d-9dbb-d2cbf6fb2297,2023-09-29,2024-09-28,240.03,Redeemed,0471e3f41be54991a7ba4026382e65a2
GC00263,2cc9a5a2-91d7-492b-8d35-7118e35f4dde,2023-06-28,2024-06-27,201.84,Expired,ddac6ca3709e48c6cc4aec1bcc95373c
GC00264,270a78d4-d980-45c3-bf41-9c12bdda3546,2024-06-06,2025-06-06,219.41,Expired,daf3451280d79ff4b236e07a639eac7f
GC00265,829df66c-a6f3-474c-bc06-48d34aa71c44,2024-05-08,2025-05-08,246.02,Active,9c71f990c036df6bc59a784221543797
GC00266,6ade7926-18a4-43be-bb13-3e4a5b1f455e,2023-06-11,2024-06-10,134.56,Active,04dc5e5cfabffd70280a3d9c227271c4
GC00267,33a546d5-7808-4799-bc38-8b809d0c5ed7,2024-08-17,2025-08-17,19.16,Redeemed,6e724e62db6f0ab61cfe7a562f34a29c
GC00268,9d69cc1c-f492-4f69-938c-91efee85a672,2023-07-29,2024-07-28,116.7,Active,e0c80ebb33b4fbe4ceeeebc5e5d559d9
GC00269,85c32511-7f37-4de1-882f-2efa8040dea4,2024-11-05,2025-11-05,119.31,Expired,d6bce2af16b9d3242335febaf03e44d9
GC00270,84f6c6dd-37d3-4909-801e-b3d78f3e8099,2024-03-10,2025-03-10,28.08,Active,0030518aee537fefe20df4ad19dd4a1f
GC00271,f69962ca-a6b4-4464-878e-59ae6b43b6f8,2023-10-13,2024-10-12,226.46,Active,7544a5a755ec282e091b811194143475
GC00272,b2e5b4e2-91a8-4068-9831-4763263ae50f,2023-11-30,2024-11-29,126.68,Active,3cb6e0c6926b69e19d57fd7b66815a54
GC00273,9e99f1a9-2f4f-4656-b1f9-52feeb5fe236,2024-02-14,2025-02-13,236.75,Expired,6f1c6f58aae170ea9eefae21919f768b
GC00274,5dcbd063-c98d-4d66-923f-e117989bd15c,2025-04-13,2026-04-13,146.62,Active,a22267f142fc3f7a252b5330e340241e
GC00275,5f2643f1-ca38-40c5-adaa-748da8a72c69,2024-11-30,2025-11-30,65.12,Expired,059632ab5b8d1389e681e2b9e945a072
GC00276,fc6dcd99-4fd3-49f2-aac7-18023820fe39,2024-05-11,2025-05-11,197.05,Expired,f73973f8e3cd500b981c50d59a502b15
GC00277,422d5e26-8e3d-4eac-b286-f70ead07c1f4,2025-02-21,2026-02-21,135.69,Expired,305231a1428f7d9c42cad9914fa5bdfb
GC00278,7c5d467f-5fb0-4f77-905f-8acef67d84a3,2025-04-11,2026-04-11,83.27,Active,d69ea7e625d161288d565dbdb96af561
GC00279,a0d03e66-36a9-4e3a-b061-90884a47209d,2025-04-24,2026-04-24,44.97,Expired,6597b4dbf600390b99a7ecac132dc8de
GC00280,1839e3f3-d986-40e7-b0da-022e91928a13,2024-07-27,2025-07-27,111.29,Active,bbd9d1f4607a6b4a916655d69707852f
GC00281,f326cd1e-3549-45d6-9382-4ce1eebadcf0,2023-09-20,2024-09-19,234.58,Redeemed,f36ee81abf0152804e9fdab5672b3653
GC00282,d00399b5-89cb-48fa-8d60-5ea1f649b655,2024-11-03,2025-11-03,25.1,Redeemed,221757cb5cb1c2d1aaf3ab33f9f5b96f
GC00283,b92ca163-e06f-44a7-896f-f4b2dd7e856f,2024-10-15,2025-10-15,195.72,Expired,6a2efef06df11efc3785a4da7a882aad
GC00284,8070fcf1-87d8-48e5-988f-1f369c06cdc1,2023-10-16,2024-10-15,239.09,Redeemed,a6d6d70cc5b3b0d221f93d57f6f4d1c3
GC00285,e073b0a4-d2f4-45a1-b8ce-63b5075e168c,2024-12-28,2025-12-28,113.46,Redeemed,05b9d0d976479290d76b90293019bb82
GC00286,90448626-31aa-4d65-a854-dab84c21bac0,2023-06-26,2024-06-25,17.23,Redeemed,964895a0b9e5b784786b91fb75bd21de
GC00287,c0e366b0-4820-408e-94df-b7532085e9c5,2025-01-13,2026-01-13,183.41,Active,3ef1124b07fb2314e2e6c15f8ebf51b7
GC00288,2998fa4a-22d8-4603-a0fe-09f27c36a0db,2024-10-18,2025-10-18,94.6,Active,a12e62d3d00d9744cb344732a79a2ffd
GC00289,d00399b5-89cb-48fa-8d60-5ea1f649b655,2023-09-11,2024-09-10,96.22,Active,e830f54d16a3029f7399ea1468ea555e
GC00290,5dcbd063-c98d-4d66-923f-e117989bd15c,2025-02-26,2026-02-26,92.91,Active,b1b8f46d162749df9bd92a6b77d9f785
GC00291,3046e874-7757-4321-a055-3edea53305ef,2023-09-14,2024-09-13,12.39,Active,86fc25895673d5cc68682fed646c7cf5
GC00292,efd12b55-23e9-4f58-a207-35e1da7e7afe,2024-02-01,2025-01-31,206.56,Active,447c17180611bcf3963226d1f1922bc0
GC00293,86664865-4e84-4896-b9b1-3d58a3c19a13,2024-06-26,2025-06-26,153.18,Active,36338d533b9ddedcd56b9ed7be08e047
GC00294,d86011eb-bd81-4aee-b905-18ffad895411,2023-11-22,2024-11-21,59.91,Active,3df3b4d9c6398442b463d24e59238614
GC00295,9e99f1a9-2f4f-4656-b1f9-52feeb5fe236,2023-08-11,2024-08-10,168.16,Expired,8995c084f83671f3a63ac53debfb00d1
GC00296,32c5b93f-8271-4c50-a62b-e8f545caaa6f,2024-08-17,2025-08-17,235.18,Active,b647ee04dc8c63e0211fd64619f9e908
GC00297,422d5e26-8e3d-4eac-b286-f70ead07c1f4,2025-04-26,2026-04-26,189.51,Redeemed,a8fcdf78c66a7fa0e82b7765b294f4f1
GC00298,5638cc23-cfdb-40de-9577-4997569c48f3,2024-04-19,2025-04-19,98.59,Active,8555841f1db96b479ec0bcc04ceaeb42
GC00299,6e33f6a3-8056-4cdc-abd5-b6554a925aca,2024-10-09,2025-10-09,233.87,Active,53576d854c9572d6de5a8869af48cc50
GC00300,f69962ca-a6b4-4464-878e-59ae6b43b6f8,2023-09-24,2024-09-23,216.2,Active,59d931d897d3e90179121c4f00e12806
GC00301,2cc9a5a2-91d7-492b-8d35-7118e35f4dde,2023-05-22,2024-05-21,118.97,Redeemed,53414ed463a3b617cad85dffbcf67b5d
GC00302,fbd733a9-47d4-4e40-88be-709357213476,2024-05-12,2025-05-12,92.67,Redeemed,19c78f362cdca04e1fceb37cfdc03859
GC00303,5cefce5f-5a44-4f10-8dd7-0c809c4c169e,2024-10-22,2025-10-22,41.24,Active,978ca9c3a9be14f95a31b9fe2c2703d7
GC00304,efd12b55-23e9-4f58-a207-35e1da7e7afe,2024-03-25,2025-03-25,96.94,Redeemed,df4aaf6f1904e8b5895cba706f1808de
GC00305,e52160b8-9208-4ee8-b49e-702370bb38e0,2025-04-10,2026-04-10,240.62,Redeemed,8cddebea817ad98f9b1b9722c54c5319
GC00306,07a7c40b-1082-478f-be65-ed92db3c2b5b,2024-07-27,2025-07-27,234.91,Expired,370bf5ea8be2800e611d721a1227aef5
GC00307,017092b9-a700-41e2-8365-eeeddf441c3d,2025-03-21,2026-03-21,162.62,Active,8a8cf3d4f3ef195d41e2831983055791
GC00308,5638cc23-cfdb-40de-9577-4997569c48f3,2024-06-10,2025-06-10,152.32,Active,aaa44c71d087161c88a3061e6b0bac7b
GC00309,19a564d4-ed76-41b2-bf45-d41d8500da78,2025-04-23,2026-04-23,34.62,Expired,034d009aca6dd066178f521622410429
GC00310,15da51da-ad36-4db6-958f-37f69e74b4b6,2024-01-08,2025-01-07,83.86,Redeemed,39eb0ef39f87ce61ff44a1d9efb09ed4
GC00311,8070fcf1-87d8-48e5-988f-1f369c06cdc1,2024-09-27,2025-09-27,225.44,Active,38c992ffc14f6657af6057c96e2f2e99
GC00312,02cb4728-42fb-4733-962c-19a1d3c00406,2024-02-13,2025-02-12,203.05,Redeemed,a124ba906ca1c8d2a64f067718d57335
GC00313,d00399b5-89cb-48fa-8d60-5ea1f649b655,2024-03-08,2025-03-08,132.0,Active,624434e855f0b5b4eeeddc2d893381c8
GC00314,8a2b7c00-2a2a-434d-af0b-86e03d94e54d,2025-02-20,2026-02-20,191.17,Redeemed,c0890c9f71bef15795c884a7893f956f
GC00315,0475a1c4-c35b-4ecb-be0a-6103af0e3d5d,2024-10-03,2025-10-03,99.39,Expired,5af1a74f554d6cd6a6211e3a2912cb8e
GC00316,7f191b14-927f-4975-84a6-4139f6dc9dae,2023-11-22,2024-11-21,21.1,Active,64daf6fda4f7fd9c94aed4a7700ed93c
GC00317,796b2e76-cb5e-45a0-bba5-55e3896f4a19,2023-09-08,2024-09-07,154.29,Redeemed,8400f0ba58ea53837afa43a94bdc581a
GC00318,90448626-31aa-4d65-a854-dab84c21bac0,2024-07-20,2025-07-20,28.7,Active,faa33dec9724ab99f2a7f1ee02734224
GC00319,1e9a0433-e9bc-421d-9dbb-d2cbf6fb2297,2024-10-29,2025-10-29,41.68,Redeemed,16dfbdf3156eac2a3aa1b0d0c5b0080b
GC00320,90448626-31aa-4d65-a854-dab84c21bac0,2023-05-21,2024-05-20,142.19,Expired,799833ae1dff60b4b58f7598aaa800df
GC00321,0094c41e-8408-4846-b185-fbf114db7a0d,2024-05-01,2025-05-01,232.34,Expired,357b1ab651078aba205268c1efef57ef
GC00322,b2e5b4e2-91a8-4068-9831-4763263ae50f,2024-12-07,2025-12-07,111.33,Expired,2828b48944df91dd3eec390be75bc66a
GC00323,fbd733a9-47d4-4e40-88be-709357213476,2023-07-12,2024-07-11,95.1,Active,f255fe6d31e51bc8a178d03a998ad1ce
GC00324,5cefce5f-5a44-4f10-8dd7-0c809c4c169e,2024-01-27,2025-01-26,116.75,Redeemed,a192cb14b08f28bb583f3b545242f4b6
GC00325,32c5b93f-8271-4c50-a62b-e8f545caaa6f,2024-12-06,2025-12-06,162.89,Expired,b8e5198cca608c12d6adf70045711bc1
GC00326,bb8f9480-8fc2-46ac-8f93-942acc115626,2023-06-16,2024-06-15,23.89,Redeemed,3a64296277ab0b285fe1e770d85969c4
GC00327,7ec92f10-c40e-4160-b34b-395017c26b71,2024-07-07,2025-07-07,12.02,Expired,df90b17b927bdc6885d24fb41ee6b609
GC00328,e859ce9a-a9dd-43fd-9cd7-bf1bd8c13964,2023-12-16,2024-12-15,226.3,Redeemed,5c33a1a650fe02d9b1f90d79457994db
GC00329,cc7e6efc-6c65-4b2c-9314-ee7b451acbdf,2023-08-24,2024-08-23,58.96,Redeemed,bff08dc206f8882fcfd0c8a96c4d2721
GC00330,017092b9-a700-41e2-8365-eeeddf441c3d,2023-11-14,2024-11-13,238.56,Active,5330a16634eee9eb1d504ab1c1c06e47
GC00331,bed734db-9554-4ebe-b415-628b657962d6,2024-12-23,2025-12-23,238.06,Active,c10947427a469c3ed6def14a4a3d60e9
GC00332,9a261f6c-478e-4a10-96ad-4b76e6f7f43f,2024-05-20,2025-05-20,76.47,Expired,6c4a0cd33072ef14de3872f8fa5da8a3
GC00333,bed734db-9554-4ebe-b415-628b657962d6,2024-02-09,2025-02-08,155.33,Active,e3f4a20172eef96fa4faee6bb13b570c
GC00334,11c38e31-9cd1-4350-ac64-1e541ef9fbaa,2024-08-27,2025-08-27,200.96,Redeemed,38058e7a1a5401c622dc0acd0e0e0117
GC00335,5cefce5f-5a44-4f10-8dd7-0c809c4c169e,2023-12-21,2024-12-20,232.78,Active,83fdfcf75dd0c7f3c8b07c12314e67ad
GC00336,ecd4feda-08f5-4652-80fd-4406a1316c5d,2024-10-16,2025-10-16,194.23,Redeemed,50cfbb084c6b99fbb904145aa41c152a
GC00337,11f5a691-d739-491e-8a3d-0cac3ba34fc5,2024-02-14,2025-02-13,51.94,Redeemed,e11b4df404fdd48e43ee4346833ea033
GC00338,f794693d-2fce-4b93-9462-2e86678f3a10,2024-08-12,2025-08-12,91.69,Expired,ef4eec547a939cccaf4990d69e643e4c
GC00339,85c32511-7f37-4de1-882f-2efa8040dea4,2025-04-03,2026-04-03,44.22,Redeemed,fcb4256fcd966edabe19cbeb05e7ca63
GC00340,c0e366b0-4820-408e-94df-b7532085e9c5,2024-09-15,2025-09-15,161.56,Active,2684e3f0e617b11bf6f8cac4c04dfaa3
GC00341,65979d31-3be2-4e1d-8bcf-c43c3bfc1891,2025-03-05,2026-03-05,125.99,Active,4f7b8e46b380d35cfcfdb52ff21a5548
GC00342,f34607a8-f6d3-427d-acf9-3d905082506b,2024-09-05,2025-09-05,80.73,Expired,2937808a3787bcae8e8934a6c2d0570c
GC00343,2998fa4a-22d8-4603-a0fe-09f27c36a0db,2023-08-22,2024-08-21,117.78,Redeemed,9e210ccedb95923d05703d1cd4f8bd28
GC00344,270a78d4-d980-45c3-bf41-9c12bdda3546,2024-11-17,2025-11-17,11.87,Redeemed,d0e95e37f39245f768d874555665e6aa
GC00345,3bb1717d-21cd-470c-9e89-3c63077a1359,2024-01-08,2025-01-07,37.47,Expired,1eb8ddfa92f3c4f232f3479c6e2ba9d7
GC00346,bc0e387c-0b60-4a80-9ee9-45178de8cb66,2024-03-08,2025-03-08,82.28,Expired,0373841f65edc0eb869b7db546963254
GC00347,9a261f6c-478e-4a10-96ad-4b76e6f7f43f,2024-12-13,2025-12-13,47.49,Expired,5f1e39f555b270a63fdc5e182a3f6b5a
GC00348,0e725382-cfa7-4eea-b824-68123317826d,2024-03-28,2025-03-28,190.32,Active,0fc4b4d014ae7311c4451c3571e25e7b
GC00349,9de85a38-608f-45f2-b25f-78aab3924fa9,2025-02-13,2026-02-13,172.76,Active,5213e0de2717adf1e3bf0b8ac7b1a1b2
GC00350,2e90cc5a-37c7-450a-ae09-18d7be038c34,2024-09-28,2025-09-28,140.5,Redeemed,3c572c25802275e8cf2c281d8eccb870
GC00351,2cc9a5a2-91d7-492b-8d35-7118e35f4dde,2023-07-13,2024-07-12,77.22,Active,4ed83e51d53dd01fcbefdd6e2e393ce6
GC00352,035765ce-dcbc-478b-b43f-f38992c442ff,2023-05-13,2024-05-12,39.0,Expired,1013b0c4ac4ec2e35c7f01ea67c917c8
GC00353,67403e9f-0231-4a15-848a-d9cea4795a2a,2024-08-15,2025-08-15,19.73,Redeemed,53af5e072e699b74ad95174c0b2f018e
GC00354,7ec92f10-c40e-4160-b34b-395017c26b71,2023-10-08,2024-10-07,105.62,Expired,cd3e1c073ebec02da5114b7e70addd8a
GC00355,968a9a9b-e535-45fc-802e-9f05148e0052,2024-11-04,2025-11-04,180.39,Redeemed,be16213bdc9a58c0f5852c140da49387
GC00356,2421a4de-b9b6-4373-992d-f10380e8449e,2024-01-26,2025-01-25,34.49,Redeemed,454cad964fcaf1d6ba42ccfce52df7a2
GC00357,98079c5e-8c4a-4564-9ca5-658f9db89953,2023-09-13,2024-09-12,94.92,Expired,5a996e8aca7d16b97ba6dc4fb0d0f7af
GC00358,545d1542-4e1e-4804-851b-400d5b020f68,2023-11-13,2024-11-12,228.11,Expired,648d9e9f07fc6c544c265c7ec32b87cf
GC00359,19a564d4-ed76-41b2-bf45-d41d8500da78,2023-11-01,2024-10-31,30.46,Active,806e660f908ee2620ee4ba402a7377f5
GC00360,68bdc8a7-ac0a-4ba3-a509-ce917bde451a,2024-09-18,2025-09-18,200.14,Redeemed,2b80cb6b922e5758b977608dd830dcbf
GC00361,fbd733a9-47d4-4e40-88be-709357213476,2024-04-24,2025-04-24,138.07,Active,a97b526f2002ab68057ab4cfa1848818
GC00362,df600f99-242b-4e78-acfa-07fe39eabd9e,2024-03-01,2025-03-01,137.24,Active,f533dcefa18d085760df36416f72967f
GC00363,8a2b7c00-2a2a-434d-af0b-86e03d94e54d,2024-11-13,2025-11-13,223.77,Active,55e658ffcee61d258ad17aa011078f64
GC00364,67403e9f-0231-4a15-848a-d9cea4795a2a,2025-03-21,2026-03-21,26.34,Redeemed,4fc6f892c03ab5576b57aeb80f429fd8
GC00365,66beab47-39b9-4dca-b770-73f070a08070,2024-10-16,2025-10-16,77.86,Active,3a4c87bbb80f865954d1d625099dcd32
