InventoryID,ProductID,StoreID,QuantityAvailable,LastRestockDate,ReorderLevel,RowHash
227,2362,1713,101,2025-05-11,37,340bd23859c45536e65f4105aab56f44b2995ceb46fb033db4f59832417e1bde
228,1357,2224,48,2025-05-11,17,fe27db8a0b4a80ef68030779f3a163de03657056d414f090cbc35edee7caa0f5
229,603,65,148,2025-05-11,38,5e596361f261e8d83016ce048b3000eee7c75c6f67c5adaf5c958678331a3ee0
230,1080,3470,156,2025-05-11,22,379713f8ecafb065ff4e230bc87a4773b6ff2f2ffc095a1668059ed640d37516
231,126,4272,416,2025-05-11,5,e8c9500bf87fac1e5b7cb63086d79c78f0be5fd86e8f3b75949a4376a240ccf2
232,2384,2947,488,2025-05-11,8,38699338fdca26cd6284a7624aa899f740fb2265a8df21b82c8ebc035eed5bef
233,411,3647,64,2025-05-11,50,e5905da0f0e1b105f8007430d1e591a6f0384fe0715dba8061eb287ed847a4a4
234,587,2574,340,2025-05-11,8,72652b3c2d2480ccecf4cd312be28ad98441bb20d7d1d77e155439ebb6939d0f
235,3904,45,51,2025-05-11,31,480373643b0dba792f022ace1855701c915405c45fb0ea623158554634269822
236,532,4840,114,2025-05-11,50,fe5f6e8fa4950ec5e5d7992b3cc7c4b63a4a41c1f500f0e8abdc369292e09e7d
237,1510,2372,79,2025-05-11,8,c69a35abe861cf9104038cb85e373d01e1182ecfab20b89b3a0821d16ec005df
238,3073,3255,144,2025-05-11,47,ebbe3295437c09df54390bff3deb771930ab0c2d021e5964759a4d747a97748c
239,2482,3021,195,2025-05-11,11,3f1d605a7383890fb3190c2079b8621a732c294fd635b7455535517594827299
240,266,2570,45,2025-05-11,12,5c7f8b90540fe371ea1334d0ce645448537a42692cdb4ee3ad87c3b2128e45c7
241,4704,3272,483,2025-05-11,38,3ebaa53d33122b87cc1984bf237514c98b5b0f8c78795478815803a391b229e8
242,1834,1506,252,2025-05-11,7,4e1e12ddb8f67f2914e567b7e76d2979e388b670b06d7bd51b6633bbac5a2155
243,2344,2635,232,2025-05-11,12,750ca36bdb8c9dcef32852ecaffdaa0f9fa4f344eff34fbdd61af784271ef1fb
244,2330,4985,40,2025-05-11,33,2e0a61f7ed1daa9f0debef19419d993ac77cf558a14e5ee8aab2721663294b53
245,4274,4313,386,2025-05-11,17,eda9844f66bcd725272a9f022987d0f1116f666774e2d12505eb8743dba426b4
246,3005,2159,155,2025-05-11,10,19a1307bed38b42607ae6a311718ee70dd52345d878ddc14e35800526b043994
247,3776,1391,373,2025-05-11,45,d760eb20026573d2165692a3be9dcb152df98065a662f652f19483f2c95badc2
248,4937,2613,71,2025-05-11,8,04cd5864f958ddc983cc7710014e93cf746e863a6b5879ea96e792fb37cd14ad
249,37,3829,370,2025-05-11,22,3bc6d202a8a26d185f8c33ee719ebfc20ad2a52dd1af657ef43cfe17126e3d05
250,2499,3168,327,2025-05-11,47,7278acb288a98c575d429320751101472d77d853e01470197efecda3ed3b453c
251,3945,2123,461,2025-05-11,42,f75fc2ccb1f44736fd37667dd14128e22328971437078225d50ffecd7abbfacf
252,4793,4110,347,2025-05-11,13,bbe873b4b77fab54f2b6c40c2436e46d9d5186f29da53ba87a5ae30fec8047d3
253,1128,2914,348,2025-05-11,11,e119d4032d050a4b61cefc11b4d325077fe7015022505cff36fa3727585157a1
254,371,1713,308,2025-05-11,12,db0afbda838e2ce6257c2853fe59e705048c79c9b88f0826d832e30558d08138
255,236,1884,115,2025-05-11,34,00d5dfd9291687d288b408dc13c364f75c189108b89dda29cb62f4f556a92cec
256,3511,3156,143,2025-05-11,34,2aba340de04069cdbcd6f5eab68990b0c36267269e1f4ed1c4657e32c27bd658
257,4769,2559,465,2025-05-11,20,9cfbcf8e5aecfaacf4da48acb10111e287c4158c67257a213fa152469d076695
258,3056,3815,326,2025-05-11,22,b312c64d038adaedc2a6730c9ad0aa22f0357f5805be9c81a566eb45a7ad124d
259,2627,4388,84,2025-05-11,20,7dd6b37adaf2520d24e8652ec8e6b15136dbad447fbf575e5eb7396110741a27
260,3658,4094,182,2025-05-11,12,54767366ef9fc596a8c1c28e79ee023760395c4235488c31a722fcdf523feefe
261,450,4773,401,2025-05-11,5,dbfc904f4c7b899939641cf24ee14892055148502acc31b9fd3637c5a4049e49
262,4948,2012,104,2025-05-11,30,c019c5d0b5c4379068f72dc182f55067599be5d7f5e136a70108584a11532e57
263,2765,4989,48,2025-05-11,5,2a5c71188ed2ab3a5c36685f804618c219e5a90260791e5f8ef0f4e006349308
264,3141,2629,168,2025-05-11,8,e5479a62b7d2c1f5cf53ef3226850acc4cc576a9dc9117a85cc2066b90a25240
265,4803,2616,415,2025-05-11,27,2d54f8ee90a97d8d149334f0256f3bf1209b09a5c07912d87b6357c3f3d135d6
266,3487,1317,14,2025-05-11,8,a553c22679189446cb6f33576d1cfa0fe50b264185c44fc38da9064d420fb46b
267,4627,4731,130,2025-05-11,31,06efc164669882dbbe8d956e060bf4e76f5f12974191666cf67bd5b64a1385a7
268,4641,4415,458,2025-05-11,6,306d2cc0c1fa3961da31de7b7b8af6956ccfd118a1136125809106fdf1a6acc7
269,3055,1089,183,2025-05-11,37,80d0a5063f07fa18592887d9097648a5a19ab2ec8aff12487216d3b430387d01
270,3715,2932,312,2025-05-11,31,ae566c07d1a7d3df9c31f08e526f1aaebea9e92a42367106a648bab16dbe2197
271,2838,439,4,2025-05-11,34,e2aa155a718dcb14bdb98daa27d7513065509fe91c0efb30d1f592c615bd2fdf
272,3129,3098,273,2025-05-11,49,a68b69d7b7ef8b252615d9c68847e7c2340eda6c60c7e16939c792b5b844ee1a
273,3091,3916,322,2025-05-11,37,43f0f535bca2f2d8b2962c78d5ac6f4384633b66a0c2a4cce96e583c62c97f88
274,4842,2494,329,2025-05-11,43,85415a6c6e7f78321a3feb312a3943e94ec0f68620acbe3ff5ffd85e982be1c9
275,1453,2824,189,2025-05-11,14,2cbaf7b77ba442f6ffb9b2c4e2abb05710d5e31b8a87aa8d9b2e67179db05085
276,4445,2504,70,2025-05-11,44,c8f641151c1a4830b6fcb805a26aeb5c0c7900eed720ad91fc0fd99585c91808
277,1260,2090,368,2025-05-11,9,7848f598ccd1b9ba63253fe695307bfcd606f11fdf3060ed8239fe0a29ef09ae
278,1293,149,9,2025-05-11,50,a0ba182c684f154b35d153374a1219299d4bfee3dbf7bc623f994cd6008d7559
279,4378,2721,120,2025-05-11,16,8ab4023aaf1b39dfe0a2f7ab556da45ef5a3dd15fd19b9952288e25a94a04daa
280,2306,1066,494,2025-05-11,7,ce438e68987250e12229d6c8fc9ff599117b90e78d10457ba7237d18ad0427da
281,832,701,197,2025-05-11,35,b778136083f8aed409aa0bdccde6cdab94c54867ba009cb30ef48e8a81e06fd4
282,182,2721,382,2025-05-11,39,d46ad38fa05951f5c6821f75d52d46b0593a0fa2febf1bc72ade5d53eff9ce77
283,2152,371,99,2025-05-11,25,42071fc8c721f0820faf77c40b0c3a8e11349857adbd2d0dd57fc93b27ee40de
284,366,2988,470,2025-05-11,39,99f0d92e173a348ec1497d541649662fa93c9c6c5349aff87ddbc3cb25508584
285,3428,3540,3,2025-05-11,27,1eec75378879fcae1940b49b3894958b344952ddad9b239090c54848a40b1fe4
286,832,1068,68,2025-05-11,48,2f4478b4ac84d1115b0d659a9283c57c02f1a09d473669d027134ca6d549479e
287,4078,4563,344,2025-05-11,11,04da973c6378401fe930dcfa4aa6bf68ec5fdfcd85acdbb4f410946b410c802e
288,2995,4368,356,2025-05-11,45,fb6f9844f7f6c5c5e2ae92fa744429d3be1cafb5879aaa5f5557f1b1054ae5bd
289,1789,2018,150,2025-05-11,12,6c13c80fe08cc219bf082f6f6e328f003d94d4afb3dad54eb98b705b25bda079
290,74,4973,410,2025-05-11,23,b0d5f5c4d3c2b1542ff5dbd2b605d35a52f7333e08d991f916ed0e3f710d2d3b
291,183,2739,21,2025-05-11,31,5c5fd0ff39297252a8c0c3abe8c54bb44dc697f240d7790de5e33934c67fe330
292,402,2200,2,2025-05-11,26,e6ec05c849e9e9e29b37e29793d2b66c953f7ee4fd07a0f722241cfbf435b24d
293,2712,3572,163,2025-05-11,45,1f37cc0eea90f649fa3dc3878769ff538a1f56f9fc11465ee99bf1a990644730
294,2389,4741,394,2025-05-11,34,5507c4ae796df21c9dcda08c5c80618693acf0d1dfda095c2b4f4b0c8f57b7dd
295,1853,87,384,2025-05-11,33,ba983de6eb0b26a95ec9f2880494a1fb6574ef13b65c18a069a5cc856e0d0fc4
296,451,2965,269,2025-05-11,6,34f98a5a2eb7536039a6d733b71ad05d8dd4c588f41f50ecb9a59c64e4f6f2b6
297,4786,2208,19,2025-05-11,37,2d1f0e3313683cdfe0594cebbb10f940b28890245a6c3f5816fa055c58b632c8
298,4339,110,383,2025-05-11,25,75e2705782b4659a3598eef26b26ba03eed5c7f41518195ae05159e81b6a4d96
299,4290,3812,479,2025-05-11,43,82b65e7746ceb192ecb96bac258f57a505f4a2cbb975d135093d37e1bf4a350d
300,3324,3004,185,2025-05-11,50,c1aa26dcd6d46d10978d4ebbff7b4a4479bdc13718989fc72e0cb541f4843320
301,4548,1349,320,2025-05-11,44,c3dc5d78c85cebe62f85044227ea0e44c14089945b6c796d9b63c297643b50d4
302,4028,4793,394,2025-05-11,32,5f1afacd3887ef64b66ddc16de7287cb698871fe7652677c910c253dfd4c4bc9
303,4612,2796,420,2025-05-11,48,d24a34b01a60795863ff1158814308d2c801b5e269759e8e03a02033952df101
304,1750,3546,378,2025-05-11,45,49ae4c167dc8eeddb26bf642ae0eba4852eff9b57b2314fdf3fdd2839111675b
305,3480,1351,232,2025-05-11,11,496186a18dc050fe5f7d56e9603d45b147e38dd1a2f0c17eec76e2d05645fefc
306,3097,4010,242,2025-05-11,27,790b04d266c8a4b77b33fc2d6b966c75270846c7faa8bade88a9e760ef4939bf
307,624,4673,244,2025-05-11,10,20f12b4a47669b85e366b0ce790d3ff6724938bf2022a1b4720883ff3e2ceb93
308,3582,1862,453,2025-05-11,41,f55aef74e559fda9a24f78477de0ea9e168f91eed5174b23d9a94069ee146f88
309,3077,105,206,2025-05-11,20,bb7664ebe00f4f86acadfd829020a1743f91b8102fbc772130b2dd0b8ab0c01d
310,2385,4785,330,2025-05-11,49,2ed9347c11864fc1979a0f6d16f6e775e1a0f38c36ee6f4164d3cc80fe4afa0f
311,1083,353,23,2025-05-11,32,50be510e03464684b405d327cfb0d60206164f43b95b6b6c923d74442c0b223c
312,4214,1237,436,2025-05-11,21,761c5d7acb12c3edfab61dc7130f70f025ec8095d176df16d004b62cfe72cf7d
313,624,2471,475,2025-05-11,44,ab0c98b964a72955d35d68f4bcdcbdf887e91957cb5148e6532cd72ce617df2b
314,225,1573,255,2025-05-11,25,c90f535415a85fc48069c01672d8e8ed75be81230311c67ab67e769e40e4eefe
315,4738,2914,199,2025-05-11,24,76da2de7f2732d7e28747631fb225a2676cb6b347df6b040c837e20306c3473a
316,1025,1471,167,2025-05-11,36,a4bc8b3b1aca40f72b087de1f2d2d776d3b3855b377a21b329ae48c68099414f
317,2753,1154,44,2025-05-11,36,43695f271acd3534d06b2c84d0674c6594b6f2f03e18b1da50f474394b464fae
318,3564,159,131,2025-05-11,15,4b09a16fd71e9e3392b3b5421cd5c092893cd8df6b74ab3a677e1072038ceed0
319,4195,2473,292,2025-05-11,12,5f6370de86f894271320db39108cf4ada4d30c5dcae73fde77af4f2daf946440
320,2852,525,163,2025-05-11,44,537b1e876106425332009863b656140aa6b28472f2f13b192d67dcecb4ecc470
321,3397,4746,197,2025-05-11,30,47babbd346ffcb7f69852a59de1c57c8bfe9b51887ae9fd5afa7ae6ce1ffd97f
322,2847,4637,50,2025-05-11,37,2ec6df953e2e2c4c11afc9e543e92c6efa4554cfe938ff9136ca9ac379c86892
323,4443,2841,242,2025-05-11,34,4ab299b2a00daac63861d2230c0d70640291eefc0ac9e1d13e97f2b1b49e5112
324,2937,4263,374,2025-05-11,6,11b55ee14958629bddc43c32f8d9101477f7b2b6b63306c9db5504f4f1c1935d
325,1713,55,447,2025-05-11,38,c3527d23e8a733dfce91fc6064ca604e8e154126e2a1b12c3eac81994a1d514f
326,3699,1479,67,2025-05-11,25,e171bec84159b84018feb9d90d5e0c91cef8c87bebddd9912c6dd0bb709121fc
327,4574,2953,328,2025-05-11,36,d21dc81a4063af0eee289bc26595b61ba785290b03cd28c63ba446b955759c98
328,1882,3766,400,2025-05-11,47,318f0683383394f91b0037cbf38e1616e02a615564df4619ed8f36d5a5cfc6d3
329,3573,4581,219,2025-05-11,35,c6ecbe09dbb57eb6a0c35dc98d167a91563637b8a0a2fa8cf88cf27ef0c16a00
330,625,3797,199,2025-05-11,49,883e1ea5fcac68e961c21375845b76c9945e252a63ff82b3d3ebf0c54edd3604
331,3727,3368,332,2025-05-11,49,b736eff5e95fe540478f055de4533635179cc000b289e89f7d1d49fdae0d0f85
332,2844,588,453,2025-05-11,24,04c48e3ad8766bc374415c2498e5372a9ddd7ce17dba56b591521f900c86f53d
333,4529,720,386,2025-05-11,42,b99346ffa9dd06145c4c99c3d8cfb4a95176f4cd8a66d60d88c5119d559c7073
334,3426,3112,305,2025-05-11,23,cf512682dd82da8c4dc2700a86a6b57c8c79178a4a3d72419171b1f104c93266
335,2158,3960,434,2025-05-11,35,3e68a37fa5dd0e9f74f236b43ff42639ae7e3e23060fa27d26319c064f56307a
336,1391,4185,474,2025-05-11,5,ad3bdbafcd5025d1cf43c96b8068737bea3d667bcfa91c52b033707425724648
337,4454,2845,470,2025-05-11,25,932d05e575a9cf30f9d51b10473b792ba1f3f163d5acc8e44b6cb0000fb30a88
338,3633,1784,413,2025-05-11,11,e55a3040ee0ea6d3339ddc431c0fe17ae0df43c1a805634534d67ed614f2a779
339,1239,757,104,2025-05-11,13,81e73f514174728e425e4b4bb635104b6132ba377c07abd9051f1b0580e2a73e
340,723,4711,354,2025-05-11,11,b155729490c110ef3bb13902b7d1d50fa50eaf90189726b4a0e36fe31b1d8ca0
341,2954,2173,421,2025-05-11,14,653cf30a7e73a369932fff32a852659dc793cbf846c12ef2c04477078a3c3bd0
342,2399,4673,117,2025-05-11,48,fcf2b2d1facea9fed16278d6d18ba5f696b2f8134992880f238eb332bdefbf62
343,429,8,84,2025-05-11,24,70895b02a199aa07f5491b42131a9824d0a8e07229c4697f66e8f41cd7045e35
344,2237,4812,26,2025-05-11,48,34a94aad52f77d791c808ba7e1c7f36b30e8d3fe275f7395b3f95ca2fbd21f55
345,3669,3796,309,2025-05-11,13,44fc451005f0bdb2bd745c1970e8996ab4e14d94a8c86478f72246590fc6f10a
346,2712,2472,253,2025-05-11,5,ff9b804a1c6ea6e5a7eabe54edc6ebf5c6d647f4dd8014082916b19c4b7c4f31
347,352,2629,290,2025-05-11,37,eaf7acfb5276bcc9e3b0752c93259dbd2e38029f9119bf326f770e7ad37bc9d1
348,2634,311,172,2025-05-11,32,df84dc04253a456f3069bb493f96b89f87cf0f4452f386bbbfc521e90cad68ca
349,4272,2597,279,2025-05-11,35,d78193728efd30ba34b7ac4469a5c896b9c386cb906cf3e5c9eab0741169bac6
350,1612,71,391,2025-05-11,37,21412db82ed4705f20c93c9d3261f2784914a6dcc2d834f7a1949ec6dc51cf00
351,3553,938,308,2025-05-11,30,fa7f8f1dae9c2e02ceac15f22826b04b4524cbab292155bdc09af2475cdb3d51
352,3545,3081,191,2025-05-11,44,fc74c45702e1d84d40df8151f811c971059f6d2bd88b5bf15b3724b284c05705
353,3683,4925,176,2025-05-11,48,1f4eb380e90d20d6059c03957e45e1eedb8846778ff1486261b3a9d8870c317c
354,3925,927,417,2025-05-11,45,3a892c1649e066a811da135ed094876a2b0fc18f90d753650859ca02fabbc390
355,1472,1671,149,2025-05-11,40,5afb48053067e8aad0aa384f28ba3ab4c2ffe3c898b8d9e0063e50db66696d6c
356,3799,595,473,2025-05-11,26,f26ca48e266e4915c5c4977f5d741b90da62aabe8a45ad49176181742784792c
357,1985,2288,160,2025-05-11,45,866c4602f5e826a1a7987db4305404741ac457f747dc05eb7c675716381008f8
358,3638,1500,239,2025-05-11,31,7ebf3a63a71d771b5e7e2084d62c33f44c6e7cc5adabc4fb99ade7e4f69bade3
359,4211,804,269,2025-05-11,25,1c47ce11b496c2b30dd67e51082acb43d3687a699e1cf277c8067ee88a0fed55
360,4066,3517,377,2025-05-11,16,fcc136815957294143fba007d0b5baf0f97084989db8842a1baca37bff6ebb01
361,4989,3673,273,2025-05-11,33,67a287afcf1f2a711b489307d7f67c96326dc2bc822b3ae251009382be427fc3
362,4508,564,7,2025-05-11,16,29f830daddff88f889ead774814299c4b1d8f22716824bae53cbb3d096280baf
363,2251,3278,201,2025-05-11,49,c25fe3f0e58f44bfa417d8653839b8ef5a529ee3ffc1d9ae576fb9a6b60fa44b
364,2707,3949,178,2025-05-11,28,781aab0050cafa69c1aad314524f62d7ecb1afaafe8c6d66778aeb47c565cd50
365,531,1644,271,2025-05-11,5,66f4428493b24ef83fa8d3a81dc3dffc80bb6b0da7d7b52b662d123c3d50fa2b
366,2181,271,35,2025-05-11,49,8c516e50cb91d8fb6833639f849e40587b04a22e1d06a6ee3241fdbb2435205e
367,3690,4817,151,2025-05-11,14,6106de3b309dc4b34326a720971acb6e7a8baf534788b6bc6eb6c8f7b91e7fc1
368,200,2326,483,2025-05-11,16,f8b26c75c5ca2c24c55eebcbec6923372f02123b9f1d95615f8718c1a9c25716
369,4317,3822,88,2025-05-11,9,442e1e53154f165ad37fcb4f5441cc60dc9ad32a8ffde41ff2054ebf896d6fbc
370,19,897,217,2025-05-11,39,45240ec5478972744b13aa38ec62bce80befd15f5d35fed81ffcb928b8c90b1c
371,3359,2291,393,2025-05-11,17,afe549fad992c4242ee913c91667acb0e8554dfaa00e7b8d6371119164d7c3c4
372,1266,3578,330,2025-05-11,20,5418e8edeaf8f6283b169b52dad1f167fd1b9ae2cc457bc24b7a82dc671bfa0e
373,3582,61,93,2025-05-11,21,1f7e0ffccf5e976838cd0efe639537111a5913cbf7c5437827507cc2bed9e86e
374,4284,126,476,2025-05-11,33,5edf4735f22fd52b4fd2fd9e52b4627249f9cadaff5a62dd876a26b5b1663a70
375,778,833,46,2025-05-11,32,871e08d015a4ce65ff3e944cf91073e55483b9b8263ba63712d4cd9ceb1f394b
376,2521,787,98,2025-05-11,24,c8f1437f66db1643acc40d9e99e9932c33efd2550c6b989489aba9e03b02c2ca
377,2969,2852,353,2025-05-11,23,1a2b9c41670bd756c3a63205462e07466f93dd7d0570000373ddcfbf6759b9d8
378,1240,2383,84,2025-05-11,33,563daace2f384d14505d6543980c4ca3b083442eeea7fb4c4a5fd5230aff8492
379,2082,3673,391,2025-05-11,42,62109d9dd41a80ea6370805be09c7d609799d15845dea6e9fb6cafb08c583c23
380,2286,1171,98,2025-05-11,28,be913b1043d12705338980319429d089b56730ff301106c454fcacca0e14360a
381,1850,3340,184,2025-05-11,20,182c40deddd30a6daba1d1aa8f9f6cc07543ce5bf93383b064323151f1e2632f
382,4573,2557,167,2025-05-11,21,ae6ac33ccf0ca60b2b62cb0120e58419d0e30481e407a3e9d8fd5d85ba7750aa
383,1839,642,494,2025-05-11,37,3c4cdaf79f226bbafa8cc53e2ce6dce085b3fd8c85986d9b3f77671c675b1da0
384,1381,2102,413,2025-05-11,33,32a320193994edae35f358bd9494f84c98c3e0aee9b5611e2da6f3f11edc01f1
385,2782,1152,245,2025-05-11,34,b1f9414ed561a18fd5d82ee1fa6a1375aa7b94c7271868747cfde935e2f01722
386,4561,2701,222,2025-05-11,38,ec102212c3f143fd8f8ddf5e7fbe1ddca5ce10a7fcca8295dbef285af51b3cc3
387,2837,962,210,2025-05-11,37,2525dc54e9c87b4c356a30a2015f64ccd3ecea7381b55784bef8dd99eff19e03
388,3972,1509,73,2025-05-11,44,c03102e6b2b8b557f12f8d6561b4a349364b7823a0f1948df5fab1b84d744a92
389,3646,2531,150,2025-05-11,18,655df2ced1bdfe4cb86e56e8659c221aee718ef686d6193a54f0857cc331e995
390,707,1197,37,2025-05-11,31,f0f0fb2750b2f40c142e1bb2cdad1db2376dcaa46e41eac7cd0ef81bb9757b89
391,1105,765,51,2025-05-11,32,a7095b4b191be291fdbf6bc78379cb20be4396ef30da59fb3ef3a294e5ef68d9
392,1378,467,314,2025-05-11,44,fd20ff828466385287af1430cf835238af829f45d128984315a2cd55d8d31ae5
393,3732,2916,161,2025-05-11,10,5473f4cbcddd5ef5a90f250c66dbbc3c683ba846afc3d78ee294479289c1b55c
394,2479,1856,309,2025-05-11,19,312b11402b519c68bd896edd51faced370b29e883375476920f94874dd71c24e
395,4415,4337,1,2025-05-11,5,29e4e13092d7f82c957e15df702b4e9dd342662778b4f628b890b1c997f38919
396,3747,2199,316,2025-05-11,15,002f64986a8959ecbbe1c505e858470106c121bca858c5fe69f18f805c1c2012
397,356,1486,341,2025-05-11,24,734e71695ef0eb714bfaf7471236b9009e5504b6aa95033c5f9bd344417c4f26
398,3109,3985,117,2025-05-11,45,93f981e23bcbef3d7c82bd0e758dfb61822d8cc91940b36e5628ae0d41b09be1
399,346,2552,119,2025-05-11,9,9bc39b18766ff5663a2814dc1fed92bd96e9dcbca86814ad392739d2e07c0a88
400,2562,3410,56,2025-05-11,38,092ac3d6262aa34075e120716a546a47dd89cd6822af56ac689951cb0a618153
401,2247,2131,454,2025-05-11,12,75636e3271adff9bc719d6b7b2039a57c0b67a19ddb792203e40d30fde9c65ad
402,3149,982,49,2025-05-11,16,001991ab155c5819a051bc05e6df02ea73c19b1128bde463763984b6e77fb96b
403,3904,584,48,2025-05-11,30,6725a709ec9d5ba76b005e5b52ee21fbe47f59e20e4b4ee370c877be4051079e
404,1494,3272,73,2025-05-11,37,78ba7bda147c39113bf88f61388edb2da2cf1dd6f2506ee2166cb53655aad521
405,2297,2049,98,2025-05-11,26,8a3c93d60360f50c5d3a60270a5a85421e22e1cd29db55b8de7502b59933838b
406,4649,660,293,2025-05-11,13,730d58a1fb1db959ae55484f17d9915b3e04c86a4fb82aebea7a7053d016b4dc
407,536,4828,159,2025-05-11,42,5991d75f2f9d4c8fc3bf9871e808a6759b7d5397f189a59edc983bed259c1b03
408,480,4663,480,2025-05-11,47,8dec69f37584aa83555a64c3fdafae821f34c6cdeac6250c27ea1b3b5678c701
409,1293,2193,29,2025-05-11,40,8813cf10ed8a7e0360b0470e173e48ae301006a077cf465e3080c123804c5f03
410,3934,3605,416,2025-05-11,10,b8c2d8cd26a10ca65d3c33e0002c51e8ebea3ca2aba8b6409d8fcebed639e18c
411,3389,1804,3,2025-05-11,32,1c65e11e3d35f790cb0cecbf7fee9d3bfb4756d7277b80669666c26db5eb39ba
412,4141,2149,296,2025-05-11,26,fdc527676b48451c807f8b8fecdde64a2097c4a5831819f83e7e32c8f73dbefc
413,2684,4513,4,2025-05-11,40,2b9f371fae08a41dcf4b17e710a36371e0c2a4fea0b082e4c3a29f6cdc7a11fe
414,2604,4601,159,2025-05-11,42,d99eff0d731113d000a280627975542eb99b0ffc5cafdb3a699c202ed2f43385
415,278,964,392,2025-05-11,26,2cd75e51d12da051a18498d22668e974625f39587e266a496f395d7c15cad500
416,4503,436,70,2025-05-11,45,10ca6dbecd7f1b1979cea901296f2cce0d54b3686f568f31471d879625abcf0e
417,3447,3907,340,2025-05-11,22,5fa26adae10be0be0c300676acb9e180ef8ab949764ce9ded9be75eeeaf8d554
418,2085,4035,41,2025-05-11,14,cdf38ffda32a8d01491acc2548b063d96e813c04af7ef46456a1f67deba71d8f
419,537,719,374,2025-05-11,31,70c2627aabb33a0502f1cfe1e5c4fef78b06edb3b14ca951a02a0e45631b9fda
420,3710,2329,218,2025-05-11,42,7669dbefd377af14004de342572a7d8f2f881ed8cb68062d8a7346d0355941e2
421,2443,1701,396,2025-05-11,35,4bbb77a3cc28d0bfcc18afdae85020b196363d58f4a7cd9f1139049c425783fe
422,3299,3968,211,2025-05-11,24,70c5f81153bac765febbda2b8d8c3809802d98afc0d52563f645e3ba5ffb898b
423,2676,988,63,2025-05-11,16,0326d6aa6d1a296f814268b26ac73ff55a1cc8b40d8e815524d488d7d8be4da5
424,4231,4417,15,2025-05-11,29,d27478ba71155828d67c56930dc225c3c43f9f938e7a12692657baf71778e7f6
425,3174,2776,239,2025-05-11,42,7faddb757f863d1756d80250ef1ead655746775bb220081f857ffd741bbe4457
426,3999,204,448,2025-05-11,16,29041970310d116304dcfcb3f4dc81163f5e283797adcd9edce4336a7507fe4b
427,2822,4415,196,2025-05-11,47,b4b26e42a474fc97e5f6cd58f69c046ec11a967acfb59633d40a08c69c196e0d
428,2362,861,243,2025-05-11,45,b9125b01596d593ad433c7be9d765a9eb562f737f8f4cf61f56182df4b5b1cbc
429,404,1728,482,2025-05-11,19,94838fa0bf8e54f344742f57447a985f770509346de0154e2339cd76f047c563
430,970,1922,491,2025-05-11,24,0c7cbde76d4fd350874cb5a484a4dd4d6445fdbcf0ae140ef88be77c0ec4a087
431,373,2901,18,2025-05-11,10,e4f3b53914f581156f0d9be84a3a7c1eca46c835eefb19291c8875b2d967bfda
432,1972,4264,423,2025-05-11,42,b5cbef1e18a4d39ec2a6cc2fa74633734874983ff289df03426e1d7b20fb67b2
433,4258,4599,284,2025-05-11,50,92a352eb69cbb24fcdb6d8676de4cf666da8bf8cd14a328542b9bc891eac078c
434,4628,2657,2,2025-05-11,38,b64e492474938e17ef465de61410a053e55048e0f188fed02b49e201d697a2fd
435,849,637,439,2025-05-11,42,193f945fbd4d209a9b5d5b6e3025842b8a1b56d071a95f7c0a771d65a7c6701e
436,1839,2915,251,2025-05-11,48,3cdc5ba3b70f2a6d16bc54d150db8b99f9c373e1b58f2715dd5bf1e217c92392
437,2484,21,319,2025-05-11,40,df4f8d31c49e3f33f205fb0500d427e8e6f2297219fbeb396a196346d95ab13a
438,4697,1363,209,2025-05-11,6,cf79d37c8063f06012084338497dcea0339d5e587819d9472c733c0feb8b49ff
439,1839,2456,133,2025-05-11,47,964891c028713043b94b777ad2ee99e1c631924b48e99f764f3b8e77f99f354b
440,3335,2105,378,2025-05-11,16,7bda5592270fa5b8e4a5a92898dffb58ef1de10fd8e8e76ccaa1a9c815900196
441,3279,144,279,2025-05-11,33,df001f038aef8361b68e9255307cd0b0095caa5321fd7da72f06acff8a5342ea
442,900,3472,35,2025-05-11,19,dae9c23d2874185803f1938d8c8ce5d2eadc2cf97780b537aa40b59afdb75be7
443,2456,2112,375,2025-05-11,39,c1a66ef1e18fe1e0ea7167b519c9719fb5087b12382103e3c40cf557a882a3db
444,1873,3640,359,2025-05-11,13,0c3ce41fff509f01139fed9bd08f12be0d7c66045857ae5ed113b9b660e23a6a
445,4404,890,314,2025-05-11,47,f64da77b9c4e34ad9cb92df627578105dfcb3a7f40a12c28b16cdd04c0daad86
446,776,1103,233,2025-05-11,5,b0ec6fc8e181492a1be2ae171e9a913e3214cca5cbb31b9013281e8c5f429cc4
447,4969,495,365,2025-05-11,5,7982e0d7ad4d04254804e708fc12cb51485e1f983c88e65023e87dbfee758358
448,2218,4863,124,2025-05-11,13,18a183f76f39821dbf64cec98a6bcb62574d5f9dd7a1564f7b43581d7548d519
449,2487,3063,50,2025-05-11,35,7f6c6b29c97791750bfca689aeeda8d559ecb013ef97d153ff3c3084c03cc0d2
450,2531,4915,442,2025-05-11,30,f2da7de32ca77d4e17b3b81fbe7ad7111e2bfda10c950d632ea23161309ac3c6
451,842,4288,308,2025-05-11,26,d6d6e13fb90257e413c048af6ec0c03296a0e221a85cf9a08efce2c37c927575
452,3626,603,1,2025-05-11,20,a4ee522b665da3d8cc4605255a19da6649da33452dd6701b1795533649be9244
453,581,1199,465,2025-05-11,34,725649b05c25128f047fe57bb3a9f97252abcb1ea9c6937ccb79d1040734f321
